,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_median,training.top_k_forward_reward.top_1_forward_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.top_k_fit.top_2_fit,training.top_k_forward_reward.top_2_forward_reward,training.generation,training.evaluation_time,training.fitness_mean,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_fit.top_1_fit,training.run_id,_runtime,training.fitness_std,_step,training.top_k_reward.top_0_reward,training.fitness_1q,training.fitness_3q,_timestamp,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_fit.top_0_fit,training.top_k_forward_reward.top_0_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
10,999.0,124.27093505859375,15.714157104492188,-1.3852026462554932,1008.7616577148438,-1.630413293838501,999.0,999.3939819335938,11.391921043395996,10,2.390781879425049,-4673.42626953125,872.0,1000.2454223632812,0,49.389875411987305,21872.447265625,10,915.9479370117188,535.3059692382812,49.12844467163086,1688745717.0262923,1012.2453002929688,-2.468759298324585,1002.7924194335938,45.33323287963867,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1000
11,999.0,105.08332824707031,26.67298698425293,-1.3143497705459595,1013.2389526367188,-1.2734469175338745,999.0,1003.5833129882812,15.51237964630127,11,2.411745309829712,-1689.039306640625,792.4000244140625,1013.5100708007812,0,51.833492279052734,14049.0126953125,11,835.0240478515625,463.88861083984375,34.457244873046875,1688745719.4699092,1025.0899658203125,-0.5830144286155701,1015.1102905273438,43.93825912475586,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1100
12,999.0,78.03669738769531,18.315479278564453,-0.5957481265068054,1010.4613647460938,-1.6263889074325562,999.0,998.9170532226562,13.087944030761719,12,2.3582725524902344,-3733.736083984375,999.0,1003.5362548828125,0,54.229411363601685,19653.478515625,12,1021.2874145507812,454.4261779785156,17.04819107055664,1688745721.8658283,1016.0406494140625,-1.2749794721603394,1008.829833984375,22.883148193359375,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1200
13,761.7999877929688,44.26841354370117,102.22097778320312,-2.02691388130188,845.6647338867188,-0.363185316324234,750.6000366210938,1015.5828857421875,84.22791290283203,13,2.361886501312256,-5764.10986328125,999.0,1016.4744873046875,0,56.6240975856781,23811.06640625,13,1034.177734375,163.1387939453125,25.620569229125977,1688745724.2605145,851.4359741210938,-1.3851531744003296,1017.8713989257812,37.20477294921875,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1300
14,999.0,84.15484619140625,28.936918258666992,-0.3511884808540344,1026.1717529296875,-0.5819581747055054,999.0,1010.722412109375,27.753583908081055,14,2.3595712184906006,-6731.92529296875,736.7999877929688,1011.3458862304688,0,59.01586389541626,25590.5078125,14,821.3998413085938,369.0686950683594,33.77919387817383,1688745726.6522808,1025.9720458984375,-1.9645880460739136,1012.5223388671875,84.95112609863281,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1400
15,709.7999877929688,64.78085327148438,68.48725891113281,-1.8587583303451538,743.0783081054688,-1.4759713411331177,862.6000366210938,1018.73388671875,34.75448226928711,15,2.3631057739257812,-4734.92041015625,907.7999877929688,1019.6871948242188,0,61.412841796875,21858.4140625,15,981.0255126953125,397.3170166015625,29.19253158569336,1688745729.0492587,929.44091796875,-1.646195411682129,1022.1679077148438,75.08411407470703,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1500
16,861.6000366210938,161.1849365234375,32.94266891479492,-1.8987640142440796,922.0870971679688,-0.35320326685905457,999.0,1014.94921875,60.84015655517578,16,2.363287925720215,-628.423828125,999.0,1015.0069580078125,0,63.80870056152344,9994.4765625,16,1032.3123779296875,630.93408203125,61.368865966796875,1688745731.4451175,1029.9256591796875,-2.0171256065368652,1015.4098510742188,35.21116256713867,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1600
17,999.0,42.85748291015625,68.59164428710938,-1.8932281732559204,1030.54052734375,-0.600426971912384,985.7999877929688,1015.3216552734375,32.14106750488281,17,2.3616065979003906,-9810.6669921875,883.6000366210938,1015.3253173828125,0,66.20255923271179,30064.84375,17,953.32568359375,98.25070190429688,19.130395889282227,1688745733.8389761,1052.4716796875,-1.9198566675186157,1020.5393676757812,71.61869049072266,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1700
18,935.4000244140625,60.14183807373047,66.46184539794922,-1.9481242895126343,994.42578125,-1.729821801185608,861.7999877929688,1010.8423461914062,60.75598907470703,18,2.36236572265625,-6811.89599609375,999.0,1010.9056396484375,0,68.5984001159668,25568.119140625,18,1033.2054443359375,124.56063842773438,28.808204650878906,1688745736.234817,926.9083251953125,-1.3534952402114868,1013.06591796875,36.15366744995117,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1800
19,871.4000244140625,50.9158935546875,65.06288146972656,-2.000349283218384,874.8606567382812,-1.5761032104492188,864.2000122070312,1009.2010498046875,5.036785125732422,19,2.3626437187194824,-10788.3720703125,999.0,1011.3290405273438,0,70.99507355690002,31364.94921875,19,1041.1097412109375,177.3450469970703,21.000782012939453,1688745738.6314905,927.9195556640625,-1.3435945510864258,1014.7677612304688,44.110103607177734,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,1900
20,999.0,60.517974853515625,34.74211120605469,-1.9403164386749268,1039.7900390625,-1.8741607666015625,999.0,1013.8193969726562,42.664066314697266,20,2.3630118370056152,-7758.943359375,999.0,1014.5055541992188,0,73.39221572875977,27202.59765625,20,1032.0169677734375,257.29315185546875,35.16039276123047,1688745741.0286326,1032.19384765625,-1.548117995262146,1017.32470703125,34.95765686035156,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2000
21,861.6000366210938,59.369140625,45.619747161865234,-2.313985824584961,931.3419189453125,-1.3320788145065308,999.0,1014.8739624023438,71.07386016845703,21,2.36216402053833,-13784.21484375,999.0,1024.4473876953125,0,75.78763484954834,34787.234375,21,1051.1651611328125,214.26319885253906,25.970720291137695,1688745743.4240518,1042.5374755859375,-2.082261323928833,1035.81005859375,54.47941207885742,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2100
22,846.2000122070312,59.52567672729492,69.62684631347656,-1.726226806640625,855.0419311523438,-1.32301926612854,855.7999877929688,1008.1448974609375,10.165088653564453,22,2.3790082931518555,-8770.4169921875,850.7999877929688,1016.6146850585938,0,78.22136449813843,28692.2734375,22,946.6469116210938,215.3298797607422,27.534677505493164,1688745745.8577814,924.0763549804688,-1.3504959344863892,1017.82763671875,97.5732421875,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2200
23,999.0,58.25371551513672,57.779541015625,-2.1964848041534424,1051.612548828125,-1.8952244520187378,999.0,1028.7691650390625,54.507415771484375,23,2.4088237285614014,-6756.94970703125,999.0,1040.352294921875,0,80.6608636379242,25583.9453125,23,1056.873046875,202.6383056640625,22.290271759033203,1688745748.2972806,1054.5396728515625,-2.239964723587036,1041.2828369140625,60.06941604614258,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2300
24,999.0,42.29343795776367,56.675411224365234,-1.808616042137146,1047.197021484375,-2.2127225399017334,999.0,1018.3511352539062,50.40956115722656,24,2.390819787979126,-10797.884765625,879.0,1023.020751953125,0,83.08223271369934,31361.65234375,24,963.4838256835938,118.71644592285156,17.47635269165039,1688745750.7186496,1053.5615234375,-2.114079236984253,1027.3787841796875,86.29243469238281,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2400
25,999.0,54.97296905517578,54.8829231262207,-2.1509337425231934,1046.652587890625,-2.111135482788086,999.0,1022.4751586914062,49.763465881347656,25,2.376668930053711,-6774.38720703125,999.0,1025.28955078125,0,85.49055910110474,25578.958984375,25,1063.2762451171875,166.71087646484375,25.743038177490234,1688745753.126976,1050.9564208984375,-2.9264235496520996,1036.9110107421875,66.42709350585938,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2500
26,999.0,50.81676483154297,122.22926330566406,-2.001260995864868,1044.6505126953125,-2.1632771492004395,788.6000366210938,1023.4129028320312,47.813846588134766,26,2.371238946914673,-3776.14013671875,981.0,1027.1429443359375,0,87.89381837844849,19644.69140625,26,1068.106689453125,169.31675720214844,25.856761932373047,1688745755.5302353,909.1549072265625,-1.674581527709961,1031.245361328125,89.10765075683594,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2600
27,999.0,55.55388641357422,54.5093994140625,-2.863809585571289,1051.5087890625,-2.259084463119507,999.0,1023.7294311523438,54.76823806762695,27,2.37040376663208,-2748.419921875,999.0,1024.6688232421875,0,90.2961037158966,17106.98828125,27,1055.302490234375,280.8572082519531,23.965858459472656,1688745757.9325206,1051.04736328125,-2.461759567260742,1027.9842529296875,59.1660041809082,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2700
28,999.0,54.461429595947266,52.11565017700195,-1.7637910842895508,1056.98974609375,-2.220479965209961,999.0,1025.2867431640625,60.210357666015625,28,2.370701313018799,-6784.6640625,874.2000122070312,1025.5513916015625,0,92.69706892967224,25576.013671875,28,962.5560913085938,122.64788818359375,29.937551498413086,1688745760.3334858,1049.0738525390625,-2.0419633388519287,1026.429931640625,90.11998748779297,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2800
29,999.0,72.53031921386719,62.3965950012207,-2.6761062145233154,1052.3372802734375,-2.0879456996917725,999.0,1025.186279296875,55.42511749267578,29,2.3671531677246094,-3690.056884765625,984.7999877929688,1026.1156005859375,0,95.09525394439697,19663.208984375,29,1068.0023193359375,562.968017578125,27.37703514099121,1688745762.7316709,1058.3245849609375,-3.0721540451049805,1029.2886962890625,85.87870025634766,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,2900
30,999.0,43.33726501464844,53.94132614135742,-2.9395272731781006,1051.6995849609375,-2.80779767036438,999.0,1019.4639892578125,55.50746536254883,30,2.367637872695923,-8798.2138671875,958.0,1023.3599243164062,0,97.49548578262329,28683.6796875,30,1055.16162109375,111.70435333251953,19.733074188232422,1688745765.1319027,1050.9305419921875,-2.0108580589294434,1027.3134765625,100.10099029541016,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3000
31,999.0,55.15448760986328,86.96566009521484,-3.0747785568237305,1049.2906494140625,-2.8132591247558594,676.2000122070312,1019.5243530273438,53.10393142700195,31,2.368154287338257,-11762.0224609375,999.0,1019.6756591796875,0,99.89730048179626,32585.982421875,31,1059.0286865234375,160.51817321777344,18.056011199951172,1688745767.5337174,761.5630493164062,-1.602553367614746,1025.1925048828125,63.10400390625,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3100
32,999.0,62.49470520019531,92.10133361816406,-2.7486157417297363,1052.0882568359375,-2.5735630989074707,858.4000244140625,1022.0314331054688,55.66167068481445,32,2.3675343990325928,-3738.8173828125,999.0,1022.8051147460938,0,102.2978150844574,19652.89453125,32,1061.3922119140625,278.3000793457031,24.071748733520508,1688745769.934232,947.8502807617188,-2.650724172592163,1031.531982421875,65.14092254638672,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3200
33,999.0,65.18699645996094,88.90120697021484,-2.109563112258911,1048.2437744140625,-2.076465129852295,909.6000366210938,1015.1350708007812,51.32014083862305,33,2.368980646133423,-4744.744140625,999.0,1015.944091796875,0,104.70092749595642,21855.86328125,33,1052.6260986328125,393.31817626953125,32.9224853515625,1688745772.3373444,996.2133178710938,-2.2878847122192383,1019.4562377929688,55.735694885253906,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3300
34,999.0,42.950870513916016,59.6152229309082,-2.743823528289795,1051.58056640625,-2.2897541522979736,999.0,1015.5845947265625,54.870296478271484,34,2.3705177307128906,-1809.04833984375,999.0,1019.8692626953125,0,107.10245609283447,14031.119140625,34,1057.5247802734375,103.58927917480469,22.521535873413086,1688745774.738873,1056.573486328125,-2.0415291786193848,1026.9239501953125,61.269020080566406,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3400
35,999.0,43.80973434448242,52.6034049987793,-2.0138723850250244,1055.9544677734375,-2.0427300930023193,999.0,1018.782958984375,58.9969367980957,35,2.368103265762329,-7816.48974609375,999.0,1020.29150390625,0,109.50417947769165,27185.490234375,35,1053.0452880859375,79.53973388671875,17.698776245117188,1688745777.1405964,1049.017578125,-2.5861470699310303,1021.644287109375,56.0589714050293,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3500
36,999.0,58.84944152832031,34.85565185546875,-1.6548614501953125,1048.66845703125,-2.7421715259552,894.6000366210938,1013.6603393554688,52.41050338745117,36,2.432056188583374,-4784.84375,732.0,1014.167724609375,0,111.978844165802,21846.427734375,36,867.0446166992188,117.49052429199219,27.218238830566406,1688745779.615261,927.1707153320312,-2.285165548324585,1024.162841796875,136.69952392578125,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3600
37,999.0,47.966644287109375,54.89789581298828,-2.5218491554260254,1048.9195556640625,-3.0735702514648438,999.0,1012.9526977539062,52.99323654174805,37,2.3629040718078613,-6759.65625,999.0,1013.1243896484375,0,114.37650895118713,25583.18359375,37,1054.9345703125,176.23358154296875,28.363920211791992,1688745782.0129259,1051.8538818359375,-2.0439374446868896,1017.6451416015625,58.4564094543457,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3700
38,999.0,50.60950469970703,57.37787628173828,-2.522010564804077,1042.5230712890625,-2.236098051071167,999.0,1010.2994384765625,45.759239196777344,38,2.3590376377105713,-9756.115234375,999.0,1012.6367797851562,0,116.76951289176941,30083.41015625,38,1054.419189453125,354.19134521484375,21.607418060302734,1688745784.4059298,1054.100830078125,-2.276768684387207,1017.0385131835938,57.94093704223633,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3800
39,867.6000366210938,55.350128173828125,84.82011413574219,-2.4223968982696533,953.95751953125,-2.182189702987671,856.6000366210938,1009.5302124023438,88.53936004638672,39,2.3634893894195557,-6734.57373046875,999.0,1014.4074096679688,0,119.16665697097778,25590.09765625,39,1054.6568603515625,421.45074462890625,24.68580436706543,1688745786.803074,938.7930908203125,-2.6271352767944336,1016.974609375,58.0789909362793,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,3900
40,999.0,42.4621696472168,89.98229217529297,-2.237089157104492,1044.88134765625,-2.975419759750366,919.0,1006.4161376953125,48.85675048828125,40,2.3616816997528076,-9775.970703125,935.0,1009.7359619140625,0,121.5594539642334,30076.634765625,40,1022.3709106445312,150.90574645996094,19.92176055908203,1688745789.1958709,1006.1646728515625,-2.817406177520752,1016.0095825195312,89.60799407958984,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4000
41,922.2000122070312,44.98832702636719,61.98025131225586,-2.5378541946411133,1010.3194580078125,-2.2362282276153564,999.0,1015.0631713867188,90.35564422607422,41,2.3624424934387207,-5773.54150390625,999.0,1015.238525390625,0,123.9546320438385,23808.509765625,41,1056.872314453125,171.77972412109375,21.450679779052734,1688745791.591049,1058.1436767578125,-2.8367629051208496,1015.86865234375,60.40997314453125,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4100
42,999.0,46.73792266845703,102.09300994873047,-2.5298755168914795,1061.2996826171875,-1.1887006759643555,852.4000244140625,1014.6863403320312,63.488250732421875,42,2.3604085445404053,-3761.42626953125,999.0,1017.1748657226562,0,126.3500747680664,19647.9296875,42,1064.477294921875,192.46218872070312,19.878982543945312,1688745793.9864917,952.42333984375,-2.069420099258423,1021.7366943359375,68.00730895996094,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4200
43,999.0,54.871917724609375,89.1965560913086,-1.1671513319015503,1051.297607421875,-2.474931240081787,866.0,1008.3255004882812,54.77235794067383,43,2.4226644039154053,-6795.4375,991.6000366210938,1009.3817138671875,0,128.8068699836731,25572.962890625,43,1080.8524169921875,122.93157958984375,23.395973205566406,1688745796.443287,953.2582397460938,-1.93828547000885,1017.5656127929688,90.41967010498047,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4300
44,999.0,48.88472366333008,47.10796356201172,-1.1977262496948242,1056.2791748046875,-2.5284805297851562,999.0,1007.8856811523438,59.80738067626953,44,2.445768356323242,-4790.40625,994.4000244140625,1009.4776000976562,0,131.28450727462769,21845.033203125,44,1082.8031005859375,156.74765014648438,23.678680419921875,1688745798.9209242,1043.5428466796875,-2.565253734588623,1030.3289794921875,89.6012191772461,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4400
45,891.0,56.455909729003906,85.76122283935547,-1.3405641317367554,1039.3118896484375,-1.085698127746582,999.0,1021.8206787109375,149.39767456054688,45,2.4215283393859863,-4708.462890625,942.0,1044.418701171875,0,133.73996829986572,21865.0,45,1070.41748046875,505.388671875,33.406700134277344,1688745801.3763852,1083.1029052734375,-1.6580866575241089,1044.462890625,129.75770568847656,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4500
46,983.2000122070312,60.631614685058594,90.43022155761719,-1.1702030897140503,1093.2794189453125,-1.4022148847579956,999.0,1049.555419921875,111.4815673828125,46,2.3620219230651855,-737.0315551757812,981.6000366210938,1054.5732421875,0,136.137042760849,9983.3154296875,46,1117.4384765625,403.4319763183594,29.726001739501953,1688745803.7734597,1088.138427734375,-1.291738510131836,1086.7080078125,137.00914001464844,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4600
47,976.6000366210938,65.22105407714844,139.51907348632812,-1.6391452550888062,1094.898681640625,-1.5803202390670776,995.4000244140625,1049.1943359375,119.87890625,47,2.3639075756073,-719.4879760742188,978.2000122070312,1104.9896240234375,0,138.53505158424377,9986.0791015625,47,1150.3779296875,440.4213562011719,27.537513732910156,1688745806.1714685,1133.7464599609375,-1.1730278730392456,1118.9691162109375,173.81727600097656,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4700
48,972.0,57.639827728271484,139.5367431640625,-1.1745600700378418,1119.6094970703125,-1.7754391431808472,963.4000244140625,1069.0831298828125,149.3848114013672,48,2.3634772300720215,309.38232421875,987.0,1071.7608642578125,0,140.933340549469,411.6783447265625,48,1132.1300048828125,498.99395751953125,32.98740768432617,1688745808.5697575,1101.8382568359375,-1.0984890460968018,1103.5357666015625,146.3046417236328,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4800
49,895.6000366210938,52.93758773803711,145.1557159423828,-1.8124178647994995,1070.8712158203125,-1.504157304763794,990.7999877929688,1058.58349609375,176.77549743652344,49,2.369281053543091,-737.057861328125,994.2000122070312,1062.7325439453125,0,143.33798480033875,9983.287109375,49,1118.7734375,386.1296081542969,27.90555191040039,1688745810.9744017,1134.3079833984375,-1.647745966911316,1069.4078369140625,126.38567352294922,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,4900
50,995.6000366210938,65.20579528808594,109.2799301147461,-1.6089611053466797,1123.9410400390625,-1.375888466835022,999.0,1057.9111328125,129.7167510986328,50,2.360743284225464,-641.0725708007812,961.4000244140625,1065.744873046875,0,145.73304414749146,9995.0517578125,50,1110.320068359375,922.5039672851562,37.50148010253906,1688745813.369461,1107.0771484375,-1.2027082443237305,1076.001220703125,150.5293426513672,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,5000
51,976.7999877929688,67.99305725097656,154.9084014892578,-1.7910736799240112,1112.9771728515625,-1.5416582822799683,957.6000366210938,1064.241943359375,137.7188720703125,51,2.3633604049682617,358.6512451171875,984.7999877929688,1065.6998291015625,0,148.12976574897766,435.14019775390625,51,1128.7052001953125,978.6873779296875,37.935203552246094,1688745815.7661827,1110.4716796875,-2.0371015071868896,1078.73193359375,145.696533203125,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,5100
52,978.4000244140625,54.3972282409668,147.3248291015625,-1.8065274953842163,1125.211669921875,-1.9968715906143188,986.6000366210938,1074.0394287109375,148.80836486816406,52,2.47231388092041,-767.6145629882812,997.0,1083.353515625,0,150.63427090644836,9979.677734375,52,1139.14208984375,197.41738891601562,26.948570251464844,1688745818.2706878,1132.3690185546875,-1.556418538093567,1083.3782958984375,143.94874572753906,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,5200
53,988.7999877929688,49.669639587402344,165.8459930419922,-1.7594188451766968,1135.8756103515625,-2.0995495319366455,946.6000366210938,1075.5638427734375,149.1749267578125,53,2.468574285507202,-732.2536010742188,969.2000122070312,1089.132568359375,0,153.13402605056763,9984.87890625,53,1138.9573974609375,253.92864990234375,22.655506134033203,1688745820.770443,1110.8001708984375,-1.6456708908081055,1092.653564453125,171.5169677734375,cgp-weighted,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,0,5300
