iteration,front_size,reward,simplicity,seed,environment,solver
0,6,-0.2395451,1.0,6,swimmer,lgp
0,6,23.99213,0.59999996,6,swimmer,lgp
0,6,4.9900904,0.93333334,6,swimmer,lgp
0,6,12.764758,0.73333335,6,swimmer,lgp
0,6,5.2604804,0.79999995,6,swimmer,lgp
0,6,23.277113,0.6666666,6,swimmer,lgp
1,5,-0.2395451,1.0,6,swimmer,lgp
1,5,4.9900904,0.93333334,6,swimmer,lgp
1,5,12.175786,0.79999995,6,swimmer,lgp
1,5,27.014135,0.73333335,6,swimmer,lgp
1,5,5.909881,0.8666667,6,swimmer,lgp
2,4,-0.2395451,1.0,6,swimmer,lgp
2,4,27.014135,0.73333335,6,swimmer,lgp
2,4,17.583418,0.79999995,6,swimmer,lgp
2,4,7.009959,0.93333334,6,swimmer,lgp
3,4,27.014135,0.73333335,6,swimmer,lgp
3,4,17.583418,0.79999995,6,swimmer,lgp
3,4,7.009959,0.93333334,6,swimmer,lgp
3,4,-0.012385845,1.0,6,swimmer,lgp
4,5,27.014135,0.73333335,6,swimmer,lgp
4,5,17.583418,0.79999995,6,swimmer,lgp
4,5,7.009959,0.93333334,6,swimmer,lgp
4,5,29.153011,0.39999998,6,swimmer,lgp
4,5,0.617148,1.0,6,swimmer,lgp
5,7,27.014135,0.73333335,6,swimmer,lgp
5,7,17.583418,0.79999995,6,swimmer,lgp
5,7,29.153011,0.39999998,6,swimmer,lgp
5,7,0.617148,1.0,6,swimmer,lgp
5,7,7.4096637,0.93333334,6,swimmer,lgp
5,7,9.45019,0.8666667,6,swimmer,lgp
5,7,27.49774,0.6666666,6,swimmer,lgp
6,7,27.014135,0.73333335,6,swimmer,lgp
6,7,17.583418,0.79999995,6,swimmer,lgp
6,7,0.617148,1.0,6,swimmer,lgp
6,7,7.4096637,0.93333334,6,swimmer,lgp
6,7,9.45019,0.8666667,6,swimmer,lgp
6,7,27.49774,0.6666666,6,swimmer,lgp
6,7,40.044186,0.39999998,6,swimmer,lgp
7,7,27.014135,0.73333335,6,swimmer,lgp
7,7,17.583418,0.79999995,6,swimmer,lgp
7,7,0.617148,1.0,6,swimmer,lgp
7,7,7.4096637,0.93333334,6,swimmer,lgp
7,7,9.45019,0.8666667,6,swimmer,lgp
7,7,27.49774,0.6666666,6,swimmer,lgp
7,7,40.127556,0.5333333,6,swimmer,lgp
8,7,27.014135,0.73333335,6,swimmer,lgp
8,7,0.617148,1.0,6,swimmer,lgp
8,7,7.4096637,0.93333334,6,swimmer,lgp
8,7,9.45019,0.8666667,6,swimmer,lgp
8,7,27.49774,0.6666666,6,swimmer,lgp
8,7,40.127556,0.5333333,6,swimmer,lgp
8,7,22.994846,0.79999995,6,swimmer,lgp
9,7,27.014135,0.73333335,6,swimmer,lgp
9,7,0.617148,1.0,6,swimmer,lgp
9,7,27.49774,0.6666666,6,swimmer,lgp
9,7,40.127556,0.5333333,6,swimmer,lgp
9,7,22.994846,0.79999995,6,swimmer,lgp
9,7,19.624146,0.93333334,6,swimmer,lgp
9,7,22.309006,0.8666667,6,swimmer,lgp
10,7,27.014135,0.73333335,6,swimmer,lgp
10,7,0.617148,1.0,6,swimmer,lgp
10,7,27.49774,0.6666666,6,swimmer,lgp
10,7,40.127556,0.5333333,6,swimmer,lgp
10,7,22.994846,0.79999995,6,swimmer,lgp
10,7,19.624146,0.93333334,6,swimmer,lgp
10,7,22.309006,0.8666667,6,swimmer,lgp
11,7,27.014135,0.73333335,6,swimmer,lgp
11,7,0.617148,1.0,6,swimmer,lgp
11,7,27.49774,0.6666666,6,swimmer,lgp
11,7,40.127556,0.5333333,6,swimmer,lgp
11,7,22.994846,0.79999995,6,swimmer,lgp
11,7,19.624146,0.93333334,6,swimmer,lgp
11,7,22.309006,0.8666667,6,swimmer,lgp
12,7,27.014135,0.73333335,6,swimmer,lgp
12,7,0.617148,1.0,6,swimmer,lgp
12,7,27.49774,0.6666666,6,swimmer,lgp
12,7,40.127556,0.5333333,6,swimmer,lgp
12,7,22.994846,0.79999995,6,swimmer,lgp
12,7,19.624146,0.93333334,6,swimmer,lgp
12,7,22.309006,0.8666667,6,swimmer,lgp
13,7,27.014135,0.73333335,6,swimmer,lgp
13,7,0.617148,1.0,6,swimmer,lgp
13,7,27.49774,0.6666666,6,swimmer,lgp
13,7,40.127556,0.5333333,6,swimmer,lgp
13,7,22.994846,0.79999995,6,swimmer,lgp
13,7,19.624146,0.93333334,6,swimmer,lgp
13,7,22.309006,0.8666667,6,swimmer,lgp
14,7,27.014135,0.73333335,6,swimmer,lgp
14,7,0.617148,1.0,6,swimmer,lgp
14,7,27.49774,0.6666666,6,swimmer,lgp
14,7,40.127556,0.5333333,6,swimmer,lgp
14,7,22.994846,0.79999995,6,swimmer,lgp
14,7,19.624146,0.93333334,6,swimmer,lgp
14,7,22.309006,0.8666667,6,swimmer,lgp
15,6,0.617148,1.0,6,swimmer,lgp
15,6,40.127556,0.5333333,6,swimmer,lgp
