,training.top_k_forward_reward.top_1_forward_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.top_k_forward_reward.top_2_forward_reward,training.fitness_1q,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.fitness_median,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,training.top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,training.evaluation
0,0,603.2000122070312,0,0,14.03234076499939,101,1000,10.376605987548828,0,233.95880126953125,1000,1000,75.70999908447266,0,29,1000,0,0,8.5,0,0,0,7.0,1000,1694439988.9449317,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,0
1,0,801.6000366210938,0,1,16.269646167755127,101,1000,2.0731778144836426,0,337.7350769042969,1000,1000,164.08999633789062,0,54,1000,0,1,32.0,0,0,0,8.0,1000,1694439991.1822371,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,100
2,0,1000.0,0,2,18.44652271270752,101,1000,2.14327335357666,0,448.49566650390625,1000,1000,331.3699951171875,0,1000,1000,0,2,51.0,0,0,0,18.25,1000,1694439993.3591137,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,200
3,0,1000.0,0,3,20.560389280319214,101,1000,2.0741147994995117,0,479.2743225097656,1000,1000,425.30999755859375,0,1000,1000,0,3,51.0,0,0,0,13.5,1000,1694439995.4729803,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,300
4,0,1000.0,0,4,22.63992142677307,101,1000,2.0461931228637695,0,486.2510070800781,1000,1000,523.8699951171875,0,1000,1000,0,4,1000.0,0,0,0,26.75,1000,1694439997.5525124,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,400
5,0,1000.0,0,5,24.718106746673584,101,1000,2.0428760051727295,0,485.613037109375,1000,1000,578.3200073242188,0,1000,1000,0,5,1000.0,0,0,0,16.0,1000,1694439999.6306977,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,500
6,0,1000.0,0,6,26.804438591003418,101,1000,2.0516059398651123,0,488.4715270996094,1000,1000,558.25,0,1000,1000,0,6,1000.0,0,0,0,14.75,1000,1694440001.7170296,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,600
7,0,1000.0,0,7,28.878278732299805,101,1000,2.0417063236236572,0,482.81109619140625,1000,1000,597.5800170898438,0,1000,1000,0,7,1000.0,0,0,0,18.75,1000,1694440003.7908697,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,700
8,0,1000.0,0,8,30.953527450561523,101,1000,2.042127847671509,0,490.6554870605469,1000,1000,479.0899963378906,0,1000,1000,0,8,50.0,0,0,0,8.0,1000,1694440005.8661184,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,800
9,0,1000.0,0,9,33.033517599105835,101,1000,2.0488505363464355,0,489.0209655761719,1000,1000,511.1099853515625,0,1000,1000,0,9,529.5,0,0,0,16.0,1000,1694440007.9461086,0,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,101,900
