,training.fitness_1q,training.fitness_mean,training.generation,training.fitness_std,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_1_fit,_step,_runtime,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
10,1.415078043937683,1.0052467584609985,10,0.7651956677436829,240.28628540039062,1687674342.5192587,2,0.39365020394325256,20.72035789489746,2.676358222961426,10,251.62786984443665,1.094334363937378,2.9500675201416016,2.621809959411621,268.0226135253906,232.13632202148438,cgp-large,mu+lambda,distance,humanoid,2,1000
11,1.3727630376815796,0.850176990032196,11,0.7965755462646484,113.427001953125,1687674363.0926483,2,0.2742522954940796,20.550777435302734,2.804936647415161,11,272.20125937461853,0.75790935754776,2.8589138984680176,2.802762746810913,288.2291564941406,345.21612548828125,cgp-large,mu+lambda,distance,humanoid,2,1100
12,1.3967962265014648,0.9213090538978577,12,0.6875161528587341,215.20909118652344,1687674383.6329505,2,0.41844844818115234,20.518896102905273,2.308121919631958,12,292.74156165122986,0.9481594562530518,2.321186065673828,2.183340072631836,381.5168762207031,178.9864959716797,cgp-large,mu+lambda,distance,humanoid,2,1200
13,1.3581392765045166,0.8692929148674011,13,0.877699613571167,207.5,1687674404.2479792,2,0.34288665652275085,20.591676712036133,2.930330514907837,13,313.3565902709961,0.8572533130645752,3.1898655891418457,2.8034579753875732,149.31973266601562,182.5934600830078,cgp-large,mu+lambda,distance,humanoid,2,1300
14,1.526928186416626,0.9304824471473694,14,0.8005653023719788,184.33387756347656,1687674424.8283417,2,0.4190714955329895,20.52301025390625,2.7054696083068848,14,333.93695282936096,0.8370076417922974,3.0300652980804443,2.593073844909668,154.87188720703125,228.80014038085938,cgp-large,mu+lambda,distance,humanoid,2,1400
15,1.5494439601898193,0.9649143815040588,15,0.9301820993423462,120.48175048828125,1687674445.3536747,2,0.3721431493759155,20.47159194946289,2.966533899307251,15,354.4622857570648,1.0453977584838867,3.691443681716919,2.68418288230896,242.83554077148438,183.61936950683594,cgp-large,mu+lambda,distance,humanoid,2,1500
16,1.4539926052093506,0.9067532420158386,16,0.7798614501953125,126.55398559570312,1687674465.9182656,2,0.3361559510231018,20.526775360107422,2.7520387172698975,16,375.02687668800354,0.7847976684570312,2.900651454925537,2.5508081912994385,131.17031860351562,189.4276885986328,cgp-large,mu+lambda,distance,humanoid,2,1600
17,1.4133280515670776,0.9799458384513855,17,0.8883558511734009,126.58954620361328,1687674486.515095,2,0.4559910297393799,20.581506729125977,3.0426671504974365,17,395.6237061023712,0.9336983561515808,3.2668747901916504,2.809680938720703,300.791015625,254.73834228515625,cgp-large,mu+lambda,distance,humanoid,2,1700
18,1.5905225276947021,0.9650799632072449,18,0.9470967650413513,205.18194580078125,1687674507.0861943,2,0.2351858913898468,20.555715560913086,2.829474925994873,18,416.19480538368225,0.9839518070220947,2.888641834259033,2.826550245285034,169.8101348876953,177.31942749023438,cgp-large,mu+lambda,distance,humanoid,2,1800
19,1.7288211584091187,1.0656630992889404,19,0.9258152842521667,114.6278076171875,1687674527.6855223,2,0.464057981967926,20.58440589904785,3.2102248668670654,19,436.7941334247589,1.0525518655776978,4.039895534515381,3.091146945953369,205.6051025390625,120.25961303710938,cgp-large,mu+lambda,distance,humanoid,2,1900
20,1.7102524042129517,1.1111857891082764,20,0.8388572335243225,190.9091796875,1687674548.2555735,2,0.46415966749191284,20.554981231689453,2.796966552734375,20,457.3641846179962,1.0103139877319336,3.4223673343658447,2.7669615745544434,100.77195739746094,181.6852569580078,cgp-large,mu+lambda,distance,humanoid,2,2000
21,1.907545804977417,1.2572999000549316,21,1.0266177654266357,384.2405090332031,1687674568.8539996,2,0.4844665825366974,20.582229614257812,3.251865863800049,21,477.96261072158813,1.1940202713012695,5.147677898406982,3.1955251693725586,126.81954956054688,207.698486328125,cgp-large,mu+lambda,distance,humanoid,2,2100
22,1.8934366703033447,1.1582454442977905,22,1.0869108438491821,179.88372802734375,1687674589.4031343,2,0.42037704586982727,20.535682678222656,3.3184406757354736,22,498.51174545288086,1.14748215675354,4.575882911682129,3.3138985633850098,323.9990539550781,274.02496337890625,cgp-large,mu+lambda,distance,humanoid,2,2200
23,1.969590663909912,1.2330809831619263,23,0.9365285038948059,120.01793670654297,1687674609.9836986,2,0.5062222480773926,20.565418243408203,3.099817991256714,23,519.0923097133636,1.1050691604614258,3.326176643371582,3.035921096801758,200.47586059570312,192.6434783935547,cgp-large,mu+lambda,distance,humanoid,2,2300
24,1.8203668594360352,1.2128952741622925,24,0.905109167098999,410.9046936035156,1687674630.5279613,2,0.7489272356033325,20.52883529663086,3.245177745819092,24,539.6365723609924,1.1458213329315186,3.74359130859375,2.9411680698394775,416.8981018066406,213.52777099609375,cgp-large,mu+lambda,distance,humanoid,2,2400
25,1.8825527429580688,1.1217494010925293,25,1.0190823078155518,224.1715850830078,1687674651.1658618,2,0.5636907815933228,20.6240291595459,2.8534963130950928,25,560.274472951889,1.0919206142425537,2.8911311626434326,2.807267665863037,185.88803100585938,212.72317504882812,cgp-large,mu+lambda,distance,humanoid,2,2500
26,1.6970194578170776,1.1503340005874634,26,0.8362473249435425,271.86737060546875,1687674671.7125206,2,0.5559704899787903,20.530284881591797,2.8606228828430176,26,580.8211317062378,1.0097203254699707,2.907958984375,2.777705192565918,191.05088806152344,281.0180969238281,cgp-large,mu+lambda,distance,humanoid,2,2600
27,1.7328405380249023,1.0580381155014038,27,0.9973763227462769,229.79052734375,1687674692.3079534,2,0.34644001722335815,20.579174041748047,3.2173659801483154,27,601.4165644645691,0.8967504501342773,3.891274929046631,3.2113380432128906,223.9834442138672,262.1730041503906,cgp-large,mu+lambda,distance,humanoid,2,2700
28,1.8268815279006958,1.3021103143692017,28,0.9446624517440796,212.05401611328125,1687674712.7305877,2,0.6088488101959229,20.40851593017578,3.554084062576294,28,621.8391988277435,1.1821388006210327,4.035799980163574,3.131206512451172,400.8251953125,198.78135681152344,cgp-large,mu+lambda,distance,humanoid,2,2800
29,1.8041539192199707,1.2418842315673828,29,0.96731036901474,422.24127197265625,1687674733.3208523,2,0.44669610261917114,20.57532501220703,3.4796743392944336,29,642.4294633865356,1.2277626991271973,3.938721179962158,3.398611545562744,209.8221435546875,197.23223876953125,cgp-large,mu+lambda,distance,humanoid,2,2900
30,1.7909636497497559,1.1612260341644287,30,0.9495624899864197,201.40530395507812,1687674753.8772604,2,0.38544148206710815,20.542163848876953,3.6478683948516846,30,662.985871553421,1.0183467864990234,3.658088207244873,3.226548194885254,172.12265014648438,171.01478576660156,cgp-large,mu+lambda,distance,humanoid,2,3000
31,1.8066539764404297,1.2078207731246948,31,0.9115712642669678,303.9664611816406,1687674774.4409912,2,0.6360940337181091,20.548768997192383,3.667994499206543,31,683.5496022701263,1.0793638229370117,3.865720272064209,3.3800482749938965,189.92018127441406,222.633056640625,cgp-large,mu+lambda,distance,humanoid,2,3100
32,1.7912781238555908,1.1671241521835327,32,0.8724853992462158,256.86224365234375,1687674795.110942,2,0.5179340839385986,20.654285430908203,3.1588661670684814,32,704.2195529937744,1.0510692596435547,3.3531439304351807,3.1025826930999756,151.85752868652344,255.09036254882812,cgp-large,mu+lambda,distance,humanoid,2,3200
33,1.73818039894104,1.2522209882736206,33,0.8812445402145386,187.95115661621094,1687674815.5414205,2,0.5772707462310791,20.41676139831543,3.0694544315338135,33,724.6500315666199,1.1706883907318115,3.639099359512329,3.015589714050293,263.5945129394531,223.74530029296875,cgp-large,mu+lambda,distance,humanoid,2,3300
34,1.815643072128296,1.1728867292404175,34,1.016830563545227,202.07601928710938,1687674836.186016,2,0.5521687269210815,20.629484176635742,3.2108757495880127,34,745.2946271896362,1.1420501470565796,3.472128391265869,3.1484036445617676,148.2805633544922,166.2576904296875,cgp-large,mu+lambda,distance,humanoid,2,3400
35,2.202792167663574,1.3889544010162354,35,1.028814673423767,181.0387725830078,1687674856.5865328,2,0.6555843949317932,20.384862899780273,3.4827537536621094,35,765.6951439380646,1.2409313917160034,3.5887813568115234,3.4554121494293213,275.6979675292969,148.4524383544922,cgp-large,mu+lambda,distance,humanoid,2,3500
36,2.022515058517456,1.3720329999923706,36,0.9308682680130005,169.6856689453125,1687674877.2052546,2,0.6147458553314209,20.603158950805664,3.3719818592071533,36,786.3138656616211,1.286534070968628,3.869408130645752,3.3532869815826416,172.857666015625,138.82545471191406,cgp-large,mu+lambda,distance,humanoid,2,3600
37,1.9625673294067383,1.278350591659546,37,0.9791738390922546,225.0380096435547,1687674897.6107342,2,0.5531426668167114,20.347057342529297,3.5771918296813965,37,806.719345331192,1.207616925239563,3.6747915744781494,3.117246150970459,224.48448181152344,200.55850219726562,cgp-large,mu+lambda,distance,humanoid,2,3700
38,1.9137005805969238,1.2449760437011719,38,0.929515540599823,162.31991577148438,1687674918.2198968,2,0.6377906799316406,20.577001571655273,3.4284017086029053,38,827.328507900238,1.0325894355773926,3.756889581680298,3.2230758666992188,228.1796875,157.00900268554688,cgp-large,mu+lambda,distance,humanoid,2,3800
39,2.126772880554199,1.328076720237732,39,1.0611854791641235,222.86181640625,1687674938.6165934,2,0.5811218023300171,20.375844955444336,3.4096052646636963,39,847.7252044677734,1.0448298454284668,3.7674508094787598,3.2553389072418213,233.4188232421875,194.94314575195312,cgp-large,mu+lambda,distance,humanoid,2,3900
40,2.091628074645996,1.316470742225647,40,0.9879463911056519,232.53883361816406,1687674959.3511503,2,0.5303530097007751,20.714298248291016,3.658161163330078,40,868.4597613811493,1.2724506855010986,3.7781050205230713,3.2338101863861084,154.47406005859375,219.93954467773438,cgp-large,mu+lambda,distance,humanoid,2,4000
41,2.0124423503875732,1.4627032279968262,41,0.8728377819061279,225.8474884033203,1687674979.7533603,2,0.7737590670585632,20.382680892944336,3.6769182682037354,41,888.8619713783264,1.3112351894378662,4.021437644958496,3.6678881645202637,250.9835968017578,172.93826293945312,cgp-large,mu+lambda,distance,humanoid,2,4100
42,1.9887597560882568,1.3763281106948853,42,0.9688733220100403,212.73480224609375,1687675000.4775999,2,0.7622004747390747,20.702774047851562,3.6340553760528564,42,909.5862109661102,1.2423217296600342,3.8928935527801514,3.5745983123779297,175.36416625976562,212.88265991210938,cgp-large,mu+lambda,distance,humanoid,2,4200
43,2.495814561843872,1.5381317138671875,43,1.139926552772522,256.732666015625,1687675021.0556512,2,0.7392696142196655,20.55752182006836,3.9093284606933594,43,930.1642622947693,1.49808931350708,3.9664933681488037,3.8581128120422363,144.08566284179688,124.99244689941406,cgp-large,mu+lambda,distance,humanoid,2,4300
44,2.2876062393188477,1.5166680812835693,44,0.9655897617340088,174.53517150878906,1687675041.6712968,2,0.8080897331237793,20.594648361206055,3.9459950923919678,44,950.7799079418182,1.4418306350708008,4.168027877807617,3.3627970218658447,267.78509521484375,151.41859436035156,cgp-large,mu+lambda,distance,humanoid,2,4400
45,2.0729305744171143,1.563456416130066,45,1.048068642616272,234.186279296875,1687675062.196709,2,0.8580265641212463,20.50513458251953,4.462591171264648,45,971.3053200244904,1.483114242553711,5.28375768661499,3.7969560623168945,258.3433532714844,243.14959716796875,cgp-large,mu+lambda,distance,humanoid,2,4500
46,2.1931605339050293,1.4459043741226196,46,1.0786892175674438,253.70338439941406,1687675082.8236392,2,0.6595621109008789,20.60453987121582,4.137613296508789,46,991.9322502613068,1.2714884281158447,4.418014049530029,3.6470742225646973,220.15599060058594,260.3512268066406,cgp-large,mu+lambda,distance,humanoid,2,4600
47,2.2153234481811523,1.64271879196167,47,1.1284178495407104,255.87271118164062,1687675103.3665087,2,0.8666303157806396,20.522802352905273,4.605330467224121,47,1012.4751198291779,1.4872002601623535,4.87412166595459,4.375456809997559,190.21133422851562,344.3334045410156,cgp-large,mu+lambda,distance,humanoid,2,4700
48,2.453735589981079,1.6933932304382324,48,1.1782376766204834,252.9898681640625,1687675123.990983,2,0.8561834096908569,20.60184669494629,4.846410274505615,48,1033.099594116211,1.6685941219329834,4.985559940338135,4.113118648529053,254.28469848632812,252.37277221679688,cgp-large,mu+lambda,distance,humanoid,2,4800
49,2.2311782836914062,1.6620898246765137,49,1.1725605726242065,266.98193359375,1687675144.5127394,2,0.8307108879089355,20.50091552734375,4.758962154388428,49,1053.6213505268097,1.440039038658142,5.322270393371582,4.509563446044922,243.1255340576172,208.7476348876953,cgp-large,mu+lambda,distance,humanoid,2,4900
50,2.395514965057373,1.7732250690460205,50,1.084099531173706,296.4205017089844,1687675165.1236408,2,0.8806445598602295,20.590341567993164,4.848306179046631,50,1074.232251882553,1.6933581829071045,5.384105682373047,4.326943874359131,162.2452850341797,251.51953125,cgp-large,mu+lambda,distance,humanoid,2,5000
51,2.2486071586608887,1.6068508625030518,51,1.0924171209335327,347.95587158203125,1687675185.656322,2,0.7661138772964478,20.51201629638672,4.213739395141602,51,1094.7649331092834,1.456120491027832,4.3032073974609375,3.884253740310669,473.85394287109375,351.7967834472656,cgp-large,mu+lambda,distance,humanoid,2,5100
52,2.298618793487549,1.6276026964187622,52,1.1660096645355225,253.4000701904297,1687675206.2569337,2,0.7663252353668213,20.579858779907227,5.271423816680908,52,1115.36554479599,1.4671120643615723,5.557250499725342,4.50040340423584,264.823486328125,283.185791015625,cgp-large,mu+lambda,distance,humanoid,2,5200
53,2.0011515617370605,1.5358593463897705,53,1.1985119581222534,252.4112548828125,1687675226.852855,2,0.7501457333564758,20.5728816986084,5.284017562866211,53,1135.9614660739899,1.281470775604248,5.714788436889648,4.941821098327637,238.940185546875,239.7413330078125,cgp-large,mu+lambda,distance,humanoid,2,5300
54,2.4318642616271973,1.6781622171401978,54,1.2827558517456055,270.0066223144531,1687675247.4966426,2,0.7157338857650757,20.612754821777344,5.041759490966797,54,1156.6052536964417,1.4638645648956299,5.482511043548584,4.820564270019531,267.95428466796875,231.0355682373047,cgp-large,mu+lambda,distance,humanoid,2,5400
55,2.1131479740142822,1.4545027017593384,55,1.2717334032058716,269.028076171875,1687675268.0948915,2,0.6704400777816772,20.582046508789062,4.871706485748291,55,1177.2035026550293,1.3315050601959229,5.223863124847412,4.243751525878906,261.9583740234375,240.65960693359375,cgp-large,mu+lambda,distance,humanoid,2,5500
56,2.2944304943084717,1.539142370223999,56,1.437105417251587,261.7404479980469,1687675288.697876,2,0.5749711394309998,20.58379554748535,5.4814863204956055,56,1197.806487083435,1.391748309135437,5.648772716522217,5.038749694824219,256.8552551269531,254.4392547607422,cgp-large,mu+lambda,distance,humanoid,2,5600
57,2.8286142349243164,1.743386149406433,57,1.348882794380188,266.9858703613281,1687675309.349969,2,0.6841433048248291,20.636198043823242,5.196315765380859,57,1218.4585800170898,1.3160946369171143,5.356810092926025,4.73589563369751,269.49072265625,248.96133422851562,cgp-large,mu+lambda,distance,humanoid,2,5700
58,2.445495128631592,1.5800749063491821,58,1.1841204166412354,263.4171142578125,1687675329.9624822,2,0.7867379188537598,20.597043991088867,4.385873794555664,58,1239.0710933208466,1.3535566329956055,5.588924884796143,4.005824565887451,252.89459228515625,274.04901123046875,cgp-large,mu+lambda,distance,humanoid,2,5800
59,2.0815181732177734,1.5122712850570679,59,1.1029105186462402,250.8662872314453,1687675350.5926769,2,0.7788654565811157,20.614423751831055,4.436059474945068,59,1259.701287984848,1.3915821313858032,5.141846656799316,4.138806343078613,290.0989990234375,255.84486389160156,cgp-large,mu+lambda,distance,humanoid,2,5900
60,2.0279085636138916,1.5766748189926147,60,1.3148529529571533,263.991943359375,1687675371.1796622,2,0.7654469013214111,20.56362533569336,5.220896244049072,60,1280.2882733345032,1.3373758792877197,6.525963306427002,5.176440238952637,248.55157470703125,116.55030822753906,cgp-large,mu+lambda,distance,humanoid,2,6000
61,2.324383020401001,1.506056785583496,61,1.2271640300750732,267.45050048828125,1687675391.6972904,2,0.6557950973510742,20.48918914794922,4.430182456970215,61,1300.8059015274048,1.25411057472229,5.8509979248046875,4.0486345291137695,261.6142883300781,251.261962890625,cgp-large,mu+lambda,distance,humanoid,2,6100
62,2.649792432785034,1.8609248399734497,62,1.2648091316223145,243.27749633789062,1687675412.2955568,2,0.9457727074623108,20.575759887695312,5.569057941436768,62,1321.4041678905487,1.8338091373443604,6.04579496383667,4.513771057128906,274.6436767578125,526.4728393554688,cgp-large,mu+lambda,distance,humanoid,2,6200
63,2.3837132453918457,1.6271300315856934,63,1.3591808080673218,252.87696838378906,1687675432.798429,2,0.6333473920822144,20.483112335205078,5.350381374359131,63,1341.9070401191711,1.4356105327606201,5.431004524230957,5.08030366897583,274.79156494140625,262.88818359375,cgp-large,mu+lambda,distance,humanoid,2,6300
64,2.312532424926758,1.7495319843292236,64,1.2041054964065552,259.42626953125,1687675453.3883102,2,0.9312921762466431,20.570497512817383,4.999092102050781,64,1362.496921300888,1.541265606880188,5.43273401260376,4.9253644943237305,321.90673828125,267.6793518066406,cgp-large,mu+lambda,distance,humanoid,2,6400
65,2.3264803886413574,1.5825897455215454,65,1.2152220010757446,268.3156433105469,1687675473.8845503,2,0.7499948740005493,20.47876739501953,4.791132926940918,65,1382.9931614398956,1.4369492530822754,6.1894211769104,4.4380879402160645,246.1741180419922,270.6119384765625,cgp-large,mu+lambda,distance,humanoid,2,6500
66,2.5860421657562256,1.6485263109207153,66,1.234312891960144,287.70440673828125,1687675494.4597294,2,0.6405773162841797,20.556867599487305,5.225441932678223,66,1403.5683405399323,1.4656835794448853,5.225986480712891,4.033165454864502,257.43353271484375,273.5920104980469,cgp-large,mu+lambda,distance,humanoid,2,6600
67,2.1368682384490967,1.5003613233566284,67,1.4753873348236084,257.12359619140625,1687675514.9602659,2,0.45292893052101135,20.482789993286133,5.991526126861572,67,1424.0688769817352,1.134864091873169,6.2652692794799805,5.810430526733398,297.75604248046875,332.52392578125,cgp-large,mu+lambda,distance,humanoid,2,6700
68,2.6053214073181152,1.89124596118927,68,1.434241533279419,255.42990112304688,1687675535.5362496,2,0.8391613364219666,20.558773040771484,5.811122417449951,68,1444.6448607444763,1.5735777616500854,6.290972709655762,5.602713108062744,275.2782897949219,237.5041046142578,cgp-large,mu+lambda,distance,humanoid,2,6800
69,2.500082492828369,1.6881681680679321,69,1.3072786331176758,272.5494079589844,1687675556.0858455,2,0.7318874597549438,20.53156089782715,4.939522743225098,69,1465.194456577301,1.3978683948516846,5.98845100402832,4.514055252075195,270.68646240234375,257.7529602050781,cgp-large,mu+lambda,distance,humanoid,2,6900
70,2.3114657402038574,1.5813080072402954,70,1.476742148399353,225.9525909423828,1687675576.7017534,2,0.580413281917572,20.596708297729492,5.533996105194092,70,1485.810364484787,1.2661445140838623,6.256496429443359,4.872430801391602,266.01239013671875,332.6958312988281,cgp-large,mu+lambda,distance,humanoid,2,7000
71,2.296034812927246,1.671547532081604,71,1.4864816665649414,237.03060913085938,1687675597.2293506,2,0.7358149886131287,20.511165618896484,5.811280727386475,71,1506.3379616737366,1.1431360244750977,6.365716457366943,5.624807357788086,234.67071533203125,228.10711669921875,cgp-large,mu+lambda,distance,humanoid,2,7100
72,2.5027427673339844,1.7129045724868774,72,1.4049887657165527,268.8727111816406,1687675617.8431745,2,0.6299633979797363,20.594255447387695,6.001849174499512,72,1526.9517855644226,1.3504509925842285,6.124866485595703,5.464221477508545,221.78001403808594,270.7135009765625,cgp-large,mu+lambda,distance,humanoid,2,7200
73,2.5234179496765137,1.748470425605774,73,1.3857563734054565,361.9671936035156,1687675638.5302002,2,0.7233646512031555,20.66891860961914,5.175210952758789,73,1547.6388113498688,1.4060717821121216,5.602105140686035,5.044389724731445,386.52392578125,291.8427734375,cgp-large,mu+lambda,distance,humanoid,2,7300
74,2.4602599143981934,1.745371699333191,74,1.474737524986267,260.41162109375,1687675659.1300569,2,0.8010667562484741,20.582067489624023,5.206798076629639,74,1568.2386679649353,1.3641610145568848,6.202579498291016,5.08300256729126,213.34133911132812,268.4564514160156,cgp-large,mu+lambda,distance,humanoid,2,7400
75,2.396254062652588,1.751485824584961,75,1.446022629737854,287.6890563964844,1687675679.8106854,2,0.718332052230835,20.662353515625,5.122695446014404,75,1588.919296503067,1.6154677867889404,6.336491584777832,5.036313533782959,284.6019592285156,266.7127685546875,cgp-large,mu+lambda,distance,humanoid,2,7500
76,2.457674980163574,1.8713003396987915,76,1.4127599000930786,251.16598510742188,1687675700.4073112,2,0.8045832514762878,20.580080032348633,6.230149269104004,76,1609.5159223079681,1.67000412940979,6.487735271453857,6.209144115447998,201.33926391601562,235.5573272705078,cgp-large,mu+lambda,distance,humanoid,2,7600
77,2.3742470741271973,1.6605781316757202,77,1.4591233730316162,260.2134704589844,1687675720.8606634,2,0.6091480255126953,20.43475341796875,5.83048677444458,77,1629.969274520874,1.390890121459961,6.138458728790283,5.66615104675293,258.1502685546875,226.22328186035156,cgp-large,mu+lambda,distance,humanoid,2,7700
78,2.7003941535949707,1.8668246269226074,78,1.4574834108352661,398.7508239746094,1687675741.583152,2,0.8146354556083679,20.704212188720703,5.707059860229492,78,1650.691763162613,1.2953641414642334,6.447244167327881,5.644721984863281,258.8428039550781,266.4740905761719,cgp-large,mu+lambda,distance,humanoid,2,7800
79,2.650726556777954,1.7561205625534058,79,1.5347206592559814,232.33216857910156,1687675762.1109548,2,0.5702764391899109,20.51073455810547,5.747736930847168,79,1671.2195658683777,1.3140618801116943,6.423830032348633,5.667067050933838,324.1443786621094,295.3788146972656,cgp-large,mu+lambda,distance,humanoid,2,7900
80,2.458397626876831,1.7248159646987915,80,1.6496784687042236,273.76483154296875,1687675782.821288,2,0.6592345237731934,20.69187355041504,5.883302211761475,80,1691.9298992156982,1.1601736545562744,6.294998645782471,5.346245288848877,244.30467224121094,275.5217590332031,cgp-large,mu+lambda,distance,humanoid,2,8000
81,2.7935025691986084,1.832152009010315,81,1.5780524015426636,261.4031677246094,1687675803.3801315,2,0.6306219100952148,20.5408878326416,5.531752586364746,81,1712.4887425899506,1.5084593296051025,6.224773406982422,5.455000877380371,231.53729248046875,253.27935791015625,cgp-large,mu+lambda,distance,humanoid,2,8100
82,2.502328395843506,1.836265206336975,82,1.442997932434082,271.3520812988281,1687675824.060521,2,0.8683822751045227,20.66364288330078,5.907323360443115,82,1733.1691319942474,1.4996020793914795,6.4906158447265625,5.32624626159668,259.6666564941406,261.12890625,cgp-large,mu+lambda,distance,humanoid,2,8200
83,2.0396807193756104,1.681052803993225,83,1.4879168272018433,285.36199951171875,1687675844.6407351,2,0.7170255184173584,20.563356399536133,5.931710720062256,83,1753.749346256256,1.4183305501937866,6.32289457321167,5.381793022155762,254.7012481689453,254.87472534179688,cgp-large,mu+lambda,distance,humanoid,2,8300
84,2.4928126335144043,1.6271557807922363,84,1.438973307609558,269.2519836425781,1687675865.333413,2,0.5124050378799438,20.676429748535156,5.331240177154541,84,1774.4420239925385,1.2763457298278809,6.339319229125977,5.038393020629883,220.0411834716797,257.3038024902344,cgp-large,mu+lambda,distance,humanoid,2,8400
85,2.0987367630004883,1.5580785274505615,85,1.4549611806869507,259.6371154785156,1687675885.9356475,2,0.6432498693466187,20.584590911865234,6.021186351776123,85,1795.044258594513,1.1634316444396973,6.099872589111328,5.907228946685791,222.42523193359375,222.67324829101562,cgp-large,mu+lambda,distance,humanoid,2,8500
86,2.4726150035858154,1.749698281288147,86,1.4250606298446655,296.935546875,1687675906.6716492,2,0.666691780090332,20.71909523010254,5.861627578735352,86,1815.7802603244781,1.6751761436462402,6.236040115356445,5.8004069328308105,244.18173217773438,269.31170654296875,cgp-large,mu+lambda,distance,humanoid,2,8600
87,2.3803043365478516,1.6806120872497559,87,1.2623759508132935,271.10687255859375,1687675927.2474642,2,0.9152795076370239,20.559633255004883,5.021483898162842,87,1836.3560752868652,1.408604621887207,5.296187877655029,4.753691673278809,388.4247131347656,257.8843994140625,cgp-large,mu+lambda,distance,humanoid,2,8700
88,2.5779571533203125,1.8396652936935425,88,1.6232986450195312,264.4207458496094,1687675947.9788678,2,0.6051017045974731,20.714008331298828,6.215769290924072,88,1857.087478876114,1.4537861347198486,6.753231525421143,5.908836841583252,198.68077087402344,253.7984619140625,cgp-large,mu+lambda,distance,humanoid,2,8800
