,training.evaluation_time,_runtime,training.fitness_std,training.fitness_mean,training.run_id,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.fitness_median,training.top_k_fit.top_0_fit,_timestamp,training.fitness_3q,training.generation,solver,ea,environment,seed
22,2.195549726486206,26.024201154708862,82.73395538330078,129.36097717285156,2,221.8560333251953,216.08375549316406,22,207.66580200195312,111.2397689819336,267.547119140625,1687274878.7928402,54.460548400878906,2,cgp,1+lambda,walker2d,2
23,2.195549726486206,26.038044214248657,229.06568908691406,210.609130859375,3,383.71875,283.8556213378906,23,258.8216552734375,121.74060821533203,814.0615234375,1687274878.8066833,63.76637268066406,2,cgp,1+lambda,walker2d,3
24,2.195549726486206,26.05150532722473,162.66363525390625,219.1684112548828,4,420.29693603515625,373.9327697753906,24,356.7917785644531,215.79815673828125,463.84051513671875,1687274878.8201444,64.25772857666016,2,cgp,1+lambda,walker2d,4
25,2.195549726486206,26.06523299217224,277.0833435058594,275.5635681152344,5,457.2525939941406,327.5943908691406,25,323.5334167480469,201.0589599609375,1005.6205444335938,1687274878.833872,83.14263153076172,2,cgp,1+lambda,walker2d,5
26,2.195549726486206,26.07893705368042,159.13844299316406,220.30203247070312,6,401.499755859375,363.12542724609375,26,362.85791015625,228.10028076171875,442.69219970703125,1687274878.8475761,56.50505065917969,2,cgp,1+lambda,walker2d,6
27,2.195549726486206,26.092512845993042,69.37813568115234,102.06429290771484,7,202.97769165039062,144.68890380859375,27,140.67283630371094,79.88127136230469,233.40921020507812,1687274878.861152,47.54928970336914,2,cgp,1+lambda,walker2d,7
28,2.195549726486206,26.106311798095703,127.13131713867188,203.4488983154297,8,392.57720947265625,271.6250915527344,28,265.7898864746094,193.9310302734375,418.9885559082031,1687274878.874951,98.35702514648438,2,cgp,1+lambda,walker2d,8
29,2.195549726486206,26.119973182678223,47.414207458496094,117.48015594482422,9,178.15370178222656,133.0495147705078,29,130.60520935058594,114.1689682006836,210.6947021484375,1687274878.8886123,97.85230255126953,2,cgp,1+lambda,walker2d,9
30,2.1995456218719482,28.341064929962158,30063.0,-9814.99609375,0,384.0491638183594,105.284423828125,30,101.78357696533203,74.01850891113281,999.2683715820312,1687274881.109704,45.153404235839844,3,cgp,1+lambda,walker2d,0
31,2.1995456218719482,28.35485816001892,97.8255386352539,94.94756317138672,1,208.1652374267578,97.48210906982422,31,93.4956283569336,59.83935546875,341.37457275390625,1687274881.1234972,30.3279972076416,3,cgp,1+lambda,walker2d,1
32,2.1995456218719482,28.36847162246704,144.6110076904297,142.0567169189453,2,358.7253723144531,225.7144012451172,32,212.45376586914062,47.608367919921875,438.5138854980469,1687274881.1371107,39.001033782958984,3,cgp,1+lambda,walker2d,2
33,2.1995456218719482,28.3820481300354,157.62132263183594,232.16343688964844,3,440.1995544433594,410.0670471191406,33,388.3227844238281,197.7200927734375,459.3846740722656,1687274881.1506872,84.82367706298828,3,cgp,1+lambda,walker2d,3
34,2.1995456218719482,28.395779609680176,89.41561889648438,109.82335662841797,4,189.4537353515625,146.91677856445312,34,139.0391387939453,75.79849243164062,332.5337219238281,1687274881.1644187,56.2071647644043,3,cgp,1+lambda,walker2d,4
35,2.1995456218719482,28.409411191940308,411.72705078125,390.3335876464844,5,1005.2813110351562,1001.9097290039062,35,838.4605102539062,167.78172302246094,1005.735595703125,1687274881.1780503,58.0123291015625,3,cgp,1+lambda,walker2d,5
36,2.1995456218719482,28.42312002182007,142.9671630859375,176.49205017089844,6,365.8620300292969,306.75634765625,36,294.0427551269531,101.40530395507812,436.9111328125,1687274881.191759,63.63160705566406,3,cgp,1+lambda,walker2d,6
37,2.1995456218719482,28.436975717544556,95.38055419921875,116.73005676269531,7,239.53074645996094,158.80429077148438,37,145.07606506347656,91.68002319335938,330.1794738769531,1687274881.2056148,59.25831604003906,3,cgp,1+lambda,walker2d,7
38,2.1995456218719482,28.450708627700806,102.90279388427734,122.76348876953125,8,181.23728942871094,133.48719787597656,38,124.70973205566406,84.63681030273438,409.4588623046875,1687274881.2193477,64.31978607177734,3,cgp,1+lambda,walker2d,8
39,2.1995456218719482,28.464500188827515,61.04277038574219,115.44731903076172,9,194.1027374267578,142.45230102539062,39,141.0521697998047,122.03509521484375,216.66769409179688,1687274881.2331393,66.684326171875,3,cgp,1+lambda,walker2d,9
40,2.200485944747925,30.68789792060852,172.75584411621094,148.7054443359375,0,341.3024597167969,141.189453125,40,136.336669921875,82.61973571777344,589.1884155273438,1687274883.456537,41.750030517578125,4,cgp,1+lambda,walker2d,0
41,2.200485944747925,30.701725244522095,225.4329833984375,183.3328399658203,1,200.17520141601562,138.91665649414062,41,138.177001953125,127.09257507324219,845.95458984375,1687274883.4703643,84.79862213134766,4,cgp,1+lambda,walker2d,1
42,2.200485944747925,30.715654134750366,166.6466522216797,193.77659606933594,2,420.24639892578125,396.5930480957031,42,366.8970031738281,165.4651641845703,421.71258544921875,1687274883.4842932,40.56786346435547,4,cgp,1+lambda,walker2d,2
43,2.200485944747925,30.72958731651306,110.97933197021484,113.24124908447266,3,218.40016174316406,184.62843322753906,43,160.7285614013672,64.52301788330078,385.65435791015625,1687274883.4982264,33.361000061035156,4,cgp,1+lambda,walker2d,3
44,2.200485944747925,30.74369168281555,118.43414306640625,146.8022918701172,4,282.0697021484375,279.7961120605469,44,250.12986755371094,98.39517211914062,378.2878723144531,1687274883.5123308,49.097476959228516,4,cgp,1+lambda,walker2d,4
45,2.200485944747925,30.757588863372803,378.92864990234375,385.6067810058594,5,1002.2881469726562,802.8025512695312,45,705.3997802734375,198.0625457763672,1002.2890014648438,1687274883.526228,85.64210510253906,4,cgp,1+lambda,walker2d,5
46,2.200485944747925,30.771631479263306,293.5718994140625,236.81875610351562,6,438.23870849609375,399.976806640625,46,376.7355041503906,87.96153259277344,976.8158569335938,1687274883.5402706,31.16053581237793,4,cgp,1+lambda,walker2d,6
47,2.200485944747925,30.78531265258789,196.0859832763672,188.67396545410156,7,449.1934814453125,197.69715881347656,47,181.63967895507812,93.92329406738281,668.7799682617188,1687274883.5539517,76.24015045166016,4,cgp,1+lambda,walker2d,7
48,2.200485944747925,30.797964334487915,137.03990173339844,228.9270782470703,8,409.9925537109375,322.5117492675781,48,315.671142578125,213.25094604492188,470.3885803222656,1687274883.5666034,110.06581115722656,4,cgp,1+lambda,walker2d,8
49,2.200485944747925,30.811588048934937,70.0817642211914,109.50615692138672,9,191.26934814453125,170.122314453125,49,168.00027465820312,112.87013244628906,196.27288818359375,1687274883.5802271,67.57524108886719,4,cgp,1+lambda,walker2d,9
50,2.1974117755889893,33.03107976913452,204.5965576171875,189.18736267089844,0,502.8072204589844,460.93798828125,50,368.92633056640625,71.66204071044922,534.0057373046875,1687274885.7997189,51.566585540771484,5,cgp,1+lambda,walker2d,0
51,2.1974117755889893,33.04491400718689,104.49067687988281,140.2571258544922,1,266.0996398925781,227.322509765625,51,215.9590606689453,89.7030258178711,351.4525146484375,1687274885.813553,56.55137252807617,5,cgp,1+lambda,walker2d,1
52,2.1974117755889893,33.05888271331787,141.3177490234375,143.0320281982422,2,391.84881591796875,182.335205078125,52,169.359130859375,85.2329330444336,423.70220947265625,1687274885.8275218,43.135196685791016,5,cgp,1+lambda,walker2d,2
53,2.1974117755889893,33.07300877571106,130.90782165527344,127.0650634765625,3,379.82623291015625,148.56240844726562,53,129.63360595703125,63.212677001953125,382.18414306640625,1687274885.8416479,47.44685745239258,5,cgp,1+lambda,walker2d,3
54,2.1974117755889893,33.0866174697876,94.69728088378906,126.58626556396484,4,235.7253875732422,207.361572265625,54,184.18870544433594,102.09010314941406,329.1759033203125,1687274885.8552566,57.935752868652344,5,cgp,1+lambda,walker2d,4
55,2.1974117755889893,33.10015416145325,352.3826599121094,310.9342346191406,5,1004.1978149414062,223.14695739746094,55,219.10086059570312,145.8782958984375,1010.3936767578125,1687274885.8687932,123.22515869140625,5,cgp,1+lambda,walker2d,5
56,2.1974117755889893,33.1142315864563,30053.74609375,-9839.5537109375,6,291.1951599121094,213.82066345214844,56,212.5235595703125,158.2567596435547,456.69329833984375,1687274885.8828707,35.58460998535156,5,cgp,1+lambda,walker2d,6
57,2.1974117755889893,33.128018379211426,138.94920349121094,179.8339385986328,7,424.3421936035156,206.9349822998047,57,194.21885681152344,133.59747314453125,461.4425964355469,1687274885.8966575,80.171142578125,5,cgp,1+lambda,walker2d,7
58,2.1974117755889893,33.141926288604736,119.50931549072266,214.2433624267578,8,388.0537109375,356.5986633300781,58,325.5274658203125,182.55136108398438,401.381591796875,1687274885.9105654,107.41949462890625,5,cgp,1+lambda,walker2d,8
59,2.1974117755889893,33.15555953979492,63.41053771972656,161.7030029296875,9,220.25294494628906,186.59423828125,59,185.65731811523438,162.40708923339844,292.2651062011719,1687274885.9241986,125.00694274902344,5,cgp,1+lambda,walker2d,9
60,2.197519302368164,35.374889850616455,119.64508056640625,146.2377471923828,0,227.84068298339844,162.96788024902344,60,158.41775512695312,131.1402587890625,452.45703125,1687274888.143529,68.01700592041016,6,cgp,1+lambda,walker2d,0
61,2.197519302368164,35.38858723640442,162.69174194335938,216.96897888183594,1,333.1302490234375,238.7783203125,61,228.69790649414062,174.38275146484375,649.94873046875,1687274888.1572263,118.80790710449219,6,cgp,1+lambda,walker2d,1
62,2.197519302368164,35.40219688415527,145.48782348632812,159.81040954589844,2,370.0858154296875,362.4864807128906,62,314.2159729003906,64.44567108154297,391.8840637207031,1687274888.170836,48.02330780029297,6,cgp,1+lambda,walker2d,2
63,2.197519302368164,35.41586232185364,100.10657501220703,137.17591857910156,3,262.0528869628906,227.97422790527344,63,205.34706115722656,91.94973754882812,346.2320556640625,1687274888.1845014,61.080055236816406,6,cgp,1+lambda,walker2d,3
64,2.197519302368164,35.4293487071991,86.74917602539062,165.5412139892578,4,266.04364013671875,251.39987182617188,64,237.44741821289062,154.21263122558594,311.1768798828125,1687274888.1979878,117.75904846191406,6,cgp,1+lambda,walker2d,4
65,2.197519302368164,35.443039894104004,380.2226257324219,263.496337890625,5,1013.2927856445312,239.54786682128906,65,211.7168426513672,46.63148498535156,1014.7391357421875,1687274888.211679,38.758296966552734,6,cgp,1+lambda,walker2d,5
66,2.197519302368164,35.45648694038391,247.16712951660156,160.48336791992188,6,334.3388977050781,113.9867935180664,66,108.64724731445312,69.81385803222656,846.9556884765625,1687274888.225126,44.408302307128906,6,cgp,1+lambda,walker2d,6
67,2.197519302368164,35.46986699104309,225.51031494140625,217.10813903808594,7,489.3941955566406,479.64898681640625,67,400.2675476074219,98.81983947753906,674.66455078125,1687274888.238506,56.45396423339844,6,cgp,1+lambda,walker2d,7
68,2.197519302368164,35.48273515701294,138.43304443359375,206.98867797851562,8,320.4769592285156,320.12860107421875,68,319.7607727050781,216.42599487304688,450.41741943359375,1687274888.2513742,78.65921020507812,6,cgp,1+lambda,walker2d,8
69,2.197519302368164,35.49545073509216,108.40955352783203,105.35310363769531,9,255.25962829589844,131.33689880371094,69,121.4404067993164,47.373809814453125,359.3082580566406,1687274888.2640898,38.85246658325195,6,cgp,1+lambda,walker2d,9
70,2.1962623596191406,37.71352672576904,30041.591796875,-9875.7607421875,0,269.3446044921875,104.5547103881836,70,103.61188507080078,87.4869613647461,393.9016418457031,1687274890.4821658,72.38935852050781,7,cgp,1+lambda,walker2d,0
71,2.1962623596191406,37.72732424736023,181.90200805664062,199.00042724609375,1,446.8671569824219,165.78309631347656,71,164.58221435546875,136.11019897460938,641.9513549804688,1687274890.4959633,79.31322479248047,7,cgp,1+lambda,walker2d,1
72,2.1962623596191406,37.74119281768799,81.18534851074219,91.89593505859375,2,209.3284149169922,136.21929931640625,72,118.63841247558594,47.46990966796875,271.89752197265625,1687274890.509832,41.473114013671875,7,cgp,1+lambda,walker2d,2
73,2.1962623596191406,37.75503754615784,159.64305114746094,154.5406036376953,3,381.0368347167969,348.7569274902344,73,292.15069580078125,70.03605651855469,444.2174987792969,1687274890.5236766,40.53400802612305,7,cgp,1+lambda,walker2d,3
74,2.1962623596191406,37.768731355667114,128.43753051757812,126.00495910644531,4,245.3504180908203,187.7285614013672,74,175.472412109375,71.2820816040039,442.7438049316406,1687274890.5373704,30.634002685546875,7,cgp,1+lambda,walker2d,4
75,2.1962623596191406,37.78259229660034,297.0666198730469,230.8263397216797,5,477.326416015625,370.1332092285156,75,327.80572509765625,57.998863220214844,998.8652954101562,1687274890.5512314,42.46527862548828,7,cgp,1+lambda,walker2d,5
76,2.1962623596191406,37.796164751052856,282.0634765625,169.4341278076172,6,356.83868408203125,86.60432434082031,76,84.2142333984375,56.83177947998047,965.3033447265625,1687274890.5648038,34.16064453125,7,cgp,1+lambda,walker2d,6
77,2.1962623596191406,37.8097825050354,235.17202758789062,336.1988525390625,7,506.6026611328125,488.45343017578125,77,468.1846923828125,303.0635986328125,872.6693115234375,1687274890.5784216,140.7036590576172,7,cgp,1+lambda,walker2d,7
78,2.1962623596191406,37.823681116104126,100.71012115478516,145.21421813964844,8,247.9593048095703,243.52195739746094,78,238.7429962158203,108.334228515625,329.31011962890625,1687274890.5923202,50.6219482421875,7,cgp,1+lambda,walker2d,8
79,2.1962623596191406,37.837414264678955,113.46466827392578,145.17649841308594,9,331.95245361328125,242.66021728515625,79,211.6310272216797,110.03509521484375,341.6347351074219,1687274890.6060534,71.68110656738281,7,cgp,1+lambda,walker2d,9
80,2.193875789642334,40.05502486228943,295.07489013671875,256.424560546875,0,488.78173828125,469.8895568847656,80,389.35797119140625,94.97840881347656,1005.1613159179688,1687274892.823664,79.26521301269531,8,cgp,1+lambda,walker2d,0
81,2.193875789642334,40.068965673446655,206.40130615234375,210.87210083007812,1,555.6439208984375,380.1451721191406,81,327.9809875488281,109.78994750976562,592.957763671875,1687274892.8376048,51.180110931396484,8,cgp,1+lambda,walker2d,1
82,2.193875789642334,40.082563400268555,102.148681640625,93.75594329833984,2,188.0259246826172,141.96180725097656,82,133.7520751953125,61.579750061035156,337.6636657714844,1687274892.8512025,23.284284591674805,8,cgp,1+lambda,walker2d,2
83,2.193875789642334,40.0963237285614,180.41815185546875,185.51467895507812,3,489.4749755859375,289.72705078125,83,248.28982543945312,97.80351257324219,547.7191772460938,1687274892.8649628,53.46661376953125,8,cgp,1+lambda,walker2d,3
84,2.193875789642334,40.11058211326599,169.5760955810547,129.81210327148438,4,379.3826599121094,112.55220794677734,84,104.18243408203125,51.94935607910156,534.0573120117188,1687274892.8792212,31.719470977783203,8,cgp,1+lambda,walker2d,4
85,2.193875789642334,40.12417912483215,376.39300537109375,246.5785369873047,5,977.8104248046875,145.9703826904297,85,134.72996520996094,68.92724609375,1011.9358520507812,1687274892.8928182,31.066194534301758,8,cgp,1+lambda,walker2d,5
86,2.193875789642334,40.13782715797424,246.30104064941406,234.15428161621094,6,439.6674499511719,366.2713317871094,86,336.8244934082031,203.08639526367188,825.1751098632812,1687274892.9064662,21.28384017944336,8,cgp,1+lambda,walker2d,6
87,2.193875789642334,40.15154457092285,281.8277587890625,256.2590026855469,7,761.9295043945312,354.28375244140625,87,312.8005065917969,146.7003936767578,809.0596923828125,1687274892.9201837,61.21071243286133,8,cgp,1+lambda,walker2d,7
88,2.193875789642334,40.16489028930664,115.7880630493164,193.19485473632812,8,338.45318603515625,318.3716125488281,88,299.9687194824219,175.4019317626953,374.33074951171875,1687274892.9335294,87.77509307861328,8,cgp,1+lambda,walker2d,8
89,2.193875789642334,40.177578926086426,50.42397689819336,92.48352813720703,9,154.422607421875,136.2714080810547,89,128.17340087890625,79.5915298461914,191.5664825439453,1687274892.946218,47.21656036376953,8,cgp,1+lambda,walker2d,9
90,2.1970183849334717,42.39632320404053,302.64483642578125,205.605712890625,0,551.4874877929688,150.41270446777344,90,133.40234375,65.15130615234375,995.317138671875,1687274895.1649623,41.284034729003906,9,cgp,1+lambda,walker2d,0
91,2.1970183849334717,42.410290479660034,137.29283142089844,136.30702209472656,1,251.62481689453125,168.17971801757812,91,162.234375,78.03770446777344,491.983642578125,1687274895.1789296,54.16676330566406,9,cgp,1+lambda,walker2d,1
92,2.1970183849334717,42.423811197280884,96.90377807617188,104.8720703125,2,187.64895629882812,166.24717712402344,92,151.67552185058594,54.19463348388672,343.44097900390625,1687274895.1924503,47.340362548828125,9,cgp,1+lambda,walker2d,2
93,2.1970183849334717,42.43816518783569,137.90489196777344,163.70851135253906,3,407.1627502441406,212.6428680419922,93,198.69139099121094,121.85658264160156,420.3011779785156,1687274895.2068043,65.74417877197266,9,cgp,1+lambda,walker2d,3
94,2.1970183849334717,42.45197319984436,160.4786834716797,236.3643798828125,4,392.47021484375,350.2955017089844,94,344.2379150390625,219.35394287109375,554.9302368164062,1687274895.2206123,109.44952392578125,9,cgp,1+lambda,walker2d,4
95,2.1970183849334717,42.46596169471741,358.6335754394531,313.8979187011719,5,1012.7492065429688,270.32171630859375,95,262.44384765625,145.89434814453125,1022.1862182617188,1687274895.2346008,98.82279968261719,9,cgp,1+lambda,walker2d,5
96,2.1970183849334717,42.47888946533203,277.6546936035156,288.5082702636719,6,760.230224609375,413.8348388671875,96,365.1486511230469,187.70706176757812,843.5624389648438,1687274895.2475286,74.01432800292969,9,cgp,1+lambda,walker2d,6
97,2.1970183849334717,42.49163889884949,326.9420471191406,301.1336364746094,7,711.5919799804688,539.6210327148438,97,505.8000183105469,94.70967864990234,994.1622924804688,1687274895.260278,56.395538330078125,9,cgp,1+lambda,walker2d,7
98,2.1970183849334717,42.50526165962219,136.49954223632812,171.743896484375,8,261.3264465332031,251.52606201171875,98,235.90533447265625,138.8472137451172,507.86614990234375,1687274895.2739007,72.37559509277344,9,cgp,1+lambda,walker2d,8
99,2.1970183849334717,42.51884651184082,64.04434967041016,86.11224365234375,9,202.68260192871094,82.76258850097656,99,78.30714416503906,57.258705139160156,220.54661560058594,1687274895.2874856,46.33833312988281,9,cgp,1+lambda,walker2d,9
100,2.197671890258789,44.737772941589355,199.46755981445312,127.0667724609375,0,102.52061462402344,96.23875427246094,100,92.07432556152344,71.26526641845703,718.5385131835938,1687274897.506412,53.84836196899414,10,cgp,1+lambda,walker2d,0
101,2.197671890258789,44.75163006782532,294.0434265136719,211.2911834716797,1,462.9033203125,182.0597686767578,101,168.3387451171875,69.63939666748047,1014.1088256835938,1687274897.5202692,50.02098846435547,10,cgp,1+lambda,walker2d,1
102,2.197671890258789,44.765297412872314,141.8509521484375,181.99533081054688,2,367.6902770996094,355.6135559082031,102,324.1231689453125,192.82034301757812,371.6483154296875,1687274897.5339365,48.882232666015625,10,cgp,1+lambda,walker2d,2
103,2.197671890258789,44.77902555465698,265.2010192871094,302.7787780761719,3,611.1713256835938,466.1269836425781,103,462.2518005371094,258.4312438964844,789.947998046875,1687274897.5476646,55.3203125,10,cgp,1+lambda,walker2d,3
104,2.197671890258789,44.792993783950806,140.0564727783203,123.50260162353516,4,395.01324462890625,135.17234802246094,104,123.38880920410156,55.28363037109375,396.0074157714844,1687274897.5616329,32.02713394165039,10,cgp,1+lambda,walker2d,4
105,2.197671890258789,44.80684804916382,420.5179138183594,368.6958923339844,5,1002.9598388671875,1001.9735717773438,105,802.7780151367188,125.27684020996094,1016.2916870117188,1687274897.5754871,54.69992446899414,10,cgp,1+lambda,walker2d,5
106,2.197671890258789,44.82051634788513,185.64720153808594,261.5191955566406,6,478.6796875,428.0519714355469,106,425.396240234375,287.0255126953125,513.0203247070312,1687274897.5891554,60.494178771972656,10,cgp,1+lambda,walker2d,6
107,2.197671890258789,44.83427810668945,30077.06640625,-9772.037109375,7,363.1767578125,288.8772277832031,107,274.4654541015625,124.02395629882812,953.181884765625,1687274897.6029172,65.01313781738281,10,cgp,1+lambda,walker2d,7
108,2.197671890258789,44.84791588783264,185.775390625,256.8329162597656,8,429.3821105957031,396.5900573730469,108,395.34796142578125,283.2957763671875,563.2577514648438,1687274897.616555,57.91057586669922,10,cgp,1+lambda,walker2d,8
109,2.197671890258789,44.861374378204346,291.301025390625,191.84336853027344,9,275.099365234375,184.36334228515625,109,183.06851196289062,56.148406982421875,1030.996337890625,1687274897.6300135,41.356590270996094,10,cgp,1+lambda,walker2d,9
110,2.192521333694458,47.07476758956909,279.56719970703125,179.0460968017578,0,128.43539428710938,125.52584075927734,110,125.15361022949219,89.88694763183594,1012.6398315429688,1687274899.8434067,59.126731872558594,11,cgp,1+lambda,walker2d,0
111,2.192521333694458,47.08854341506958,79.25918579101562,114.92525482177734,1,170.78700256347656,131.26336669921875,111,130.0722198486328,113.31581115722656,307.3066711425781,1687274899.8571825,76.4280776977539,11,cgp,1+lambda,walker2d,1
112,2.192521333694458,47.10237526893616,127.7505111694336,167.49607849121094,2,327.0794677734375,251.40057373046875,112,250.99798583984375,153.353515625,394.8691101074219,1687274899.8710144,40.564231872558594,11,cgp,1+lambda,walker2d,2
113,2.192521333694458,47.11521577835083,155.28648376464844,294.9655456542969,3,436.3240051269531,434.5091247558594,113,429.4186096191406,360.3525390625,446.26025390625,1687274899.8838549,189.71653747558594,11,cgp,1+lambda,walker2d,3
114,2.192521333694458,47.12860918045044,55.53445816040039,65.75143432617188,4,100.46418762207031,71.06644439697266,114,70.52857208251953,55.56165313720703,212.7823944091797,1687274899.8972483,32.47141647338867,11,cgp,1+lambda,walker2d,4
115,2.192521333694458,47.142311573028564,427.2866516113281,372.052001953125,5,1009.2603759765625,1001.692138671875,115,840.5355834960938,95.82049560546875,1018.1199340820312,1687274899.9109507,39.45295715332031,11,cgp,1+lambda,walker2d,5
116,2.192521333694458,47.15593910217285,231.16748046875,293.0682373046875,6,572.4973754882812,377.4376525878906,116,373.246826171875,274.72027587890625,778.6253051757812,1687274899.9245782,97.50899505615234,11,cgp,1+lambda,walker2d,6
117,2.192521333694458,47.16942763328552,365.89892578125,288.8021240234375,7,1002.9554443359375,272.5065612792969,117,251.8372802734375,96.94535827636719,1011.8975830078125,1687274899.9380667,68.78455352783203,11,cgp,1+lambda,walker2d,7
118,2.192521333694458,47.18313670158386,164.9208221435547,132.8154754638672,8,441.82086181640625,84.26072692871094,118,83.81959533691406,60.01162338256836,477.187255859375,1687274899.9517758,36.94917678833008,11,cgp,1+lambda,walker2d,8
119,2.192521333694458,47.196940183639526,353.0283508300781,233.4467010498047,9,889.9119873046875,98.10313415527344,119,96.75567626953125,67.33821105957031,982.88525390625,1687274899.9655793,46.79697036743164,11,cgp,1+lambda,walker2d,9
