,iteration,front_size,reward,simplicity
0,0,4,9.220574,0.81666666
1,0,4,7.93986,0.8333333
2,0,4,26.928612,0.79999995
3,0,4,28.351376,0.6833333
4,1,4,7.93986,0.8333333
5,1,4,26.928612,0.79999995
6,1,4,15.21463,0.81666666
7,1,4,41.448895,0.76666665
8,2,4,7.93986,0.8333333
9,2,4,26.928612,0.79999995
10,2,4,15.21463,0.81666666
11,2,4,242.80354,0.76666665
12,3,4,7.93986,0.8333333
13,3,4,26.928612,0.79999995
14,3,4,15.21463,0.81666666
15,3,4,242.80354,0.76666665
16,4,4,7.93986,0.8333333
17,4,4,15.21463,0.81666666
18,4,4,242.80354,0.76666665
19,4,4,27.335587,0.79999995
20,5,4,7.93986,0.8333333
21,5,4,15.21463,0.81666666
22,5,4,242.80354,0.76666665
23,5,4,28.567455,0.79999995
24,6,4,15.21463,0.81666666
25,6,4,38.488407,0.79999995
26,6,4,240.43802,0.76666665
27,6,4,8.950861,0.8333333
28,7,4,38.488407,0.79999995
29,7,4,43.64688,0.76666665
30,7,4,17.47996,0.81666666
31,7,4,9.282527,0.8333333
32,8,4,41.448895,0.76666665
33,8,4,38.488407,0.79999995
34,8,4,17.47996,0.81666666
35,8,4,9.692681,0.8333333
36,9,4,41.448895,0.76666665
37,9,4,38.488407,0.79999995
38,9,4,17.47996,0.81666666
39,9,4,9.692681,0.8333333
40,10,4,41.448895,0.76666665
41,10,4,38.488407,0.79999995
42,10,4,17.47996,0.81666666
43,10,4,9.692681,0.8333333
44,11,4,41.448895,0.76666665
45,11,4,38.488407,0.79999995
46,11,4,9.692681,0.8333333
47,11,4,20.922674,0.81666666
48,12,4,41.448895,0.76666665
49,12,4,38.488407,0.79999995
50,12,4,9.692681,0.8333333
51,12,4,20.922674,0.81666666
52,13,4,41.448895,0.76666665
53,13,4,38.488407,0.79999995
54,13,4,9.692681,0.8333333
55,13,4,20.922674,0.81666666
56,14,4,38.488407,0.79999995
57,14,4,9.692681,0.8333333
58,14,4,20.922674,0.81666666
59,14,4,224.45406,0.76666665
60,15,4,38.488407,0.79999995
61,15,4,9.692681,0.8333333
62,15,4,20.922674,0.81666666
63,15,4,200.7878,0.76666665
64,16,4,41.448895,0.76666665
65,16,4,38.488407,0.79999995
66,16,4,9.692681,0.8333333
67,16,4,20.922674,0.81666666
68,17,5,41.448895,0.76666665
69,17,5,38.488407,0.79999995
70,17,5,9.692681,0.8333333
71,17,5,20.922674,0.81666666
72,17,5,42.310154,0.75
73,18,5,41.448895,0.76666665
74,18,5,38.488407,0.79999995
75,18,5,9.692681,0.8333333
76,18,5,20.922674,0.81666666
77,18,5,42.310154,0.75
78,19,5,41.448895,0.76666665
79,19,5,38.488407,0.79999995
80,19,5,9.692681,0.8333333
81,19,5,20.922674,0.81666666
82,19,5,42.310154,0.75
83,20,5,41.448895,0.76666665
84,20,5,38.488407,0.79999995
85,20,5,9.692681,0.8333333
86,20,5,20.922674,0.81666666
87,20,5,42.310154,0.75
88,21,4,38.488407,0.79999995
89,21,4,9.692681,0.8333333
90,21,4,20.922674,0.81666666
91,21,4,54.31973,0.76666665
92,22,4,38.488407,0.79999995
93,22,4,9.692681,0.8333333
94,22,4,54.31973,0.76666665
95,22,4,27.39757,0.81666666
96,23,4,38.488407,0.79999995
97,23,4,9.692681,0.8333333
98,23,4,57.579884,0.76666665
99,23,4,27.502071,0.81666666
100,24,4,38.488407,0.79999995
101,24,4,9.692681,0.8333333
102,24,4,54.31973,0.76666665
103,24,4,27.502071,0.81666666
104,25,4,38.488407,0.79999995
105,25,4,9.692681,0.8333333
106,25,4,54.31973,0.76666665
107,25,4,27.502071,0.81666666
108,26,4,38.488407,0.79999995
109,26,4,9.692681,0.8333333
110,26,4,52.637764,0.76666665
111,26,4,27.39757,0.81666666
112,27,4,38.488407,0.79999995
113,27,4,9.692681,0.8333333
114,27,4,50.42621,0.76666665
115,27,4,27.39757,0.81666666
116,28,4,38.488407,0.79999995
117,28,4,9.692681,0.8333333
118,28,4,27.39757,0.81666666
119,28,4,53.23138,0.76666665
120,29,4,38.488407,0.79999995
121,29,4,9.692681,0.8333333
122,29,4,50.42621,0.76666665
123,29,4,27.39757,0.81666666
124,30,4,38.488407,0.79999995
125,30,4,9.692681,0.8333333
126,30,4,27.39757,0.81666666
127,30,4,70.37527,0.76666665
128,31,4,38.488407,0.79999995
129,31,4,9.282527,0.8333333
130,31,4,27.39757,0.81666666
131,31,4,80.546,0.76666665
132,32,4,38.488407,0.79999995
133,32,4,9.282527,0.8333333
134,32,4,70.37527,0.76666665
135,32,4,33.86936,0.81666666
136,33,4,38.488407,0.79999995
137,33,4,8.956149,0.8333333
138,33,4,69.50122,0.76666665
139,33,4,33.86936,0.81666666
140,34,4,38.488407,0.79999995
141,34,4,8.956149,0.8333333
142,34,4,69.50122,0.76666665
143,34,4,33.86936,0.81666666
144,35,4,38.488407,0.79999995
145,35,4,69.08756,0.76666665
146,35,4,33.86936,0.81666666
147,35,4,8.152354,0.8333333
148,36,4,38.488407,0.79999995
149,36,4,66.47377,0.76666665
150,36,4,33.86936,0.81666666
151,36,4,8.536959,0.8333333
152,37,4,38.488407,0.79999995
153,37,4,63.81968,0.76666665
154,37,4,33.86936,0.81666666
155,37,4,8.536959,0.8333333
156,38,4,63.81968,0.76666665
157,38,4,33.86936,0.81666666
158,38,4,8.536959,0.8333333
159,38,4,52.26587,0.79999995
160,39,3,33.86936,0.81666666
161,39,3,8.536959,0.8333333
162,39,3,52.26587,0.79999995
163,40,3,33.86936,0.81666666
164,40,3,8.536959,0.8333333
165,40,3,49.94457,0.79999995
166,41,3,33.86936,0.81666666
167,41,3,8.536959,0.8333333
168,41,3,49.94457,0.79999995
