iteration,front_size,reward,simplicity,seed,environment,solver
0,4,-0.05737692,1.0,8,swimmer,lgp
0,4,5.0576353,0.93333334,8,swimmer,lgp
0,4,14.458909,0.8666667,8,swimmer,lgp
0,4,24.374155,0.73333335,8,swimmer,lgp
1,4,5.0576353,0.93333334,8,swimmer,lgp
1,4,24.374155,0.73333335,8,swimmer,lgp
1,4,16.482178,0.8666667,8,swimmer,lgp
1,4,0.12165606,1.0,8,swimmer,lgp
2,5,5.0576353,0.93333334,8,swimmer,lgp
2,5,24.374155,0.73333335,8,swimmer,lgp
2,5,16.482178,0.8666667,8,swimmer,lgp
2,5,0.12165606,1.0,8,swimmer,lgp
2,5,28.962732,0.59999996,8,swimmer,lgp
3,6,5.0576353,0.93333334,8,swimmer,lgp
3,6,24.374155,0.73333335,8,swimmer,lgp
3,6,16.482178,0.8666667,8,swimmer,lgp
3,6,0.12165606,1.0,8,swimmer,lgp
3,6,28.962732,0.59999996,8,swimmer,lgp
3,6,17.02143,0.79999995,8,swimmer,lgp
4,6,5.0576353,0.93333334,8,swimmer,lgp
4,6,24.374155,0.73333335,8,swimmer,lgp
4,6,16.482178,0.8666667,8,swimmer,lgp
4,6,0.12165606,1.0,8,swimmer,lgp
4,6,28.962732,0.59999996,8,swimmer,lgp
4,6,17.02143,0.79999995,8,swimmer,lgp
5,5,5.0576353,0.93333334,8,swimmer,lgp
5,5,16.482178,0.8666667,8,swimmer,lgp
5,5,0.12165606,1.0,8,swimmer,lgp
5,5,17.02143,0.79999995,8,swimmer,lgp
5,5,64.26374,0.73333335,8,swimmer,lgp
6,5,16.482178,0.8666667,8,swimmer,lgp
6,5,0.12165606,1.0,8,swimmer,lgp
6,5,64.26374,0.73333335,8,swimmer,lgp
6,5,23.130816,0.79999995,8,swimmer,lgp
6,5,7.8442883,0.93333334,8,swimmer,lgp
7,5,16.482178,0.8666667,8,swimmer,lgp
7,5,0.12165606,1.0,8,swimmer,lgp
7,5,64.26374,0.73333335,8,swimmer,lgp
7,5,23.130816,0.79999995,8,swimmer,lgp
7,5,7.8442883,0.93333334,8,swimmer,lgp
8,5,24.374155,0.73333335,8,swimmer,lgp
8,5,23.130816,0.79999995,8,swimmer,lgp
8,5,7.8442883,0.93333334,8,swimmer,lgp
8,5,16.573368,0.8666667,8,swimmer,lgp
8,5,0.12722015,1.0,8,swimmer,lgp
9,5,24.374155,0.73333335,8,swimmer,lgp
9,5,23.130816,0.79999995,8,swimmer,lgp
9,5,7.8442883,0.93333334,8,swimmer,lgp
9,5,16.573368,0.8666667,8,swimmer,lgp
9,5,0.43735057,1.0,8,swimmer,lgp
10,5,24.374155,0.73333335,8,swimmer,lgp
10,5,23.130816,0.79999995,8,swimmer,lgp
10,5,7.8442883,0.93333334,8,swimmer,lgp
10,5,21.882788,0.8666667,8,swimmer,lgp
10,5,0.68850815,1.0,8,swimmer,lgp
11,5,24.374155,0.73333335,8,swimmer,lgp
11,5,23.130816,0.79999995,8,swimmer,lgp
11,5,7.8442883,0.93333334,8,swimmer,lgp
11,5,21.882788,0.8666667,8,swimmer,lgp
11,5,0.68850815,1.0,8,swimmer,lgp
12,5,24.374155,0.73333335,8,swimmer,lgp
12,5,23.130816,0.79999995,8,swimmer,lgp
12,5,7.8442883,0.93333334,8,swimmer,lgp
12,5,21.882788,0.8666667,8,swimmer,lgp
12,5,0.68850815,1.0,8,swimmer,lgp
13,5,24.374155,0.73333335,8,swimmer,lgp
13,5,23.130816,0.79999995,8,swimmer,lgp
13,5,7.8442883,0.93333334,8,swimmer,lgp
13,5,21.882788,0.8666667,8,swimmer,lgp
13,5,0.68850815,1.0,8,swimmer,lgp
14,5,24.374155,0.73333335,8,swimmer,lgp
14,5,23.130816,0.79999995,8,swimmer,lgp
14,5,21.882788,0.8666667,8,swimmer,lgp
14,5,0.68850815,1.0,8,swimmer,lgp
14,5,9.696744,0.93333334,8,swimmer,lgp
15,6,24.374155,0.73333335,8,swimmer,lgp
15,6,23.130816,0.79999995,8,swimmer,lgp
15,6,21.882788,0.8666667,8,swimmer,lgp
15,6,0.68850815,1.0,8,swimmer,lgp
15,6,9.696744,0.93333334,8,swimmer,lgp
15,6,26.077312,0.46666664,8,swimmer,lgp
16,6,24.374155,0.73333335,8,swimmer,lgp
16,6,23.130816,0.79999995,8,swimmer,lgp
16,6,21.882788,0.8666667,8,swimmer,lgp
16,6,0.68850815,1.0,8,swimmer,lgp
16,6,26.077312,0.46666664,8,swimmer,lgp
16,6,11.777869,0.93333334,8,swimmer,lgp
17,7,24.374155,0.73333335,8,swimmer,lgp
17,7,23.130816,0.79999995,8,swimmer,lgp
17,7,21.882788,0.8666667,8,swimmer,lgp
17,7,0.68850815,1.0,8,swimmer,lgp
17,7,26.077312,0.46666664,8,swimmer,lgp
