,_runtime,training.fitness_3q,training.generation,training.top_k_reward.top_1_reward,training.fitness_median,training.top_k_fit.top_0_fit,training.run_id,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,_timestamp,training.fitness_1q,training.fitness_std,training.fitness_mean,training.evaluation_time,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,solver,ea,environment,seed,training.evaluation
10,45.303279638290405,0.3191857635974884,10,695.01171875,0.36082661151885986,0.7677834630012512,0,0.7674848437309265,0.7665074467658997,10,1687332094.0830867,0.7616744637489319,0.19934482872486115,0.4800320267677307,2.1232926845550537,1008.8506469726562,593.4136962890625,cgp,mu+lambda-novelty,hopper,0,1000
11,47.49122929573059,0.18740113079547882,11,1008.8933715820312,0.250036358833313,0.569038450717926,0,0.5682353973388672,0.5681988000869751,11,1687332096.2710364,0.5648897886276245,0.1843125969171524,0.3647894859313965,2.139347553253174,1008.4027099609375,1009.0098876953125,cgp,mu+lambda-novelty,hopper,0,1100
12,49.66707444190979,0.09911908209323883,12,992.493896484375,0.16699202358722687,0.8251429200172424,0,0.824091911315918,0.8239157199859619,12,1687332098.4468815,0.816916823387146,0.3292762339115143,0.36960235238075256,2.128380537033081,995.427001953125,1001.899658203125,cgp,mu+lambda-novelty,hopper,0,1200
13,51.837268352508545,0.4925771653652191,13,1026.6561279296875,0.5321403741836548,0.854569137096405,0,0.8538246154785156,0.8537152409553528,13,1687332100.6170754,0.849977433681488,0.16889093816280365,0.6341047286987305,2.1210153102874756,1012.0300903320312,1006.70703125,cgp,mu+lambda-novelty,hopper,0,1300
14,54.01806402206421,0.3032413721084595,14,995.1805419921875,0.39280837774276733,0.8796393275260925,0,0.8788112998008728,0.877335250377655,14,1687332102.797871,0.8713453412055969,0.2679320275783539,0.548736572265625,2.1331660747528076,999.5198364257812,1022.1365356445312,cgp,mu+lambda-novelty,hopper,0,1400
15,56.174941062927246,0.3606380224227905,15,1000.331298828125,0.39550453424453735,0.9150721430778503,0,0.9134188294410706,0.9128015637397766,15,1687332104.9547482,0.9068034291267395,0.25699731707572937,0.5590085387229919,2.1095149517059326,1014.7255859375,996.438232421875,cgp,mu+lambda-novelty,hopper,0,1500
16,58.35575294494629,0.26153838634490967,16,996.2980346679688,0.301543653011322,0.8989785313606262,0,0.8979535102844238,0.8975362777709961,16,1687332107.13556,0.8901680111885071,0.30110621452331543,0.5046771168708801,2.1341094970703125,990.7614135742188,1000.3552856445312,cgp,mu+lambda-novelty,hopper,0,1600
17,60.53646922111511,0.3556118905544281,17,998.52783203125,0.37533798813819885,0.6870232224464417,0,0.6867883801460266,0.686641275882721,17,1687332109.3162763,0.6828793287277222,0.15061922371387482,0.4705674648284912,2.1326279640197754,1010.42529296875,997.5980224609375,cgp,mu+lambda-novelty,hopper,0,1700
18,62.71496391296387,0.35998857021331787,18,1002.1380004882812,0.3960612416267395,0.9100664854049683,0,0.909815788269043,0.9098024964332581,18,1687332111.494771,0.9027135372161865,0.25496548414230347,0.5685468316078186,2.129964590072632,1000.38427734375,1020.7686157226562,cgp,mu+lambda-novelty,hopper,0,1800
19,64.88886761665344,0.6933618187904358,19,1003.2777099609375,0.7034828662872314,0.8121030926704407,0,0.8118686079978943,0.8118430376052856,19,1687332113.6686747,0.8102351427078247,0.0556090846657753,0.7368676662445068,2.128051996231079,1006.1155395507812,1014.693115234375,cgp,mu+lambda-novelty,hopper,0,1900
20,67.0907461643219,0.5964469313621521,20,1001.2141723632812,0.6364350914955139,0.9589903950691223,0,0.9587506651878357,0.958645224571228,20,1687332115.8705533,0.9537578821182251,0.1731358766555786,0.7477297782897949,2.155421018600464,991.9925537109375,1002.3768920898438,cgp,mu+lambda-novelty,hopper,0,2000
21,69.27382898330688,0.36371925473213196,21,1015.5343627929688,0.41905125975608826,0.8927039504051208,0,0.8923556804656982,0.8912482857704163,21,1687332118.053636,0.8836482167243958,0.2506535053253174,0.5884826183319092,2.135576009750366,1014.70068359375,1008.1746826171875,cgp,mu+lambda-novelty,hopper,0,2100
22,71.57818222045898,0.49356067180633545,22,1018.9745483398438,0.5322530269622803,0.9215238094329834,0,0.9214046597480774,0.9208389520645142,22,1687332120.3579893,0.9157241582870483,0.19280652701854706,0.6473113298416138,2.256450653076172,994.983642578125,1006.59619140625,cgp,mu+lambda-novelty,hopper,0,2200
23,73.86996078491211,0.1814638078212738,23,1009.5328369140625,0.2129073143005371,0.6126829385757446,0,0.6108883023262024,0.6107622981071472,23,1687332122.6497679,0.6066960096359253,0.19979146122932434,0.3432011306285858,2.2480499744415283,1013.5673217773438,1015.7481079101562,cgp,mu+lambda-novelty,hopper,0,2300
24,76.69447708129883,0.9668090343475342,24,1006.5418090820312,0.967751681804657,0.9739811420440674,0,0.9739739894866943,0.9739618301391602,24,1687332125.4742842,0.9737886786460876,0.09649582207202911,0.9594601988792419,2.5514838695526123,1017.1737060546875,1008.5845336914062,cgp,mu+lambda-novelty,hopper,0,2400
25,78.8805022239685,0.3267761766910553,25,998.1223754882812,0.3741041421890259,0.879671573638916,0,0.8790543675422668,0.8789919018745422,25,1687332127.6603093,0.8735945224761963,0.2590292990207672,0.5353845357894897,2.1474039554595947,1005.1161499023438,1001.517578125,cgp,mu+lambda-novelty,hopper,0,2500
26,81.10164594650269,0.5512823462486267,26,1011.4000854492188,0.577354907989502,0.9435057044029236,0,0.9425098299980164,0.941238522529602,26,1687332129.881453,0.9367002844810486,0.17442257702350616,0.6823310852050781,2.1802234649658203,996.825927734375,1007.9795532226562,cgp,mu+lambda-novelty,hopper,0,2600
27,83.2636227607727,0.28912317752838135,27,1003.6988525390625,0.3451976776123047,0.8678069710731506,0,0.8665369749069214,0.8663166761398315,27,1687332132.0434299,0.8598102331161499,0.25900834798812866,0.5007730722427368,2.127955675125122,1004.2474365234375,1000.91943359375,cgp,mu+lambda-novelty,hopper,0,2700
28,85.45643067359924,0.3059379756450653,28,1006.1585693359375,0.32263022661209106,0.6653769612312317,0,0.6637492775917053,0.6637200713157654,28,1687332134.2362378,0.65799880027771,0.1598556637763977,0.41831520199775696,2.1492271423339844,1010.4871826171875,995.0123901367188,cgp,mu+lambda-novelty,hopper,0,2800
29,87.60531520843506,0.3168447017669678,29,993.85107421875,0.3700566291809082,0.9338656067848206,0,0.9329763054847717,0.9317625761032104,29,1687332136.3851223,0.9228702783584595,0.2601422667503357,0.5126150250434875,2.1134634017944336,1018.9002075195312,1014.2738037109375,cgp,mu+lambda-novelty,hopper,0,2900
30,89.79442548751831,0.6067385673522949,30,1009.24658203125,0.6342338919639587,0.9452378749847412,0,0.9451349973678589,0.9448726177215576,30,1687332138.5742326,0.9413238763809204,0.15806922316551208,0.7339571118354797,2.1539227962493896,1016.4033203125,1016.1548461914062,cgp,mu+lambda-novelty,hopper,0,3000
31,91.9912793636322,0.7503712773323059,31,1009.5343627929688,0.76158207654953,0.9052665829658508,0,0.9042049646377563,0.9039681553840637,31,1687332140.7710865,0.9028395414352417,0.08176849782466888,0.8014256954193115,2.1541125774383545,1002.146484375,1013.302978515625,cgp,mu+lambda-novelty,hopper,0,3100
32,94.22461223602295,0.5590622425079346,32,1014.8922119140625,0.5986323356628418,0.9251303672790527,0,0.9247627854347229,0.9246039986610413,32,1687332143.0044193,0.9208321571350098,0.16761156916618347,0.7005835771560669,2.197923183441162,1003.0911865234375,989.4729614257812,cgp,mu+lambda-novelty,hopper,0,3200
33,96.4668939113617,0.49794644117355347,33,1008.5978393554688,0.535525381565094,0.9237799644470215,0,0.9234702587127686,0.9233529567718506,33,1687332145.246701,0.91921067237854,0.20088446140289307,0.6679615378379822,2.196230888366699,1017.8768310546875,1009.4725952148438,cgp,mu+lambda-novelty,hopper,0,3300
34,98.67732453346252,0.2696029245853424,34,1009.3978881835938,0.3175414800643921,0.8057944774627686,0,0.8038735389709473,0.8038066029548645,34,1687332147.4571316,0.7984479665756226,0.23950576782226562,0.45945945382118225,2.17014479637146,1009.21533203125,1016.3119506835938,cgp,mu+lambda-novelty,hopper,0,3400
35,100.90595245361328,0.33372801542282104,35,1001.285888671875,0.370143860578537,0.8939282298088074,0,0.8936851620674133,0.8927599191665649,35,1687332149.6857595,0.8842247128486633,0.23805177211761475,0.500760018825531,2.192704439163208,1000.7755126953125,1015.0449829101562,cgp,mu+lambda-novelty,hopper,0,3500
36,103.12605118751526,0.6832494735717773,36,1009.806396484375,0.688274085521698,0.7701020240783691,0,0.7698887586593628,0.7697969675064087,36,1687332151.9058583,0.7685500383377075,0.03864755108952522,0.71097332239151,2.185579538345337,1007.7184448242188,1011.1094970703125,cgp,mu+lambda-novelty,hopper,0,3600
37,105.3552737236023,0.13134759664535522,37,1004.13720703125,0.1769542098045349,0.8306117057800293,0,0.8297733664512634,0.8292638063430786,37,1687332154.1350808,0.8233988285064697,0.3137543499469757,0.3787113428115845,2.1951406002044678,999.1787719726562,1013.3801879882812,cgp,mu+lambda-novelty,hopper,0,3700
38,107.58732223510742,0.5064822435379028,38,1005.0255126953125,0.541318953037262,0.9338246583938599,0,0.931454598903656,0.9306111335754395,38,1687332156.3671293,0.9271851778030396,0.19329118728637695,0.6556495428085327,2.2011101245880127,1002.0265502929688,1011.2733764648438,cgp,mu+lambda-novelty,hopper,0,3800
39,109.81691932678223,0.7490249872207642,39,1010.6228637695312,0.7606536746025085,0.8788194060325623,0,0.8786065578460693,0.8784687519073486,39,1687332158.5967264,0.8768221735954285,0.06015295907855034,0.7965919375419617,2.195990562438965,1003.150634765625,1004.9227294921875,cgp,mu+lambda-novelty,hopper,0,3900
40,112.04844164848328,0.5957362651824951,40,1014.1080932617188,0.7007107734680176,0.9616941809654236,0,0.9483001828193665,0.9482393264770508,40,1687332160.8282487,0.944790780544281,0.17177005112171173,0.7696824669837952,2.196019411087036,1005.962158203125,36.767086029052734,cgp,mu+lambda-novelty,hopper,0,4000
41,114.27878069877625,0.2626315653324127,41,929.9456176757812,0.3420582711696625,0.8816938400268555,0,0.88026362657547,0.8791581988334656,41,1687332163.0585878,0.8746663331985474,0.29510340094566345,0.5231894850730896,2.1954867839813232,999.576171875,1007.7769165039062,cgp,mu+lambda-novelty,hopper,0,4100
42,116.52074909210205,0.4646245241165161,42,1018.2763061523438,0.5037498474121094,0.9178250432014465,0,0.9165076017379761,0.9159507155418396,42,1687332165.3005562,0.9113050699234009,0.2110382318496704,0.638620913028717,2.2083802223205566,1015.1185913085938,1016.07421875,cgp,mu+lambda-novelty,hopper,0,4200
43,118.75428986549377,0.9818447232246399,43,1014.370361328125,0.9826249480247498,0.9892491102218628,0,0.9892481565475464,0.9892452955245972,43,1687332167.534097,0.9891339540481567,0.09801987558603287,0.9746931195259094,2.1980223655700684,1014.8419189453125,1017.32666015625,cgp,mu+lambda-novelty,hopper,0,4300
44,120.98304152488708,0.5170289874076843,44,1016.8829956054688,0.5317199230194092,0.8983379602432251,0,0.8977843523025513,0.8964149951934814,44,1687332169.7628486,0.8927707672119141,0.1715419739484787,0.6489555239677429,2.194275140762329,1016.3563842773438,1008.9898071289062,cgp,mu+lambda-novelty,hopper,0,4400
45,123.20693683624268,0.41628140211105347,45,1014.7489624023438,0.4637135863304138,0.905161440372467,0,0.9051589369773865,0.9047669768333435,45,1687332171.986744,0.8992033004760742,0.21721354126930237,0.5889769792556763,2.1908342838287354,1017.01123046875,1002.0059814453125,cgp,mu+lambda-novelty,hopper,0,4500
46,125.4417622089386,0.22468261420726776,46,1015.2398071289062,0.28336775302886963,0.8737020492553711,0,0.8728193044662476,0.8726855516433716,46,1687332174.2215693,0.8659043312072754,0.2877706289291382,0.44597870111465454,2.199866771697998,1014.3544921875,1014.813720703125,cgp,mu+lambda-novelty,hopper,0,4600
47,127.67609596252441,0.504700779914856,47,1014.0757446289062,0.5685181617736816,0.9272139668464661,0,0.9270755648612976,0.926456093788147,47,1687332176.455903,0.923324704170227,0.2031126469373703,0.6869491338729858,2.1992146968841553,1016.6830444335938,1014.8982543945312,cgp,mu+lambda-novelty,hopper,0,4700
48,129.95641803741455,0.9546495676040649,48,1016.8055419921875,0.955626368522644,0.9702810049057007,0,0.961989164352417,0.9619678258895874,48,1687332178.7362251,0.961883544921875,0.09535586833953857,0.9480224251747131,2.2279295921325684,1003.5807495117188,1017.7614135742188,cgp,mu+lambda-novelty,hopper,0,4800
49,132.1388442516327,0.2599221169948578,49,1015.150146484375,0.3162897825241089,0.8503843545913696,0,0.8502155542373657,0.8497828245162964,49,1687332180.9186513,0.8443304896354675,0.26880308985710144,0.4818013608455658,2.147585391998291,-252.26641845703125,1004.1829223632812,cgp,mu+lambda-novelty,hopper,0,4900
50,134.31825709342957,0.5339698195457458,50,1016.7091674804688,0.5732234716415405,0.9197807312011719,0,0.9187276363372803,0.9186641573905945,50,1687332183.0980642,0.9147912263870239,0.17053116858005524,0.6703619360923767,2.14267635345459,1015.3880615234375,1015.2086791992188,cgp,mu+lambda-novelty,hopper,0,5000
51,136.49976515769958,0.32469502091407776,51,1016.1123046875,0.3662872314453125,0.867560088634491,0,0.8666372895240784,0.8661271929740906,51,1687332185.2795722,0.8565260171890259,0.23499061167240143,0.4960053861141205,2.143751859664917,315.20513916015625,1016.3515625,cgp,mu+lambda-novelty,hopper,0,5100
52,138.72960472106934,0.6541380286216736,52,1019.7954711914062,0.6747514605522156,0.8531379103660583,0,0.8517742156982422,0.8517512679100037,52,1687332187.5094118,0.8499795794487,0.09153804928064346,0.7270529270172119,2.1868321895599365,1014.86083984375,342.12860107421875,cgp,mu+lambda-novelty,hopper,0,5200
53,140.9669463634491,0.2711312770843506,53,1017.5123291015625,0.31112340092658997,0.8990897536277771,0,0.898261547088623,0.8975099325180054,53,1687332189.7467535,0.8880025148391724,0.2751483619213104,0.477225661277771,2.1946873664855957,1022.1488647460938,1014.784912109375,cgp,mu+lambda-novelty,hopper,0,5300
54,143.22715544700623,0.19356434047222137,54,1018.904296875,0.2620697617530823,0.8312010765075684,0,0.8311728835105896,0.8308452367782593,54,1687332192.0069625,0.8229542374610901,0.2843873202800751,0.4143819212913513,2.2110724449157715,1042.53955078125,1015.8583984375,cgp,mu+lambda-novelty,hopper,0,5400
55,145.48277807235718,0.7517002820968628,55,1018.6763916015625,0.7642771005630493,0.8988981246948242,0,0.8983906507492065,0.8980540037155151,55,1687332194.2625852,0.8962736129760742,0.06500451266765594,0.7958132028579712,2.209904909133911,1015.003173828125,1016.3768920898438,cgp,mu+lambda-novelty,hopper,0,5500
56,147.72699618339539,0.2248249500989914,56,1013.8499145507812,0.2719186544418335,0.7414149045944214,0,0.7411963939666748,0.7410076856613159,56,1687332196.5068033,0.7342264652252197,0.22028428316116333,0.38740530610084534,2.2022719383239746,1018.8463745117188,1020.3260498046875,cgp,mu+lambda-novelty,hopper,0,5600
57,149.96973419189453,0.18057477474212646,57,1018.9359130859375,0.21259483695030212,0.6563667058944702,0,0.6563474535942078,0.6560809016227722,57,1687332198.7495413,0.6545183658599854,0.20802053809165955,0.33542147278785706,2.2049388885498047,1007.093994140625,815.4892578125,cgp,mu+lambda-novelty,hopper,0,5700
58,152.20467066764832,0.57237309217453,58,1016.3842163085938,0.593940258026123,0.9576371312141418,0,0.9572411179542542,0.9566945433616638,58,1687332200.9844778,0.955116868019104,0.16971787810325623,0.6931248307228088,2.1980230808258057,1015.5821533203125,1014.003173828125,cgp,mu+lambda-novelty,hopper,0,5800
59,154.44791078567505,0.7313817739486694,59,1017.9183959960938,0.7428922057151794,0.8827530741691589,0,0.8827233910560608,0.882675290107727,59,1687332203.2277179,0.8123339414596558,0.06419645249843597,0.7740508913993835,2.204906940460205,1016.7678833007812,1017.8870239257812,cgp,mu+lambda-novelty,hopper,0,5900
60,156.69154334068298,0.26450034976005554,60,1019.52001953125,0.3267405927181244,0.8891101479530334,0,0.8889212608337402,0.8880786895751953,60,1687332205.4713504,0.8852176070213318,0.27804312109947205,0.4806693494319916,2.202828884124756,1019.3828125,1016.636474609375,cgp,mu+lambda-novelty,hopper,0,6000
61,158.93271493911743,0.35479551553726196,61,1017.5115356445312,0.4272441267967224,0.8631501197814941,0,0.8623368144035339,0.8612854480743408,61,1687332207.712522,0.859070360660553,0.2297915369272232,0.5510801672935486,2.198378086090088,1016.2877807617188,1031.354248046875,cgp,mu+lambda-novelty,hopper,0,6100
62,161.20467162132263,0.4803241789340973,62,1020.5134887695312,0.5095798969268799,0.9111077785491943,0,0.9102224111557007,0.9099572896957397,62,1687332209.9844787,0.8068126440048218,0.1821603775024414,0.6078139543533325,2.2158758640289307,1018.5022583007812,1020.8734130859375,cgp,mu+lambda-novelty,hopper,0,6200
63,163.4087815284729,0.07821562141180038,63,1024.6279296875,0.0925297737121582,0.30990493297576904,0,0.30888083577156067,0.3084211051464081,63,1687332212.1885886,0.3038400411605835,0.09886061400175095,0.15022411942481995,2.162229299545288,1016.5266723632812,1020.195068359375,cgp,mu+lambda-novelty,hopper,0,6300
64,165.64084243774414,0.3088573217391968,64,1032.909912109375,0.3296968340873718,0.9080730080604553,0,0.9035309553146362,0.902221143245697,64,1687332214.4206495,0.8948659896850586,0.2587457299232483,0.4945160448551178,2.1892619132995605,1016.3590698242188,1005.4352416992188,cgp,mu+lambda-novelty,hopper,0,6400
65,167.88913416862488,0.26065385341644287,65,1019.7066040039062,0.3061445951461792,0.8492633104324341,0,0.8462009429931641,0.8460948467254639,65,1687332216.6689413,0.843562662601471,0.2593333125114441,0.45857253670692444,2.212240695953369,1017.2345581054688,1016.4114379882812,cgp,mu+lambda-novelty,hopper,0,6500
66,170.13721108436584,0.2585577368736267,66,1025.5494384765625,0.34218525886535645,0.858246922492981,0,0.857124924659729,0.8562547564506531,66,1687332218.9170182,0.8443357944488525,0.2519623339176178,0.461575448513031,2.208484649658203,1019.9593505859375,1017.05419921875,cgp,mu+lambda-novelty,hopper,0,6600
67,172.4012496471405,0.978990912437439,67,1019.3118896484375,0.9799013137817383,0.9868590235710144,0,0.9867527484893799,0.9867188930511475,67,1687332221.1810567,0.9832733869552612,0.09768380224704742,0.9713804125785828,2.206904649734497,1020.6101684570312,1024.2554931640625,cgp,mu+lambda-novelty,hopper,0,6700
68,174.64415001869202,0.5019034147262573,68,1020.01953125,0.5323264598846436,0.904200553894043,0,0.9032188653945923,0.9028568267822266,68,1687332223.423957,0.8911036849021912,0.17117924988269806,0.625885009765625,2.1995227336883545,1015.5007934570312,1018.249755859375,cgp,mu+lambda-novelty,hopper,0,6800
69,176.88138222694397,0.09503006935119629,69,1016.8823852539062,0.12203019857406616,0.4001813232898712,0,0.40011653304100037,0.39981067180633545,69,1687332225.6611893,0.39700400829315186,0.13172250986099243,0.19577907025814056,2.1934120655059814,1021.5272827148438,1026.294677734375,cgp,mu+lambda-novelty,hopper,0,6900
70,179.11815428733826,0.6490771770477295,70,1021.81005859375,0.6668878793716431,0.9556456208229065,0,0.9549489617347717,0.9548527002334595,70,1687332227.8979614,0.7774760127067566,0.12503452599048615,0.7336471676826477,2.1915905475616455,1024.90673828125,1022.664794921875,cgp,mu+lambda-novelty,hopper,0,7000
71,181.3313910961151,0.28686001896858215,71,1025.386474609375,0.31693947315216064,0.8754705190658569,0,0.8736152052879333,0.8735779523849487,71,1687332230.1111982,0.8687806129455566,0.26457875967025757,0.47970327734947205,2.160667896270752,1022.123291015625,1021.4324951171875,cgp,mu+lambda-novelty,hopper,0,7100
72,183.56643414497375,0.6590014696121216,72,1025.4061279296875,0.6738054752349854,0.9554925560951233,0,0.9554399251937866,0.9553178548812866,72,1687332232.3462412,0.8388952016830444,0.12576277554035187,0.7400962114334106,2.190659999847412,1026.699462890625,1023.7788696289062,cgp,mu+lambda-novelty,hopper,0,7200
73,185.84436559677124,0.5851490497589111,73,1017.0308227539062,0.6151148080825806,0.948289155960083,0,0.9478038549423218,0.9475984573364258,73,1687332234.6241727,0.9442170858383179,0.1610725075006485,0.7111015319824219,2.233306407928467,1023.013427734375,1020.53759765625,cgp,mu+lambda-novelty,hopper,0,7300
74,188.0799126625061,0.2731627821922302,74,1013.476318359375,0.30989477038383484,0.8016335964202881,0,0.8010252714157104,0.8009247183799744,74,1687332236.8597198,0.797800600528717,0.23584997653961182,0.4534502923488617,2.192795515060425,979.3262939453125,1022.8380126953125,cgp,mu+lambda-novelty,hopper,0,7400
75,190.30766367912292,0.5161452293395996,75,1022.215576171875,0.5438610911369324,0.9429776668548584,0,0.9429493546485901,0.942891001701355,75,1687332239.0874708,0.9412521123886108,0.20156286656856537,0.6715957522392273,2.1832234859466553,1024.515380859375,1025.7625732421875,cgp,mu+lambda-novelty,hopper,0,7500
76,192.55310082435608,0.2866921126842499,76,1022.87646484375,0.32935863733291626,0.8844876885414124,0,0.8842102289199829,0.8840506076812744,76,1687332241.332908,0.8818525075912476,0.2769377827644348,0.5034269690513611,2.2000813484191895,1022.2792358398438,1023.0026245117188,cgp,mu+lambda-novelty,hopper,0,7600
77,194.7842879295349,0.42543894052505493,77,1022.5171508789062,0.4634361267089844,0.896628737449646,0,0.8963396549224854,0.8963212370872498,77,1687332243.564095,0.8935524225234985,0.20913107693195343,0.5809231400489807,2.186220407485962,1019.7562255859375,1025.9322509765625,cgp,mu+lambda-novelty,hopper,0,7700
78,197.01601457595825,0.27763381600379944,78,1024.6915283203125,0.3242499828338623,0.925675630569458,0,0.925387442111969,0.92535001039505,78,1687332245.7958217,0.9222742915153503,0.29181569814682007,0.49155035614967346,2.189488410949707,1025.746337890625,1023.93212890625,cgp,mu+lambda-novelty,hopper,0,7800
79,199.2511501312256,0.17589086294174194,79,1021.188720703125,0.20669759809970856,0.8571526408195496,0,0.8567420840263367,0.8562139272689819,79,1687332248.0309572,0.8398904800415039,0.2996537983417511,0.3775133490562439,2.191370725631714,1020.1467895507812,1020.95703125,cgp,mu+lambda-novelty,hopper,0,7900
80,201.4764323234558,0.35331210494041443,80,1025.3643798828125,0.3829346299171448,0.8676809072494507,0,0.8671950697898865,0.8670696020126343,80,1687332250.2562394,0.8463039398193359,0.21979188919067383,0.5061776638031006,2.1730968952178955,1026.5999755859375,1026.585205078125,cgp,mu+lambda-novelty,hopper,0,8000
81,203.7111873626709,0.46863776445388794,81,1022.7244262695312,0.49363648891448975,0.9363282918930054,0,0.9363090991973877,0.9360734820365906,81,1687332252.4909945,0.693027138710022,0.1954728662967682,0.5983216166496277,2.192692518234253,1026.9390869140625,1021.9072265625,cgp,mu+lambda-novelty,hopper,0,8100
82,205.94388818740845,0.2479434460401535,82,1021.2406616210938,0.29090866446495056,0.8995295166969299,0,0.8992645144462585,0.8991422057151794,82,1687332254.7236953,0.8895429372787476,0.283828467130661,0.45999962091445923,2.1936588287353516,1022.3106079101562,1023.1405029296875,cgp,mu+lambda-novelty,hopper,0,8200
83,208.18259930610657,0.9808060526847839,83,996.8714599609375,0.9817894697189331,0.9882091283798218,0,0.9881981611251831,0.9881949424743652,83,1687332256.9624064,0.9881612658500671,0.0036160883028060198,0.9833774566650391,2.19940447807312,1025.5018310546875,1020.6251831054688,cgp,mu+lambda-novelty,hopper,0,8300
84,210.40346336364746,0.505225658416748,84,776.1925048828125,0.5443539619445801,0.9626336097717285,0,0.961550235748291,0.9615158438682556,84,1687332259.1832705,0.9601134657859802,0.2152685821056366,0.6909995675086975,2.1818013191223145,1025.9993896484375,1026.311279296875,cgp,mu+lambda-novelty,hopper,0,8400
85,212.66449618339539,0.20119069516658783,85,1019.6619873046875,0.26788952946662903,0.9087846279144287,0,0.9087818264961243,0.9086173176765442,85,1687332261.4443033,0.8875219225883484,0.30472874641418457,0.4382775127887726,2.2220685482025146,69.95240783691406,1020.6224365234375,cgp,mu+lambda-novelty,hopper,0,8500
86,214.9048731327057,0.3668326139450073,86,1022.80517578125,0.41578590869903564,0.9345076084136963,0,0.933881402015686,0.9338133931159973,86,1687332263.6846802,0.9317445755004883,0.2574567198753357,0.5634813904762268,2.2014808654785156,1023.3663940429688,1022.5369262695312,cgp,mu+lambda-novelty,hopper,0,8600
87,217.1488950252533,0.17864271998405457,87,1024.53857421875,0.23773398995399475,0.8628725409507751,0,0.8624594211578369,0.8621702194213867,87,1687332265.928702,0.859315037727356,0.3196639120578766,0.4407062828540802,2.209301471710205,1019.7289428710938,1023.3339233398438,cgp,mu+lambda-novelty,hopper,0,8700
