,training.run_id,training.fitness_1q,training.fitness_median,_timestamp,training.fitness_3q,training.fitness_std,training.fitness_mean,training.top_k_fit.top_1_fit,training.generation,training.evaluation_time,_step,_runtime,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
17,0,1009.1329345703125,144.0101318359375,1687182907.3436012,67.83828735351562,420.7723388671875,403.06756591796875,1042.1002197265625,17,2.1838035583496094,17,58.75438928604126,1043.6680908203125,1037.935302734375,cgp,mu+lambda,walker2d,0,1700,1043.6680908203125,1042.1002197265625,1037.935302734375
18,0,1015.9338989257812,122.37459564208984,1687182909.5441177,68.65755462646484,415.21868896484375,403.1914367675781,1043.882080078125,18,2.1823766231536865,18,60.95490574836731,1050.1453857421875,1042.829833984375,cgp,mu+lambda,walker2d,0,1800,1050.1453857421875,1043.882080078125,1042.829833984375
19,0,1021.5069580078125,127.01115417480469,1687182911.7439392,57.36058044433594,427.1008605957031,391.7649230957031,1044.3819580078125,19,2.1826581954956055,19,63.15472722053528,1048.8099365234375,1040.66064453125,cgp,mu+lambda,walker2d,0,1900,1048.8099365234375,1044.3819580078125,1040.66064453125
20,0,1023.8624267578125,118.87891387939453,1687182913.9419954,69.35411071777344,423.389404296875,410.4340515136719,1047.2767333984375,20,2.180772542953491,20,65.35278344154358,1047.3485107421875,1045.14013671875,cgp,mu+lambda,walker2d,0,2000,1047.3485107421875,1047.2767333984375,1045.14013671875
21,0,923.9021606445312,119.86283111572266,1687182916.1404665,55.916709899902344,411.88543701171875,367.4251403808594,1044.8197021484375,21,2.1806585788726807,21,67.55125451087952,1046.6737060546875,1042.827880859375,cgp,mu+lambda,walker2d,0,2100,1046.6737060546875,1044.8197021484375,1042.827880859375
22,0,998.3175048828125,92.45099639892578,1687182918.3406882,50.60503387451172,420.5213317871094,353.9631042480469,1050.9320068359375,22,2.1833410263061523,22,69.7514762878418,1062.30078125,1046.2164306640625,cgp,mu+lambda,walker2d,0,2200,1062.30078125,1050.9320068359375,1046.2164306640625
23,0,1019.9672241210938,108.22055053710938,1687182920.540176,65.20974731445312,420.8635559082031,376.14013671875,1049.9677734375,23,2.182542085647583,23,71.95096397399902,1058.7122802734375,1047.945068359375,cgp,mu+lambda,walker2d,0,2300,1058.7122802734375,1049.9677734375,1047.945068359375
24,0,954.013427734375,154.99642944335938,1687182922.7409816,72.33392333984375,404.8155517578125,384.43756103515625,1045.1905517578125,24,2.1827635765075684,24,74.15176963806152,1046.703857421875,1045.1331787109375,cgp,mu+lambda,walker2d,0,2400,1046.703857421875,1045.1905517578125,1045.1331787109375
25,0,1026.9617919921875,136.3372802734375,1687182924.938765,70.1043701171875,9999.83984375,-594.5726928710938,1046.327392578125,25,2.1808393001556396,25,76.34955310821533,1051.4141845703125,1045.6668701171875,cgp,mu+lambda,walker2d,0,2500,1051.4141845703125,1046.327392578125,1045.6668701171875
26,0,1035.60546875,107.6749267578125,1687182927.2097087,57.28105163574219,447.93896484375,426.4219970703125,1045.8177490234375,26,2.258979320526123,26,78.62049674987793,1052.9775390625,1044.74267578125,cgp,mu+lambda,walker2d,0,2600,1052.9775390625,1045.8177490234375,1044.74267578125
27,0,1034.509521484375,133.3013916015625,1687182929.4686353,69.5711669921875,414.43267822265625,400.6014099121094,1044.4942626953125,27,2.2448620796203613,27,80.87942337989807,1045.7344970703125,1044.0208740234375,cgp,mu+lambda,walker2d,0,2700,1045.7344970703125,1044.4942626953125,1044.0208740234375
28,0,1024.96240234375,157.84173583984375,1687182931.7174428,63.45551300048828,421.3492736816406,406.4949035644531,1045.467529296875,28,2.2358856201171875,28,83.1282308101654,1047.473388671875,1043.951416015625,cgp,mu+lambda,walker2d,0,2800,1047.473388671875,1045.467529296875,1043.951416015625
29,0,1026.60009765625,121.34701538085938,1687182933.950847,60.4796142578125,431.78955078125,408.8104553222656,1044.0506591796875,29,2.219630002975464,29,85.3616349697113,1046.4349365234375,1043.9508056640625,cgp,mu+lambda,walker2d,0,2900,1046.4349365234375,1044.0506591796875,1043.9508056640625
30,0,1034.803466796875,229.87295532226562,1687182936.1641123,71.92023468017578,423.48760986328125,435.6326904296875,1045.9171142578125,30,2.199733018875122,30,87.57490038871765,1049.05810546875,1044.6021728515625,cgp,mu+lambda,walker2d,0,3000,1049.05810546875,1045.9171142578125,1044.6021728515625
31,0,1032.871337890625,154.39749145507812,1687182938.3672638,65.96830749511719,429.9930114746094,420.103515625,1047.376708984375,31,2.1900217533111572,31,89.77805185317993,1050.4794921875,1046.9495849609375,cgp,mu+lambda,walker2d,0,3100,1050.4794921875,1047.376708984375,1046.9495849609375
32,0,1032.8565673828125,219.08123779296875,1687182940.5662274,77.76180267333984,424.20989990234375,462.0982971191406,1047.3203125,32,2.1835405826568604,32,91.9770154953003,1050.375,1045.83984375,cgp,mu+lambda,walker2d,0,3200,1050.375,1047.3203125,1045.83984375
33,0,1036.0513916015625,184.45867919921875,1687182942.7676299,71.77009582519531,431.6723327636719,452.8870849609375,1046.75927734375,33,2.1851553916931152,33,94.17841792106628,1050.0478515625,1046.443603515625,cgp,mu+lambda,walker2d,0,3300,1050.0478515625,1046.75927734375,1046.443603515625
34,0,1038.20166015625,132.20086669921875,1687182944.9657648,67.23773193359375,438.4436340332031,417.2193908691406,1046.7462158203125,34,2.1814825534820557,34,96.37655282020569,1050.4365234375,1046.367431640625,cgp,mu+lambda,walker2d,0,3400,1050.4365234375,1046.7462158203125,1046.367431640625
35,0,1038.0712890625,113.39820861816406,1687182947.1654518,62.583553314208984,433.63128662109375,394.2886657714844,1047.1082763671875,35,2.183514356613159,35,98.57623982429504,1050.3199462890625,1047.0516357421875,cgp,mu+lambda,walker2d,0,3500,1050.3199462890625,1047.1082763671875,1047.0516357421875
36,0,1021.0393676757812,124.10985565185547,1687182949.3652825,69.57300567626953,417.9661865234375,368.3197326660156,1050.6922607421875,36,2.1823925971984863,36,100.7760705947876,1050.744873046875,1048.544189453125,cgp,mu+lambda,walker2d,0,3600,1050.744873046875,1050.6922607421875,1048.544189453125
37,0,1038.1817626953125,158.49118041992188,1687182951.5660963,71.98890686035156,434.0513000488281,432.4334411621094,1049.081298828125,37,2.183532238006592,37,102.97688436508179,1053.2418212890625,1048.6910400390625,cgp,mu+lambda,walker2d,0,3700,1053.2418212890625,1049.081298828125,1048.6910400390625
38,0,1041.02392578125,122.36641693115234,1687182953.768515,61.45464324951172,10001.5927734375,-583.6254272460938,1052.498779296875,38,2.185222864151001,38,105.17930316925049,1052.6845703125,1047.3525390625,cgp,mu+lambda,walker2d,0,3800,1052.6845703125,1052.498779296875,1047.3525390625
39,0,1039.513671875,98.89747619628906,1687182955.9684007,65.99083709716797,442.0576477050781,400.6518249511719,1052.280517578125,39,2.183631420135498,39,107.37918877601624,1055.7596435546875,1050.7177734375,cgp,mu+lambda,walker2d,0,3900,1055.7596435546875,1052.280517578125,1050.7177734375
40,0,1030.762451171875,114.61943817138672,1687182958.1662555,66.73458862304688,421.3930969238281,392.4293518066406,1050.431884765625,40,2.1815285682678223,40,109.5770435333252,1053.1251220703125,1047.8970947265625,cgp,mu+lambda,walker2d,0,4000,1053.1251220703125,1050.431884765625,1047.8970947265625
41,0,1031.81298828125,107.56217956542969,1687182960.3677652,62.89109420776367,430.9722900390625,381.3059997558594,1053.28515625,41,2.183727741241455,41,111.77855324745178,1056.5394287109375,1052.963134765625,cgp,mu+lambda,walker2d,0,4100,1056.5394287109375,1053.28515625,1052.963134765625
42,0,917.6543579101562,118.02526092529297,1687182962.568058,70.10987854003906,411.36669921875,356.4498291015625,1053.654541015625,42,2.183541774749756,42,113.97884607315063,1055.461181640625,1053.3414306640625,cgp,mu+lambda,walker2d,0,4200,1055.461181640625,1053.654541015625,1053.3414306640625
43,0,1034.166748046875,127.13760375976562,1687182964.7678099,70.6966781616211,425.6459045410156,386.75604248046875,1050.8291015625,43,2.1831436157226562,43,116.1785979270935,1054.185546875,1050.5076904296875,cgp,mu+lambda,walker2d,0,4300,1054.185546875,1050.8291015625,1050.5076904296875
44,0,1040.166748046875,173.52346801757812,1687182966.967007,72.92389678955078,429.6136169433594,430.3697204589844,1054.1263427734375,44,2.1823770999908447,44,118.37779498100281,1060.1392822265625,1052.6236572265625,cgp,mu+lambda,walker2d,0,4400,1060.1392822265625,1054.1263427734375,1052.6236572265625
45,0,1040.1947021484375,141.452392578125,1687182969.169872,72.10879516601562,439.4220275878906,420.0736083984375,1061.2183837890625,45,2.185798168182373,45,120.58066010475159,1061.917724609375,1056.239501953125,cgp,mu+lambda,walker2d,0,4500,1061.917724609375,1061.2183837890625,1056.239501953125
46,0,1040.39111328125,131.171142578125,1687182971.372014,66.45453643798828,424.07244873046875,408.4317932128906,1053.3653564453125,46,2.1847574710845947,46,122.78280210494995,1057.5926513671875,1053.2109375,cgp,mu+lambda,walker2d,0,4600,1057.5926513671875,1053.3653564453125,1053.2109375
47,0,1041.5936279296875,195.97994995117188,1687182973.5742178,75.35469818115234,424.1613464355469,435.0838317871094,1055.2896728515625,47,2.184448480606079,47,124.9850058555603,1056.416015625,1054.7237548828125,cgp,mu+lambda,walker2d,0,4700,1056.416015625,1055.2896728515625,1054.7237548828125
48,0,1029.8089599609375,115.46621704101562,1687182975.7746093,74.0726318359375,415.78643798828125,379.81341552734375,1062.833984375,48,2.1827712059020996,48,127.1853973865509,1064.8416748046875,1059.668212890625,cgp,mu+lambda,walker2d,0,4800,1064.8416748046875,1062.833984375,1059.668212890625
49,0,449.82763671875,91.6863021850586,1687182977.9768586,63.7462043762207,403.1267395019531,328.53863525390625,1056.8551025390625,49,2.1848013401031494,49,129.38764667510986,1065.894287109375,1054.6700439453125,cgp,mu+lambda,walker2d,0,4900,1065.894287109375,1056.8551025390625,1054.6700439453125
50,0,982.653564453125,120.65850830078125,1687182980.1802416,70.38520812988281,414.5947570800781,373.60150146484375,1056.406005859375,50,2.1858747005462646,50,131.59102964401245,1063.468017578125,1056.04443359375,cgp,mu+lambda,walker2d,0,5000,1063.468017578125,1056.406005859375,1056.04443359375
51,0,1037.3372802734375,130.47781372070312,1687182982.3806467,69.54438018798828,416.234130859375,370.8091735839844,1056.98046875,51,2.1830978393554688,51,133.79143476486206,1062.8521728515625,1056.238525390625,cgp,mu+lambda,walker2d,0,5100,1062.8521728515625,1056.98046875,1056.238525390625
52,0,1030.142822265625,87.25360107421875,1687182984.5807667,59.10991287231445,434.29022216796875,354.6908264160156,1059.5184326171875,52,2.1817989349365234,52,135.99155473709106,1065.54248046875,1059.252685546875,cgp,mu+lambda,walker2d,0,5200,1065.54248046875,1059.5184326171875,1059.252685546875
53,0,1012.77197265625,98.65818786621094,1687182986.7799795,72.91765594482422,9994.796875,-640.30712890625,1058.1099853515625,53,2.1837358474731445,53,138.1907675266266,1068.162353515625,1055.9522705078125,cgp,mu+lambda,walker2d,0,5300,1068.162353515625,1058.1099853515625,1055.9522705078125
54,0,1043.9530029296875,224.67599487304688,1687182988.9806128,70.72306823730469,10004.8974609375,-544.7360229492188,1062.413330078125,54,2.1835720539093018,54,140.3914008140564,1096.8851318359375,1059.276611328125,cgp,mu+lambda,walker2d,0,5400,1096.8851318359375,1062.413330078125,1059.276611328125
55,0,893.561767578125,94.95161437988281,1687182991.180601,60.16924285888672,420.3138427734375,358.4466247558594,1067.71240234375,55,2.182727336883545,55,142.59138894081116,1084.4207763671875,1064.5274658203125,cgp,mu+lambda,walker2d,0,5500,1084.4207763671875,1067.71240234375,1064.5274658203125
56,0,1036.13134765625,149.6946563720703,1687182993.3807068,74.22679901123047,422.5867614746094,419.4776916503906,1065.2384033203125,56,2.183014392852783,56,144.791494846344,1085.4552001953125,1062.751220703125,cgp,mu+lambda,walker2d,0,5600,1085.4552001953125,1065.2384033203125,1062.751220703125
57,0,845.3843994140625,103.29742431640625,1687182995.580473,66.56497192382812,419.23529052734375,357.9070129394531,1111.3804931640625,57,2.1819114685058594,57,146.9912610054016,1116.7984619140625,1104.3765869140625,cgp,mu+lambda,walker2d,0,5700,1116.7984619140625,1111.3804931640625,1104.3765869140625
58,0,504.34600830078125,111.907958984375,1687182997.778993,61.950897216796875,406.3211364746094,343.06060791015625,1067.13671875,58,2.1812996864318848,58,149.18978095054626,1131.0499267578125,1066.332763671875,cgp,mu+lambda,walker2d,0,5800,1131.0499267578125,1067.13671875,1066.332763671875
59,0,596.7646484375,99.28750610351562,1687182999.9799345,66.29766845703125,409.4138488769531,368.0908508300781,1089.760009765625,59,2.1828200817108154,59,151.39072251319885,1104.6571044921875,1088.770751953125,cgp,mu+lambda,walker2d,0,5900,1104.6571044921875,1089.760009765625,1088.770751953125
60,0,491.6132507324219,99.47169494628906,1687183002.1815581,64.70821380615234,408.2769470214844,341.60260009765625,1079.442138671875,60,2.18519926071167,60,153.59234619140625,1102.615966796875,1069.4576416015625,cgp,mu+lambda,walker2d,0,6000,1102.615966796875,1079.442138671875,1069.4576416015625
61,0,809.10546875,99.03849792480469,1687183004.3837793,62.34674835205078,417.28216552734375,356.5317077636719,1108.1180419921875,61,2.183979034423828,61,155.79456734657288,1128.9010009765625,1104.2752685546875,cgp,mu+lambda,walker2d,0,6100,1128.9010009765625,1108.1180419921875,1104.2752685546875
62,0,343.74334716796875,94.74301147460938,1687183006.5841331,65.99839782714844,397.6580505371094,323.69940185546875,1087.4017333984375,62,2.1816835403442383,62,157.99492120742798,1096.1605224609375,1074.5704345703125,cgp,mu+lambda,walker2d,0,6200,1096.1605224609375,1087.4017333984375,1074.5704345703125
63,0,1036.43017578125,91.39320373535156,1687183008.7864037,55.06493377685547,431.06964111328125,368.6290588378906,1105.913818359375,63,2.1842830181121826,63,160.19719171524048,1120.295654296875,1084.5965576171875,cgp,mu+lambda,walker2d,0,6300,1120.295654296875,1105.913818359375,1084.5965576171875
64,0,932.00341796875,102.17853546142578,1687183010.987247,64.94347381591797,427.4159851074219,389.042724609375,1105.282470703125,64,2.181364059448242,64,162.39803504943848,1124.963134765625,1094.2374267578125,cgp,mu+lambda,walker2d,0,6400,1124.963134765625,1105.282470703125,1094.2374267578125
65,0,533.4761962890625,121.34613800048828,1687183013.1892133,72.14562225341797,9991.6806640625,-659.9105224609375,1080.7559814453125,65,2.1829562187194824,65,164.60000133514404,1099.0406494140625,1070.422607421875,cgp,mu+lambda,walker2d,0,6500,1099.0406494140625,1080.7559814453125,1070.422607421875
66,0,1027.9085693359375,100.60148620605469,1687183015.3886166,64.60455322265625,435.3414611816406,399.77093505859375,1109.2705078125,66,2.1791841983795166,66,166.79940462112427,1114.3681640625,1109.0035400390625,cgp,mu+lambda,walker2d,0,6600,1114.3681640625,1109.2705078125,1109.0035400390625
67,0,1049.318115234375,218.6236572265625,1687183017.5921865,76.689208984375,455.056884765625,486.5582580566406,1122.5498046875,67,2.185861825942993,67,169.00297451019287,1126.78173828125,1100.5771484375,cgp,mu+lambda,walker2d,0,6700,1126.78173828125,1122.5498046875,1100.5771484375
68,0,799.2960205078125,141.22134399414062,1687183019.7921636,61.71142578125,415.8789367675781,389.96246337890625,1094.2816162109375,68,2.180473566055298,68,171.202951669693,1109.91650390625,1093.2481689453125,cgp,mu+lambda,walker2d,0,6800,1109.91650390625,1094.2816162109375,1093.2481689453125
69,0,1043.512451171875,148.68780517578125,1687183021.993586,67.18144226074219,446.3009033203125,429.364990234375,1114.141357421875,69,2.182643413543701,69,173.40437412261963,1123.839599609375,1110.664794921875,cgp,mu+lambda,walker2d,0,6900,1123.839599609375,1114.141357421875,1110.664794921875
70,0,907.564453125,114.03253173828125,1687183024.1943665,60.68024826049805,430.4362487792969,386.9010314941406,1104.8587646484375,70,2.182391405105591,70,175.60515451431274,1126.4173583984375,1101.9300537109375,cgp,mu+lambda,walker2d,0,7000,1126.4173583984375,1104.8587646484375,1101.9300537109375
71,0,1012.262939453125,119.45306396484375,1687183026.3964996,64.98359680175781,437.13397216796875,411.5304260253906,1102.4503173828125,71,2.183213949203491,71,177.80728769302368,1103.354736328125,1101.32763671875,cgp,mu+lambda,walker2d,0,7100,1103.354736328125,1102.4503173828125,1101.32763671875
72,0,1040.5738525390625,133.33981323242188,1687183028.5960891,69.1178207397461,440.1455078125,400.2850646972656,1109.9561767578125,72,2.1807126998901367,72,180.00687718391418,1119.9017333984375,1109.7593994140625,cgp,mu+lambda,walker2d,0,7200,1119.9017333984375,1109.9561767578125,1109.7593994140625
73,0,931.2324829101562,133.4353485107422,1687183030.7993946,64.7349624633789,419.0708923339844,386.24114990234375,1092.4515380859375,73,2.1826283931732178,73,182.21018266677856,1114.7110595703125,1091.2264404296875,cgp,mu+lambda,walker2d,0,7300,1114.7110595703125,1092.4515380859375,1091.2264404296875
74,0,1011.1121826171875,219.5919647216797,1687183032.9976146,66.07489776611328,434.9368896484375,440.6252136230469,1116.76708984375,74,2.1794917583465576,74,184.4084026813507,1133.113037109375,1113.335205078125,cgp,mu+lambda,walker2d,0,7400,1133.113037109375,1116.76708984375,1113.335205078125
75,0,1051.4501953125,151.225341796875,1687183035.197621,67.52257537841797,449.6062927246094,439.93017578125,1114.27197265625,75,2.181011199951172,75,186.60840916633606,1147.1947021484375,1110.224365234375,cgp,mu+lambda,walker2d,0,7500,1147.1947021484375,1114.27197265625,1110.224365234375
76,0,1051.275634765625,134.66412353515625,1687183037.3985715,69.70262145996094,446.15997314453125,432.1617431640625,1103.792724609375,76,2.181750535964966,76,188.80935955047607,1104.6641845703125,1099.1666259765625,cgp,mu+lambda,walker2d,0,7600,1104.6641845703125,1103.792724609375,1099.1666259765625
77,0,1042.6351318359375,102.40558624267578,1687183039.5954778,66.04974365234375,440.95379638671875,399.0928955078125,1112.955810546875,77,2.1781868934631348,77,191.00626587867737,1116.14453125,1104.111572265625,cgp,mu+lambda,walker2d,0,7700,1116.14453125,1112.955810546875,1104.111572265625
78,0,1050.1446533203125,123.18052673339844,1687183041.8049908,61.99003219604492,460.9296569824219,440.3282775878906,1114.6051025390625,78,2.1926066875457764,78,193.21577882766724,1122.25048828125,1110.8231201171875,cgp,mu+lambda,walker2d,0,7800,1122.25048828125,1114.6051025390625,1110.8231201171875
79,0,966.8309326171875,132.98428344726562,1687183044.0015087,71.63468933105469,429.8158264160156,407.8254699707031,1111.1558837890625,79,2.175779104232788,79,195.41229677200317,1123.974609375,1110.8270263671875,cgp,mu+lambda,walker2d,0,7900,1123.974609375,1111.1558837890625,1110.8270263671875
80,0,1039.174072265625,108.06845092773438,1687183046.197838,66.50682067871094,443.179443359375,407.3744812011719,1118.84912109375,80,2.175872325897217,80,197.60862612724304,1134.05517578125,1108.92236328125,cgp,mu+lambda,walker2d,0,8000,1134.05517578125,1118.84912109375,1108.92236328125
81,0,981.7781372070312,153.95904541015625,1687183048.3971276,65.44396209716797,432.7072448730469,423.62060546875,1101.3436279296875,81,2.1793220043182373,81,199.80791568756104,1107.4443359375,1100.0296630859375,cgp,mu+lambda,walker2d,0,8100,1107.4443359375,1101.3436279296875,1100.0296630859375
82,0,1057.157958984375,171.65582275390625,1687183050.5946705,65.18775177001953,442.6455383300781,444.9895324707031,1111.60546875,82,2.177067995071411,82,202.00545859336853,1150.4561767578125,1107.515625,cgp,mu+lambda,walker2d,0,8200,1150.4561767578125,1111.60546875,1107.515625
83,0,1018.20849609375,127.1461181640625,1687183052.7922723,70.09010314941406,433.58966064453125,400.7585754394531,1128.5146484375,83,2.1772234439849854,83,204.20306038856506,1152.257080078125,1126.701416015625,cgp,mu+lambda,walker2d,0,8300,1152.257080078125,1128.5146484375,1126.701416015625
84,0,1038.7705078125,203.74871826171875,1687183054.9881322,66.64517211914062,442.94573974609375,458.5301513671875,1120.1905517578125,84,2.17594051361084,84,206.39892029762268,1152.0665283203125,1113.326171875,cgp,mu+lambda,walker2d,0,8400,1152.0665283203125,1120.1905517578125,1113.326171875
85,0,1059.7293701171875,130.67788696289062,1687183057.1830747,60.41025924682617,448.9895324707031,421.5173645019531,1120.8743896484375,85,2.1751341819763184,85,208.59386277198792,1126.6090087890625,1116.394287109375,cgp,mu+lambda,walker2d,0,8500,1126.6090087890625,1120.8743896484375,1116.394287109375
86,0,1064.39111328125,276.36712646484375,1687183059.3793387,75.42520141601562,430.5819091796875,462.84991455078125,1111.5574951171875,86,2.1761744022369385,86,210.7901268005371,1129.183349609375,1104.9110107421875,cgp,mu+lambda,walker2d,0,8600,1129.183349609375,1111.5574951171875,1104.9110107421875
87,0,1036.5523681640625,122.48233795166016,1687183061.5762815,63.93258285522461,436.81512451171875,399.8927917480469,1105.79443359375,87,2.1781938076019287,87,212.987069606781,1134.7579345703125,1103.60009765625,cgp,mu+lambda,walker2d,0,8700,1134.7579345703125,1105.79443359375,1103.60009765625
88,0,910.438720703125,105.25613403320312,1687183063.799766,71.46709442138672,424.9601745605469,381.6658935546875,1107.604248046875,88,2.2043166160583496,88,215.2105541229248,1117.3929443359375,1102.9642333984375,cgp,mu+lambda,walker2d,0,8800,1117.3929443359375,1107.604248046875,1102.9642333984375
89,0,829.6004638671875,128.0887451171875,1687183066.1055367,61.63304138183594,426.4941711425781,387.19940185546875,1125.9085693359375,89,2.282313823699951,89,217.51632475852966,1132.080078125,1123.201416015625,cgp,mu+lambda,walker2d,0,8900,1132.080078125,1125.9085693359375,1123.201416015625
90,0,793.519775390625,95.05050659179688,1687183068.3884423,63.98799133300781,428.39031982421875,369.76312255859375,1114.07568359375,90,2.2603049278259277,90,219.79923033714294,1123.3018798828125,1100.91015625,cgp,mu+lambda,walker2d,0,9000,1123.3018798828125,1114.07568359375,1100.91015625
91,0,1056.6788330078125,126.86605834960938,1687183070.6577964,59.409584045410156,453.9233703613281,427.8343505859375,1131.7296142578125,91,2.2468788623809814,91,222.06858444213867,1161.3358154296875,1105.7777099609375,cgp,mu+lambda,walker2d,0,9100,1161.3358154296875,1131.7296142578125,1105.7777099609375
92,0,751.12158203125,100.73255920410156,1687183072.9264505,59.52151870727539,429.10821533203125,366.0018615722656,1109.3125,92,2.2459826469421387,92,224.33723855018616,1115.8411865234375,1106.7027587890625,cgp,mu+lambda,walker2d,0,9200,1115.8411865234375,1109.3125,1106.7027587890625
93,0,1043.764404296875,120.96713256835938,1687183075.176695,55.21138000488281,448.5676574707031,404.3006896972656,1132.506103515625,93,2.2281322479248047,93,226.58748316764832,1137.6536865234375,1124.025634765625,cgp,mu+lambda,walker2d,0,9300,1137.6536865234375,1132.506103515625,1124.025634765625
