iteration,front_size,reward,simplicity,seed,environment,solver
0,4,21.362057,0.79999995,4,swimmer,lgp
0,4,28.740755,0.6666666,4,swimmer,lgp
0,4,7.8494277,0.8666667,4,swimmer,lgp
0,4,-0.053283572,0.93333334,4,swimmer,lgp
1,5,21.362057,0.79999995,4,swimmer,lgp
1,5,28.740755,0.6666666,4,swimmer,lgp
1,5,7.8494277,0.8666667,4,swimmer,lgp
1,5,-0.7224217,1.0,4,swimmer,lgp
1,5,0.14402866,0.93333334,4,swimmer,lgp
2,6,21.362057,0.79999995,4,swimmer,lgp
2,6,28.740755,0.6666666,4,swimmer,lgp
2,6,0.14402866,0.93333334,4,swimmer,lgp
2,6,11.562183,0.8666667,4,swimmer,lgp
2,6,22.097502,0.73333335,4,swimmer,lgp
2,6,-0.12304932,1.0,4,swimmer,lgp
3,4,11.562183,0.8666667,4,swimmer,lgp
3,4,0.11930317,1.0,4,swimmer,lgp
3,4,31.045786,0.79999995,4,swimmer,lgp
3,4,6.2850957,0.93333334,4,swimmer,lgp
4,4,11.562183,0.8666667,4,swimmer,lgp
4,4,0.11930317,1.0,4,swimmer,lgp
4,4,31.045786,0.79999995,4,swimmer,lgp
4,4,6.2850957,0.93333334,4,swimmer,lgp
5,4,11.562183,0.8666667,4,swimmer,lgp
5,4,6.2850957,0.93333334,4,swimmer,lgp
5,4,33.98798,0.79999995,4,swimmer,lgp
5,4,0.14247894,1.0,4,swimmer,lgp
6,4,33.98798,0.79999995,4,swimmer,lgp
6,4,0.14247894,1.0,4,swimmer,lgp
6,4,6.723214,0.93333334,4,swimmer,lgp
6,4,14.737198,0.8666667,4,swimmer,lgp
7,4,33.98798,0.79999995,4,swimmer,lgp
7,4,6.723214,0.93333334,4,swimmer,lgp
7,4,0.21266043,1.0,4,swimmer,lgp
7,4,17.32242,0.8666667,4,swimmer,lgp
8,4,33.98798,0.79999995,4,swimmer,lgp
8,4,6.723214,0.93333334,4,swimmer,lgp
8,4,17.32242,0.8666667,4,swimmer,lgp
8,4,0.29994845,1.0,4,swimmer,lgp
9,4,31.045786,0.79999995,4,swimmer,lgp
9,4,17.32242,0.8666667,4,swimmer,lgp
9,4,0.76717883,1.0,4,swimmer,lgp
9,4,6.765734,0.93333334,4,swimmer,lgp
10,3,17.32242,0.8666667,4,swimmer,lgp
10,3,0.76717883,1.0,4,swimmer,lgp
10,3,6.765734,0.93333334,4,swimmer,lgp
11,3,17.32242,0.8666667,4,swimmer,lgp
11,3,0.76717883,1.0,4,swimmer,lgp
11,3,6.765734,0.93333334,4,swimmer,lgp
12,4,17.32242,0.8666667,4,swimmer,lgp
12,4,0.76717883,1.0,4,swimmer,lgp
12,4,6.765734,0.93333334,4,swimmer,lgp
12,4,26.39254,0.39999998,4,swimmer,lgp
13,3,17.32242,0.8666667,4,swimmer,lgp
13,3,0.76717883,1.0,4,swimmer,lgp
13,3,8.978735,0.93333334,4,swimmer,lgp
14,3,17.32242,0.8666667,4,swimmer,lgp
14,3,0.76717883,1.0,4,swimmer,lgp
14,3,8.978735,0.93333334,4,swimmer,lgp
15,4,17.32242,0.8666667,4,swimmer,lgp
15,4,0.76717883,1.0,4,swimmer,lgp
15,4,8.978735,0.93333334,4,swimmer,lgp
15,4,20.210497,0.5333333,4,swimmer,lgp
16,4,17.32242,0.8666667,4,swimmer,lgp
16,4,0.76717883,1.0,4,swimmer,lgp
16,4,8.978735,0.93333334,4,swimmer,lgp
16,4,20.210497,0.5333333,4,swimmer,lgp
17,3,0.76717883,1.0,4,swimmer,lgp
17,3,8.978735,0.93333334,4,swimmer,lgp
17,3,18.325987,0.8666667,4,swimmer,lgp
18,4,0.76717883,1.0,4,swimmer,lgp
18,4,8.978735,0.93333334,4,swimmer,lgp
18,4,18.325987,0.8666667,4,swimmer,lgp
18,4,31.775915,0.79999995,4,swimmer,lgp
19,4,0.76717883,1.0,4,swimmer,lgp
19,4,8.978735,0.93333334,4,swimmer,lgp
19,4,31.775915,0.79999995,4,swimmer,lgp
19,4,22.587831,0.8666667,4,swimmer,lgp
20,4,0.76717883,1.0,4,swimmer,lgp
20,4,8.978735,0.93333334,4,swimmer,lgp
20,4,31.775915,0.79999995,4,swimmer,lgp
20,4,25.196795,0.8666667,4,swimmer,lgp
21,4,0.76717883,1.0,4,swimmer,lgp
21,4,8.978735,0.93333334,4,swimmer,lgp
21,4,31.775915,0.79999995,4,swimmer,lgp
21,4,25.196795,0.8666667,4,swimmer,lgp
22,4,0.76717883,1.0,4,swimmer,lgp
22,4,8.978735,0.93333334,4,swimmer,lgp
22,4,31.775915,0.79999995,4,swimmer,lgp
22,4,25.196795,0.8666667,4,swimmer,lgp
23,4,0.76717883,1.0,4,swimmer,lgp
23,4,8.978735,0.93333334,4,swimmer,lgp
23,4,31.775915,0.79999995,4,swimmer,lgp
23,4,25.196795,0.8666667,4,swimmer,lgp
24,4,0.68490654,1.0,4,swimmer,lgp
24,4,8.978735,0.93333334,4,swimmer,lgp
24,4,31.775915,0.79999995,4,swimmer,lgp
24,4,25.196795,0.8666667,4,swimmer,lgp
25,4,0.68490654,1.0,4,swimmer,lgp
25,4,8.978735,0.93333334,4,swimmer,lgp
25,4,31.775915,0.79999995,4,swimmer,lgp
25,4,25.196795,0.8666667,4,swimmer,lgp
26,4,0.68490654,1.0,4,swimmer,lgp
26,4,31.775915,0.79999995,4,swimmer,lgp
26,4,25.196795,0.8666667,4,swimmer,lgp
26,4,17.143578,0.93333334,4,swimmer,lgp
27,4,31.775915,0.79999995,4,swimmer,lgp
27,4,25.196795,0.8666667,4,swimmer,lgp
27,4,17.143578,0.93333334,4,swimmer,lgp
27,4,0.68345964,1.0,4,swimmer,lgp
28,3,17.143578,0.93333334,4,swimmer,lgp
28,3,0.68345964,1.0,4,swimmer,lgp
28,3,28.518986,0.8666667,4,swimmer,lgp
29,3,25.196795,0.8666667,4,swimmer,lgp
29,3,17.143578,0.93333334,4,swimmer,lgp
29,3,0.68345964,1.0,4,swimmer,lgp
30,3,25.196795,0.8666667,4,swimmer,lgp
30,3,17.143578,0.93333334,4,swimmer,lgp
30,3,0.68345964,1.0,4,swimmer,lgp
31,3,17.143578,0.93333334,4,swimmer,lgp
31,3,0.68345964,1.0,4,swimmer,lgp
31,3,27.775364,0.8666667,4,swimmer,lgp
32,3,25.196795,0.8666667,4,swimmer,lgp
32,3,17.143578,0.93333334,4,swimmer,lgp
32,3,0.9924114,1.0,4,swimmer,lgp
33,4,25.196795,0.8666667,4,swimmer,lgp
33,4,17.143578,0.93333334,4,swimmer,lgp
33,4,0.9924114,1.0,4,swimmer,lgp
33,4,38.096107,0.6666666,4,swimmer,lgp
34,4,25.196795,0.8666667,4,swimmer,lgp
34,4,17.143578,0.93333334,4,swimmer,lgp
34,4,0.9924114,1.0,4,swimmer,lgp
34,4,38.096107,0.6666666,4,swimmer,lgp
35,4,25.196795,0.8666667,4,swimmer,lgp
35,4,17.143578,0.93333334,4,swimmer,lgp
35,4,0.9924114,1.0,4,swimmer,lgp
35,4,38.096107,0.6666666,4,swimmer,lgp
36,4,17.143578,0.93333334,4,swimmer,lgp
36,4,0.9924114,1.0,4,swimmer,lgp
36,4,38.096107,0.6666666,4,swimmer,lgp
36,4,25.543602,0.8666667,4,swimmer,lgp
37,4,17.143578,0.93333334,4,swimmer,lgp
37,4,0.9924114,1.0,4,swimmer,lgp
37,4,38.096107,0.6666666,4,swimmer,lgp
37,4,25.543602,0.8666667,4,swimmer,lgp
38,4,17.143578,0.93333334,4,swimmer,lgp
38,4,0.9924114,1.0,4,swimmer,lgp
38,4,38.096107,0.6666666,4,swimmer,lgp
38,4,28.252611,0.8666667,4,swimmer,lgp
39,4,17.143578,0.93333334,4,swimmer,lgp
39,4,0.9924114,1.0,4,swimmer,lgp
39,4,38.096107,0.6666666,4,swimmer,lgp
39,4,28.252611,0.8666667,4,swimmer,lgp
40,4,17.143578,0.93333334,4,swimmer,lgp
40,4,0.9924114,1.0,4,swimmer,lgp
40,4,38.096107,0.6666666,4,swimmer,lgp
40,4,28.252611,0.8666667,4,swimmer,lgp
41,4,17.143578,0.93333334,4,swimmer,lgp
41,4,0.9924114,1.0,4,swimmer,lgp
41,4,38.096107,0.6666666,4,swimmer,lgp
41,4,28.252611,0.8666667,4,swimmer,lgp
42,5,17.143578,0.93333334,4,swimmer,lgp
42,5,0.9924114,1.0,4,swimmer,lgp
42,5,38.096107,0.6666666,4,swimmer,lgp
42,5,28.252611,0.8666667,4,swimmer,lgp
42,5,33.656242,0.79999995,4,swimmer,lgp
43,5,17.143578,0.93333334,4,swimmer,lgp
43,5,0.9924114,1.0,4,swimmer,lgp
43,5,38.096107,0.6666666,4,swimmer,lgp
43,5,28.252611,0.8666667,4,swimmer,lgp
43,5,33.656242,0.79999995,4,swimmer,lgp
44,5,0.9924114,1.0,4,swimmer,lgp
44,5,38.096107,0.6666666,4,swimmer,lgp
44,5,28.252611,0.8666667,4,swimmer,lgp
44,5,33.656242,0.79999995,4,swimmer,lgp
44,5,19.740986,0.93333334,4,swimmer,lgp
45,5,0.9104669,1.0,4,swimmer,lgp
45,5,28.252611,0.8666667,4,swimmer,lgp
45,5,33.656242,0.79999995,4,swimmer,lgp
45,5,19.740986,0.93333334,4,swimmer,lgp
45,5,54.841316,0.73333335,4,swimmer,lgp
46,5,0.9104669,1.0,4,swimmer,lgp
46,5,28.252611,0.8666667,4,swimmer,lgp
46,5,33.656242,0.79999995,4,swimmer,lgp
46,5,19.740986,0.93333334,4,swimmer,lgp
46,5,54.841316,0.73333335,4,swimmer,lgp
47,5,0.9104669,1.0,4,swimmer,lgp
47,5,28.252611,0.8666667,4,swimmer,lgp
47,5,33.656242,0.79999995,4,swimmer,lgp
47,5,19.740986,0.93333334,4,swimmer,lgp
47,5,54.841316,0.73333335,4,swimmer,lgp
48,5,0.9104669,1.0,4,swimmer,lgp
48,5,28.252611,0.8666667,4,swimmer,lgp
48,5,33.656242,0.79999995,4,swimmer,lgp
48,5,19.740986,0.93333334,4,swimmer,lgp
48,5,54.841316,0.73333335,4,swimmer,lgp
49,4,0.9104669,1.0,4,swimmer,lgp
49,4,28.252611,0.8666667,4,swimmer,lgp
49,4,33.656242,0.79999995,4,swimmer,lgp
49,4,19.740986,0.93333334,4,swimmer,lgp
50,4,0.9104669,1.0,4,swimmer,lgp
50,4,28.252611,0.8666667,4,swimmer,lgp
50,4,33.656242,0.79999995,4,swimmer,lgp
50,4,19.740986,0.93333334,4,swimmer,lgp
51,4,0.9104669,1.0,4,swimmer,lgp
51,4,28.252611,0.8666667,4,swimmer,lgp
51,4,33.656242,0.79999995,4,swimmer,lgp
51,4,19.740986,0.93333334,4,swimmer,lgp
52,4,0.9104669,1.0,4,swimmer,lgp
52,4,28.252611,0.8666667,4,swimmer,lgp
52,4,33.656242,0.79999995,4,swimmer,lgp
52,4,19.740986,0.93333334,4,swimmer,lgp
53,4,0.9104669,1.0,4,swimmer,lgp
53,4,28.252611,0.8666667,4,swimmer,lgp
53,4,33.656242,0.79999995,4,swimmer,lgp
53,4,20.547306,0.93333334,4,swimmer,lgp
54,4,0.9104669,1.0,4,swimmer,lgp
54,4,28.252611,0.8666667,4,swimmer,lgp
54,4,33.656242,0.79999995,4,swimmer,lgp
54,4,21.138847,0.93333334,4,swimmer,lgp
55,4,28.252611,0.8666667,4,swimmer,lgp
55,4,33.656242,0.79999995,4,swimmer,lgp
55,4,21.138847,0.93333334,4,swimmer,lgp
55,4,1.0222286,1.0,4,swimmer,lgp
56,4,28.252611,0.8666667,4,swimmer,lgp
56,4,33.656242,0.79999995,4,swimmer,lgp
56,4,21.138847,0.93333334,4,swimmer,lgp
56,4,1.0222286,1.0,4,swimmer,lgp
57,5,28.252611,0.8666667,4,swimmer,lgp
57,5,33.656242,0.79999995,4,swimmer,lgp
57,5,21.138847,0.93333334,4,swimmer,lgp
57,5,1.0222286,1.0,4,swimmer,lgp
57,5,67.119606,0.5333333,4,swimmer,lgp
