top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
207.1759490966797,429.6371765136719,-1.1175066232681274,0,19.441107749938965,108,349.232421875,16.04682731628418,662.0,95.31673431396484,423.7900390625,321.80572509765625,58.85432052612305,80.37853240966797,63.24322509765625,778.1593627929688,223.0,0,33.13957977294922,-0.3728404343128204,117.27677154541016,241.8000030517578,17.12061309814453,776.763671875,1693659168.498103,-0.5387560725212097,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,0,778.1593627929688
206.8437957763672,440.6858825683594,-1.4731377363204956,1,21.285601139068604,108,362.8407287597656,1.623582124710083,878.2000122070312,14012.5107421875,445.1603393554688,321.12286376953125,-1915.7646484375,86.08724975585938,92.76094818115234,945.4193725585938,234.40000915527344,1,61.738990783691406,-0.3643718659877777,68.69237518310547,235.40000915527344,27.6524658203125,1004.6411743164062,1693659170.342596,-0.5579017996788025,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,100,945.4193725585938
37.80894470214844,894.4894409179688,-1.3092888593673706,2,22.99160075187683,108,1005.917724609375,1.6210001707077026,999.0,269.9205627441406,1006.6326904296876,854.1563720703125,239.7779235839844,106.20838928222656,352.4052734375,1006.8660278320312,858.2000122070312,2,99.9424285888672,-1.6521424055099487,9.175408363342283,749.6000366210938,69.33351135253906,1006.6591796875,1693659172.0485957,-1.5194858312606812,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,200,1006.8660278320312
16.82575798034668,1013.7601928710938,-1.087130069732666,3,24.693849563598636,108,1006.69384765625,1.6222305297851562,783.6000366210938,314.081787109375,1014.8764038085938,1006.9166870117188,254.00491333007807,9.21568202972412,315.3321228027344,829.4884033203125,999.0,3,103.6470184326172,-1.2993448972702026,46.97540283203125,999.0,66.97004699707031,1015.6270141601562,1693659173.7508445,-2.065906047821045,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,300,829.4884033203125
18.22515296936035,1015.1640625,-1.3086516857147217,4,26.39929461479187,108,1008.9393310546876,1.618147850036621,999.0,334.95806884765625,1015.6182250976562,1008.6570434570312,273.03961181640625,10.95677089691162,386.8833312988281,1031.85546875,999.0,4,100.77947235107422,-1.29987633228302,34.16416549682617,999.0,60.35455703735352,1017.133544921875,1693659175.4562895,-2.0609331130981445,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,400,1031.85546875
17.12099838256836,892.9320678710938,-1.6087629795074463,5,28.10238528251648,108,1010.42578125,1.621959209442139,708.0,313.4281311035156,1011.6001586914062,812.6813354492188,235.37210083007807,70.24748992919922,202.06495666503903,789.3893432617188,877.0,5,96.0955047607422,-1.566020965576172,82.99825286865234,744.0,55.03307342529297,1016.7025146484376,1693659177.1593802,-1.1890276670455933,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,500,789.3893432617188
40.20905685424805,903.4099731445312,-1.0831806659698486,6,29.806772232055664,108,1007.4057006835938,1.6226664781570437,796.6000366210938,318.50396728515625,1011.6158447265624,1007.8126831054688,234.04006958007807,10.107820510864258,188.52413940429688,819.5054931640625,865.0,6,91.73807525634766,-1.2949949502944946,23.988508224487305,999.0,65.82011413574219,1011.7268676757812,1693659178.8637671,-1.7995223999023438,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,600,819.5054931640625
10.61694622039795,1008.3443603515624,-2.0638885498046875,7,31.51003479957581,108,1007.068603515625,1.622636079788208,999.0,318.6022033691406,1007.7978515625,976.1303100585938,257.8855895996094,38.7911376953125,368.3804626464844,1009.8917236328124,999.0,7,101.1721649169922,-2.460932970046997,12.9557466506958,939.7999877929688,57.60121536254883,1011.2766723632812,1693659180.5670297,-1.2726248502731323,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,700,1009.8917236328124
14.888384819030762,1011.82177734375,-1.1078556776046753,8,33.21270251274109,108,1008.8919067382812,1.6225923299789429,802.6000366210938,331.2074890136719,1012.3923950195312,1007.6799926757812,251.8430938720703,9.98191261291504,268.6082763671875,853.0689697265625,999.0,8,99.4976577758789,-1.301946043968201,51.5766487121582,999.0,62.66231918334961,1023.6356201171876,1693659182.2696974,-2.0667426586151123,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,800,853.0689697265625
13.736668586730955,1010.6715087890624,-1.0608307123184204,9,34.91749310493469,108,1009.9255981445312,1.621572732925415,779.7999877929688,9979.78515625,1011.623291015625,1008.0480346679688,-755.0940551757812,10.344334602355955,204.53814697265625,798.1576538085938,999.0,9,93.08087921142578,-1.2960436344146729,19.4185791015625,999.0,62.21229934692383,1011.8746948242188,1693659183.974488,-2.065178632736206,lgp,mu+lambda-ga,reward-unhealthy_termination,walker2d,108,900,798.1576538085938
