,iteration,front_size,reward,simplicity
0,0,5,43.9153,0.75
1,0,5,6.7457848,0.81666666
2,0,5,2.7927473,0.8333333
3,0,5,15.813486,0.79999995
4,0,5,29.080734,0.76666665
5,1,5,43.9153,0.75
6,1,5,2.7927473,0.8333333
7,1,5,29.080734,0.76666665
8,1,5,18.491472,0.81666666
9,1,5,24.889229,0.79999995
10,2,3,2.7927473,0.8333333
11,2,3,19.547731,0.81666666
12,2,3,85.51193,0.79999995
13,3,3,2.7927473,0.8333333
14,3,3,19.547731,0.81666666
15,3,3,85.51193,0.79999995
16,4,3,2.7927473,0.8333333
17,4,3,19.547731,0.81666666
18,4,3,85.51193,0.79999995
19,5,3,2.7927473,0.8333333
20,5,3,19.547731,0.81666666
21,5,3,85.51193,0.79999995
22,6,3,2.7927473,0.8333333
23,6,3,19.547731,0.81666666
24,6,3,85.51193,0.79999995
25,7,3,2.7927473,0.8333333
26,7,3,19.547731,0.81666666
27,7,3,85.51193,0.79999995
28,8,3,19.547731,0.81666666
29,8,3,85.51193,0.79999995
30,8,3,4.6575375,0.8333333
31,9,3,19.547731,0.81666666
32,9,3,85.51193,0.79999995
33,9,3,4.6575375,0.8333333
34,10,3,19.547731,0.81666666
35,10,3,81.20094,0.79999995
36,10,3,4.6575375,0.8333333
37,11,3,19.547731,0.81666666
38,11,3,9.180914,0.8333333
39,11,3,67.427086,0.79999995
40,12,3,29.807169,0.79999995
41,12,3,19.547731,0.81666666
42,12,3,9.180914,0.8333333
43,13,2,9.180914,0.8333333
44,13,2,129.27858,0.81666666
45,14,2,117.69912,0.81666666
46,14,2,11.244676,0.8333333
47,15,2,113.915794,0.81666666
48,15,2,11.244676,0.8333333
49,16,2,93.11392,0.81666666
50,16,2,11.244676,0.8333333
51,17,2,11.244676,0.8333333
52,17,2,130.56566,0.81666666
53,18,2,11.244676,0.8333333
54,18,2,130.56566,0.81666666
55,19,2,11.244676,0.8333333
56,19,2,122.65586,0.81666666
57,20,2,11.244676,0.8333333
58,20,2,108.58578,0.81666666
59,21,2,11.244676,0.8333333
60,21,2,132.88963,0.81666666
61,22,2,11.244676,0.8333333
62,22,2,116.317825,0.81666666
63,23,2,11.244676,0.8333333
64,23,2,116.317825,0.81666666
65,24,2,11.244676,0.8333333
66,24,2,116.300446,0.81666666
67,25,2,11.244676,0.8333333
68,25,2,112.215256,0.81666666
69,26,2,11.244676,0.8333333
70,26,2,108.58578,0.81666666
71,27,2,11.244676,0.8333333
72,27,2,122.899666,0.81666666
73,28,2,11.244676,0.8333333
74,28,2,108.58954,0.81666666
75,29,2,11.244676,0.8333333
76,29,2,125.65866,0.81666666
77,30,2,11.244676,0.8333333
78,30,2,132.98637,0.81666666
79,31,2,11.244676,0.8333333
80,31,2,127.35544,0.81666666
81,32,2,11.244676,0.8333333
82,32,2,127.35544,0.81666666
83,33,2,11.244676,0.8333333
84,33,2,127.35544,0.81666666
85,34,2,11.244676,0.8333333
86,34,2,127.35544,0.81666666
87,35,2,11.244676,0.8333333
88,35,2,128.72736,0.81666666
89,36,2,11.244676,0.8333333
90,36,2,128.72736,0.81666666
91,37,2,11.244676,0.8333333
92,37,2,128.72736,0.81666666
93,38,2,11.244676,0.8333333
94,38,2,130.17015,0.81666666
95,39,2,11.244676,0.8333333
96,39,2,130.17015,0.81666666
97,40,2,11.244676,0.8333333
98,40,2,129.1761,0.81666666
99,41,2,11.244676,0.8333333
100,41,2,129.1761,0.81666666
101,42,2,11.244676,0.8333333
102,42,2,132.78677,0.81666666
103,43,2,11.244676,0.8333333
104,43,2,129.1761,0.81666666
105,44,2,11.244676,0.8333333
106,44,2,130.14235,0.81666666
107,45,2,11.244676,0.8333333
108,45,2,130.14235,0.81666666
109,46,2,11.244676,0.8333333
110,46,2,130.14235,0.81666666
111,47,2,11.244676,0.8333333
112,47,2,128.05899,0.81666666
113,48,2,11.244676,0.8333333
114,48,2,127.52463,0.81666666
115,49,2,11.244676,0.8333333
116,49,2,126.53519,0.81666666
117,50,2,11.244676,0.8333333
118,50,2,124.96788,0.81666666
119,51,2,11.244676,0.8333333
120,51,2,124.96788,0.81666666
121,52,2,11.244676,0.8333333
122,52,2,128.89436,0.81666666
123,53,2,11.244676,0.8333333
124,53,2,131.42586,0.81666666
125,54,2,11.244676,0.8333333
126,54,2,133.26338,0.81666666
127,55,2,11.244676,0.8333333
128,55,2,134.12697,0.81666666
129,56,2,11.244676,0.8333333
130,56,2,134.12697,0.81666666
131,57,2,11.244676,0.8333333
132,57,2,134.12697,0.81666666
133,58,2,11.244676,0.8333333
134,58,2,134.12697,0.81666666
135,59,2,11.244676,0.8333333
136,59,2,134.12697,0.81666666
137,60,2,11.244676,0.8333333
138,60,2,134.12697,0.81666666
139,61,2,11.244676,0.8333333
140,61,2,134.12697,0.81666666
141,62,2,134.12697,0.81666666
142,62,2,19.687263,0.8333333
143,63,2,133.26338,0.81666666
144,63,2,19.687263,0.8333333
145,64,2,133.26338,0.81666666
146,64,2,19.687263,0.8333333
147,65,2,132.80725,0.81666666
148,65,2,19.687263,0.8333333
149,66,2,132.80725,0.81666666
150,66,2,20.926413,0.8333333
151,67,2,20.926413,0.8333333
152,67,2,133.60477,0.81666666
153,68,2,132.80725,0.81666666
154,68,2,25.891745,0.8333333
155,69,2,131.6635,0.81666666
156,69,2,25.891745,0.8333333
157,70,3,131.6635,0.81666666
158,70,3,25.891745,0.8333333
159,70,3,190.78352,0.6833333
160,71,3,25.891745,0.8333333
161,71,3,190.78352,0.6833333
162,71,3,133.83676,0.81666666
163,72,3,25.891745,0.8333333
164,72,3,190.78352,0.6833333
165,72,3,133.83676,0.81666666
166,73,3,25.891745,0.8333333
167,73,3,190.78352,0.6833333
168,73,3,133.83676,0.81666666
169,74,3,25.891745,0.8333333
170,74,3,190.78352,0.6833333
171,74,3,133.83676,0.81666666
172,75,3,25.891745,0.8333333
173,75,3,190.78352,0.6833333
174,75,3,133.83676,0.81666666
175,76,3,25.891745,0.8333333
176,76,3,190.78352,0.6833333
177,76,3,133.83676,0.81666666
178,77,3,25.891745,0.8333333
179,77,3,190.78352,0.6833333
180,77,3,133.83676,0.81666666
181,78,3,25.891745,0.8333333
182,78,3,190.78352,0.6833333
183,78,3,133.83676,0.81666666
184,79,3,25.891745,0.8333333
185,79,3,190.78352,0.6833333
186,79,3,133.83676,0.81666666
187,80,3,25.891745,0.8333333
188,80,3,190.78352,0.6833333
189,80,3,133.83676,0.81666666
190,81,3,25.891745,0.8333333
191,81,3,133.83676,0.81666666
192,81,3,251.54424,0.73333335
193,82,3,25.891745,0.8333333
194,82,3,133.83676,0.81666666
195,82,3,251.54424,0.73333335
196,83,3,25.891745,0.8333333
197,83,3,133.83676,0.81666666
198,83,3,251.54424,0.73333335
199,84,4,25.891745,0.8333333
200,84,4,251.54424,0.73333335
201,84,4,133.83853,0.81666666
202,84,4,236.61319,0.7833333
203,85,5,25.891745,0.8333333
204,85,5,251.54424,0.73333335
205,85,5,133.83853,0.81666666
206,85,5,236.61319,0.7833333
207,85,5,220.76877,0.79999995
208,86,5,25.891745,0.8333333
209,86,5,251.54424,0.73333335
210,86,5,133.83853,0.81666666
211,86,5,236.61319,0.7833333
212,86,5,220.76877,0.79999995
213,87,5,25.891745,0.8333333
214,87,5,251.54424,0.73333335
215,87,5,133.83853,0.81666666
216,87,5,236.61319,0.7833333
217,87,5,220.76877,0.79999995
218,88,6,25.891745,0.8333333
219,88,6,251.54424,0.73333335
220,88,6,133.83853,0.81666666
221,88,6,236.61319,0.7833333
222,88,6,222.72498,0.79999995
223,88,6,251.4109,0.75
224,89,6,25.891745,0.8333333
225,89,6,251.54424,0.73333335
226,89,6,133.83853,0.81666666
227,89,6,236.61319,0.7833333
228,89,6,251.4109,0.75
229,89,6,226.1506,0.79999995
230,90,6,25.891745,0.8333333
231,90,6,251.54424,0.73333335
232,90,6,133.83853,0.81666666
233,90,6,236.61319,0.7833333
234,90,6,251.4109,0.75
235,90,6,226.1506,0.79999995
236,91,6,25.891745,0.8333333
237,91,6,251.54424,0.73333335
238,91,6,133.83853,0.81666666
239,91,6,236.61319,0.7833333
240,91,6,251.4109,0.75
241,91,6,226.1506,0.79999995
242,92,6,25.891745,0.8333333
243,92,6,251.54424,0.73333335
244,92,6,133.83853,0.81666666
245,92,6,236.61319,0.7833333
246,92,6,251.4109,0.75
247,92,6,226.1506,0.79999995
248,93,6,25.891745,0.8333333
249,93,6,251.54424,0.73333335
250,93,6,133.83853,0.81666666
251,93,6,236.61319,0.7833333
252,93,6,251.4109,0.75
253,93,6,226.1506,0.79999995
254,94,6,25.891745,0.8333333
255,94,6,251.54424,0.73333335
256,94,6,133.83853,0.81666666
257,94,6,236.61319,0.7833333
258,94,6,251.4109,0.75
259,94,6,226.1506,0.79999995
260,95,6,25.891745,0.8333333
261,95,6,251.54424,0.73333335
262,95,6,133.83853,0.81666666
263,95,6,236.61319,0.7833333
264,95,6,251.4109,0.75
265,95,6,233.90062,0.79999995
266,96,6,25.891745,0.8333333
