,iteration,front_size,reward,simplicity
0,0,1,818.50336,0.8333333
1,1,1,818.50336,0.8333333
2,2,1,818.50336,0.8333333
3,3,1,818.50336,0.8333333
4,4,1,789.92303,0.8333333
5,5,1,772.88916,0.8333333
6,6,1,856.4491,0.8333333
7,7,1,747.7288,0.8333333
8,8,1,747.7288,0.8333333
9,9,1,747.7288,0.8333333
10,10,1,842.85486,0.8333333
11,11,1,823.8367,0.8333333
12,12,1,823.8367,0.8333333
13,13,1,823.8367,0.8333333
14,14,1,851.27875,0.8333333
15,15,1,833.3592,0.8333333
16,16,1,868.02466,0.8333333
17,17,1,847.9401,0.8333333
18,18,1,833.5262,0.8333333
19,19,1,850.3999,0.8333333
20,20,1,839.92017,0.8333333
21,21,1,396.8927,0.8333333
22,22,1,397.38904,0.8333333
23,23,1,416.0925,0.8333333
24,24,2,416.0925,0.8333333
25,24,2,595.8028,0.79999995
26,25,2,416.0925,0.8333333
27,25,2,842.9141,0.79999995
28,26,2,416.0925,0.8333333
29,26,2,842.9141,0.79999995
30,27,2,416.0925,0.8333333
31,27,2,595.8028,0.79999995
32,28,2,416.0925,0.8333333
33,28,2,596.0888,0.79999995
34,29,2,416.0925,0.8333333
35,29,2,652.5651,0.79999995
36,30,2,416.0925,0.8333333
37,30,2,652.5651,0.79999995
38,31,2,434.8202,0.8333333
39,31,2,795.5184,0.79999995
40,32,2,434.8202,0.8333333
41,32,2,780.38196,0.79999995
42,33,2,434.8202,0.8333333
43,33,2,780.38196,0.79999995
44,34,2,434.8202,0.8333333
45,34,2,780.38196,0.79999995
46,35,2,434.8202,0.8333333
47,35,2,780.38196,0.79999995
48,36,2,434.8202,0.8333333
49,36,2,780.38196,0.79999995
50,37,2,434.8202,0.8333333
51,37,2,780.38196,0.79999995
52,38,2,434.8202,0.8333333
53,38,2,780.38196,0.79999995
54,39,2,434.8202,0.8333333
55,39,2,780.38196,0.79999995
56,40,2,434.8202,0.8333333
57,40,2,792.359,0.79999995
58,41,2,434.8202,0.8333333
59,41,2,859.8905,0.79999995
60,42,2,434.8202,0.8333333
61,42,2,859.8905,0.79999995
62,43,2,434.8202,0.8333333
63,43,2,822.51306,0.79999995
64,44,2,434.8202,0.8333333
65,44,2,804.8682,0.79999995
66,45,2,434.8202,0.8333333
67,45,2,804.8682,0.79999995
68,46,2,434.8202,0.8333333
69,46,2,824.62787,0.79999995
70,47,2,434.8202,0.8333333
71,47,2,824.62787,0.79999995
72,48,2,434.8202,0.8333333
73,48,2,832.96423,0.79999995
74,49,2,434.8202,0.8333333
75,49,2,869.4366,0.79999995
76,50,2,434.8202,0.8333333
77,50,2,869.4366,0.79999995
78,51,2,434.8202,0.8333333
79,51,2,869.4366,0.79999995
80,52,2,434.8202,0.8333333
81,52,2,832.96423,0.79999995
82,53,2,434.8202,0.8333333
83,53,2,881.0125,0.79999995
84,54,2,859.8501,0.79999995
85,54,2,435.114,0.8333333
86,55,2,435.114,0.8333333
87,55,2,869.06305,0.79999995
88,56,2,859.8501,0.79999995
89,56,2,435.114,0.8333333
90,57,2,859.8501,0.79999995
91,57,2,435.114,0.8333333
92,58,2,435.114,0.8333333
