,_runtime,training.run_id,training.fitness_1q,_step,training.fitness_3q,training.generation,training.fitness_mean,training.fitness_median,_timestamp,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.fitness_std,training.top_k_fit.top_1_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
14,88.49219608306885,0,996.5853271484375,14,705.1633911132812,14,820.9459228515625,938.0540771484375,1687009565.919258,4.714017391204834,998.205078125,997.55859375,224.65928649902344,997.9135131835938,cgp,mu+lambda,ant,3,1400,998.205078125,997.9135131835938,997.55859375
15,93.22227168083191,0,996.8853759765625,15,703.2276611328125,15,828.9202270507812,959.15625,1687009570.6493337,4.714505195617676,998.2530517578125,997.8768920898438,223.44290161132812,998.10400390625,cgp,mu+lambda,ant,3,1500,998.2530517578125,998.10400390625,997.8768920898438
16,97.94953608512878,0,997.0499267578125,16,699.7293701171875,16,829.4901123046875,894.4139404296875,1687009575.3765981,4.710788726806641,998.045166015625,997.7717895507812,197.63204956054688,997.8807373046875,cgp,mu+lambda,ant,3,1600,998.045166015625,997.8807373046875,997.7717895507812
17,102.67967343330383,0,997.0668334960938,17,699.4244384765625,17,829.1919555664062,954.3339233398438,1687009580.1067355,4.714417934417725,998.157470703125,997.7855834960938,213.2882080078125,997.9033813476562,cgp,mu+lambda,ant,3,1700,998.157470703125,997.9033813476562,997.7855834960938
18,107.40994548797607,0,996.9863891601562,18,702.5590209960938,18,824.7109375,935.727783203125,1687009584.8370075,4.713286876678467,998.1196899414062,997.8989868164062,225.65878295898438,997.9806518554688,cgp,mu+lambda,ant,3,1800,998.1196899414062,997.9806518554688,997.8989868164062
19,112.14147877693176,0,997.1095581054688,19,719.4185791015625,19,843.7551879882812,983.3551635742188,1687009589.5685408,4.715222358703613,998.2485961914062,997.9248657226562,224.5740509033203,998.1183471679688,cgp,mu+lambda,ant,3,1900,998.2485961914062,998.1183471679688,997.9248657226562
20,116.86874294281006,0,997.060302734375,20,692.4793090820312,20,818.5202026367188,917.1508178710938,1687009594.295805,4.708910942077637,998.4262084960938,998.0224609375,217.96478271484375,998.4061889648438,cgp,mu+lambda,ant,3,2000,998.4262084960938,998.4061889648438,998.0224609375
21,121.60336089134216,0,997.0001220703125,21,679.0653076171875,21,800.2544555664062,911.044921875,1687009599.030423,4.716994285583496,998.2606811523438,998.0125732421875,237.7404022216797,998.0211181640625,cgp,mu+lambda,ant,3,2100,998.2606811523438,998.0211181640625,998.0125732421875
22,126.33364796638489,0,997.2479248046875,22,709.0137939453125,22,853.4512329101562,969.5765380859375,1687009603.76071,4.714687824249268,998.3486328125,998.2544555664062,209.34432983398438,998.3157348632812,cgp,mu+lambda,ant,3,2200,998.3486328125,998.3157348632812,998.2544555664062
23,131.06348395347595,0,997.36572265625,23,729.513916015625,23,852.5510864257812,983.70068359375,1687009608.490546,4.712995529174805,998.4598999023438,998.1249389648438,216.76954650878906,998.3899536132812,cgp,mu+lambda,ant,3,2300,998.4598999023438,998.3899536132812,998.1249389648438
24,135.79258823394775,0,997.3275756835938,24,722.8569946289062,24,860.0338745117188,967.217041015625,1687009613.2196503,4.712946891784668,998.8218383789062,998.3041381835938,197.92111206054688,998.3836059570312,cgp,mu+lambda,ant,3,2400,998.8218383789062,998.3836059570312,998.3041381835938
25,140.5185022354126,0,997.319091796875,25,665.9031372070312,25,799.44921875,937.7396240234375,1687009617.9455643,4.71144962310791,998.7654418945312,998.3077392578125,260.7652893066406,998.39697265625,cgp,mu+lambda,ant,3,2500,998.7654418945312,998.39697265625,998.3077392578125
26,145.29462051391602,0,997.559326171875,26,685.3394775390625,26,834.7275390625,958.4296875,1687009622.7216825,4.750180721282959,998.7996215820312,998.2642822265625,226.77943420410156,998.2843627929688,cgp,mu+lambda,ant,3,2600,998.7996215820312,998.2843627929688,998.2642822265625
27,150.07428216934204,0,997.6761474609375,27,698.9805908203125,27,844.85888671875,975.312744140625,1687009627.5013442,4.762376308441162,998.3487548828125,998.3135375976562,218.7300567626953,998.3170776367188,cgp,mu+lambda,ant,3,2700,998.3487548828125,998.3170776367188,998.3135375976562
28,154.85347366333008,0,997.7813110351562,28,708.9688110351562,28,858.9705810546875,988.317138671875,1687009632.2805357,4.763561725616455,998.8024291992188,998.6248779296875,210.47695922851562,998.6995849609375,cgp,mu+lambda,ant,3,2800,998.8024291992188,998.6995849609375,998.6248779296875
29,159.63262462615967,0,997.6602783203125,29,759.3604736328125,29,864.7396850585938,976.9197998046875,1687009637.0596867,4.762488842010498,998.8673095703125,998.3692626953125,199.41221618652344,998.4681396484375,cgp,mu+lambda,ant,3,2900,998.8673095703125,998.4681396484375,998.3692626953125
30,164.41278457641602,0,997.7073364257812,30,704.4549560546875,30,838.364501953125,952.0924682617188,1687009641.8398466,4.763461589813232,999.0790405273438,998.253173828125,224.22213745117188,998.3328857421875,cgp,mu+lambda,ant,3,3000,999.0790405273438,998.3328857421875,998.253173828125
31,169.19465827941895,0,997.480712890625,31,707.0520629882812,31,836.0732421875,939.191650390625,1687009646.6217203,4.765987873077393,998.7021484375,998.4977416992188,217.3154754638672,998.6435546875,cgp,mu+lambda,ant,3,3100,998.7021484375,998.6435546875,998.4977416992188
32,173.97542762756348,0,997.6682739257812,32,788.0653076171875,32,876.2957763671875,989.291015625,1687009651.4024897,4.763582229614258,998.901611328125,998.619140625,183.18759155273438,998.7338256835938,cgp,mu+lambda,ant,3,3200,998.901611328125,998.7338256835938,998.619140625
33,178.75445294380188,0,997.5853271484375,33,695.7317504882812,33,816.9577026367188,935.23095703125,1687009656.181515,4.761928081512451,998.9922485351562,998.530517578125,246.85992431640625,998.6651000976562,cgp,mu+lambda,ant,3,3300,998.9922485351562,998.6651000976562,998.530517578125
34,183.53349447250366,0,997.7841796875,34,703.7828369140625,34,836.7084350585938,974.040771484375,1687009660.9605565,4.763305187225342,999.0576171875,998.6669921875,222.02035522460938,998.690185546875,cgp,mu+lambda,ant,3,3400,999.0576171875,998.690185546875,998.6669921875
35,188.3140950202942,0,997.7093505859375,35,707.3038940429688,35,860.5419311523438,952.808349609375,1687009665.741157,4.763030052185059,999.3728637695312,998.5545654296875,186.9806365966797,998.5685424804688,cgp,mu+lambda,ant,3,3500,999.3728637695312,998.5685424804688,998.5545654296875
36,193.09841299057007,0,997.7662353515625,36,708.8447265625,36,870.7122192382812,974.4525146484375,1687009670.525475,4.767632961273193,998.8073120117188,998.57763671875,198.0515899658203,998.58349609375,cgp,mu+lambda,ant,3,3600,998.8073120117188,998.58349609375,998.57763671875
37,197.88027620315552,0,997.9309692382812,37,810.825439453125,37,881.637451171875,991.8339233398438,1687009675.3073382,4.766216278076172,999.4319458007812,999.1320190429688,181.97024536132812,999.1506958007812,cgp,mu+lambda,ant,3,3700,999.4319458007812,999.1506958007812,999.1320190429688
38,202.66412568092346,0,997.7212524414062,38,705.5362548828125,38,835.3031616210938,961.661376953125,1687009680.0911877,4.766867637634277,1000.5726928710938,998.897705078125,217.3676300048828,998.912109375,cgp,mu+lambda,ant,3,3800,1000.5726928710938,998.912109375,998.897705078125
39,207.4464874267578,0,997.4945068359375,39,667.7061767578125,39,794.4950561523438,920.9334716796875,1687009684.8735495,4.765593528747559,998.8483276367188,998.6699829101562,274.4658203125,998.6820678710938,cgp,mu+lambda,ant,3,3900,998.8483276367188,998.6820678710938,998.6699829101562
40,212.22794771194458,0,997.6102905273438,40,704.7442016601562,40,835.9291381835938,946.197998046875,1687009689.6550097,4.763906002044678,999.73876953125,998.7691040039062,208.39413452148438,999.5632934570312,cgp,mu+lambda,ant,3,4000,999.73876953125,999.5632934570312,998.7691040039062
41,217.01298761367798,0,997.7427978515625,41,707.2970581054688,41,847.8032836914062,961.24755859375,1687009694.4400496,4.769295692443848,999.1190795898438,999.0396728515625,264.256591796875,999.0709838867188,cgp,mu+lambda,ant,3,4100,999.1190795898438,999.0709838867188,999.0396728515625
42,221.79707217216492,0,997.6359252929688,42,692.5654907226562,42,827.391845703125,916.5711669921875,1687009699.2241342,4.766340732574463,1000.1130981445312,999.8888549804688,207.85577392578125,999.9879760742188,cgp,mu+lambda,ant,3,4200,1000.1130981445312,999.9879760742188,999.8888549804688
43,226.5777609348297,0,998.0404052734375,43,691.5872802734375,43,823.5376586914062,965.6875,1687009704.004823,4.763673782348633,1000.0258178710938,999.5714111328125,236.2996826171875,999.6400756835938,cgp,mu+lambda,ant,3,4300,1000.0258178710938,999.6400756835938,999.5714111328125
44,231.3603241443634,0,997.2321166992188,44,705.0626831054688,44,829.1744995117188,912.8555297851562,1687009708.7873862,4.7670111656188965,999.8842163085938,999.4790649414062,215.2296142578125,999.6643676757812,cgp,mu+lambda,ant,3,4400,999.8842163085938,999.6643676757812,999.4790649414062
45,236.14195203781128,0,997.0184326171875,45,707.8767700195312,45,839.1633911132812,966.8085327148438,1687009713.569014,4.764534950256348,1000.708740234375,999.7089233398438,227.47598266601562,999.7642822265625,cgp,mu+lambda,ant,3,4500,1000.708740234375,999.7642822265625,999.7089233398438
46,240.92460203170776,0,997.2363891601562,46,656.5081787109375,46,800.7125854492188,902.7211303710938,1687009718.351664,4.765491008758545,1000.1998901367188,999.1946411132812,232.6993408203125,999.7783203125,cgp,mu+lambda,ant,3,4600,1000.1998901367188,999.7783203125,999.1946411132812
47,245.70685482025146,0,997.4521484375,47,686.0289306640625,47,822.176513671875,962.3809814453125,1687009723.1339169,4.766356468200684,1000.2095336914062,1000.1718139648438,240.9628143310547,1000.2077026367188,cgp,mu+lambda,ant,3,4700,1000.2095336914062,1000.2077026367188,1000.1718139648438
48,250.48919415473938,0,997.3735961914062,48,704.659423828125,48,847.3395385742188,937.1046142578125,1687009727.9162562,4.765432357788086,999.5939331054688,999.3350830078125,183.93194580078125,999.4017333984375,cgp,mu+lambda,ant,3,4800,999.5939331054688,999.4017333984375,999.3350830078125
49,255.2732412815094,0,998.1484375,49,699.7213134765625,49,829.0181884765625,928.2954711914062,1687009732.7003033,4.7671685218811035,999.8268432617188,999.5040893554688,204.40890502929688,999.59912109375,cgp,mu+lambda,ant,3,4900,999.8268432617188,999.59912109375,999.5040893554688
50,260.0547354221344,0,997.676025390625,50,710.9178466796875,50,839.1005249023438,940.53759765625,1687009737.4817975,4.765672206878662,999.6871948242188,999.4535522460938,215.1665802001953,999.5197143554688,cgp,mu+lambda,ant,3,5000,999.6871948242188,999.5197143554688,999.4535522460938
51,264.836549282074,0,997.908203125,51,670.1924438476562,51,790.5135498046875,909.275146484375,1687009742.2636113,4.76465368270874,999.9715576171875,999.6533813476562,248.557373046875,999.69970703125,cgp,mu+lambda,ant,3,5100,999.9715576171875,999.69970703125,999.6533813476562
52,269.61809182167053,0,997.2344360351562,52,698.7555541992188,52,814.6460571289062,949.6776123046875,1687009747.0451539,4.764452934265137,1000.4029541015625,999.4340209960938,246.02850341796875,999.5911865234375,cgp,mu+lambda,ant,3,5200,1000.4029541015625,999.5911865234375,999.4340209960938
53,274.3988573551178,0,998.28173828125,53,683.3082885742188,53,794.7683715820312,932.6905517578125,1687009751.8259194,4.764956474304199,1000.576171875,1000.256103515625,282.35546875,1000.5005493164062,cgp,mu+lambda,ant,3,5300,1000.576171875,1000.5005493164062,1000.256103515625
54,279.18145179748535,0,997.6177978515625,54,692.2713623046875,54,843.9060668945312,909.038818359375,1687009756.6085138,4.764767646789551,1000.5113525390625,999.7045288085938,173.7079620361328,999.8768310546875,cgp,mu+lambda,ant,3,5400,1000.5113525390625,999.8768310546875,999.7045288085938
55,283.9640214443207,0,997.876708984375,55,706.4301147460938,55,863.3575439453125,966.3851928710938,1687009761.3910835,4.765647888183594,1000.1333618164062,999.5358276367188,187.65927124023438,999.9229736328125,cgp,mu+lambda,ant,3,5500,1000.1333618164062,999.9229736328125,999.5358276367188
56,288.7462911605835,0,998.3710327148438,56,706.9168701171875,56,859.3162231445312,990.4818115234375,1687009766.1733532,4.766434192657471,1000.731689453125,1000.3475341796875,205.8302001953125,1000.4693603515625,cgp,mu+lambda,ant,3,5600,1000.731689453125,1000.4693603515625,1000.3475341796875
57,293.52823519706726,0,998.049072265625,57,703.4812622070312,57,843.3161010742188,977.4613037109375,1687009770.9552972,4.764463424682617,1000.4947509765625,999.6887817382812,215.5103302001953,1000.1458740234375,cgp,mu+lambda,ant,3,5700,1000.4947509765625,1000.1458740234375,999.6887817382812
58,298.308247089386,0,997.322509765625,58,708.0660400390625,58,855.2674560546875,968.313720703125,1687009775.7353091,4.762862682342529,1000.03662109375,999.6220703125,194.4593963623047,999.7731323242188,cgp,mu+lambda,ant,3,5800,1000.03662109375,999.7731323242188,999.6220703125
59,303.0902726650238,0,997.584228515625,59,708.8941650390625,59,846.2430419921875,967.6316528320312,1687009780.5173347,4.766087532043457,1001.3488159179688,1000.0023803710938,198.4955596923828,1000.04638671875,cgp,mu+lambda,ant,3,5900,1001.3488159179688,1000.04638671875,1000.0023803710938
60,307.8707182407379,0,997.384765625,60,701.6862182617188,60,826.4606323242188,954.945068359375,1687009785.2977803,4.763617038726807,1000.1215209960938,999.7413940429688,242.11663818359375,999.7949829101562,cgp,mu+lambda,ant,3,6000,1000.1215209960938,999.7949829101562,999.7413940429688
61,312.6564269065857,0,997.1478271484375,61,682.3154907226562,61,790.2418823242188,880.6805419921875,1687009790.083489,4.768767833709717,1000.2594604492188,999.8294677734375,256.2415466308594,999.9420166015625,cgp,mu+lambda,ant,3,6100,1000.2594604492188,999.9420166015625,999.8294677734375
62,317.4368040561676,0,997.9581298828125,62,787.204345703125,62,871.8639526367188,953.0004272460938,1687009794.863866,4.762768745422363,1000.1446533203125,999.9337158203125,163.2144775390625,1000.054931640625,cgp,mu+lambda,ant,3,6200,1000.1446533203125,1000.054931640625,999.9337158203125
63,322.219162940979,0,997.8924560546875,63,692.8094482421875,63,838.2993774414062,934.4979858398438,1687009799.646225,4.7666473388671875,1000.1309814453125,999.9680786132812,186.47471618652344,1000.07080078125,cgp,mu+lambda,ant,3,6300,1000.1309814453125,1000.07080078125,999.9680786132812
64,326.9968583583832,0,997.617919921875,64,738.32763671875,64,867.4249877929688,952.8944702148438,1687009804.4239204,4.76096248626709,1000.4472045898438,999.7378540039062,165.34088134765625,999.943115234375,cgp,mu+lambda,ant,3,6400,1000.4472045898438,999.943115234375,999.7378540039062
65,331.77702736854553,0,998.4134521484375,65,883.480224609375,65,906.622802734375,987.3615112304688,1687009809.2040894,4.762813568115234,1000.617431640625,1000.1886596679688,155.74620056152344,1000.2949829101562,cgp,mu+lambda,ant,3,6500,1000.617431640625,1000.2949829101562,1000.1886596679688
66,336.5580551624298,0,997.761962890625,66,711.2158203125,66,858.0912475585938,956.6434326171875,1687009813.9851172,4.765175819396973,1000.7354125976562,1000.44677734375,206.52964782714844,1000.54248046875,cgp,mu+lambda,ant,3,6600,1000.7354125976562,1000.54248046875,1000.44677734375
67,341.33814787864685,0,998.4869384765625,67,707.4805297851562,67,846.6707763671875,957.0050659179688,1687009818.76521,4.76314115524292,1000.5963745117188,1000.2518920898438,210.4176483154297,1000.3397216796875,cgp,mu+lambda,ant,3,6700,1000.5963745117188,1000.3397216796875,1000.2518920898438
68,346.1181843280792,0,998.5304565429688,68,706.1718139648438,68,844.8963623046875,953.6986694335938,1687009823.5452464,4.763011455535889,1000.8630981445312,1000.3851318359375,189.1861114501953,1000.4498291015625,cgp,mu+lambda,ant,3,6800,1000.8630981445312,1000.4498291015625,1000.3851318359375
69,350.898469209671,0,998.22119140625,69,757.5419921875,69,859.4948120117188,985.1158447265625,1687009828.3255312,4.764555931091309,1001.6571655273438,1000.2753295898438,200.41285705566406,1001.4431762695312,cgp,mu+lambda,ant,3,6900,1001.6571655273438,1001.4431762695312,1000.2753295898438
70,355.6787152290344,0,998.1220092773438,70,790.8129272460938,70,863.2578125,986.5176391601562,1687009833.1057773,4.762757301330566,1000.2888793945312,1000.1795654296875,216.24078369140625,1000.217529296875,cgp,mu+lambda,ant,3,7000,1000.2888793945312,1000.217529296875,1000.1795654296875
71,360.4591851234436,0,998.4871826171875,71,706.8519897460938,71,861.3446655273438,982.548583984375,1687009837.8862472,4.763673782348633,1000.3848876953125,1000.018310546875,193.43402099609375,1000.0947875976562,cgp,mu+lambda,ant,3,7100,1000.3848876953125,1000.0947875976562,1000.018310546875
72,365.24028301239014,0,998.7738037109375,72,696.6763916015625,72,839.0673217773438,975.3687133789062,1687009842.667345,4.76418399810791,1000.9461059570312,1000.299072265625,243.1570281982422,1000.5576171875,cgp,mu+lambda,ant,3,7200,1000.9461059570312,1000.5576171875,1000.299072265625
73,370.0213658809662,0,998.8727416992188,73,761.3037109375,73,870.3900756835938,986.5213012695312,1687009847.448428,4.764232158660889,1001.275634765625,1000.289794921875,189.08160400390625,1000.291259765625,cgp,mu+lambda,ant,3,7300,1001.275634765625,1000.291259765625,1000.289794921875
74,374.8007323741913,0,998.0917358398438,74,798.733154296875,74,877.2140502929688,979.2683715820312,1687009852.2277944,4.76230525970459,1000.961181640625,1000.5664672851562,183.09446716308594,1000.9332275390625,cgp,mu+lambda,ant,3,7400,1000.961181640625,1000.9332275390625,1000.5664672851562
75,379.58227014541626,0,998.8682861328125,75,754.9696655273438,75,876.2330322265625,988.34033203125,1687009857.0093322,4.765594959259033,1000.8994140625,1000.2254028320312,185.61798095703125,1000.7474365234375,cgp,mu+lambda,ant,3,7500,1000.8994140625,1000.7474365234375,1000.2254028320312
76,384.3635604381561,0,998.7633056640625,76,710.9642944335938,76,865.7199096679688,966.3699340820312,1687009861.7906225,4.764609336853027,1000.6078491210938,1000.4064331054688,193.7549285888672,1000.5892333984375,cgp,mu+lambda,ant,3,7600,1000.6078491210938,1000.5892333984375,1000.4064331054688
77,389.14458084106445,0,997.9442138671875,77,802.1296997070312,77,884.501220703125,983.9884643554688,1687009866.5716429,4.7640533447265625,1001.2282104492188,1000.515625,168.1773681640625,1000.614501953125,cgp,mu+lambda,ant,3,7700,1001.2282104492188,1000.614501953125,1000.515625
78,393.92400455474854,0,997.8564453125,78,735.981689453125,78,855.1243286132812,947.6925048828125,1687009871.3510666,4.7636895179748535,1000.6810913085938,1000.2174682617188,195.9816131591797,1000.6436157226562,cgp,mu+lambda,ant,3,7800,1000.6810913085938,1000.6436157226562,1000.2174682617188
79,398.7046744823456,0,998.5103149414062,79,712.9131469726562,79,860.9938354492188,955.1419067382812,1687009876.1317365,4.763139247894287,1001.1098022460938,1000.3818969726562,180.62599182128906,1000.6326904296875,cgp,mu+lambda,ant,3,7900,1001.1098022460938,1000.6326904296875,1000.3818969726562
80,403.4855625629425,0,998.579345703125,80,708.003173828125,80,856.019287109375,963.8411865234375,1687009880.9126246,4.764224052429199,1001.77001953125,1000.63134765625,192.17027282714844,1000.6843872070312,cgp,mu+lambda,ant,3,8000,1001.77001953125,1000.6843872070312,1000.63134765625
81,408.2676498889923,0,998.9464111328125,81,701.6511840820312,81,839.2041015625,957.1903076171875,1687009885.694712,4.766493320465088,1002.2620849609375,1000.8817749023438,202.7133026123047,1001.7349243164062,cgp,mu+lambda,ant,3,8100,1002.2620849609375,1001.7349243164062,1000.8817749023438
82,413.0475311279297,0,998.6844482421875,82,755.9492797851562,82,849.0318603515625,958.0543212890625,1687009890.4745932,4.763027667999268,1002.2398681640625,1000.6334838867188,217.9307098388672,1000.9183349609375,cgp,mu+lambda,ant,3,8200,1002.2398681640625,1000.9183349609375,1000.6334838867188
83,417.82742285728455,0,998.8040161132812,83,693.537353515625,83,807.6011352539062,926.1726684570312,1687009895.254485,4.763232707977295,1000.8109130859375,1000.55712890625,252.4073486328125,1000.73388671875,cgp,mu+lambda,ant,3,8300,1000.8109130859375,1000.73388671875,1000.55712890625
84,422.6070110797882,0,997.50634765625,84,709.2933959960938,84,841.3161010742188,939.399658203125,1687009900.034073,4.762482643127441,1001.7733154296875,1001.0902099609375,204.1585693359375,1001.1155395507812,cgp,mu+lambda,ant,3,8400,1001.7733154296875,1001.1155395507812,1001.0902099609375
85,427.3881959915161,0,998.8292846679688,85,783.2512817382812,85,884.221435546875,979.0414428710938,1687009904.815258,4.765557289123535,1002.1574096679688,1001.9519653320312,158.18338012695312,1001.9594116210938,cgp,mu+lambda,ant,3,8500,1002.1574096679688,1001.9594116210938,1001.9519653320312
86,432.16885447502136,0,998.556884765625,86,693.8742065429688,86,820.37890625,942.3310546875,1687009909.5959165,4.764008522033691,1005.0028686523438,1002.5011596679688,243.13702392578125,1004.2528686523438,cgp,mu+lambda,ant,3,8600,1005.0028686523438,1004.2528686523438,1002.5011596679688
87,436.94892144203186,0,998.4364624023438,87,740.0331420898438,87,847.2578735351562,919.74658203125,1687009914.3759835,4.762584209442139,1003.00537109375,1001.8653564453125,200.80374145507812,1002.5570678710938,cgp,mu+lambda,ant,3,8700,1003.00537109375,1002.5570678710938,1001.8653564453125
88,441.73113679885864,0,999.31298828125,88,791.2926025390625,88,872.7146606445312,983.3216552734375,1687009919.1581988,4.765798568725586,1003.1468505859375,1002.455078125,192.07791137695312,1002.6320190429688,cgp,mu+lambda,ant,3,8800,1003.1468505859375,1002.6320190429688,1002.455078125
89,446.5121500492096,0,998.9962158203125,89,717.957763671875,89,841.3820190429688,953.9654541015625,1687009923.939212,4.762707710266113,1004.2000732421875,1001.797607421875,209.32215881347656,1001.8455200195312,cgp,mu+lambda,ant,3,8900,1004.2000732421875,1001.8455200195312,1001.797607421875
90,451.2941837310791,0,998.1358642578125,90,737.6734619140625,90,845.468017578125,936.322998046875,1687009928.7212458,4.7642822265625,1003.0662841796875,1002.0092163085938,214.7728729248047,1002.1326293945312,cgp,mu+lambda,ant,3,9000,1003.0662841796875,1002.1326293945312,1002.0092163085938
91,456.07290959358215,0,999.6077270507812,91,715.8335571289062,91,861.611328125,962.8709716796875,1687009933.4999716,4.761940956115723,1002.6907958984375,1002.2440795898438,182.1900177001953,1002.4229125976562,cgp,mu+lambda,ant,3,9100,1002.6907958984375,1002.4229125976562,1002.2440795898438
92,460.8504614830017,0,999.0311889648438,92,710.5262451171875,92,860.5923461914062,971.0789794921875,1687009938.2775235,4.759283542633057,1003.7605590820312,1003.3418579101562,188.41644287109375,1003.3742065429688,cgp,mu+lambda,ant,3,9200,1003.7605590820312,1003.3742065429688,1003.3418579101562
93,465.6320757865906,0,998.3414306640625,93,698.1165771484375,93,846.2145385742188,951.8629150390625,1687009943.0591378,4.763362407684326,1004.3343505859375,1003.4857788085938,203.69073486328125,1003.968505859375,cgp,mu+lambda,ant,3,9300,1004.3343505859375,1003.968505859375,1003.4857788085938
94,470.4138374328613,0,997.3558349609375,94,700.3819580078125,94,845.3899536132812,953.7904052734375,1687009947.8408995,4.76443338394165,1003.3447265625,1002.93994140625,207.9093017578125,1002.9743041992188,cgp,mu+lambda,ant,3,9400,1003.3447265625,1002.9743041992188,1002.93994140625
95,475.19521045684814,0,997.6072998046875,95,735.9954833984375,95,849.1719970703125,946.483154296875,1687009952.6222725,4.763511657714844,1006.093505859375,1003.33642578125,207.933837890625,1003.4368286132812,cgp,mu+lambda,ant,3,9500,1006.093505859375,1003.4368286132812,1003.33642578125
96,479.9773647785187,0,998.644287109375,96,703.1806640625,96,850.747314453125,956.989013671875,1687009957.4044268,4.764488697052002,1003.51123046875,1002.6859130859375,194.29664611816406,1003.4320068359375,cgp,mu+lambda,ant,3,9600,1003.51123046875,1003.4320068359375,1002.6859130859375
