iteration,front_size,reward,simplicity,seed,environment,solver
0,4,-0.17098486,1.0,2,swimmer,lgp
0,4,14.47077,0.73333335,2,swimmer,lgp
0,4,18.117807,0.6666666,2,swimmer,lgp
0,4,8.119876,0.93333334,2,swimmer,lgp
1,3,-0.17098486,1.0,2,swimmer,lgp
1,3,8.119876,0.93333334,2,swimmer,lgp
1,3,30.919338,0.79999995,2,swimmer,lgp
2,4,-0.17098486,1.0,2,swimmer,lgp
2,4,8.119876,0.93333334,2,swimmer,lgp
2,4,30.919338,0.79999995,2,swimmer,lgp
2,4,17.85259,0.8666667,2,swimmer,lgp
3,4,8.119876,0.93333334,2,swimmer,lgp
3,4,30.919338,0.79999995,2,swimmer,lgp
3,4,23.56744,0.8666667,2,swimmer,lgp
3,4,-0.12682676,1.0,2,swimmer,lgp
4,4,8.119876,0.93333334,2,swimmer,lgp
4,4,30.919338,0.79999995,2,swimmer,lgp
4,4,24.481186,0.8666667,2,swimmer,lgp
4,4,0.17019808,1.0,2,swimmer,lgp
5,4,8.119876,0.93333334,2,swimmer,lgp
5,4,30.919338,0.79999995,2,swimmer,lgp
5,4,24.481186,0.8666667,2,swimmer,lgp
5,4,0.17019808,1.0,2,swimmer,lgp
6,4,30.919338,0.79999995,2,swimmer,lgp
6,4,0.17019808,1.0,2,swimmer,lgp
6,4,8.422017,0.93333334,2,swimmer,lgp
6,4,28.05226,0.8666667,2,swimmer,lgp
7,4,30.919338,0.79999995,2,swimmer,lgp
7,4,8.422017,0.93333334,2,swimmer,lgp
7,4,28.05226,0.8666667,2,swimmer,lgp
7,4,0.2003625,1.0,2,swimmer,lgp
8,4,30.919338,0.79999995,2,swimmer,lgp
8,4,8.422017,0.93333334,2,swimmer,lgp
8,4,0.42512417,1.0,2,swimmer,lgp
8,4,29.520107,0.8666667,2,swimmer,lgp
9,3,8.422017,0.93333334,2,swimmer,lgp
9,3,0.42512417,1.0,2,swimmer,lgp
9,3,29.520107,0.8666667,2,swimmer,lgp
10,3,8.422017,0.93333334,2,swimmer,lgp
10,3,0.42512417,1.0,2,swimmer,lgp
10,3,28.802183,0.8666667,2,swimmer,lgp
11,3,8.422017,0.93333334,2,swimmer,lgp
11,3,28.05226,0.8666667,2,swimmer,lgp
11,3,0.42512417,1.0,2,swimmer,lgp
12,3,8.422017,0.93333334,2,swimmer,lgp
12,3,0.42512417,1.0,2,swimmer,lgp
12,3,25.646341,0.8666667,2,swimmer,lgp
13,3,8.422017,0.93333334,2,swimmer,lgp
13,3,24.697357,0.8666667,2,swimmer,lgp
13,3,0.42512417,1.0,2,swimmer,lgp
14,3,24.481186,0.8666667,2,swimmer,lgp
14,3,8.422017,0.93333334,2,swimmer,lgp
14,3,0.42512417,1.0,2,swimmer,lgp
15,4,24.481186,0.8666667,2,swimmer,lgp
15,4,8.422017,0.93333334,2,swimmer,lgp
15,4,0.42512417,1.0,2,swimmer,lgp
15,4,25.422367,0.5333333,2,swimmer,lgp
