,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,227.2789764404297,0,27.337469816207886,1,41.25079345703125,27.036788940429688,13.679657936096191,41.34955978393555,-352.7621154785156,14.110363006591797,20.59639549255371,-246.0083770751953,0,11.209188461303711,5.7082839012146,98.91156005859375,1687377712.7684388,cgp,mu+lambda,distance,halfcheetah,1,0
1,81.69474029541016,1,34.11858654022217,1,116.55110168457031,6.628238201141357,28.20671272277832,132.25662231445312,156.563720703125,32.42619705200195,37.47463607788086,575.99609375,1,26.90873908996582,18.117202758789062,148.83128356933594,1687377719.5495555,cgp,mu+lambda,distance,halfcheetah,1,100
2,1497.7388916015625,2,40.81876039505005,1,103.73731231689453,6.675557613372803,30.87234878540039,111.99223327636719,165.47743225097656,37.22567367553711,47.60063171386719,2886.843505859375,2,32.80034255981445,16.412792205810547,118.29579162597656,1687377726.2497294,cgp,mu+lambda,distance,halfcheetah,1,200
3,2013.61767578125,3,47.522156953811646,1,121.44757843017578,6.679498672485352,37.04463195800781,139.64193725585938,1737.9697265625,50.03252410888672,77.78846740722656,1566.1541748046875,3,44.438602447509766,23.690677642822266,176.2995147705078,1687377732.953126,cgp,mu+lambda,distance,halfcheetah,1,300
4,1705.885009765625,4,54.222991704940796,1,122.83758544921875,6.677274227142334,42.46586227416992,142.0574188232422,-11.182404518127441,56.33008575439453,97.44845581054688,1459.2442626953125,4,53.87974548339844,20.592975616455078,149.18626403808594,1687377739.6539607,cgp,mu+lambda,distance,halfcheetah,1,400
5,1588.3978271484375,5,60.92274332046509,1,157.31932067871094,6.6767258644104,55.0172119140625,176.842529296875,1617.9136962890625,62.581634521484375,109.58293151855469,1815.612060546875,5,48.2454948425293,13.775004386901855,178.2393798828125,1687377746.3537123,cgp,mu+lambda,distance,halfcheetah,1,500
6,3725.771240234375,6,67.62140917778015,1,177.8290557861328,6.676205158233643,60.363651275634766,217.10345458984375,1791.4757080078125,68.70219421386719,114.98046112060547,2988.21240234375,6,55.86283493041992,15.528203010559082,222.5619354248047,1687377753.0523782,cgp,mu+lambda,distance,halfcheetah,1,600
7,2821.513427734375,7,74.31902122497559,1,191.38388061523438,6.674774646759033,60.47383499145508,193.0712890625,2880.83984375,74.60324096679688,132.2694091796875,2791.0927734375,7,52.73497772216797,22.342376708984375,210.4017791748047,1687377759.7499902,cgp,mu+lambda,distance,halfcheetah,1,700
8,2900.96337890625,8,81.02316808700562,1,174.5890655517578,6.681083679199219,64.43621063232422,175.84185791015625,2769.307373046875,75.177001953125,143.41546630859375,2690.056884765625,8,61.287288665771484,17.443939208984375,182.36354064941406,1687377766.454137,cgp,mu+lambda,distance,halfcheetah,1,800
9,2616.996337890625,9,87.72699332237244,1,188.4500732421875,6.680909633636475,66.60487365722656,191.4747314453125,3014.95068359375,69.85331726074219,144.00270080566406,3459.473388671875,9,39.241600036621094,11.206036567687988,193.87924194335938,1687377773.1579623,cgp,mu+lambda,distance,halfcheetah,1,900
