iteration,front_size,reward,simplicity,seed,environment,solver
0,1,690.2119,0.8333333,7,inverted_double_pendulum,cgp
1,2,819.91797,0.81666666,7,inverted_double_pendulum,cgp
1,2,792.5884,0.8333333,7,inverted_double_pendulum,cgp
2,2,819.91797,0.81666666,7,inverted_double_pendulum,cgp
2,2,792.5884,0.8333333,7,inverted_double_pendulum,cgp
3,2,819.91797,0.81666666,7,inverted_double_pendulum,cgp
3,2,792.5884,0.8333333,7,inverted_double_pendulum,cgp
4,2,819.91797,0.81666666,7,inverted_double_pendulum,cgp
4,2,803.39154,0.8333333,7,inverted_double_pendulum,cgp
5,1,823.85333,0.8333333,7,inverted_double_pendulum,cgp
6,1,823.85333,0.8333333,7,inverted_double_pendulum,cgp
7,1,821.5076,0.8333333,7,inverted_double_pendulum,cgp
8,1,821.5076,0.8333333,7,inverted_double_pendulum,cgp
9,1,821.5076,0.8333333,7,inverted_double_pendulum,cgp
10,1,821.5076,0.8333333,7,inverted_double_pendulum,cgp
11,1,821.5076,0.8333333,7,inverted_double_pendulum,cgp
12,1,851.515,0.8333333,7,inverted_double_pendulum,cgp
13,1,871.103,0.8333333,7,inverted_double_pendulum,cgp
14,1,851.515,0.8333333,7,inverted_double_pendulum,cgp
15,1,840.7751,0.8333333,7,inverted_double_pendulum,cgp
16,1,833.8524,0.8333333,7,inverted_double_pendulum,cgp
17,1,821.58716,0.8333333,7,inverted_double_pendulum,cgp
18,1,821.58716,0.8333333,7,inverted_double_pendulum,cgp
19,1,819.21014,0.8333333,7,inverted_double_pendulum,cgp
20,1,809.53064,0.8333333,7,inverted_double_pendulum,cgp
21,1,809.53064,0.8333333,7,inverted_double_pendulum,cgp
22,1,809.53064,0.8333333,7,inverted_double_pendulum,cgp
23,1,831.9416,0.8333333,7,inverted_double_pendulum,cgp
24,1,824.3907,0.8333333,7,inverted_double_pendulum,cgp
25,1,824.3907,0.8333333,7,inverted_double_pendulum,cgp
26,1,824.3907,0.8333333,7,inverted_double_pendulum,cgp
27,1,824.3907,0.8333333,7,inverted_double_pendulum,cgp
28,1,824.3907,0.8333333,7,inverted_double_pendulum,cgp
29,1,829.7866,0.8333333,7,inverted_double_pendulum,cgp
30,1,829.7866,0.8333333,7,inverted_double_pendulum,cgp
31,1,823.32166,0.8333333,7,inverted_double_pendulum,cgp
32,1,823.32166,0.8333333,7,inverted_double_pendulum,cgp
33,1,861.60345,0.8333333,7,inverted_double_pendulum,cgp
34,1,861.60345,0.8333333,7,inverted_double_pendulum,cgp
35,1,838.10236,0.8333333,7,inverted_double_pendulum,cgp
36,1,838.10236,0.8333333,7,inverted_double_pendulum,cgp
37,1,833.16187,0.8333333,7,inverted_double_pendulum,cgp
38,1,833.16187,0.8333333,7,inverted_double_pendulum,cgp
39,1,833.16187,0.8333333,7,inverted_double_pendulum,cgp
40,1,828.89734,0.8333333,7,inverted_double_pendulum,cgp
41,1,828.89734,0.8333333,7,inverted_double_pendulum,cgp
42,1,823.32166,0.8333333,7,inverted_double_pendulum,cgp
43,1,823.32166,0.8333333,7,inverted_double_pendulum,cgp
44,1,838.96295,0.8333333,7,inverted_double_pendulum,cgp
45,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
46,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
47,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
48,1,852.55725,0.8333333,7,inverted_double_pendulum,cgp
49,1,852.55725,0.8333333,7,inverted_double_pendulum,cgp
50,1,842.09064,0.8333333,7,inverted_double_pendulum,cgp
51,1,842.09064,0.8333333,7,inverted_double_pendulum,cgp
52,1,843.54236,0.8333333,7,inverted_double_pendulum,cgp
53,1,843.54236,0.8333333,7,inverted_double_pendulum,cgp
54,1,842.09064,0.8333333,7,inverted_double_pendulum,cgp
55,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
56,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
57,1,834.00635,0.8333333,7,inverted_double_pendulum,cgp
58,1,827.37036,0.8333333,7,inverted_double_pendulum,cgp
59,1,827.37036,0.8333333,7,inverted_double_pendulum,cgp
60,1,827.37036,0.8333333,7,inverted_double_pendulum,cgp
61,1,862.006,0.8333333,7,inverted_double_pendulum,cgp
62,1,862.006,0.8333333,7,inverted_double_pendulum,cgp
63,1,862.006,0.8333333,7,inverted_double_pendulum,cgp
64,1,857.77423,0.8333333,7,inverted_double_pendulum,cgp
65,1,852.5943,0.8333333,7,inverted_double_pendulum,cgp
66,1,852.5943,0.8333333,7,inverted_double_pendulum,cgp
67,1,841.2314,0.8333333,7,inverted_double_pendulum,cgp
68,1,841.2314,0.8333333,7,inverted_double_pendulum,cgp
69,1,841.2314,0.8333333,7,inverted_double_pendulum,cgp
