top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
0,-160.74107360839844,-3.662678480148315,0,18.938244104385376,100,-154.72825622558594,13.34690284729004,0,474.5206298828125,-150.1023406982422,-171.4435577392578,-778.4193725585938,0,-402.4948120117188,-119.70314025878906,0,0,-741.1707763671875,-6.491109371185303,0,0,-1092.7293701171875,-126.24806213378906,1693781216.399709,-3.1714088916778564,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,0,-119.70314025878906
0,-171.83717346191406,-0.8591069579124451,1,20.367900848388672,100,-147.15306091308594,1.1188313961029053,0,438.9424133300781,-145.34828186035156,-161.0204620361328,-714.2874755859375,0,-343.8367614746094,-106.3483657836914,0,1,-742.939697265625,-2.81335186958313,0,0,-785.8931884765625,-110.57722473144533,1693781217.8293655,-4.682332992553711,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,100,-106.3483657836914
0,-130.77847290039062,-0.7548815608024597,2,21.57048463821411,100,-111.19952392578124,1.117385983467102,0,9913.1376953125,-104.95305633544922,-145.42794799804688,-1429.7930908203125,0,-162.490966796875,-131.03594970703125,0,2,-260.8670349121094,-1.547881245613098,0,0,-704.5562133789062,-99.73749542236328,1693781219.0319495,-5.802304744720459,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,200,-131.03594970703125
0,-109.05204010009766,-0.5507107377052307,3,22.771286010742188,100,-88.21730041503906,1.1190192699432373,0,566.28173828125,-76.77869415283203,-91.65225982666016,-862.23193359375,0,-248.91200256347656,-74.92603302001953,0,3,-762.8280029296875,-0.8117944598197937,0,0,-1328.2142333984375,-61.857887268066406,1693781220.232751,-0.8350511789321899,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,300,-74.92603302001953
0,-89.66310119628906,-0.9082233309745787,4,23.975801467895508,100,-80.55667877197266,1.1181540489196775,0,273.9523620605469,-69.48686981201172,-82.09349060058594,-382.3216857910156,0,-170.98721313476562,-66.8013687133789,0,4,-249.01382446289065,-0.601638913154602,0,0,-512.294189453125,-58.94939422607422,1693781221.4372663,-0.8398036956787109,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,400,-66.8013687133789
0,-106.4444351196289,-0.7956311106681824,5,25.17883920669556,100,-106.8963394165039,1.1159567832946775,0,540.0606689453125,-97.66275787353516,-109.3595199584961,-854.7849731445312,0,-366.24810791015625,-115.06143951416016,0,5,-767.6729125976562,-0.9579172134399414,0,0,-1275.80224609375,-89.54768371582031,1693781222.640304,-0.6081233024597168,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,500,-115.06143951416016
0,-90.70001983642578,-0.8707958459854126,6,26.381697177886963,100,-91.05769348144533,1.1162776947021484,0,552.6682739257812,-75.46353912353516,-115.5705108642578,-819.4985961914062,0,-199.62823486328125,-86.89464569091797,0,6,-761.5616455078125,-0.7895863652229309,0,0,-1203.5335693359375,-72.54405975341797,1693781223.843162,-1.20695161819458,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,600,-86.89464569091797
0,-94.1865463256836,-0.5265821814537048,7,27.58437395095825,100,-69.41439819335938,1.1165940761566162,0,615.8086547851562,-59.59539794921875,-96.01494598388672,-976.4119262695312,0,-240.4366455078125,-71.0156021118164,0,7,-1104.8902587890625,-0.9169897437095642,0,0,-1498.21533203125,-48.58793258666992,1693781225.0458388,-0.8435298800468445,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,700,-71.0156021118164
0,-95.3039321899414,-0.7948815822601318,8,28.78731155395508,100,-77.1899642944336,1.1165306568145752,0,600.1424560546875,-72.18391418457031,-94.27303314208984,-890.1444091796875,0,-204.85243225097656,-57.2952766418457,0,8,-782.2054443359375,-0.5227259993553162,0,0,-1380.864990234375,-57.52375793457031,1693781226.2487764,-0.8552676439285278,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,800,-57.2952766418457
0,-91.65965270996094,-0.8753175139427185,9,29.989963054656982,100,-88.51873016357422,1.116957426071167,0,579.08935546875,-86.69351959228516,-127.47586822509766,-877.5340576171875,0,-277.5816345214844,-112.55339813232422,0,9,-785.7732543945312,-0.5000841617584229,0,0,-1348.79638671875,-54.01838684082031,1693781227.451428,-0.8054376840591431,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,900,-112.55339813232422
0,-89.05709075927734,-0.8424498438835144,10,31.19256615638733,100,-68.35298156738281,1.1178350448608398,0,520.700439453125,-63.79782104492188,-91.41817474365234,-650.2161254882812,0,-151.35240173339844,-64.05306243896484,0,10,-653.5147094726562,-1.011265754699707,0,0,-984.0344848632812,-58.48466110229492,1693781228.654031,-0.5848151445388794,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1000,-64.05306243896484
0,-90.12751007080078,-0.8496977090835571,11,32.39616322517395,100,-81.74510955810547,1.1190450191497805,0,537.2265014648438,-61.4171257019043,-84.490234375,-913.6143798828124,0,-416.930908203125,-70.0905990600586,0,11,-958.6937255859376,-0.7472586631774902,0,0,-1356.432373046875,-55.27302932739258,1693781229.857628,-0.7846795916557312,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1100,-70.0905990600586
0,-107.64983367919922,-0.9235861897468568,12,33.59930634498596,100,-100.3855209350586,1.117648363113403,0,587.1517333984375,-88.37733459472656,-128.9740447998047,-982.8051147460938,0,-495.92279052734375,-99.90367889404295,0,12,-989.0379638671876,-0.86033695936203,0,0,-1527.677978515625,-83.76307678222656,1693781231.0607712,-1.2208747863769531,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1200,-99.90367889404295
0,-98.66692352294922,-0.8089041709899902,13,34.80246067047119,100,-74.1159439086914,1.1189908981323242,0,589.9918823242188,-70.75894165039062,-96.61512756347656,-856.2307739257812,0,-176.36949157714844,-110.27050018310548,0,13,-799.0866088867188,-0.8641446232795715,0,0,-1362.12158203125,-66.00660705566406,1693781232.2639256,-0.7968665957450867,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1300,-110.27050018310548
0,-92.50579833984376,-0.865191638469696,14,36.00595474243164,100,-67.98162841796875,1.11900532245636,0,547.3348999023438,-63.74446487426758,-100.9196319580078,-798.2703247070312,0,-183.7847442626953,-101.67042541503906,0,14,-770.0389404296875,-0.8342757225036621,0,0,-1149.398681640625,-59.9789924621582,1693781233.4674196,-2.9136781692504883,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1400,-101.67042541503906
0,-85.00676727294922,-0.7993375658988953,15,37.20961618423462,100,-66.13801574707031,1.120940327644348,0,591.5137939453125,-56.84215927124024,-75.76358795166016,-806.0414428710938,0,-162.96583557128906,-69.88833618164062,0,15,-736.8548583984375,-3.453212022781372,0,0,-1423.09521484375,-46.59457778930664,1693781234.671081,-1.1423755884170532,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1500,-69.88833618164062
0,-85.47624969482422,-0.9221102595329284,16,38.41034150123596,100,-92.91926574707033,1.119874358177185,0,614.7444458007812,-82.30501556396484,-111.18926239013672,-916.3538818359376,0,-184.2738494873047,-99.99262237548828,0,16,-1099.18994140625,-0.8266837000846863,0,0,-1478.24169921875,-57.235294342041016,1693781235.8718064,-0.8357200622558594,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1600,-99.99262237548828
0,-106.8805694580078,-0.7897491455078125,17,39.61528420448303,100,-83.3089828491211,1.118556022644043,0,592.102783203125,-72.81033325195312,-99.5738754272461,-829.395263671875,0,-207.84556579589844,-93.90240478515624,0,17,-774.9698486328125,-0.8823640942573547,0,0,-1435.668212890625,-57.469459533691406,1693781237.076749,-0.8760063052177429,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1700,-93.90240478515624
0,-73.6934814453125,-0.930658757686615,18,40.81759238243103,100,-78.93201446533203,1.119739651679993,0,612.4405517578125,-78.24895477294922,-197.071044921875,-828.7115478515625,0,-181.53195190429688,-100.65137481689452,0,18,-913.7218017578124,-79.55181121826172,0,0,-1368.2899169921875,-75.77348327636719,1693781238.2790573,-0.8006488084793091,lgp,mu+lambda-ga,reward-unhealthy_termination,reacher,100,1800,-100.65137481689452
