,_timestamp,training.run_id,training.evaluation_time,_step,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_1q,training.fitness_3q,training.fitness_std,training.fitness_median,training.top_k_fit.top_1_fit,_runtime,training.generation,solver,ea,environment,seed
10,1687247586.9048927,9,1.4207690954208374,10,1007.4349975585938,1006.2979125976562,387.0437316894531,995.3839111328125,65.1108169555664,429.97076416015625,120.42791748046875,1006.3193359375,30.990907669067383,10,lgp,mu+lambda,hopper,9
11,1687247588.3420966,9,1.4214231967926025,11,1009.02880859375,1004.454833984375,483.6901550292969,1000.1555786132812,77.03768920898438,437.6429443359375,229.47564697265625,1008.7870483398438,32.42811155319214,11,lgp,mu+lambda,hopper,9
12,1687247589.7795737,9,1.4200105667114258,12,1010.7813720703125,1004.5376586914062,448.8200378417969,1000.91259765625,70.61224365234375,437.5157470703125,174.70289611816406,1004.6099853515625,33.865588665008545,12,lgp,mu+lambda,hopper,9
13,1687247591.217148,9,1.420579195022583,13,1010.6292724609375,1005.548583984375,472.72467041015625,1000.4463500976562,53.542518615722656,452.9751281738281,203.44947814941406,1007.1646728515625,35.303163051605225,13,lgp,mu+lambda,hopper,9
14,1687247592.6527,9,1.4182301759719849,14,1013.534912109375,1007.7847290039062,452.7747497558594,1001.0877685546875,65.25604248046875,439.4012451171875,189.51466369628906,1007.8452758789062,36.738714933395386,14,lgp,mu+lambda,hopper,9
15,1687247594.0894775,9,1.4197672605514526,15,1010.760986328125,1007.4132690429688,521.0015258789062,1001.192626953125,85.25284576416016,438.2349548339844,299.5301208496094,1009.225341796875,38.17549252510071,15,lgp,mu+lambda,hopper,9
16,1687247595.526989,9,1.419181227684021,16,1008.1065673828125,1006.94140625,472.4788818359375,1000.2072143554688,88.59046173095703,436.774658203125,186.75390625,1007.8084106445312,39.613003969192505,16,lgp,mu+lambda,hopper,9
17,1687247596.9619029,9,1.41856050491333,17,1012.3538818359375,1008.0,516.373291015625,1001.02001953125,84.84773254394531,445.1636962890625,255.76150512695312,1010.1890258789062,41.04791784286499,17,lgp,mu+lambda,hopper,9
18,1687247598.398372,9,1.420341968536377,18,1013.43994140625,1006.2061157226562,509.7359313964844,1000.7646484375,89.3466567993164,439.3505554199219,235.0606689453125,1010.1376953125,42.484386920928955,18,lgp,mu+lambda,hopper,9
19,1687247599.8349903,9,1.4206751585006714,19,1009.3269653320312,1007.7628173828125,478.5127868652344,1000.74951171875,50.276763916015625,454.51885986328125,182.59500122070312,1008.361572265625,43.92100524902344,19,lgp,mu+lambda,hopper,9
20,1687247601.2722015,9,1.4215823411941528,20,1011.9959106445312,1011.22119140625,513.6649780273438,1001.7885131835938,67.88166046142578,452.46136474609375,229.5952606201172,1011.2927856445312,45.358216524124146,20,lgp,mu+lambda,hopper,9
21,1687247602.7074807,9,1.419454574584961,21,1016.772705078125,1007.0287475585938,492.75799560546875,1001.1888427734375,67.15402221679688,443.3318176269531,218.72215270996094,1007.5421142578125,46.793495655059814,21,lgp,mu+lambda,hopper,9
22,1687247604.1443062,9,1.419568657875061,22,1008.7586059570312,1006.623046875,500.9938659667969,1000.92431640625,55.14303207397461,455.0928649902344,223.12142944335938,1007.4893188476562,48.230321168899536,22,lgp,mu+lambda,hopper,9
23,1687247605.579908,9,1.418840765953064,23,1016.3768920898438,1012.210693359375,475.8445129394531,1000.3255004882812,64.99514770507812,451.2467041015625,178.7146453857422,1013.1309814453125,49.66592288017273,23,lgp,mu+lambda,hopper,9
24,1687247607.0493371,9,1.4517477750778198,24,1019.904296875,1017.5574340820312,479.9220275878906,1002.9034423828125,70.01971435546875,446.12939453125,204.55874633789062,1019.8536376953125,51.13535213470459,24,lgp,mu+lambda,hopper,9
25,1687247608.4860878,9,1.4167464971542358,25,1033.162353515625,1015.918701171875,461.6206970214844,1002.9110107421875,78.70254516601562,440.9697570800781,180.64974975585938,1025.920654296875,52.572102785110474,25,lgp,mu+lambda,hopper,9
26,1687247609.9233027,9,1.4174630641937256,26,1032.197998046875,1011.4992065429688,483.24505615234375,1001.4044189453125,63.776756286621094,454.2374572753906,173.0714111328125,1015.5775146484375,54.00931763648987,26,lgp,mu+lambda,hopper,9
27,1687247611.3592942,9,1.4162276983261108,27,1032.6513671875,1021.3042602539062,478.2070617675781,1001.7473754882812,84.97052001953125,440.8731689453125,200.92848205566406,1032.2578125,55.44530916213989,27,lgp,mu+lambda,hopper,9
28,1687247612.7962537,9,1.4183945655822754,28,1032.480224609375,1023.3358764648438,408.9929504394531,997.7874755859375,61.79187774658203,433.39080810546875,152.44158935546875,1032.1729736328125,56.88226866722107,28,lgp,mu+lambda,hopper,9
29,1687247614.2330022,9,1.4177740812301636,29,1033.2874755859375,1032.2535400390625,488.72882080078125,1004.8750610351562,78.93130493164062,445.1081237792969,223.32562255859375,1033.18505859375,58.31901717185974,29,lgp,mu+lambda,hopper,9
30,1687247615.669184,9,1.4183896780014038,30,1032.926513671875,1032.098876953125,418.6983947753906,1000.6688842773438,51.18663787841797,436.7530212402344,132.82989501953125,1032.796630859375,59.75519895553589,30,lgp,mu+lambda,hopper,9
31,1687247617.1052496,9,1.4171555042266846,31,1167.28466796875,1032.4423828125,476.65155029296875,1004.3208618164062,87.22335052490234,435.6714172363281,213.65411376953125,1033.218017578125,61.191264629364014,31,lgp,mu+lambda,hopper,9
32,1687247618.5414753,9,1.4175746440887451,32,1121.7996826171875,1033.4100341796875,467.0639343261719,1001.5548706054688,73.63579559326172,445.8680114746094,161.35516357421875,1033.944580078125,62.627490282058716,32,lgp,mu+lambda,hopper,9
33,1687247619.9779055,9,1.4190292358398438,33,1153.31787109375,1033.30126953125,455.7796630859375,1003.5663452148438,57.07640838623047,444.2710876464844,153.50048828125,1146.9425048828125,64.06392049789429,33,lgp,mu+lambda,hopper,9
34,1687247621.413554,9,1.4175235033035278,34,1150.333740234375,1033.8104248046875,415.9809265136719,1005.3529663085938,57.05976867675781,448.43548583984375,157.01223754882812,1145.8980712890625,65.49956893920898,34,lgp,mu+lambda,hopper,9
35,1687247622.8501012,9,1.4178028106689453,35,1177.86962890625,1045.8603515625,471.21881103515625,1003.77734375,49.974853515625,462.5242919921875,149.63034057617188,1073.029052734375,66.9361162185669,35,lgp,mu+lambda,hopper,9
36,1687247624.2869635,9,1.4179319143295288,36,1165.327880859375,1081.3251953125,458.4859313964844,1004.8603515625,63.635963439941406,438.0384826660156,209.318115234375,1165.26220703125,68.3729784488678,36,lgp,mu+lambda,hopper,9
37,1687247625.7230208,9,1.4175777435302734,37,1118.355224609375,1110.953857421875,354.3933410644531,962.7332153320312,56.38047790527344,410.07354736328125,143.93814086914062,1114.4422607421875,69.80903577804565,37,lgp,mu+lambda,hopper,9
38,1687247627.1601665,9,1.4184565544128418,38,1184.38818359375,1151.905029296875,408.6907043457031,1009.5546875,54.1339225769043,441.32958984375,135.55654907226562,1156.3355712890625,71.24618148803711,38,lgp,mu+lambda,hopper,9
39,1687247628.5960522,9,1.4173836708068848,39,1157.89892578125,1155.5439453125,415.8271789550781,1020.2760620117188,43.39865493774414,452.31988525390625,126.57293701171875,1157.760009765625,72.68206715583801,39,lgp,mu+lambda,hopper,9
40,1687247630.0321558,9,1.4188907146453857,40,1159.9957275390625,1144.7410888671875,408.5802307128906,1020.368896484375,63.50246810913086,439.20989990234375,126.80841064453125,1155.170166015625,74.11817073822021,40,lgp,mu+lambda,hopper,9
41,1687247631.46825,9,1.4199501276016235,41,1176.938720703125,1150.881591796875,416.5008850097656,1015.0498046875,45.8782958984375,463.4533386230469,111.81187438964844,1169.0809326171875,75.55426502227783,41,lgp,mu+lambda,hopper,9
42,1687247632.905251,9,1.418020248413086,42,1161.318603515625,1153.912841796875,325.4003601074219,436.107421875,31.747150421142578,435.702880859375,91.64093017578125,1158.1339111328125,76.99126601219177,42,lgp,mu+lambda,hopper,9
43,1687247634.342086,9,1.421563982963562,43,1189.3521728515625,1158.9375,349.41741943359375,787.2574462890625,44.944183349609375,437.6199035644531,100.60779571533203,1184.9515380859375,78.42810106277466,43,lgp,mu+lambda,hopper,9
44,1687247635.77891,9,1.4205604791641235,44,1187.5491943359375,1166.7950439453125,340.57257080078125,693.219482421875,52.043243408203125,431.6990051269531,91.6644515991211,1176.117431640625,79.86492490768433,44,lgp,mu+lambda,hopper,9
45,1687247637.216637,9,1.4216645956039429,45,1182.7955322265625,1154.9349365234375,333.2787780761719,384.22894287109375,42.403717041015625,433.4497985839844,89.92053985595703,1164.36376953125,81.30265188217163,45,lgp,mu+lambda,hopper,9
46,1687247638.6524222,9,1.4183590412139893,46,1194.2911376953125,1168.126220703125,389.0778503417969,1032.964111328125,39.574092864990234,462.98565673828125,99.17984008789062,1171.5218505859375,82.73843717575073,46,lgp,mu+lambda,hopper,9
47,1687247640.090858,9,1.4224601984024048,47,1186.7796630859375,1172.1002197265625,345.7105407714844,532.2815551757812,45.41761779785156,428.06591796875,109.82415771484375,1180.2928466796875,84.1768729686737,47,lgp,mu+lambda,hopper,9
48,1687247641.5286448,9,1.4216736555099487,48,1212.3021240234375,1173.6871337890625,402.6653137207031,864.1849975585938,62.60693359375,447.69573974609375,174.51535034179688,1193.1326904296875,85.61465978622437,48,lgp,mu+lambda,hopper,9
49,1687247642.9648356,9,1.4190971851348877,49,1183.1610107421875,1175.3013916015625,410.49359130859375,1004.406982421875,43.25126647949219,467.76068115234375,133.64581298828125,1181.7584228515625,87.05085062980652,49,lgp,mu+lambda,hopper,9
50,1687247644.4006035,9,1.4186865091323853,50,1207.4884033203125,1175.37451171875,396.4400634765625,1038.7265625,40.83917999267578,462.49591064453125,138.5135955810547,1189.387451171875,88.48661851882935,50,lgp,mu+lambda,hopper,9
51,1687247645.8362324,9,1.4174385070800781,51,1180.902587890625,1166.6260986328125,360.3548889160156,768.71533203125,46.435264587402344,438.5912780761719,114.58332061767578,1170.027587890625,89.92224740982056,51,lgp,mu+lambda,hopper,9
52,1687247647.2716317,9,1.4181923866271973,52,1187.9288330078125,1159.3245849609375,441.4458923339844,1062.6319580078125,51.30764389038086,483.66534423828125,117.48152160644531,1186.8909912109375,91.35764670372009,52,lgp,mu+lambda,hopper,9
53,1687247648.7130911,9,1.4254469871520996,53,1180.5003662109375,1155.939697265625,357.4990539550781,818.965087890625,45.74041748046875,440.50433349609375,102.20502471923828,1162.104248046875,92.79910612106323,53,lgp,mu+lambda,hopper,9
54,1687247650.1501606,9,1.4202176332473755,54,1186.5166015625,1176.3299560546875,474.5335693359375,1054.631103515625,67.15668487548828,475.69580078125,187.86172485351562,1185.939208984375,94.23617553710938,54,lgp,mu+lambda,hopper,9
55,1687247651.5915673,9,1.4254536628723145,55,1185.551513671875,1168.9974365234375,430.2557373046875,1022.8404541015625,54.573055267333984,464.1183166503906,165.17063903808594,1184.8819580078125,95.67758226394653,55,lgp,mu+lambda,hopper,9
56,1687247653.0337088,9,1.4263298511505127,56,1209.3897705078125,1166.785888671875,406.75970458984375,1037.255859375,51.84685516357422,465.99334716796875,105.24620056152344,1173.0550537109375,97.11972379684448,56,lgp,mu+lambda,hopper,9
57,1687247654.4755874,9,1.4253783226013184,57,1179.9927978515625,1163.654541015625,387.7994079589844,1046.09765625,47.596168518066406,456.6661071777344,132.65579223632812,1166.0987548828125,98.56160235404968,57,lgp,mu+lambda,hopper,9
58,1687247655.9216738,9,1.4303841590881348,58,1161.1435546875,1147.6903076171875,359.0724182128906,663.2855224609375,55.358673095703125,431.9151611328125,125.59202575683594,1153.600830078125,100.00768876075745,58,lgp,mu+lambda,hopper,9
59,1687247657.365826,9,1.4278864860534668,59,1182.4920654296875,1177.598388671875,383.64556884765625,1033.7137451171875,54.542911529541016,455.0858154296875,152.536865234375,1178.0054931640625,101.45184087753296,59,lgp,mu+lambda,hopper,9
60,1687247658.8106196,9,1.4275667667388916,60,1157.9013671875,1155.147705078125,402.01068115234375,989.2612915039062,58.485740661621094,441.52423095703125,175.7476043701172,1157.0311279296875,102.89663457870483,60,lgp,mu+lambda,hopper,9
61,1687247660.2512813,9,1.4228216409683228,61,1190.469482421875,1168.8057861328125,423.3983459472656,1061.387939453125,69.40706634521484,463.7630310058594,132.328125,1178.1805419921875,104.3372962474823,61,lgp,mu+lambda,hopper,9
62,1687247661.6826077,9,1.4129530191421509,62,1214.37939453125,1164.4102783203125,375.47265625,767.575439453125,46.9052619934082,442.9237060546875,114.36742401123047,1190.504150390625,105.76862263679504,62,lgp,mu+lambda,hopper,9
63,1687247663.1149893,9,1.4137204885482788,63,1201.2513427734375,1168.3831787109375,400.24017333984375,947.7366943359375,52.09672927856445,455.1658020019531,140.86727905273438,1179.08154296875,107.20100426673889,63,lgp,mu+lambda,hopper,9
64,1687247664.547836,9,1.4158138036727905,64,1192.4810791015625,1143.287109375,392.01397705078125,981.6203002929688,37.55753707885742,453.50103759765625,138.75189208984375,1159.7294921875,108.63385105133057,64,lgp,mu+lambda,hopper,9
65,1687247665.9807596,9,1.4144169092178345,65,1210.299560546875,1176.654296875,397.015380859375,988.2662353515625,49.21111297607422,459.40966796875,114.62294006347656,1188.053955078125,110.06677460670471,65,lgp,mu+lambda,hopper,9
66,1687247667.4137828,9,1.4142628908157349,66,1174.166015625,1167.8883056640625,387.15447998046875,735.015869140625,60.93092727661133,433.0182800292969,166.7488250732422,1170.13134765625,111.49979782104492,66,lgp,mu+lambda,hopper,9
67,1687247668.845483,9,1.4142725467681885,67,1191.966064453125,1171.203369140625,377.4081115722656,1004.3812255859375,45.0895881652832,455.3843078613281,108.96891784667969,1185.35595703125,112.9314980506897,67,lgp,mu+lambda,hopper,9
68,1687247670.2790647,9,1.4146792888641357,68,1175.4296875,1154.743408203125,435.47772216796875,1076.1412353515625,51.42083740234375,474.8207092285156,165.7086944580078,1157.1019287109375,114.36507964134216,68,lgp,mu+lambda,hopper,9
69,1687247671.7089763,9,1.411779522895813,69,1175.04052734375,1169.9180908203125,433.9585876464844,1041.76806640625,44.29880142211914,472.6137390136719,172.4035186767578,1171.384765625,115.79499125480652,69,lgp,mu+lambda,hopper,9
70,1687247673.1420121,9,1.4143844842910767,70,1194.4271240234375,1183.093505859375,468.29022216796875,1074.145263671875,52.64415740966797,480.82904052734375,164.05227661132812,1194.1981201171875,117.22802710533142,70,lgp,mu+lambda,hopper,9
71,1687247674.5745597,9,1.4143003225326538,71,1187.960693359375,1176.9732666015625,458.11334228515625,1074.048828125,49.671607971191406,476.4870300292969,159.90582275390625,1183.31201171875,118.66057467460632,71,lgp,mu+lambda,hopper,9
72,1687247676.0079818,9,1.4145903587341309,72,1202.635986328125,1188.6514892578125,414.2991943359375,1022.5081787109375,43.29237747192383,463.1822509765625,140.682861328125,1200.01611328125,120.09399676322937,72,lgp,mu+lambda,hopper,9
73,1687247677.440128,9,1.4130432605743408,73,1173.5731201171875,1159.2811279296875,451.21044921875,1075.00732421875,62.617576599121094,463.6579284667969,191.406982421875,1163.3001708984375,121.52614307403564,73,lgp,mu+lambda,hopper,9
74,1687247678.8733397,9,1.4157801866531372,74,1208.0155029296875,1169.62646484375,386.84271240234375,756.3370361328125,56.42451858520508,431.4532165527344,158.55299377441406,1173.140625,122.95935463905334,74,lgp,mu+lambda,hopper,9
75,1687247680.3065467,9,1.4141674041748047,75,1174.6510009765625,1168.26123046875,349.2293701171875,658.4735717773438,32.71332931518555,451.2231750488281,89.2717514038086,1172.329345703125,124.39256167411804,75,lgp,mu+lambda,hopper,9
76,1687247681.7399611,9,1.4151030778884888,76,1184.8299560546875,1169.4991455078125,409.6355285644531,1011.0281372070312,46.771080017089844,465.9869689941406,114.56512451171875,1179.4183349609375,125.82597613334656,76,lgp,mu+lambda,hopper,9
77,1687247683.17275,9,1.4139872789382935,77,1173.507080078125,1151.686279296875,394.5213928222656,1022.4191284179688,35.042991638183594,463.3021545410156,111.08729553222656,1163.8310546875,127.25876498222351,77,lgp,mu+lambda,hopper,9
78,1687247684.6056132,9,1.414421558380127,78,1179.65185546875,1170.44091796875,444.63671875,1012.7906494140625,49.433128356933594,470.90802001953125,156.48919677734375,1172.1038818359375,128.69162821769714,78,lgp,mu+lambda,hopper,9
79,1687247686.0384364,9,1.413852572441101,79,1182.4306640625,1169.0467529296875,387.3844299316406,979.5862426757812,41.76780319213867,456.2525939941406,112.56690979003906,1176.89697265625,130.1244513988495,79,lgp,mu+lambda,hopper,9
80,1687247687.47097,9,1.413632869720459,80,1212.594970703125,1181.747802734375,393.3525695800781,955.353271484375,36.45166778564453,463.467529296875,103.7313461303711,1200.247802734375,131.55698490142822,80,lgp,mu+lambda,hopper,9
81,1687247688.9045208,9,1.4148080348968506,81,1192.80322265625,1169.9482421875,483.9005432128906,1102.972900390625,39.93199157714844,498.871826171875,165.86398315429688,1178.708740234375,132.99053573608398,81,lgp,mu+lambda,hopper,9
82,1687247690.3369913,9,1.4134747982025146,82,1178.13232421875,1162.26806640625,412.79779052734375,1042.666259765625,40.247798919677734,476.13153076171875,113.65555572509766,1171.710693359375,134.42300629615784,82,lgp,mu+lambda,hopper,9
83,1687247691.7695324,9,1.41411554813385,83,1197.137451171875,1186.871337890625,417.7643737792969,999.3428344726562,44.8092041015625,473.599853515625,109.66529846191406,1193.27099609375,135.8555474281311,83,lgp,mu+lambda,hopper,9
84,1687247693.2025485,9,1.4141130447387695,84,1186.223876953125,1172.1148681640625,386.4791259765625,949.8707275390625,47.531436920166016,458.6248779296875,89.10639953613281,1175.197021484375,137.28856348991394,84,lgp,mu+lambda,hopper,9
85,1687247694.6365285,9,1.4159965515136719,85,1182.6593017578125,1167.480712890625,418.24169921875,1039.3343505859375,40.40726089477539,478.4014892578125,130.5783233642578,1171.90234375,138.72254347801208,85,lgp,mu+lambda,hopper,9
86,1687247696.06979,9,1.413879156112671,86,1209.2294921875,1176.5858154296875,418.13623046875,1070.7119140625,45.94521713256836,485.2714538574219,119.23370361328125,1197.5489501953125,140.15580487251282,86,lgp,mu+lambda,hopper,9
87,1687247697.5018997,9,1.4132505655288696,87,1196.496337890625,1179.8084716796875,424.466796875,1069.1732177734375,50.93160629272461,474.4778137207031,133.26998901367188,1180.709716796875,141.5879147052765,87,lgp,mu+lambda,hopper,9
88,1687247698.933881,9,1.413077473640442,88,1187.1328125,1167.5301513671875,367.26898193359375,853.9696655273438,44.53047180175781,452.25054931640625,124.38993835449219,1167.57275390625,143.01989603042603,88,lgp,mu+lambda,hopper,9
89,1687247700.3647654,9,1.412083387374878,89,1213.34375,1175.7952880859375,354.56243896484375,829.2844848632812,30.628860473632812,452.46881103515625,107.02356719970703,1178.6763916015625,144.45078039169312,89,lgp,mu+lambda,hopper,9
90,1687247701.795419,9,1.4118452072143555,90,1204.0859375,1180.595947265625,394.6676940917969,1032.8017578125,43.95273971557617,472.0256042480469,93.24827575683594,1188.276611328125,145.88143396377563,90,lgp,mu+lambda,hopper,9
91,1687247703.2268178,9,1.4129384756088257,91,1191.480712890625,1160.9859619140625,401.455078125,1004.2713623046875,44.0118522644043,459.9347229003906,121.00624084472656,1169.7783203125,147.31283283233643,91,lgp,mu+lambda,hopper,9
92,1687247704.6591327,9,1.4136561155319214,92,1195.64013671875,1186.2125244140625,-605.199462890625,976.4794311523438,42.954288482666016,10000.5166015625,91.95565032958984,1189.7196044921875,148.74514770507812,92,lgp,mu+lambda,hopper,9
93,1687247706.092093,9,1.4142183065414429,93,1212.363525390625,1187.1326904296875,447.240234375,1070.251220703125,64.0850601196289,473.8098449707031,167.691162109375,1191.4390869140625,150.17810797691345,93,lgp,mu+lambda,hopper,9
94,1687247707.5231457,9,1.4131065607070923,94,1199.526611328125,1182.79736328125,370.0029602050781,997.117431640625,43.58811950683594,468.0888366699219,119.44420623779297,1189.876953125,151.6091606616974,94,lgp,mu+lambda,hopper,9
95,1687247708.9546528,9,1.4147183895111084,95,1198.0699462890625,1191.0667724609375,475.5491638183594,1101.8258056640625,42.17005920410156,506.1649169921875,116.03410339355469,1194.0621337890625,153.0406677722931,95,lgp,mu+lambda,hopper,9
96,1687247710.3869557,9,1.4138820171356201,96,1201.471435546875,1181.41259765625,405.15655517578125,1004.7133178710938,47.43471145629883,467.9230041503906,112.98599243164062,1183.4671630859375,154.47297072410583,96,lgp,mu+lambda,hopper,9
97,1687247711.8197274,9,1.4149221181869507,97,1179.375244140625,1171.513671875,431.8346862792969,1023.734375,55.10741424560547,467.6417236328125,158.92501831054688,1175.5787353515625,155.9057424068451,97,lgp,mu+lambda,hopper,9
98,1687247713.2529664,9,1.4142930507659912,98,1174.5450439453125,1170.21728515625,391.80303955078125,1019.81005859375,40.86864471435547,465.64501953125,105.58253479003906,1172.0576171875,157.3389813899994,98,lgp,mu+lambda,hopper,9
99,1687247714.6876023,9,1.4143630266189575,99,1200.3624267578125,1176.203857421875,400.91595458984375,1060.490478515625,52.89404296875,471.8345947265625,119.08517456054688,1181.95458984375,158.77361726760864,99,lgp,mu+lambda,hopper,9
100,1687247716.1196895,9,1.4137465953826904,100,1195.1585693359375,1175.2799072265625,412.412841796875,1101.139892578125,42.62449264526367,494.840087890625,80.30862426757812,1175.673583984375,160.2057044506073,100,lgp,mu+lambda,hopper,9
101,1687247717.5518444,9,1.4139043092727661,101,1180.95068359375,1172.3858642578125,410.4024963378906,972.736572265625,46.37919616699219,466.1875915527344,137.66397094726562,1179.6568603515625,161.63785934448242,101,lgp,mu+lambda,hopper,9
102,1687247718.9847188,9,1.4149079322814941,102,1198.4349365234375,1182.818115234375,388.3205261230469,923.7050170898438,43.21836853027344,454.84783935546875,119.33930206298828,1185.39453125,163.07073378562927,102,lgp,mu+lambda,hopper,9
103,1687247720.4166644,9,1.4137697219848633,103,1200.667236328125,1183.620849609375,381.138427734375,983.1983642578125,51.83712387084961,453.60638427734375,129.50999450683594,1185.216064453125,164.50267934799194,103,lgp,mu+lambda,hopper,9
104,1687247721.8485878,9,1.4142652750015259,104,1194.336181640625,1181.156005859375,419.0577697753906,1016.8076171875,33.060028076171875,478.50909423828125,125.1403579711914,1185.1959228515625,165.93460273742676,104,lgp,mu+lambda,hopper,9
105,1687247723.2807014,9,1.4137582778930664,105,1206.813720703125,1184.2335205078125,429.85296630859375,1087.86572265625,51.99846649169922,494.1333312988281,118.28619384765625,1192.013427734375,167.3667163848877,105,lgp,mu+lambda,hopper,9
106,1687247724.7145445,9,1.416749358177185,106,1217.6246337890625,1189.3260498046875,385.5769958496094,1017.2767333984375,39.529212951660156,465.3718566894531,110.48983001708984,1200.6744384765625,168.80055952072144,106,lgp,mu+lambda,hopper,9
107,1687247726.2339237,9,1.5033438205718994,107,1196.2982177734375,1188.7745361328125,399.4820861816406,1028.99951171875,59.60254669189453,473.3195495605469,126.64030456542969,1191.969482421875,170.31993865966797,107,lgp,mu+lambda,hopper,9
108,1687247727.738776,9,1.4888232946395874,108,1189.65869140625,1183.8515625,408.048828125,938.6140747070312,51.0095329284668,466.98052978515625,122.87952423095703,1185.8260498046875,171.82479095458984,108,lgp,mu+lambda,hopper,9
109,1687247729.2373385,9,1.483381986618042,109,1191.9139404296875,1165.485595703125,381.8956298828125,942.02392578125,50.7966423034668,451.1101379394531,127.0347671508789,1173.674072265625,173.32335352897644,109,lgp,mu+lambda,hopper,9
110,1687247730.7317858,9,1.4792777299880981,110,1198.0155029296875,1191.1217041015625,400.7232666015625,878.2870483398438,50.38458251953125,438.64190673828125,170.9585723876953,1196.5291748046875,174.81780076026917,110,lgp,mu+lambda,hopper,9
111,1687247732.2229831,9,1.4762589931488037,111,1193.8780517578125,1168.093994140625,362.4042053222656,675.8360595703125,40.338775634765625,445.663330078125,109.15667724609375,1185.4046630859375,176.30899810791016,111,lgp,mu+lambda,hopper,9
112,1687247733.7106652,9,1.4721996784210205,112,1220.424072265625,1196.6263427734375,397.5320129394531,1047.909912109375,58.16794204711914,461.5141296386719,130.808837890625,1197.578125,177.79668021202087,112,lgp,mu+lambda,hopper,9
113,1687247735.1956875,9,1.4698939323425293,113,1180.501708984375,1166.0693359375,422.5496826171875,1054.0557861328125,58.858463287353516,468.7135314941406,114.72077941894531,1166.407958984375,179.28170251846313,113,lgp,mu+lambda,hopper,9
114,1687247736.6632562,9,1.4521690607070923,114,1194.62451171875,1167.02978515625,421.5459289550781,986.3941650390625,40.90903854370117,465.9303894042969,136.97671508789062,1187.6558837890625,180.7492711544037,114,lgp,mu+lambda,hopper,9
115,1687247738.1200268,9,1.4413199424743652,115,1192.1346435546875,1168.86572265625,409.2609558105469,996.0670776367188,44.20206832885742,461.1653747558594,121.36164093017578,1178.578125,182.20604181289673,115,lgp,mu+lambda,hopper,9
116,1687247739.5633202,9,1.4285457134246826,116,1196.248291015625,1184.3206787109375,390.4443664550781,956.8837890625,51.79430389404297,458.5331726074219,110.15289306640625,1191.448974609375,183.64933514595032,116,lgp,mu+lambda,hopper,9
117,1687247741.0054579,9,1.4268161058425903,117,1198.40380859375,1195.3245849609375,433.4117126464844,1076.048828125,61.77071762084961,462.30859375,198.71347045898438,1198.0601806640625,185.091472864151,117,lgp,mu+lambda,hopper,9
118,1687247742.4496932,9,1.4292763471603394,118,1196.887451171875,1170.8624267578125,382.98736572265625,878.3086547851562,51.64754867553711,448.76629638671875,137.84466552734375,1181.64599609375,186.53570818901062,118,lgp,mu+lambda,hopper,9
