iteration,front_size,reward,simplicity,seed,environment,solver
0,2,17.20196,0.8333333,2,swimmer,cgp
0,2,22.262333,0.76666665,2,swimmer,cgp
1,2,17.20196,0.8333333,2,swimmer,cgp
1,2,22.945381,0.79999995,2,swimmer,cgp
2,4,17.20196,0.8333333,2,swimmer,cgp
2,4,25.955364,0.79999995,2,swimmer,cgp
2,4,36.213684,0.7833333,2,swimmer,cgp
2,4,19.383287,0.81666666,2,swimmer,cgp
3,4,17.20196,0.8333333,2,swimmer,cgp
3,4,25.955364,0.79999995,2,swimmer,cgp
3,4,36.213684,0.7833333,2,swimmer,cgp
3,4,19.383287,0.81666666,2,swimmer,cgp
4,4,17.20196,0.8333333,2,swimmer,cgp
4,4,36.213684,0.7833333,2,swimmer,cgp
4,4,19.383287,0.81666666,2,swimmer,cgp
4,4,27.613874,0.79999995,2,swimmer,cgp
5,4,17.20196,0.8333333,2,swimmer,cgp
5,4,36.213684,0.7833333,2,swimmer,cgp
5,4,29.028563,0.79999995,2,swimmer,cgp
5,4,19.445518,0.81666666,2,swimmer,cgp
6,5,17.20196,0.8333333,2,swimmer,cgp
6,5,36.213684,0.7833333,2,swimmer,cgp
6,5,31.566645,0.79999995,2,swimmer,cgp
6,5,19.533142,0.81666666,2,swimmer,cgp
6,5,60.60416,0.76666665,2,swimmer,cgp
7,4,19.533142,0.81666666,2,swimmer,cgp
7,4,60.60416,0.76666665,2,swimmer,cgp
7,4,37.800297,0.79999995,2,swimmer,cgp
7,4,18.025383,0.8333333,2,swimmer,cgp
8,4,60.60416,0.76666665,2,swimmer,cgp
8,4,37.800297,0.79999995,2,swimmer,cgp
8,4,23.394405,0.81666666,2,swimmer,cgp
8,4,19.073887,0.8333333,2,swimmer,cgp
9,3,60.60416,0.76666665,2,swimmer,cgp
9,3,43.346634,0.81666666,2,swimmer,cgp
9,3,21.747545,0.8333333,2,swimmer,cgp
10,3,60.60416,0.76666665,2,swimmer,cgp
10,3,21.747545,0.8333333,2,swimmer,cgp
10,3,44.349144,0.81666666,2,swimmer,cgp
11,4,60.60416,0.76666665,2,swimmer,cgp
11,4,21.747545,0.8333333,2,swimmer,cgp
11,4,44.349144,0.81666666,2,swimmer,cgp
11,4,60.066074,0.7833333,2,swimmer,cgp
12,4,60.60416,0.76666665,2,swimmer,cgp
12,4,44.349144,0.81666666,2,swimmer,cgp
12,4,60.066074,0.7833333,2,swimmer,cgp
12,4,22.589193,0.8333333,2,swimmer,cgp
13,3,44.349144,0.81666666,2,swimmer,cgp
13,3,60.066074,0.7833333,2,swimmer,cgp
13,3,22.589193,0.8333333,2,swimmer,cgp
14,3,44.349144,0.81666666,2,swimmer,cgp
14,3,60.066074,0.7833333,2,swimmer,cgp
14,3,22.589193,0.8333333,2,swimmer,cgp
15,3,60.066074,0.7833333,2,swimmer,cgp
15,3,22.589193,0.8333333,2,swimmer,cgp
15,3,44.480644,0.81666666,2,swimmer,cgp
16,3,44.480644,0.81666666,2,swimmer,cgp
16,3,26.244696,0.8333333,2,swimmer,cgp
16,3,73.67504,0.79999995,2,swimmer,cgp
17,3,26.244696,0.8333333,2,swimmer,cgp
17,3,73.67504,0.79999995,2,swimmer,cgp
17,3,45.092796,0.81666666,2,swimmer,cgp
18,3,26.244696,0.8333333,2,swimmer,cgp
18,3,73.67504,0.79999995,2,swimmer,cgp
18,3,45.092796,0.81666666,2,swimmer,cgp
19,3,26.244696,0.8333333,2,swimmer,cgp
19,3,73.67504,0.79999995,2,swimmer,cgp
19,3,45.092796,0.81666666,2,swimmer,cgp
20,3,26.244696,0.8333333,2,swimmer,cgp
20,3,73.67504,0.79999995,2,swimmer,cgp
20,3,45.092796,0.81666666,2,swimmer,cgp
21,3,26.244696,0.8333333,2,swimmer,cgp
21,3,73.67504,0.79999995,2,swimmer,cgp
21,3,45.092796,0.81666666,2,swimmer,cgp
22,4,26.244696,0.8333333,2,swimmer,cgp
22,4,45.092796,0.81666666,2,swimmer,cgp
22,4,79.25149,0.79999995,2,swimmer,cgp
22,4,130.4036,0.73333335,2,swimmer,cgp
23,4,26.244696,0.8333333,2,swimmer,cgp
23,4,45.092796,0.81666666,2,swimmer,cgp
23,4,79.25149,0.79999995,2,swimmer,cgp
23,4,130.4036,0.73333335,2,swimmer,cgp
24,3,26.244696,0.8333333,2,swimmer,cgp
24,3,45.092796,0.81666666,2,swimmer,cgp
24,3,86.00818,0.79999995,2,swimmer,cgp
25,3,26.244696,0.8333333,2,swimmer,cgp
25,3,45.092796,0.81666666,2,swimmer,cgp
25,3,79.25149,0.79999995,2,swimmer,cgp
26,3,26.244696,0.8333333,2,swimmer,cgp
26,3,73.67504,0.79999995,2,swimmer,cgp
26,3,45.092796,0.81666666,2,swimmer,cgp
27,4,26.244696,0.8333333,2,swimmer,cgp
27,4,73.67504,0.79999995,2,swimmer,cgp
27,4,45.092796,0.81666666,2,swimmer,cgp
27,4,108.99852,0.75,2,swimmer,cgp
28,3,26.244696,0.8333333,2,swimmer,cgp
28,3,45.092796,0.81666666,2,swimmer,cgp
28,3,101.90359,0.79999995,2,swimmer,cgp
29,3,26.244696,0.8333333,2,swimmer,cgp
29,3,101.90359,0.79999995,2,swimmer,cgp
29,3,44.900963,0.81666666,2,swimmer,cgp
30,3,26.244696,0.8333333,2,swimmer,cgp
30,3,101.90359,0.79999995,2,swimmer,cgp
30,3,44.377556,0.81666666,2,swimmer,cgp
31,3,26.244696,0.8333333,2,swimmer,cgp
31,3,44.377556,0.81666666,2,swimmer,cgp
31,3,84.41997,0.79999995,2,swimmer,cgp
32,4,43.321598,0.81666666,2,swimmer,cgp
32,4,26.244696,0.8333333,2,swimmer,cgp
32,4,84.41997,0.79999995,2,swimmer,cgp
32,4,221.78299,0.7833333,2,swimmer,cgp
33,4,26.244696,0.8333333,2,swimmer,cgp
33,4,221.78299,0.7833333,2,swimmer,cgp
33,4,44.757824,0.81666666,2,swimmer,cgp
33,4,85.095055,0.79999995,2,swimmer,cgp
34,4,26.244696,0.8333333,2,swimmer,cgp
34,4,221.78299,0.7833333,2,swimmer,cgp
34,4,85.095055,0.79999995,2,swimmer,cgp
34,4,63.302887,0.81666666,2,swimmer,cgp
35,4,26.244696,0.8333333,2,swimmer,cgp
35,4,221.78299,0.7833333,2,swimmer,cgp
35,4,63.302887,0.81666666,2,swimmer,cgp
35,4,97.725,0.79999995,2,swimmer,cgp
36,4,26.244696,0.8333333,2,swimmer,cgp
36,4,221.78299,0.7833333,2,swimmer,cgp
36,4,63.302887,0.81666666,2,swimmer,cgp
36,4,97.725,0.79999995,2,swimmer,cgp
37,4,26.244696,0.8333333,2,swimmer,cgp
37,4,221.78299,0.7833333,2,swimmer,cgp
37,4,90.75884,0.81666666,2,swimmer,cgp
37,4,154.72865,0.79999995,2,swimmer,cgp
38,4,26.244696,0.8333333,2,swimmer,cgp
38,4,221.78299,0.7833333,2,swimmer,cgp
38,4,90.75884,0.81666666,2,swimmer,cgp
38,4,154.72865,0.79999995,2,swimmer,cgp
39,4,26.244696,0.8333333,2,swimmer,cgp
39,4,221.78299,0.7833333,2,swimmer,cgp
39,4,90.75884,0.81666666,2,swimmer,cgp
39,4,154.72865,0.79999995,2,swimmer,cgp
40,4,26.244696,0.8333333,2,swimmer,cgp
40,4,221.78299,0.7833333,2,swimmer,cgp
40,4,90.75884,0.81666666,2,swimmer,cgp
40,4,154.72865,0.79999995,2,swimmer,cgp
41,3,26.244696,0.8333333,2,swimmer,cgp
41,3,221.78299,0.7833333,2,swimmer,cgp
41,3,215.09122,0.81666666,2,swimmer,cgp
42,4,26.244696,0.8333333,2,swimmer,cgp
42,4,221.78299,0.7833333,2,swimmer,cgp
42,4,215.09122,0.81666666,2,swimmer,cgp
42,4,220.70992,0.79999995,2,swimmer,cgp
43,4,26.244696,0.8333333,2,swimmer,cgp
43,4,221.78299,0.7833333,2,swimmer,cgp
43,4,215.09122,0.81666666,2,swimmer,cgp
43,4,220.70992,0.79999995,2,swimmer,cgp
44,4,26.244696,0.8333333,2,swimmer,cgp
44,4,221.78299,0.7833333,2,swimmer,cgp
44,4,215.09122,0.81666666,2,swimmer,cgp
44,4,220.70992,0.79999995,2,swimmer,cgp
45,3,26.244696,0.8333333,2,swimmer,cgp
45,3,215.09122,0.81666666,2,swimmer,cgp
45,3,220.70992,0.79999995,2,swimmer,cgp
46,3,26.244696,0.8333333,2,swimmer,cgp
46,3,220.70992,0.79999995,2,swimmer,cgp
46,3,220.51184,0.81666666,2,swimmer,cgp
47,3,26.244696,0.8333333,2,swimmer,cgp
47,3,220.70992,0.79999995,2,swimmer,cgp
47,3,220.51184,0.81666666,2,swimmer,cgp
48,3,26.244696,0.8333333,2,swimmer,cgp
48,3,220.70992,0.79999995,2,swimmer,cgp
48,3,220.51184,0.81666666,2,swimmer,cgp
49,3,26.244696,0.8333333,2,swimmer,cgp
49,3,224.7199,0.71666664,2,swimmer,cgp
49,3,221.70122,0.81666666,2,swimmer,cgp
50,2,26.244696,0.8333333,2,swimmer,cgp
50,2,221.70122,0.81666666,2,swimmer,cgp
51,2,26.244696,0.8333333,2,swimmer,cgp
51,2,221.70122,0.81666666,2,swimmer,cgp
52,2,26.244696,0.8333333,2,swimmer,cgp
52,2,221.70122,0.81666666,2,swimmer,cgp
53,2,26.244696,0.8333333,2,swimmer,cgp
53,2,220.51184,0.81666666,2,swimmer,cgp
54,2,26.244696,0.8333333,2,swimmer,cgp
54,2,221.93607,0.81666666,2,swimmer,cgp
55,2,26.244696,0.8333333,2,swimmer,cgp
55,2,223.84834,0.81666666,2,swimmer,cgp
56,2,26.244696,0.8333333,2,swimmer,cgp
56,2,226.1414,0.81666666,2,swimmer,cgp
57,2,26.244696,0.8333333,2,swimmer,cgp
57,2,223.84834,0.81666666,2,swimmer,cgp
58,2,26.244696,0.8333333,2,swimmer,cgp
58,2,221.93607,0.81666666,2,swimmer,cgp
59,2,26.244696,0.8333333,2,swimmer,cgp
59,2,219.46594,0.81666666,2,swimmer,cgp
60,2,26.244696,0.8333333,2,swimmer,cgp
60,2,219.46594,0.81666666,2,swimmer,cgp
