,training.fitness_1q,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_2_forward_reward,_runtime,training.generation,training.top_k_fit.top_2_fit,training.top_k_healthy_reward.top_1_healthy_reward,_timestamp,training.fitness_median,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_fit.top_1_fit,_step,training.run_id,training.fitness_3q,training.fitness_std,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
10,998.0626831054688,1004.8641967773438,-1.1406217813491821,9.142733573913574,39.120850801467896,10,1008.3023071289062,999.0,1688465680.919314,93.34930419921875,1007.001953125,-1.1382989883422852,7.0024003982543945,999.0,999.0,1009.7467651367188,10,2,45.656044006347656,441.89398193359375,402.5051574707031,1.9969831705093384,1011.0120239257812,1009.8464965820312,-1.157329797744751,12.00371265411377,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1000
11,998.7274169921875,1004.8793334960938,-0.9285325407981873,7.884471893310547,41.15238690376282,11,1008.4588012695312,999.0,1688465682.95085,89.48299407958984,1005.9557495117188,-1.159253716468811,7.038478851318359,999.0,999.0,1008.5122680664062,11,2,48.43507766723633,439.5056457519531,390.0910949707031,1.9991825819015503,1009.7333984375,1007.59033203125,-0.8991848826408386,9.489713668823242,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1100
12,995.0184936523438,1004.8954467773438,-1.158061146736145,7.555119514465332,43.177878618240356,12,1006.9094848632812,999.0,1688465684.9763417,79.50385284423828,1005.3967895507812,-1.0319143533706665,6.927333831787109,999.0,999.0,1007.7427978515625,12,2,45.16082763671875,429.9887390136719,361.63116455078125,1.9948941469192505,1014.9852905273438,1005.3349609375,-0.9403894543647766,7.275135040283203,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1200
13,995.83251953125,1006.3679809570312,-0.5631848573684692,-3.750824451446533,45.208353996276855,13,1005.9369506835938,999.0,1688465687.006817,94.17930603027344,972.2858276367188,-1.1577337980270386,8.52542781829834,999.0,976.6000366210938,1006.8082275390625,13,2,45.06474685668945,422.3120422363281,349.834716796875,1.999355673789978,1007.1661376953125,1006.2669067382812,-0.8897110223770142,8.156777381896973,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1300
14,997.0965576171875,1002.93359375,-1.167723298072815,7.805703163146973,47.1965696811676,14,1007.0791625976562,999.0,1688465688.9950328,75.79949951171875,1005.6384887695312,-1.1594332456588745,5.093245506286621,999.0,999.0,1007.7205200195312,14,2,35.31491470336914,429.91998291015625,353.04888916015625,1.958492398262024,1007.9196166992188,1008.4140625,-0.8932860493659973,10.307051658630371,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1400
15,1000.0365600585938,1008.0755004882812,-0.9074015021324158,8.209281921386719,49.198302030563354,15,1007.9847412109375,999.0,1688465690.9967651,112.15472412109375,1006.3016967773438,-1.1593639850616455,10.23481273651123,999.0,999.0,1008.3856201171875,15,2,34.224021911621094,452.4947814941406,403.60186767578125,1.9727280139923096,1009.0755004882812,1008.0208129882812,-1.159417986869812,10.180560111999512,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1500
16,1000.6426391601562,1005.8650512695312,-0.29201850295066833,6.989573955535889,51.19627022743225,16,1008.0128173828125,999.0,1688465692.9947333,121.03785705566406,1005.6975708007812,-1.159338355064392,8.024229049682617,999.0,999.0,1008.0341186523438,16,2,50.30559539794922,438.0438232421875,416.4095153808594,1.9649062156677246,1014.3263549804688,1011.4924926757812,-0.9205681085586548,13.412808418273926,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1600
17,1001.0278930664062,1005.1726684570312,-0.9251517653465271,17.218767166137695,53.20419192314148,17,1012.4046630859375,999.0,1688465695.002655,118.48939514160156,1010.09326171875,-0.9045742154121399,7.077502727508545,999.0,993.7999877929688,1013.0806274414062,17,2,45.69062423706055,441.9521179199219,410.698974609375,1.9756731986999512,1016.352294921875,1011.5806884765625,-0.9297659993171692,13.510464668273926,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1700
18,998.40380859375,1010.6692504882812,-0.9270486235618591,16.28899574279785,55.21080183982849,18,1013.1904296875,999.0,1688465697.009265,103.82403564453125,1014.3619384765625,-0.2928774952888489,11.962183952331543,999.0,999.0,1013.7225952148438,18,2,44.9652099609375,442.5785217285156,398.5627746582031,1.9758338928222656,1014.3307495117188,1011.9630737304688,-0.29240092635154724,13.255395889282227,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1800
19,1001.5145263671875,1007.0513916015625,-0.9130531549453735,9.83020305633545,57.21904397010803,19,1010.7373657226562,999.0,1688465699.017507,134.77114868164062,1007.9171142578125,-0.29153212904930115,8.343239784240723,999.0,999.0,1011.1039428710938,19,2,40.08204650878906,453.0660400390625,431.8674011230469,1.9791648387908936,1017.9747314453125,1014.5219116210938,-0.9255203604698181,16.447277069091797,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,1900
20,998.6907348632812,1012.8562622070312,-1.3301767110824585,11.557387351989746,59.23307752609253,20,1014.7903442382812,999.0,1688465701.0315406,81.71841430664062,1009.2271728515625,-0.9188769459724426,14.775270462036133,999.0,999.0,1015.3554077148438,20,2,46.32373809814453,429.1549072265625,360.8537292480469,1.9828029870986938,1016.7980346679688,1016.9117431640625,-1.1847442388534546,19.09640121459961,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2000
21,1003.2315063476562,975.2581176757812,-0.3438611328601837,14.00707721710205,61.24719524383545,21,1011.8746337890625,968.7999877929688,1688465703.0456583,117.48994445800781,1012.2633666992188,-1.1540793180465698,7.612330913543701,999.0,998.6000366210938,1013.2421264648438,21,2,42.8511962890625,447.6102600097656,408.45330810546875,1.9836398363113403,1015.01806640625,1012.7042846679688,-0.9225918054580688,14.626997947692871,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2100
22,998.8672485351562,1008.8844604492188,-0.914863109588623,11.773260116577148,63.25645923614502,22,1008.261962890625,999.0,1688465705.0549223,119.86419677734375,1009.8583374023438,-0.2922379970550537,10.176665306091309,999.0,999.0,1008.3585815429688,22,2,43.551429748535156,452.8639831542969,424.2591552734375,1.9807456731796265,1013.812744140625,1009.7938842773438,-0.9165396094322205,11.710736274719238,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2200
23,996.6139526367188,1009.2619018554688,-0.9056049585342407,7.899294376373291,65.26618361473083,23,1011.0059204101562,999.0,1688465707.0646467,92.89956665039062,1005.9935913085938,-0.9145561456680298,11.176230430603027,979.0,999.0,1011.9039306640625,23,2,40.230045318603516,430.7636413574219,372.46441650390625,1.9781678915023804,1018.4463500976562,1000.0050659179688,-0.34576401114463806,21.35085105895996,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2300
24,997.3743286132812,997.6994018554688,-1.1544420719146729,9.613919258117676,67.27478122711182,24,1015.6626586914062,978.0,1688465709.0732443,111.81491088867188,977.25927734375,-0.9138146638870239,20.613277435302734,968.6000366210938,968.7999877929688,1016.3297729492188,24,2,40.68214416503906,422.6436462402344,357.1971740722656,1.9788782596588135,1020.0035400390625,989.0120239257812,-0.26224836707115173,20.674036026000977,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2400
25,995.1046752929688,1013.1179809570312,-0.9257602691650391,15.494377136230469,69.28501558303833,25,1013.2759399414062,999.0,1688465711.0834787,96.07984161376953,1013.5687866210938,-0.9234124422073364,15.040791511535645,965.0,999.0,1015.2119140625,25,2,36.8319091796875,428.4883117675781,355.25616455078125,1.9788434505462646,1021.5197143554688,975.3695678710938,-1.1524807214736938,11.522246360778809,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2500
26,1002.140869140625,1012.6029663085938,-0.9300373196601868,15.278099060058594,71.30544924736023,26,1013.633544921875,999.0,1688465713.1039124,127.65788269042969,1013.34814453125,-0.92261803150177,14.525473594665527,999.0,999.0,1015.8251342773438,26,2,45.29137420654297,433.94989013671875,395.6926574707031,1.9881209135055542,1018.38916015625,1015.5256958007812,-0.9259300231933594,17.45174789428711,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2600
27,999.6471557617188,1010.1174926757812,-0.9227620959281921,17.61269187927246,73.31659197807312,27,1010.97119140625,999.0,1688465715.115055,91.49700927734375,1009.4899291992188,-0.9145606160163879,12.031926155090332,989.6000366210938,992.7999877929688,1011.1408081054688,27,2,34.621551513671875,441.775146484375,383.074951171875,1.9787981510162354,1012.4476928710938,1010.5844116210938,-1.1748336553573608,22.159568786621094,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2700
28,999.0379638671875,1013.4230346679688,-0.9245320558547974,15.533343315124512,75.32687306404114,28,1016.217529296875,999.0,1688465717.1253362,99.94612884521484,1013.60888671875,-0.922476589679718,15.345654487609863,999.0,999.0,1016.3864135742188,28,2,29.962154388427734,434.4867858886719,380.2380676269531,1.9798036813735962,1016.4758911132812,1016.0409545898438,-0.9336654543876648,17.974533081054688,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2800
29,1000.2739868164062,1013.4812622070312,-0.9292792677879333,18.19266700744629,77.36697959899902,29,1014.9691772460938,992.4000244140625,1688465719.1654427,141.15625,1016.2636108398438,-1.1459295749664307,22.227277755737305,944.4000244140625,999.0,1016.080078125,29,2,38.48153305053711,438.511962890625,398.3053894042969,2.0078818798065186,1016.7816772460938,969.7418212890625,-0.8943445086479187,26.236270904541016,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,2900
30,1007.0782470703125,1018.1536254882812,-0.9178817868232727,12.627519607543945,79.40114617347717,30,1015.2322998046875,999.0,1688465721.1996093,97.39022827148438,1010.70947265625,-1.1540216207504272,20.3078670501709,988.2000122070312,999.0,1018.3555908203125,30,2,38.53791809082031,455.9663391113281,417.8190612792969,2.0039753913879395,1029.65869140625,1022.6371459960938,-0.798448920249939,35.23576354980469,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3000
31,1000.7239990234375,1016.1889038085938,-0.9386677145957947,16.686731338500977,81.43778443336487,31,1016.536865234375,999.0,1688465723.2362475,76.22348022460938,1014.7479858398438,-0.9291759729385376,18.118009567260742,999.0,999.0,1016.8401489257812,31,2,43.80777359008789,432.21929931640625,355.60186767578125,2.0044314861297607,1024.1898193359375,1021.8453369140625,-1.1534817218780518,23.998685836791992,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3100
32,985.4950561523438,1014.0105590820312,-0.9260040521621704,16.02834129333496,83.4774284362793,32,1015.1701049804688,999.0,1688465725.2758915,75.73519897460938,1014.1026611328125,-1.1620596647262573,16.172578811645508,999.0,999.0,1016.4011840820312,32,2,34.79169845581055,417.0187072753906,321.05804443359375,2.0081727504730225,1018.8310546875,1019.0949096679688,-0.9348885416984558,21.02948570251465,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3200
33,1002.109130859375,1012.0617065429688,-0.9344907999038696,14.864252090454102,85.50821590423584,33,1014.644287109375,999.0,1688465727.306679,95.14012145996094,1012.9296875,-0.920269787311554,13.981663703918457,987.6000366210938,999.0,1015.2777709960938,33,2,40.100406646728516,436.6334228515625,372.4518737792969,2.001279354095459,1016.9893798828125,1009.5095825195312,-1.141074538230896,23.050518035888672,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3300
34,1004.689453125,1010.5783081054688,-0.9277735948562622,16.633575439453125,87.54410648345947,34,1013.2877197265625,999.0,1688465729.3425696,114.00067138671875,1014.7057495117188,-0.9164822697639465,12.494711875915527,999.0,999.0,1015.9012451171875,34,2,32.14209747314453,452.6699523925781,410.2039489746094,2.007066488265991,1016.1589965820312,1011.1516723632812,-0.9177770018577576,13.069650650024414,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3400
35,1001.154541015625,1012.8245239257812,-1.1531438827514648,19.4980525970459,89.58939838409424,35,1017.1067504882812,999.0,1688465731.3878615,113.20535278320312,1017.3447265625,-0.9219728708267212,14.746533393859863,999.0,999.0,1017.1720581054688,35,2,44.40015411376953,447.0315856933594,408.74945068359375,2.0133674144744873,1018.1553344726562,1014.7652587890625,-0.3781565725803375,16.143295288085938,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3500
36,1004.4728393554688,1015.7887573242188,-1.153764247894287,17.93604278564453,91.62748122215271,36,1017.6969604492188,999.0,1688465733.4259443,126.65065002441406,1015.7824096679688,-0.9292615056037903,17.718000411987305,967.6000366210938,999.0,1017.956787109375,36,2,41.20044708251953,9998.8486328125,-608.0760498046875,2.0073962211608887,1022.4280395507812,993.13720703125,-0.566811740398407,26.103961944580078,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3600
37,1000.0200805664062,1011.7274780273438,-0.929560124874115,19.477848052978516,93.6600112915039,37,1015.3525390625,997.0,1688465735.4584744,86.06513977050781,1014.5480346679688,-0.40879806876182556,15.136107444763184,999.0,996.0,1016.02783203125,37,2,42.270591735839844,421.47216796875,339.8849792480469,2.002553701400757,1019.9251098632812,1017.6273803710938,-1.1533907651901245,19.780637741088867,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3700
38,1003.63134765625,1011.5048217773438,-0.9276232123374939,16.170719146728516,95.68085551261902,38,1017.0991821289062,999.0,1688465737.4793186,117.24148559570312,1014.2433471679688,-0.9188535809516907,13.423850059509277,999.0,999.0,1017.4631958007812,38,2,30.132583618164062,440.3874206542969,394.57061767578125,1.9914911985397339,1018.3673706054688,1019.2130737304688,-1.153912901878357,21.3668270111084,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3800
39,1002.8533935546875,1013.4591674804688,-0.9242832064628601,14.331791877746582,97.6985514163971,39,1013.866455078125,999.0,1688465739.4970145,126.95155334472656,1012.40771484375,-0.925274670124054,15.384112358093262,983.6000366210938,999.0,1016.0333862304688,39,2,42.764373779296875,437.62689208984375,388.4085998535156,1.987111210823059,1016.281982421875,1002.5424194335938,-1.1353243589401245,20.07802391052246,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,3900
40,1006.1526489257812,1012.9225463867188,-1.1487252712249756,21.20145606994629,99.70863938331604,40,1015.8821411132812,998.4000244140625,1688465741.5071025,90.45394897460938,1013.8533325195312,-0.9200946688652039,15.442827224731445,997.4000244140625,993.7999877929688,1017.0155639648438,40,2,30.233291625976562,454.27154541015625,400.1900939941406,1.9806251525878906,1017.9258422851562,1018.8624877929688,-1.1601982116699219,22.622966766357422,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4000
41,1005.8509521484375,1020.1935424804688,-0.9178315997123718,21.483985900878906,101.7494068145752,41,1017.4379272460938,996.7999877929688,1688465743.54787,94.66895294189453,1001.9661254882812,-1.1512300968170166,24.54469108581543,999.0,981.4000244140625,1019.7158203125,41,2,43.84907531738281,433.4782409667969,362.5099182128906,2.011429786682129,1022.3533325195312,1019.97607421875,-1.1627309322357178,22.13919448852539,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4100
42,1006.533935546875,1002.2529296875,-1.1614030599594116,18.106548309326172,103.7774772644043,42,1017.6202392578125,978.7999877929688,1688465745.5759404,119.88192749023438,1015.9452514648438,-1.1308937072753906,24.583908081054688,991.4000244140625,999.0,1019.0438842773438,42,2,44.662132263183594,453.0844421386719,423.9422912597656,1.9985443353652954,1019.6548461914062,1014.33984375,-1.1448811292648315,24.084463119506836,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4200
43,995.5714721679688,1018.1430053710938,-1.1232125759124756,22.000219345092773,105.81118488311768,43,1017.8033447265625,999.0,1688465747.609648,87.8311767578125,992.2769775390625,-1.153211236000061,20.296066284179688,999.0,971.4000244140625,1019.8846435546875,43,2,47.56550216674805,427.1593322753906,362.65753173828125,2.004011392593384,1024.0740966796875,1019.7568359375,-1.1545257568359375,21.911706924438477,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4300
44,1000.5489501953125,1015.7161254882812,-1.153960108757019,19.384626388549805,107.84993696212769,44,1016.7278442382812,999.0,1688465749.6484,85.11851501464844,1017.2307739257812,-1.1615333557128906,17.877737045288086,980.2000122070312,999.0,1017.6685180664062,44,2,31.482025146484375,423.01708984375,350.5969543457031,2.009200096130371,1017.722412109375,1003.2373046875,-1.1312896013259888,24.168888092041016,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4400
45,991.2073974609375,1016.6373901367188,-0.9257336854934692,23.72040367126465,109.86592864990234,45,1017.9137573242188,999.0,1688465751.6643918,85.26686096191406,1009.5945434570312,-1.1531578302383423,18.790903091430664,991.4000244140625,986.7999877929688,1018.03125,45,2,39.292388916015625,420.1995849609375,344.19952392578125,1.9842023849487305,1020.0513916015625,1015.4257202148438,-1.1452608108520508,25.171165466308594,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4500
46,1006.0321044921875,1017.5601806640625,-1.2798914909362793,19.645004272460938,111.91343426704407,46,1018.500732421875,997.2000122070312,1688465753.7118974,110.51316833496094,1017.3650512695312,-1.1511590480804443,21.511320114135742,999.0,999.0,1019.1552734375,46,2,36.78245544433594,440.6533203125,395.9181823730469,2.0144529342651367,1024.40087890625,1017.6843872070312,-1.2145525217056274,19.898818969726562,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4600
47,1008.19287109375,1011.5885009765625,-1.1537843942642212,16.74131965637207,113.94920492172241,47,1018.0413818359375,991.4000244140625,1688465755.747668,111.52684783935547,1014.5875854492188,-1.144495964050293,21.33316421508789,999.0,999.0,1018.53515625,47,2,45.285858154296875,451.0177307128906,412.0559997558594,2.0056569576263428,1020.2194213867188,1019.7948608398438,-1.1540511846542358,21.949153900146484,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4700
48,1000.1375122070312,1005.7232666015625,-1.1396172046661377,26.498708724975586,115.99601864814758,48,1017.329833984375,981.2000122070312,1688465757.7944818,122.59185791015625,1011.3590087890625,-1.1337025165557861,25.657194137573242,990.6000366210938,986.0,1018.6561279296875,48,2,51.524497985839844,440.6572265625,411.9736633300781,2.0179104804992676,1019.5827026367188,1012.2223510742188,-0.7510696053504944,22.37348747253418,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4800
49,1006.2435302734375,1002.5512084960938,-1.1596506834030151,17.430633544921875,118.03821587562561,49,1017.4031372070312,978.0,1688465759.836679,139.99427795410156,1014.2711791992188,-1.1306837797164917,25.681467056274414,966.2000122070312,998.0,1018.0675048828125,49,2,57.187255859375,429.0758361816406,401.1541442871094,2.0127124786376953,1022.7426147460938,989.2064819335938,-1.1252607107162476,24.1318302154541,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,4900
50,1006.8646240234375,1018.5612182617188,-1.1539329290390015,20.33647918701172,120.081552028656,50,1018.6366577148438,999.0,1688465761.8800151,75.58671569824219,1018.1824340820312,-1.1616772413253784,20.722816467285156,999.0,999.0,1019.2208862304688,50,2,34.43631362915039,437.87841796875,365.87890625,2.011139154434204,1019.2904052734375,1017.7107543945312,-0.9590595364570618,19.6699275970459,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5000
51,1009.297607421875,1018.4569702148438,-1.880833625793457,23.174537658691406,122.12501358985901,51,1020.5706787109375,999.0,1688465763.9234767,124.48883056640625,1018.0936889648438,-0.9646351933479309,20.421945571899414,999.0,996.7999877929688,1021.0473022460938,51,2,41.53733825683594,440.4244079589844,403.3508605957031,2.0155317783355713,1022.0299072265625,1015.0255737304688,-1.8612279891967773,17.886699676513672,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5100
52,1007.69482421875,1020.1419067382812,-0.9667426943778992,20.79987335205078,124.1578140258789,52,1020.038330078125,998.4000244140625,1688465765.9562771,93.98027038574219,1018.8328247070312,-1.8877851963043213,23.62972068786621,997.0,999.0,1021.2246704101562,52,2,47.645416259765625,450.48529052734375,431.7254638671875,2.005122661590576,1022.7944946289062,1017.7150268554688,-1.878576636314392,22.59351348876953,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5200
53,1002.4676513671875,1016.7496948242188,-1.8773794174194336,19.392499923706055,126.2141044139862,53,1018.841796875,999.0,1688465768.0125675,115.46279907226562,1016.5146484375,-1.8760799169540405,19.625669479370117,999.0,999.0,1021.0490112304688,53,2,47.55538558959961,428.812744140625,400.915771484375,2.0188872814178467,1022.8883056640625,1022.5792236328125,-0.747363269329071,24.326642990112305,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5300
54,1003.078125,1015.7357788085938,-1.1534295082092285,17.25577163696289,128.2431080341339,54,1020.3353271484375,998.4000244140625,1688465770.0415711,185.71432495117188,1015.1021728515625,-0.9633184671401978,18.299484252929688,999.0,999.0,1022.308837890625,54,2,53.37763595581055,431.0494689941406,419.82513427734375,1.9750906229019165,1023.3916015625,1022.3074340820312,-0.7428464293479919,24.050247192382812,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5400
55,1002.26025390625,1022.1613159179688,-0.9612287878990173,21.520980834960938,130.31138491630554,55,1021.1307983398438,999.0,1688465772.109848,118.33843231201172,1019.5597534179688,-1.1316993236541748,24.293203353881836,999.0,999.0,1021.8121337890625,55,2,42.13551330566406,14063.09765625,-1606.1422119140625,2.0171914100646973,1022.5632934570312,1017.9659423828125,-1.8764699697494507,20.842487335205078,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5500
56,1010.4557495117188,1017.5941772460938,-0.7456441521644592,25.23643684387207,132.357182264328,56,1020.0517578125,999.0,1688465774.1556454,108.51001739501953,1015.0908203125,-1.8749135732650757,20.46904754638672,995.7999877929688,990.6000366210938,1020.0603637695312,56,2,53.6690673828125,437.9351806640625,403.8397521972656,1.9989615678787231,1022.0593872070312,1019.2874145507812,-0.9619988799095154,24.449249267578125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,2,5600
