,training.top_k_reward.top_1_reward,_step,training.top_k_reward.top_0_reward,training.fitness_std,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.run_id,training.fitness_3q,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_1q,training.generation,training.fitness_median,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,_runtime,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
10,1131.9185791015625,10,1623.6895751953125,2.8435909748077393,2.2556447982788086,6.282438278198242,6.280747890472412,-3.2398955821990967,-3.620372772216797,4,-0.22981888055801392,1345.368896484375,282.20001220703125,1.7369989156723022,6.796957969665527,897.306640625,-3.879375457763672,782.1271362304688,118.80000305175781,3.92642879486084,10,1.8248754739761353,1019.75830078125,115.4000015258789,41.416154861450195,1688520654.2910109,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1000
11,1576.8468017578125,11,1499.201171875,3.6340184211730957,2.226102113723755,11.838896751403809,10.698498725891113,-3.6577186584472656,-3.9698486328125,4,-0.4713263511657715,1279.063720703125,224.60000610351562,2.7676520347595215,12.541807174682617,1661.469970703125,-4.462057590484619,1363.0400390625,302.3999938964844,5.026095867156982,11,2.3524084091186523,1261.1048583984375,319.3999938964844,43.67494773864746,1688520656.5498037,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1100
12,2214.850830078125,12,1695.731689453125,3.630195140838623,2.213737726211548,11.628606796264648,11.218215942382812,-3.3754079341888428,-4.388759613037109,4,-0.25903958082199097,1435.20751953125,263.8000183105469,2.5172629356384277,11.642372131347656,1713.1263427734375,-3.2760212421417236,1408.115478515625,309.3999938964844,4.738845348358154,12,2.1054675579071045,1944.8260498046875,273.3999938964844,45.92141890525818,1688520658.796275,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1200
13,1717.8218994140625,13,2347.34521484375,3.25673508644104,2.210585832595825,9.104764938354492,7.634451866149902,-3.550920248031616,-3.0568885803222656,4,-0.09780892729759216,1985.8768310546875,365.20001220703125,1.9957897663116455,10.68005084991455,919.9060668945312,-3.7308602333068848,806.7626953125,116.20000457763672,4.650910377502441,13,1.398140549659729,1449.172119140625,272.20001220703125,48.166475772857666,1688520661.0413318,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1300
14,1552.7344970703125,14,1849.549072265625,3.8304221630096436,2.2059764862060547,13.731145858764648,13.381010055541992,-3.523259401321411,-3.620025396347046,4,-0.8114716410636902,1557.6011962890625,295.8000183105469,2.607318162918091,13.854446411132812,1897.8231201171875,-3.85123610496521,1620.0433349609375,281.3999938964844,5.041047096252441,14,2.095320224761963,1314.4573974609375,241.8000030517578,50.40802192687988,1688520663.282878,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1400
15,1517.4720458984375,15,2048.390380859375,3.5378050804138184,2.210705280303955,11.594106674194336,9.741188049316406,-3.2662105560302734,-3.571495532989502,4,-0.5012941360473633,1715.5614013671875,336.6000061035156,2.2231147289276123,13.679851531982422,1819.810791015625,-3.770834445953369,1553.581787109375,269.8000183105469,4.919125080108643,15,1.0813359022140503,1256.1383056640625,264.6000061035156,52.65420722961426,1688520665.5290632,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1500
16,1566.609130859375,16,1351.123046875,3.3110101222991943,2.2092182636260986,9.66455078125,9.388425827026367,-3.101999044418335,-3.221022844314575,4,-0.27217715978622437,1124.7681884765625,229.60000610351562,2.353098154067993,10.951208114624023,1230.3612060546875,-3.2455012798309326,994.1823120117188,239.40000915527344,4.298453330993652,16,1.8274562358856201,1271.7113037109375,298.0,54.899062395095825,1688520667.7739184,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1600
17,1615.84130859375,17,1397.990234375,3.1746387481689453,2.2092411518096924,10.8396635055542,9.830583572387695,-3.3095319271087646,-3.5199525356292725,4,0.09009502083063126,1138.4598388671875,263.0,2.735771417617798,10.940589904785156,1644.933837890625,-3.4693703651428223,1368.2529296875,280.20001220703125,5.140073299407959,17,2.6342549324035645,1400.15087890625,219.0,57.14362406730652,1688520670.01848,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1700
18,1883.1829833984375,18,2216.20654296875,4.03070068359375,2.207688331604004,16.063335418701172,12.59978199005127,-2.976858615875244,-3.1475327014923096,4,-0.11402085423469543,1893.8775634765625,326.0,3.4155354499816895,16.67329978942871,1875.3125,-3.6716256141662598,1534.859619140625,343.6000061035156,5.823431968688965,18,2.9697556495666504,1535.9598388671875,350.20001220703125,59.38652753829956,1688520672.2613835,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1800
19,2109.024169921875,19,2228.74169921875,3.663327217102051,2.2077598571777344,14.07491397857666,9.965310096740723,-4.00377893447876,-3.0751845836639404,4,0.40160349011421204,1882.3863525390625,350.3999938964844,3.603837728500366,14.459092140197754,1398.4508056640625,-4.0454020500183105,1164.7254638671875,236.8000030517578,6.102169036865234,19,3.398146629333496,1776.627197265625,336.3999938964844,61.62995719909668,1688520674.5048132,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,1900
20,2008.1566162109375,20,1512.9234619140625,3.5000369548797607,2.2117719650268555,11.010215759277344,10.637863159179688,-3.2778091430664062,-3.8989102840423584,4,0.41725704073905945,1289.20849609375,227.0,3.1809661388397217,11.21567440032959,1947.969970703125,-3.284543752670288,1653.2694091796875,298.6000061035156,5.7927045822143555,20,2.543827533721924,1715.2342529296875,296.20001220703125,63.87567138671875,1688520676.7505274,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2000
21,1605.903564453125,21,2254.948974609375,3.605286121368408,2.211249589920044,11.327886581420898,9.7371244430542,-3.684582471847534,-3.3867993354797363,4,-0.5597930550575256,1949.9315185546875,308.20001220703125,2.534693479537964,11.748538970947266,1549.1890869140625,-3.1830828189849854,1295.7762451171875,256.8000183105469,4.507670879364014,21,2.0020980834960938,1358.9888916015625,250.60000610351562,66.12141942977905,1688520678.9962754,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2100
22,1756.135986328125,22,2916.1875,4.332273960113525,2.2102768421173096,12.373446464538574,12.120589256286621,-3.363445281982422,-3.247688055038452,4,-0.12594710290431976,2579.980712890625,340.0,2.9563024044036865,25.889957427978516,2285.6376953125,-3.7931721210479736,1958.0848388671875,330.8000183105469,5.714015960693359,22,2.0887694358825684,1519.099609375,240.40000915527344,68.36737012863159,1688520681.2422261,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2200
23,2072.432373046875,23,2545.600341796875,3.5875585079193115,2.209681510925293,10.900104522705078,9.735505104064941,-3.5040977001190186,-3.373039722442627,4,-0.2004905343055725,2222.37109375,326.8000183105469,2.7844414710998535,14.456603050231934,1693.619140625,-3.5710575580596924,1419.5927734375,277.3999938964844,5.30609130859375,23,2.2642078399658203,1760.535400390625,315.3999938964844,70.61245250701904,1688520683.4873085,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2300
24,1579.557861328125,24,1944.9910888671875,3.599646806716919,2.212071418762207,11.555150032043457,10.607497215270996,-3.6830296516418457,-2.8986291885375977,4,0.10969728231430054,1655.0682373046875,293.8000183105469,2.794630765914917,13.704891204833984,1611.0975341796875,-3.876965284347534,1297.9959716796875,316.0,5.197906970977783,24,2.3078198432922363,1332.0406494140625,251.1999969482422,72.8596293926239,1688520685.7344854,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2400
25,2429.951904296875,25,2157.079345703125,4.044877052307129,2.210684061050415,14.383016586303711,11.894133567810059,-3.828227996826172,-3.6015782356262207,4,-0.2798468768596649,1830.405517578125,330.6000061035156,3.078352689743042,15.270795822143555,5601.03759765625,-3.92718243598938,5297.24072265625,307.3999938964844,5.897599220275879,25,2.345663547515869,2116.177734375,317.6000061035156,75.10599374771118,1688520687.9808497,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2500
26,1359.20703125,26,1648.4881591796875,3.4534213542938232,2.2092294692993164,10.609855651855469,10.574967384338379,-3.460322141647339,-3.3148744106292725,4,-0.10877333581447601,1359.779541015625,292.6000061035156,2.764326810836792,11.523160934448242,1780.927001953125,-3.8916175365448,1494.4407958984375,289.8000183105469,5.456254005432129,26,2.208064079284668,1037.2679443359375,325.3999938964844,77.35048246383667,1688520690.2253385,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2600
27,3558.225830078125,27,3300.946533203125,5.064374923706055,2.2124643325805664,19.821765899658203,12.127863883972168,-3.612668752670288,-3.7932279109954834,4,-0.2595190107822418,2966.181396484375,339.0,3.3257882595062256,28.426332473754883,3161.671142578125,-4.235836982727051,2880.664306640625,284.8000183105469,6.640871524810791,27,1.984533429145813,3286.03759765625,275.8000183105469,79.597407579422,1688520692.4722636,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2700
28,6348.96240234375,28,2761.646484375,4.235992431640625,2.2108352184295654,14.288507461547852,13.715404510498047,-4.076088905334473,-3.711744785308838,4,-0.0029466673731803894,2412.294189453125,353.3999938964844,3.186939239501953,15.259302139282227,4753.91748046875,-4.047727108001709,4452.02783203125,305.6000061035156,5.709515571594238,28,2.2547953128814697,6069.8408203125,283.20001220703125,81.84335112571716,1688520694.7182071,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2800
29,1712.215087890625,29,2199.247314453125,3.8182218074798584,2.2118887901306152,12.818530082702637,12.48735523223877,-3.399233341217041,-3.729436159133911,4,0.05739057436585426,1890.2366943359375,312.3999938964844,3.1473002433776855,14.282045364379883,1857.633056640625,-3.3889405727386475,1525.9622802734375,335.3999938964844,5.894375801086426,29,2.7149713039398193,1446.414306640625,269.20001220703125,84.09055972099304,1688520696.9654157,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,2900
30,2409.16357421875,30,2411.581787109375,4.14946985244751,2.2123494148254395,12.723026275634766,12.34253215789795,-3.962737798690796,-3.300159215927124,4,-0.1685427725315094,2132.165771484375,283.20001220703125,3.12300705909729,15.298197746276855,1643.3736572265625,-3.7854080200195312,1413.4744873046875,233.1999969482422,5.524035930633545,30,2.0919196605682373,2122.72705078125,290.3999938964844,86.33831644058228,1688520699.2131724,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3000
31,1933.1781005859375,31,1901.1488037109375,3.856898069381714,2.213446855545044,11.398954391479492,10.873604774475098,-3.4122345447540283,-3.5262069702148438,4,0.2638993561267853,1609.9420166015625,295.20001220703125,3.361320734024048,14.390424728393555,1985.1812744140625,-3.9927890300750732,1763.107421875,225.60000610351562,6.123582363128662,31,2.7174463272094727,1692.3892822265625,244.1999969482422,88.58654546737671,1688520701.4614015,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3100
32,2007.5023193359375,32,2503.008544921875,3.9491467475891113,2.2154335975646973,13.969779968261719,11.672185897827148,-3.8673808574676514,-3.9676120281219482,4,0.2482183277606964,2164.456298828125,342.6000061035156,3.117043972015381,18.851154327392578,1649.8577880859375,-4.046213626861572,1386.826171875,267.0,5.428603172302246,32,2.342609405517578,1716.570556640625,294.8000183105469,90.83578610420227,1688520703.710642,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3200
33,2161.92041015625,33,2605.696533203125,3.6395773887634277,2.211117744445801,11.898706436157227,11.37316608428955,-3.8435585498809814,-3.5777130126953125,4,0.6321450471878052,2274.319091796875,335.3999938964844,3.6638705730438232,17.057764053344727,1956.944580078125,-4.022201061248779,1663.5224609375,297.0,6.085968017578125,33,3.7290382385253906,1871.564453125,294.20001220703125,93.08014440536499,1688520705.9550004,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3300
34,2056.688720703125,34,2276.509033203125,3.518573522567749,2.212799310684204,12.12169361114502,10.468080520629883,-3.9043350219726562,-3.6263351440429688,4,0.13402460515499115,2028.3453369140625,252.0,2.6169450283050537,15.337350845336914,1628.0621337890625,-3.838176727294922,1388.4886474609375,243.1999969482422,4.690269470214844,34,2.082974433898926,1708.7916259765625,351.8000183105469,95.32689142227173,1688520708.2017474,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3400
35,2337.072998046875,35,2479.053466796875,3.5411598682403564,2.207890033721924,12.897453308105469,10.046266555786133,-4.21775484085083,-3.325165271759033,4,-0.25966447591781616,2188.242919921875,294.8000183105469,2.6572680473327637,15.14275074005127,1541.9619140625,-3.9884231090545654,1279.4862060546875,265.8000183105469,5.06675910949707,35,2.5826053619384766,1975.8902587890625,365.3999938964844,97.56993651390076,1688520710.4447925,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3500
36,2288.032958984375,36,2131.083740234375,4.07204532623291,2.2078309059143066,13.672754287719727,11.993921279907227,-3.967952013015747,-3.475189685821533,4,-0.35240864753723145,1798.730712890625,336.20001220703125,2.959498882293701,14.705293655395508,2202.222900390625,-3.84808349609375,1934.697265625,271.0,5.587437152862549,36,2.4056711196899414,1984.800048828125,307.20001220703125,99.81171345710754,1688520712.6865695,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3600
37,1668.3538818359375,37,1542.0404052734375,3.3078720569610596,2.211334466934204,11.100107192993164,10.671266555786133,-3.6032543182373047,-3.6909775733947754,4,-0.055127404630184174,1260.65380859375,283.6000061035156,2.923727035522461,11.493571281433105,1754.6988525390625,-2.2134199142456055,1489.7904052734375,268.6000061035156,5.535457134246826,37,2.1034178733825684,1361.7572021484375,310.20001220703125,102.0582480430603,1688520714.933104,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3700
38,1266.0487060546875,38,1659.540283203125,3.572014331817627,2.2088711261749268,10.168489456176758,9.908445358276367,-3.4169762134552,-3.47613787651062,4,0.14696034789085388,1372.2381591796875,291.20001220703125,2.802532911300659,13.171274185180664,1845.6761474609375,-3.8980865478515625,1565.7520751953125,283.3999938964844,5.177457332611084,38,2.6896896362304688,1073.66552734375,195.8000030517578,104.30133533477783,1688520717.1761913,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3800
39,1384.5179443359375,39,1992.3424072265625,3.232844829559326,2.2103137969970703,10.818453788757324,9.218216896057129,-2.658106565475464,-3.76951265335083,4,0.13913749158382416,1668.080322265625,327.6000061035156,2.83547306060791,11.81046199798584,1884.4813232421875,-3.337167501449585,1613.249755859375,275.0,5.403914451599121,39,2.312927722930908,1144.1766357421875,243.0,106.5462532043457,1688520719.4211092,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,3900
40,1997.1839599609375,40,2675.450927734375,3.706390142440796,2.2092325687408447,13.736186981201172,10.779516220092773,-4.002875804901123,-3.829052448272705,4,-0.20132747292518616,2276.992919921875,402.6000061035156,2.6997733116149902,17.14610481262207,1333.919921875,-4.141902923583984,1064.7493896484375,273.0,5.170914649963379,40,2.201967477798462,1611.5867919921875,389.6000061035156,108.7892997264862,1688520721.6641557,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4000
41,1684.099609375,41,2255.558349609375,3.7128491401672363,2.2105765342712402,13.38415241241455,11.799539566040039,-3.8542277812957764,-3.1651546955108643,4,-0.32326602935791016,1902.8465576171875,356.6000061035156,3.036259889602661,13.770421028137207,1631.5435791015625,-3.888597249984741,1347.3079833984375,287.3999938964844,5.892993927001953,41,2.362759590148926,1440.3526611328125,247.60000610351562,111.03430604934692,1688520723.909162,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4100
42,2040.8248291015625,42,1682.7777099609375,3.9797112941741943,2.2119758129119873,11.95751667022705,11.505341529846191,-3.4548943042755127,-3.6989517211914062,4,0.09920583665370941,1437.538818359375,248.8000030517578,3.426586151123047,12.815977096557617,1885.4652099609375,-3.5617682933807373,1632.762939453125,256.3999938964844,6.626818656921387,42,3.102975845336914,1764.678955078125,279.6000061035156,113.28101110458374,1688520726.155867,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4200
43,2439.188232421875,43,2450.262939453125,4.134782791137695,2.211136817932129,15.363972663879395,13.174006462097168,-3.7187774181365967,-3.540426254272461,4,-0.47638842463493347,2098.926513671875,355.3999938964844,2.5199379920959473,17.855554580688477,1614.428955078125,-4.062788009643555,1408.369384765625,209.60000610351562,4.464656352996826,43,1.3760735988616943,2102.507080078125,340.3999938964844,115.5266420841217,1688520728.401498,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4300
44,2139.573974609375,44,1808.845947265625,3.904623508453369,2.2119264602661133,11.760354995727539,9.598494529724121,-3.5611560344696045,-3.4685916900634766,4,-0.8283928632736206,1518.1707763671875,294.6000061035156,2.33687424659729,13.78034782409668,2072.475341796875,-3.9244401454925537,1812.9443359375,263.0,5.603837490081787,44,1.549306869506836,1846.736328125,296.3999938964844,117.77262473106384,1688520730.6474807,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4400
45,1796.6146240234375,45,1801.490234375,3.795081615447998,2.208200216293335,12.724102020263672,12.282785415649414,-3.2602028846740723,-4.049196243286133,4,-0.45255547761917114,1435.1610107421875,370.3999938964844,2.5391714572906494,13.975518226623535,2124.650146484375,-4.071093559265137,1842.499267578125,286.20001220703125,5.007335662841797,45,1.7196128368377686,1517.8746337890625,282.0,120.01545715332031,1688520732.8903131,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4500
46,1416.865966796875,46,2050.448486328125,3.734052896499634,2.2196314334869385,10.175172805786133,10.173296928405762,-3.508115768432617,-3.4970853328704834,4,-0.032828494906425476,1720.1209716796875,334.0,3.068279981613159,14.555173873901367,2018.247314453125,-3.6721103191375732,1767.1451416015625,254.60000610351562,6.018798828125,46,2.6012203693389893,1189.1746826171875,231.1999969482422,122.26659512519836,1688520735.1414511,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4600
47,2823.200927734375,47,4158.32568359375,4.652774333953857,2.220606565475464,23.389257431030273,10.268327713012695,-3.5741963386535645,-3.692979574203491,4,-0.15903213620185852,3852.280029296875,310.20001220703125,2.9639220237731934,24.923742294311523,1293.9998779296875,-4.1538615226745605,1005.4935913085938,292.20001220703125,5.776589393615723,47,2.0437915325164795,2496.176025390625,330.6000061035156,124.51608777046204,1688520737.3909438,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4700
48,3280.014892578125,48,1829.1845703125,3.439084529876709,2.2177250385284424,12.216485977172852,9.562478065490723,-3.8753395080566406,-4.776176452636719,4,0.28445929288864136,1541.7431640625,291.3999938964844,2.755798578262329,12.618587493896484,1648.7962646484375,-3.9588019847869873,1274.5732421875,379.0,4.882929801940918,48,2.1468124389648438,2956.289794921875,327.6000061035156,126.7674469947815,1688520739.642303,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4800
49,2015.968017578125,49,2778.06103515625,4.724267959594727,2.2142317295074463,15.280031204223633,13.911043167114258,-3.584092855453491,-3.4346539974212646,4,-0.6902650594711304,2449.091064453125,333.3999938964844,3.006023406982422,20.363115310668945,2000.1375732421875,-4.429967403411865,1703.5716552734375,300.0,5.350963592529297,49,2.3258719444274902,1615.9525146484375,403.6000061035156,129.0157299041748,1688520741.890586,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,4900
50,3733.242919921875,50,3290.19970703125,3.959150791168213,2.2160017490386963,13.9418306350708,9.308282852172852,-3.45410418510437,-3.7782013416290283,4,-0.9267787933349609,2959.954345703125,334.20001220703125,2.571197509765625,17.79867935180664,1464.0487060546875,-3.9540767669677734,1199.6268310546875,268.20001220703125,5.5636444091796875,50,1.7164483070373535,3408.497802734375,328.20001220703125,131.26518440246582,1688520744.1400404,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5000
51,1875.750244140625,51,1809.9556884765625,4.0337324142456055,2.2158052921295166,11.44902515411377,11.174031257629395,-4.267565727233887,-4.296212673187256,4,-0.4861043691635132,1461.2720947265625,352.3999938964844,2.7677550315856934,13.378530502319336,1724.939453125,-3.716566562652588,1476.0345458984375,253.1999969482422,5.556506156921387,51,1.8190691471099854,1656.6168212890625,223.40000915527344,133.515221118927,1688520746.390077,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5100
52,2744.26416015625,52,1668.779296875,3.9729061126708984,2.214578866958618,12.631567001342773,12.474260330200195,-3.6486568450927734,-3.526463270187378,4,0.6679285764694214,1351.6895751953125,321.3999938964844,3.6639301776885986,13.889397621154785,2203.468505859375,-4.311020851135254,1873.3968505859375,333.6000061035156,6.6939263343811035,52,2.694741725921631,2480.112548828125,267.8000183105469,135.76395869255066,1688520748.6388147,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5200
53,1653.62109375,53,2213.994384765625,4.128328323364258,2.217258930206299,12.552298545837402,12.137721061706543,-3.7706048488616943,-3.7486977577209473,4,0.25890907645225525,1895.8465576171875,322.0,3.762122392654419,13.669427871704102,2124.306396484375,-3.852294683456421,1826.0546875,302.0,6.176448822021484,53,3.046443462371826,1368.9915771484375,288.3999938964844,138.0148708820343,1688520750.8897269,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5300
54,1503.8958740234375,54,2031.6468505859375,3.723695993423462,2.2158920764923096,11.520744323730469,11.262225151062012,-3.3568227291107178,-3.4394161701202393,4,-0.27062228322029114,1695.66796875,340.3999938964844,2.678190231323242,11.699161529541016,1343.275390625,-4.421757698059082,1127.7154541015625,219.0,5.064560413360596,54,2.363431930541992,1261.8531494140625,245.40000915527344,140.2664704322815,1688520753.1413264,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5400
55,1991.7391357421875,55,2151.19189453125,4.140787124633789,2.2354519367218018,12.638553619384766,12.280085563659668,-4.536937236785889,-4.491058826446533,4,-0.5336788296699524,1768.2587890625,387.3999938964844,2.667907238006592,14.019574165344238,2053.60791015625,-4.467268943786621,1717.6981201171875,340.3999938964844,4.408013820648193,55,1.5175409317016602,1653.076171875,343.20001220703125,142.5353946685791,1688520755.4102507,cgp,mu+lambda-ga,distance-no_termination,walker2d,4,5500
