iteration,front_size,reward,simplicity,seed,environment,solver
0,4,615.08295,0.93333334,0,inverted_double_pendulum,lgp
0,4,679.8742,0.59999996,0,inverted_double_pendulum,lgp
0,4,283.0133,1.0,0,inverted_double_pendulum,lgp
0,4,643.17084,0.79999995,0,inverted_double_pendulum,lgp
1,2,283.0133,1.0,0,inverted_double_pendulum,lgp
1,2,790.9352,0.93333334,0,inverted_double_pendulum,lgp
2,2,790.9352,0.93333334,0,inverted_double_pendulum,lgp
2,2,291.95923,1.0,0,inverted_double_pendulum,lgp
3,2,291.95923,1.0,0,inverted_double_pendulum,lgp
3,2,747.6,0.93333334,0,inverted_double_pendulum,lgp
4,2,291.95923,1.0,0,inverted_double_pendulum,lgp
4,2,747.6,0.93333334,0,inverted_double_pendulum,lgp
5,2,633.0679,0.93333334,0,inverted_double_pendulum,lgp
5,2,321.13046,1.0,0,inverted_double_pendulum,lgp
6,2,321.2197,1.0,0,inverted_double_pendulum,lgp
6,2,624.27673,0.93333334,0,inverted_double_pendulum,lgp
7,2,321.2197,1.0,0,inverted_double_pendulum,lgp
7,2,624.27673,0.93333334,0,inverted_double_pendulum,lgp
8,2,321.2197,1.0,0,inverted_double_pendulum,lgp
8,2,624.27673,0.93333334,0,inverted_double_pendulum,lgp
9,2,321.2197,1.0,0,inverted_double_pendulum,lgp
9,2,624.27673,0.93333334,0,inverted_double_pendulum,lgp
10,3,321.2197,1.0,0,inverted_double_pendulum,lgp
10,3,900.09534,0.59999996,0,inverted_double_pendulum,lgp
10,3,766.79987,0.93333334,0,inverted_double_pendulum,lgp
11,4,900.09534,0.59999996,0,inverted_double_pendulum,lgp
11,4,766.79987,0.93333334,0,inverted_double_pendulum,lgp
11,4,805.0833,0.8666667,0,inverted_double_pendulum,lgp
11,4,340.36218,1.0,0,inverted_double_pendulum,lgp
12,4,900.09534,0.59999996,0,inverted_double_pendulum,lgp
12,4,766.79987,0.93333334,0,inverted_double_pendulum,lgp
12,4,805.0833,0.8666667,0,inverted_double_pendulum,lgp
12,4,340.36218,1.0,0,inverted_double_pendulum,lgp
13,4,900.09534,0.59999996,0,inverted_double_pendulum,lgp
13,4,766.79987,0.93333334,0,inverted_double_pendulum,lgp
13,4,805.0833,0.8666667,0,inverted_double_pendulum,lgp
13,4,340.36218,1.0,0,inverted_double_pendulum,lgp
14,3,900.09534,0.59999996,0,inverted_double_pendulum,lgp
14,3,340.36218,1.0,0,inverted_double_pendulum,lgp
14,3,880.4324,0.93333334,0,inverted_double_pendulum,lgp
15,2,340.36218,1.0,0,inverted_double_pendulum,lgp
15,2,880.4324,0.93333334,0,inverted_double_pendulum,lgp
16,2,766.79987,0.93333334,0,inverted_double_pendulum,lgp
16,2,340.36218,1.0,0,inverted_double_pendulum,lgp
17,2,738.07983,0.93333334,0,inverted_double_pendulum,lgp
17,2,340.36218,1.0,0,inverted_double_pendulum,lgp
18,2,738.07983,0.93333334,0,inverted_double_pendulum,lgp
18,2,340.36218,1.0,0,inverted_double_pendulum,lgp
19,3,340.36218,1.0,0,inverted_double_pendulum,lgp
19,3,817.4215,0.79999995,0,inverted_double_pendulum,lgp
19,3,798.94006,0.93333334,0,inverted_double_pendulum,lgp
20,3,340.36218,1.0,0,inverted_double_pendulum,lgp
20,3,817.4215,0.79999995,0,inverted_double_pendulum,lgp
20,3,804.5767,0.93333334,0,inverted_double_pendulum,lgp
21,4,340.36218,1.0,0,inverted_double_pendulum,lgp
21,4,817.4215,0.79999995,0,inverted_double_pendulum,lgp
21,4,804.5767,0.93333334,0,inverted_double_pendulum,lgp
21,4,808.43353,0.8666667,0,inverted_double_pendulum,lgp
22,4,340.36218,1.0,0,inverted_double_pendulum,lgp
22,4,817.4215,0.79999995,0,inverted_double_pendulum,lgp
22,4,808.43353,0.8666667,0,inverted_double_pendulum,lgp
22,4,804.6415,0.93333334,0,inverted_double_pendulum,lgp
23,2,340.36218,1.0,0,inverted_double_pendulum,lgp
23,2,804.6415,0.93333334,0,inverted_double_pendulum,lgp
24,2,340.36218,1.0,0,inverted_double_pendulum,lgp
24,2,804.6415,0.93333334,0,inverted_double_pendulum,lgp
25,3,340.36218,1.0,0,inverted_double_pendulum,lgp
25,3,804.6415,0.93333334,0,inverted_double_pendulum,lgp
25,3,851.8625,0.73333335,0,inverted_double_pendulum,lgp
26,2,340.36218,1.0,0,inverted_double_pendulum,lgp
26,2,804.6415,0.93333334,0,inverted_double_pendulum,lgp
27,3,340.36218,1.0,0,inverted_double_pendulum,lgp
27,3,810.85266,0.93333334,0,inverted_double_pendulum,lgp
27,3,952.6136,0.8666667,0,inverted_double_pendulum,lgp
