,_runtime,training.top_k_fit.top_0_fit,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,_timestamp,training.fitness_1q,training.generation,training.fitness_mean,training.evaluation_time,_step,training.run_id,training.fitness_3q,training.top_k_fit.top_1_fit,solver,ea,environment,seed
32,175.3082890510559,999.5972900390625,214.52919006347656,942.7052001953125,999.33935546875,1687000074.739154,997.9341430664062,32,834.2989501953125,4.772490978240967,32,0,723.6443481445312,999.3997192382812,cgp,mu+lambda,ant,1
33,180.09796690940857,999.3817138671875,174.25543212890625,991.1456298828125,999.1304321289062,1687000079.528832,997.9605712890625,33,892.0185546875,4.771424770355225,33,0,828.40625,999.191650390625,cgp,mu+lambda,ant,1
34,184.88605308532715,999.5098266601562,247.59324645996094,957.9063720703125,998.9966430664062,1687000084.3169181,997.827392578125,34,828.9230346679688,4.77097749710083,34,0,710.139404296875,999.0105590820312,cgp,mu+lambda,ant,1
35,189.67937755584717,999.6141967773438,213.7755126953125,964.8878173828125,999.3715209960938,1687000089.1102426,998.0355834960938,35,841.7223510742188,4.77333402633667,35,0,708.5984497070312,999.3773803710938,cgp,mu+lambda,ant,1
36,194.47113275527954,999.5903930664062,228.5697479248047,938.9534912109375,999.0828857421875,1687000093.9019978,997.6370849609375,36,810.8643798828125,4.77317476272583,36,0,686.955078125,999.4738159179688,cgp,mu+lambda,ant,1
37,199.2623941898346,999.5543823242188,176.79290771484375,967.4378662109375,999.2338256835938,1687000098.6932592,997.9542236328125,37,854.61328125,4.774046421051025,37,0,708.6820678710938,999.5337524414062,cgp,mu+lambda,ant,1
38,204.0551953315735,999.5821533203125,236.39488220214844,949.9208374023438,999.389404296875,1687000103.4860604,998.113037109375,38,820.1134033203125,4.774383544921875,38,0,699.1434936523438,999.4896240234375,cgp,mu+lambda,ant,1
39,208.84515690803528,999.518798828125,182.98312377929688,984.6473388671875,999.3909912109375,1687000108.276022,997.97900390625,39,861.6869506835938,4.771792411804199,39,0,709.7932739257812,999.4673461914062,cgp,mu+lambda,ant,1
40,213.63503217697144,999.4269409179688,257.8382263183594,959.9759521484375,999.1792602539062,1687000113.0658972,997.872802734375,40,813.8423461914062,4.77218770980835,40,0,702.6177368164062,999.1976928710938,cgp,mu+lambda,ant,1
41,218.42647004127502,999.8634643554688,204.750732421875,957.304443359375,999.528076171875,1687000117.857335,997.9259033203125,41,850.828369140625,4.7732768058776855,41,0,707.2901000976562,999.6297607421875,cgp,mu+lambda,ant,1
42,223.2179148197174,1000.1265869140625,211.38734436035156,978.4925537109375,999.224853515625,1687000122.6487799,998.0632934570312,42,848.3046875,4.773191452026367,42,0,706.6096801757812,999.3448486328125,cgp,mu+lambda,ant,1
43,228.00687217712402,999.6458740234375,187.47109985351562,964.4776611328125,999.47900390625,1687000127.4377372,998.546630859375,43,860.62060546875,4.771747589111328,43,0,710.3446655273438,999.6220092773438,cgp,mu+lambda,ant,1
44,232.79698133468628,999.6828002929688,215.3560333251953,974.23486328125,999.3621826171875,1687000132.2278464,998.2301025390625,44,848.2108154296875,4.771793365478516,44,0,710.5634155273438,999.3840942382812,cgp,mu+lambda,ant,1
45,237.58526253700256,1000.095703125,205.84930419921875,964.077392578125,999.6542358398438,1687000137.0161276,998.1033935546875,45,839.239013671875,4.769891738891602,45,0,701.8617553710938,999.8817138671875,cgp,mu+lambda,ant,1
46,242.37678146362305,1000.1192626953125,203.34922790527344,953.9833984375,999.6541748046875,1687000141.8076465,998.4048461914062,46,850.4921875,4.772862911224365,46,0,716.2689208984375,999.8095703125,cgp,mu+lambda,ant,1
47,247.1581633090973,999.8781127929688,233.4361572265625,946.590576171875,999.4862060546875,1687000146.5890284,998.5629272460938,47,829.8442993164062,4.7638044357299805,47,0,705.7700805664062,999.87158203125,cgp,mu+lambda,ant,1
48,251.9292860031128,1000.0894775390625,214.48941040039062,979.4303588867188,999.4296875,1687000151.360151,998.3356323242188,48,843.4320068359375,4.753143310546875,48,0,704.1485595703125,999.455810546875,cgp,mu+lambda,ant,1
49,256.6993639469147,999.9544067382812,206.6554718017578,904.2069091796875,999.9171142578125,1687000156.130229,998.181884765625,49,816.22216796875,4.7521257400512695,49,0,698.547119140625,999.9396362304688,cgp,mu+lambda,ant,1
50,261.4687328338623,1000.680419921875,230.83602905273438,942.6948852539062,999.5825805664062,1687000160.899598,997.8660888671875,50,826.0386352539062,4.7525434494018555,50,0,704.1233520507812,1000.1278686523438,cgp,mu+lambda,ant,1
51,266.23941016197205,999.8084106445312,221.7211456298828,943.207275390625,999.5286865234375,1687000165.6702752,998.212158203125,51,825.684326171875,4.75266170501709,51,0,699.4140625,999.7359008789062,cgp,mu+lambda,ant,1
52,271.00761222839355,1000.5267333984375,215.7532958984375,870.9498291015625,999.6901245117188,1687000170.4384773,998.3773193359375,52,815.3052368164062,4.750360488891602,52,0,698.055908203125,999.692626953125,cgp,mu+lambda,ant,1
53,275.7760739326477,1000.8148193359375,221.0642852783203,933.2352294921875,1000.0995483398438,1687000175.206939,998.2150268554688,53,828.4165649414062,4.75188684463501,53,0,699.8265380859375,1000.53515625,cgp,mu+lambda,ant,1
54,280.54783749580383,1000.2622680664062,209.58486938476562,937.9890747070312,999.9549560546875,1687000179.9787025,997.9315185546875,54,825.4816284179688,4.753880500793457,54,0,699.0888671875,1000.1451416015625,cgp,mu+lambda,ant,1
55,285.31523418426514,1000.2664794921875,249.61524963378906,805.3925170898438,999.8928833007812,1687000184.7460992,995.926025390625,55,765.6219482421875,4.7498779296875,55,0,634.5215454101562,999.9056396484375,cgp,mu+lambda,ant,1
56,290.08284616470337,1000.2302856445312,233.56629943847656,968.2408447265625,999.7689208984375,1687000189.5137112,998.6203002929688,56,836.0280151367188,4.750740051269531,56,0,708.2323608398438,999.933837890625,cgp,mu+lambda,ant,1
57,294.84945130348206,1000.2079467773438,224.70663452148438,966.0003051757812,999.7444458007812,1687000194.2803164,998.2095336914062,57,836.7456665039062,4.748814582824707,57,0,708.4574584960938,999.7843627929688,cgp,mu+lambda,ant,1
58,299.6215422153473,1000.1949462890625,253.61683654785156,977.731201171875,999.7946166992188,1687000199.0524073,998.7333984375,58,816.2493286132812,4.754831790924072,58,0,694.2965087890625,1000.0556030273438,cgp,mu+lambda,ant,1
59,304.39106130599976,1000.442626953125,248.4905242919922,978.1426391601562,999.9486694335938,1687000203.8219264,998.9813232421875,59,832.1784057617188,4.752461910247803,59,0,693.8519287109375,1000.1015014648438,cgp,mu+lambda,ant,1
60,309.1612157821655,1000.1016235351562,246.92697143554688,951.9031982421875,999.9979858398438,1687000208.5920808,998.6409912109375,60,815.0210571289062,4.7526044845581055,60,0,705.7730712890625,1000.0391845703125,cgp,mu+lambda,ant,1
61,313.93298268318176,1000.4080200195312,215.2913055419922,970.053955078125,999.9501953125,1687000213.3638477,999.0681762695312,61,844.3312377929688,4.754000663757324,61,0,708.8346557617188,1000.2933349609375,cgp,mu+lambda,ant,1
62,318.7021632194519,1000.2738647460938,196.12677001953125,956.0755615234375,1000.0111083984375,1687000218.1330283,997.7616577148438,62,843.8134155273438,4.751705169677734,62,0,708.9816284179688,1000.0208129882812,cgp,mu+lambda,ant,1
63,323.46621680259705,1000.2927856445312,240.4735870361328,950.0968017578125,999.9488525390625,1687000222.8970819,997.7451171875,63,823.6795654296875,4.746039867401123,63,0,697.9998779296875,1000.2371215820312,cgp,mu+lambda,ant,1
64,328.23491525650024,1000.381591796875,260.5167541503906,907.6124877929688,999.6820678710938,1687000227.6657803,997.264404296875,64,792.085693359375,4.751033306121826,64,0,685.6290283203125,999.7392578125,cgp,mu+lambda,ant,1
65,333.0083062648773,1000.3845825195312,217.5123291015625,967.86328125,999.8968505859375,1687000232.4391713,998.248291015625,65,841.76171875,4.756397724151611,65,0,703.6402587890625,1000.0386962890625,cgp,mu+lambda,ant,1
66,337.77778673171997,1000.111328125,211.5778045654297,961.80224609375,999.700439453125,1687000237.2086518,997.726806640625,66,842.6532592773438,4.751934051513672,66,0,706.052734375,999.919677734375,cgp,mu+lambda,ant,1
67,342.54902172088623,1000.041748046875,192.47128295898438,949.84375,999.7716064453125,1687000241.9798868,998.420654296875,67,848.1253051757812,4.753071308135986,67,0,707.1627807617188,999.87158203125,cgp,mu+lambda,ant,1
68,347.3215100765228,1000.59619140625,215.06454467773438,927.969970703125,1000.023681640625,1687000246.7523751,998.6084594726562,68,818.8870239257812,4.754551410675049,68,0,701.095947265625,1000.2866821289062,cgp,mu+lambda,ant,1
69,352.0921013355255,1000.4790649414062,229.79885864257812,953.9706420898438,999.929443359375,1687000251.5229664,997.5748291015625,69,832.8871459960938,4.753535747528076,69,0,713.7902221679688,999.9761352539062,cgp,mu+lambda,ant,1
70,356.8631772994995,1000.0836791992188,202.81466674804688,983.7913818359375,999.8067626953125,1687000256.2940423,998.928466796875,70,865.2454223632812,4.753166198730469,70,0,777.2424926757812,1000.0387573242188,cgp,mu+lambda,ant,1
71,361.6349000930786,1000.3255615234375,196.57540893554688,972.4228515625,999.8470458984375,1687000261.0657651,998.1610717773438,71,855.8247680664062,4.753837585449219,71,0,715.8567504882812,1000.2435302734375,cgp,mu+lambda,ant,1
72,366.405597448349,1000.4642944335938,234.5238037109375,890.0012817382812,999.8987426757812,1687000265.8364625,998.6708374023438,72,799.582275390625,4.753904819488525,72,0,672.1060791015625,1000.155029296875,cgp,mu+lambda,ant,1
73,371.17729663848877,1000.315185546875,215.0214385986328,976.4962158203125,1000.1170654296875,1687000270.6081617,997.9324340820312,73,847.0263671875,4.7537055015563965,73,0,709.449462890625,1000.1941528320312,cgp,mu+lambda,ant,1
74,375.947144985199,1000.0955200195312,200.62510681152344,944.3543701171875,1000.02197265625,1687000275.37801,998.469970703125,74,844.36669921875,4.751745223999023,74,0,709.871826171875,1000.0695190429688,cgp,mu+lambda,ant,1
75,380.72101974487305,1000.1392211914062,238.81651306152344,966.2586669921875,999.9445190429688,1687000280.1518848,997.4191284179688,75,824.6182861328125,4.756884574890137,75,0,702.7401123046875,1000.0987548828125,cgp,mu+lambda,ant,1
76,385.4917502403259,1000.020263671875,187.34300231933594,971.7886962890625,999.8567504882812,1687000284.9226153,998.5994262695312,76,856.6050415039062,4.752771377563477,76,0,709.444091796875,999.8965454101562,cgp,mu+lambda,ant,1
77,390.26031374931335,1000.2296752929688,192.3023223876953,933.9208984375,999.9046630859375,1687000289.6911788,998.4944458007812,77,844.072998046875,4.751107215881348,77,0,717.0953979492188,1000.2019653320312,cgp,mu+lambda,ant,1
78,395.029465675354,999.922119140625,246.9628448486328,868.1817016601562,999.7340087890625,1687000294.4603307,998.634765625,78,783.3466796875,4.752315044403076,78,0,655.7647705078125,999.764404296875,cgp,mu+lambda,ant,1
79,399.8001947402954,1000.107177734375,232.33985900878906,873.5090942382812,1000.00048828125,1687000299.2310598,997.4894409179688,79,803.4521484375,4.753159523010254,79,0,679.684326171875,1000.0467529296875,cgp,mu+lambda,ant,1
80,404.5712513923645,1000.2276611328125,242.07601928710938,883.9215698242188,999.9021606445312,1687000304.0021164,998.5464477539062,80,801.6820678710938,4.753477573394775,80,0,688.3314208984375,1000.1719970703125,cgp,mu+lambda,ant,1
81,409.3417181968689,999.8878173828125,222.00401306152344,917.86083984375,999.8056030273438,1687000308.7725832,998.9398803710938,81,817.1452026367188,4.753727436065674,81,0,655.8456420898438,999.8524169921875,cgp,mu+lambda,ant,1
82,414.1118004322052,1000.0823974609375,262.2792663574219,912.6867065429688,999.91455078125,1687000313.5426655,997.7852783203125,82,795.8963623046875,4.751170635223389,82,0,692.5702514648438,999.9219360351562,cgp,mu+lambda,ant,1
83,418.88236832618713,1000.1892700195312,246.8256072998047,932.81884765625,999.9157104492188,1687000318.3132334,997.6738891601562,83,807.0358276367188,4.7519330978393555,83,0,689.484375,1000.041015625,cgp,mu+lambda,ant,1
84,423.65394949913025,1000.7827758789062,222.80885314941406,958.7802734375,1000.3229370117188,1687000323.0848145,999.004638671875,84,838.408447265625,4.755281448364258,84,0,705.3446044921875,1000.4058227539062,cgp,mu+lambda,ant,1
85,428.42316126823425,1000.4969482421875,212.65684509277344,976.3833618164062,1000.246826171875,1687000327.8540263,999.2567138671875,85,849.3197631835938,4.751369476318359,85,0,711.0880737304688,1000.306884765625,cgp,mu+lambda,ant,1
86,433.19455337524414,1000.486083984375,199.00894165039062,916.1642456054688,1000.0048217773438,1687000332.6254184,997.4127197265625,86,835.9398193359375,4.7531867027282715,86,0,731.951416015625,1000.11767578125,cgp,mu+lambda,ant,1
87,437.966566324234,1000.3455200195312,213.31236267089844,918.575927734375,1000.0437622070312,1687000337.3974314,999.2222900390625,87,826.3907470703125,4.7548508644104,87,0,688.3721923828125,1000.1710205078125,cgp,mu+lambda,ant,1
88,442.7395112514496,1000.754150390625,233.7249298095703,954.8741455078125,1000.0612182617188,1687000342.1703763,999.2942504882812,88,822.271240234375,4.7553181648254395,88,0,687.4401245117188,1000.2493286132812,cgp,mu+lambda,ant,1
89,447.5099267959595,1000.2174072265625,195.72308349609375,921.1978759765625,999.8493041992188,1687000346.9407918,997.2935791015625,89,833.1831665039062,4.752624988555908,89,0,692.333251953125,999.947021484375,cgp,mu+lambda,ant,1
90,452.282146692276,1000.620849609375,186.90098571777344,924.512939453125,1000.2218627929688,1687000351.7130117,997.23095703125,90,840.1565551757812,4.754414081573486,90,0,693.5430908203125,1000.304443359375,cgp,mu+lambda,ant,1
91,457.0522029399872,1000.6246948242188,219.00347900390625,952.9213256835938,1000.2920532226562,1687000356.483068,997.4151611328125,91,826.7156982421875,4.753474712371826,91,0,689.5557250976562,1000.4869384765625,cgp,mu+lambda,ant,1
92,461.82429671287537,1000.6480102539062,198.17625427246094,992.29345703125,1000.2987670898438,1687000361.2551618,999.4810791015625,92,884.721435546875,4.753778457641602,92,0,875.07080078125,1000.4442749023438,cgp,mu+lambda,ant,1
93,466.5945477485657,1000.60546875,195.84767150878906,991.4503173828125,1000.24609375,1687000366.0254128,999.3734741210938,93,858.3988037109375,4.752574920654297,93,0,718.510009765625,1000.3397827148438,cgp,mu+lambda,ant,1
94,471.36548614501953,1000.7281494140625,213.28224182128906,977.5557250976562,1000.4476318359375,1687000370.7963512,999.3020629882812,94,857.802978515625,4.7544121742248535,94,0,744.3094482421875,1000.4492797851562,cgp,mu+lambda,ant,1
95,476.13837909698486,1000.650146484375,197.12478637695312,981.669921875,1000.3129272460938,1687000375.5692441,998.8703002929688,95,859.581298828125,4.754696846008301,95,0,746.9452514648438,1000.403564453125,cgp,mu+lambda,ant,1
96,480.9093005657196,1000.6972045898438,247.79684448242188,963.7294311523438,1000.4225463867188,1687000380.3401656,998.7424926757812,96,809.3014526367188,4.75273323059082,96,0,679.5596923828125,1000.4488525390625,cgp,mu+lambda,ant,1
97,485.6796474456787,1000.332275390625,244.8651123046875,980.9736938476562,1000.1377563476562,1687000385.1105125,999.2506103515625,97,825.525390625,4.753865718841553,97,0,684.1856689453125,1000.2244873046875,cgp,mu+lambda,ant,1
98,490.4541471004486,1000.6610107421875,159.25689697265625,968.668212890625,1000.4237670898438,1687000389.8850121,998.7698974609375,98,878.6699829101562,4.756374835968018,98,0,754.4959716796875,1000.5291137695312,cgp,mu+lambda,ant,1
99,495.2270839214325,1000.5402221679688,220.0101776123047,970.7515258789062,1000.2274169921875,1687000394.657949,999.3355712890625,99,843.6454467773438,4.753851413726807,99,0,709.1875610351562,1000.2933959960938,cgp,mu+lambda,ant,1
100,499.999475479126,1000.9321899414062,251.54283142089844,963.3681640625,1000.4765625,1687000399.4303405,999.2815551757812,100,821.5634155273438,4.755749225616455,100,0,698.166259765625,1000.6612548828125,cgp,mu+lambda,ant,1
101,504.77037477493286,1001.1430053710938,214.65576171875,960.876220703125,1000.510009765625,1687000404.2012398,998.872314453125,101,841.000244140625,4.753463268280029,101,0,694.2412109375,1000.6436157226562,cgp,mu+lambda,ant,1
102,509.5432758331299,1000.5471801757812,218.82196044921875,972.1306762695312,1000.2990112304688,1687000408.974141,999.0505981445312,102,842.1967163085938,4.75469970703125,102,0,705.1452026367188,1000.3147583007812,cgp,mu+lambda,ant,1
103,514.314249753952,1000.7528076171875,245.69387817382812,951.0147705078125,1000.3792114257812,1687000413.7451148,998.3381958007812,103,809.51171875,4.753488063812256,103,0,671.0249633789062,1000.6007690429688,cgp,mu+lambda,ant,1
104,519.0870277881622,1001.0416870117188,219.43727111816406,961.3055419921875,1000.728515625,1687000418.5178928,997.34326171875,104,840.6392211914062,4.755151271820068,104,0,709.2908325195312,1000.7710571289062,cgp,mu+lambda,ant,1
105,523.8606386184692,1000.7044067382812,192.92648315429688,920.0989990234375,1000.57470703125,1687000423.2915037,998.069580078125,105,835.1354370117188,4.755605220794678,105,0,700.7607421875,1000.61962890625,cgp,mu+lambda,ant,1
106,528.6334068775177,1000.8876953125,177.78770446777344,948.8203125,1000.4475708007812,1687000428.064272,999.6708374023438,106,849.7307739257812,4.756219387054443,106,0,707.7732543945312,1000.744384765625,cgp,mu+lambda,ant,1
107,533.4081013202667,1000.8070678710938,170.70289611816406,939.989013671875,1000.5942993164062,1687000432.8389664,999.4544677734375,107,857.1067504882812,4.7567243576049805,107,0,708.9716796875,1000.6597900390625,cgp,mu+lambda,ant,1
108,538.1782975196838,1001.2769775390625,243.0277099609375,914.5803833007812,1000.760498046875,1687000437.6091626,999.2310791015625,108,805.6329345703125,4.75224494934082,108,0,656.6781616210938,1000.812255859375,cgp,mu+lambda,ant,1
109,542.9466507434845,1000.9197387695312,229.205810546875,962.6126708984375,1000.6392211914062,1687000442.3775158,999.75634765625,109,835.8348999023438,4.750852108001709,109,0,707.6237182617188,1000.7734375,cgp,mu+lambda,ant,1
110,547.7153010368347,1000.7037963867188,190.10171508789062,973.33154296875,1000.5282592773438,1687000447.146166,998.5546264648438,110,852.3624267578125,4.751324653625488,110,0,703.2198486328125,1000.56591796875,cgp,mu+lambda,ant,1
111,552.4835646152496,1000.9296875,234.61680603027344,920.4921875,1000.72314453125,1687000451.9144297,998.7579345703125,111,824.97998046875,4.750267028808594,111,0,703.7872924804688,1000.9056396484375,cgp,mu+lambda,ant,1
112,557.2532165050507,1001.0844116210938,209.24732971191406,959.962158203125,1000.659912109375,1687000456.6840816,999.2366333007812,112,848.9288330078125,4.751357078552246,112,0,706.1287841796875,1000.7857666015625,cgp,mu+lambda,ant,1
113,562.0207872390747,1001.2440795898438,191.8220672607422,984.1339111328125,1000.8025512695312,1687000461.4516523,999.7197265625,113,868.8088989257812,4.750750541687012,113,0,752.7755126953125,1000.9296264648438,cgp,mu+lambda,ant,1
114,566.7857491970062,1000.5381469726562,222.30831909179688,969.2557983398438,1000.4967041015625,1687000466.2166142,999.4434814453125,114,840.1559448242188,4.746211051940918,114,0,706.4662475585938,1000.5115356445312,cgp,mu+lambda,ant,1
115,571.5516059398651,1000.5723266601562,192.259521484375,939.8621826171875,1000.4187622070312,1687000470.982471,998.0807495117188,115,847.1791381835938,4.748200416564941,115,0,699.6340942382812,1000.515869140625,cgp,mu+lambda,ant,1
116,576.3180506229401,1001.0743408203125,211.49371337890625,944.619873046875,1000.5219116210938,1687000475.7489157,999.4844970703125,116,839.2427978515625,4.750043869018555,116,0,706.8382568359375,1000.6192016601562,cgp,mu+lambda,ant,1
117,581.0867266654968,1000.7364501953125,216.1647491455078,975.1026611328125,1000.4608764648438,1687000480.5175917,999.4639892578125,117,860.424072265625,4.7504048347473145,117,0,799.9141235351562,1000.5616455078125,cgp,mu+lambda,ant,1
118,585.8550634384155,1001.0845336914062,157.3567657470703,971.303955078125,1000.6035766601562,1687000485.2859285,999.014892578125,118,884.7493286132812,4.750039100646973,118,0,779.1307373046875,1000.8025512695312,cgp,mu+lambda,ant,1
119,590.6317768096924,1001.0829467773438,237.2161865234375,958.2724609375,1000.8726196289062,1687000490.0626419,998.2015380859375,119,817.0499267578125,4.7601447105407715,119,0,685.0581665039062,1000.8872680664062,cgp,mu+lambda,ant,1
120,595.4017405509949,1000.877685546875,218.02003479003906,927.635498046875,1000.5910034179688,1687000494.8326056,999.58251953125,120,830.7322998046875,4.752179145812988,120,0,705.7329711914062,1000.77392578125,cgp,mu+lambda,ant,1
121,600.1684708595276,1001.0814208984375,200.74783325195312,906.35400390625,1000.8533935546875,1687000499.599336,998.6095581054688,121,844.824462890625,4.748600959777832,121,0,726.3704833984375,1000.9472045898438,cgp,mu+lambda,ant,1
