,iteration,front_size,reward,simplicity
0,0,2,815.02325,0.8333333
1,0,2,846.3104,0.81666666
2,1,2,815.02325,0.8333333
3,1,2,846.3104,0.81666666
4,2,2,815.02325,0.8333333
5,2,2,846.3104,0.81666666
6,3,2,815.02325,0.8333333
7,3,2,846.3104,0.81666666
8,4,2,815.02325,0.8333333
9,4,2,846.3104,0.81666666
10,5,1,847.8921,0.8333333
11,6,1,815.02325,0.8333333
12,7,1,812.0635,0.8333333
13,8,1,830.4353,0.8333333
14,9,1,122.22601,0.8333333
15,10,1,46.18209,0.8333333
16,11,1,46.18325,0.8333333
17,12,2,46.18325,0.8333333
18,12,2,771.94086,0.81666666
19,13,2,771.94086,0.81666666
20,13,2,46.188023,0.8333333
21,14,2,771.94086,0.81666666
22,14,2,46.188023,0.8333333
23,15,2,46.188023,0.8333333
24,15,2,820.6344,0.81666666
25,16,2,46.188023,0.8333333
26,16,2,871.99756,0.81666666
27,17,2,46.188023,0.8333333
28,17,2,871.99756,0.81666666
29,18,2,46.188023,0.8333333
30,18,2,820.6344,0.81666666
31,19,2,46.188023,0.8333333
32,19,2,862.2364,0.81666666
33,20,2,46.188023,0.8333333
34,20,2,861.8065,0.81666666
35,21,2,46.188023,0.8333333
36,21,2,820.6344,0.81666666
37,22,2,46.188023,0.8333333
38,22,2,820.9027,0.81666666
39,23,2,46.188023,0.8333333
40,23,2,870.9186,0.81666666
41,24,2,46.188023,0.8333333
42,24,2,870.9186,0.81666666
43,25,2,46.188023,0.8333333
44,25,2,860.4934,0.81666666
45,26,2,46.188023,0.8333333
46,26,2,860.4934,0.81666666
47,27,2,46.188023,0.8333333
48,27,2,879.329,0.81666666
49,28,2,46.188023,0.8333333
50,28,2,860.4934,0.81666666
51,29,2,46.188023,0.8333333
52,29,2,860.4934,0.81666666
53,30,2,46.188023,0.8333333
54,30,2,845.79285,0.81666666
55,31,2,46.188023,0.8333333
56,31,2,845.79285,0.81666666
57,32,2,46.188023,0.8333333
58,32,2,839.6418,0.81666666
59,33,2,46.188023,0.8333333
60,33,2,842.39026,0.81666666
61,34,2,46.188023,0.8333333
62,34,2,847.37695,0.81666666
63,35,2,46.188023,0.8333333
