,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,395.56005859375,0,22.822511911392212,0,1.0053154230117798,20.951427459716797,0.8512629270553589,1.254953384399414,435.6041564941406,-0.013848347589373589,0.1797924041748047,463.1293640136719,0,0.01088512223213911,-0.08920937776565552,3.7851521968841553,1687404869.9752378,cgp,mu+lambda,distance,ant,0,0
1,775.8175048828125,1,27.794188737869263,0,1.3863362073898315,4.761997699737549,0.9910860657691956,2.7926676273345947,103.3994140625,0.05581006035208702,0.34682804346084595,-395.1763610839844,1,0.03254730999469757,-0.17881950736045837,6.7090373039245605,1687404874.9469147,cgp,mu+lambda,distance,ant,0,100
2,-416.2868957519531,2,32.58672499656677,0,9.920059204101562,4.767812252044678,2.5815610885620117,9.926910400390625,555.8259887695312,1.153956413269043,1.491624355316162,171.47914123535156,2,0.6104657649993896,0.03766179457306862,12.109406471252441,1687404879.739451,cgp,mu+lambda,distance,ant,0,200
3,-104.89617919921875,3,37.37030649185181,0,8.997496604919434,4.761047840118408,3.1455652713775635,10.407231330871582,-135.71826171875,1.3775253295898438,2.358820676803589,-428.5340270996094,3,0.5522019863128662,-0.09620891511440277,12.667941093444824,1687404884.5230324,cgp,mu+lambda,distance,ant,0,300
4,-110.35166931152344,4,42.16503691673279,0,13.104070663452148,4.770503044128418,4.2129669189453125,14.841551780700684,-271.7789306640625,3.913444757461548,6.461989402770996,-345.95562744140625,4,2.3968381881713867,0.6589744091033936,15.85244369506836,1687404889.3177629,cgp,mu+lambda,distance,ant,0,400
5,-85.0605697631836,5,46.954278230667114,0,12.736698150634766,4.765382289886475,4.1019158363342285,13.132634162902832,-116.39885711669922,3.564035654067993,6.270218372344971,-89.34007263183594,5,1.521224021911621,0.2804156541824341,13.762503623962402,1687404894.1070042,cgp,mu+lambda,distance,ant,0,500
6,-99.53091430664062,6,51.74319386482239,0,13.316312789916992,4.765270709991455,4.8133931159973145,13.664254188537598,-38.19645309448242,3.864589214324951,8.547988891601562,-117.4395980834961,6,1.4774985313415527,0.12539757788181305,18.04354476928711,1687404898.8959198,cgp,mu+lambda,distance,ant,0,600
7,-306.0776062011719,7,56.529372692108154,0,12.720446586608887,4.761682510375977,4.689549922943115,12.987479209899902,-89.36386108398438,3.692040205001831,6.897818565368652,-245.3866729736328,7,1.2719523906707764,0.19565987586975098,17.547334671020508,1687404903.6820986,cgp,mu+lambda,distance,ant,0,700
8,64.53136444091797,8,61.3145968914032,0,14.595523834228516,4.761110305786133,5.355521202087402,15.790719985961914,-292.32952880859375,4.2910566329956055,10.030121803283691,-275.9988098144531,8,1.1001226902008057,0.20551829040050507,18.32445526123047,1687404908.4673228,cgp,mu+lambda,distance,ant,0,800
9,-331.8580627441406,9,66.10194182395935,0,17.052330017089844,4.763436794281006,5.651003360748291,17.49504852294922,-231.8292694091797,4.295467376708984,9.453123092651367,-409.9115905761719,9,1.1413590908050537,0.2654843330383301,19.099275588989258,1687404913.2546678,cgp,mu+lambda,distance,ant,0,900
