,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,training.top_k_forward_reward.top_2_forward_reward,_step,_runtime,training.fitness_1q,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_mean,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,_timestamp,training.run_id,training.fitness_3q,training.generation,training.top_k_reward.top_2_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,solver,ea,fitness,environment,seed,training.evaluation
25,-2.8442318439483643,-2.046567678451538,112.20000457763672,8792.3662109375,-2.113471269607544,8692.0146484375,9539.064453125,25,71.83732438087463,2086.18896484375,6899.71044921875,2152.033203125,1068.77490234375,14575.7060546875,102.4000015258789,465.8690185546875,2.0324854850769043,10442.1318359375,7400.95849609375,1688459499.7114654,0,-95.23900604248047,25,9632.154296875,14466.3544921875,95.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,2500
26,-2.030704975128174,-2.7226274013519287,94.0,11770.6943359375,-2.0226495265960693,11660.615234375,6722.77685546875,26,73.90081453323364,1685.28955078125,6419.9013671875,1962.687744140625,941.51953125,8707.0966796875,112.80000305175781,588.4478149414062,2.029956102371216,7689.5400390625,6647.2861328125,1688459501.7749555,0,-92.27452087402344,26,6806.953125,8615.126953125,86.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,2600
27,-2.837489366531372,-2.8103251457214355,109.0,6039.69970703125,-2.830038070678711,5939.11083984375,8833.931640625,27,76.0848777294159,1302.4371337890625,7653.7880859375,10281.56640625,130.59194946289062,12303.4208984375,103.4000015258789,460.7197265625,2.150911808013916,13306.35546875,7822.41357421875,1688459503.9590187,0,113.38692474365234,27,8936.103515625,12197.255859375,105.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,2700
28,-2.8000600337982178,-2.057509660720825,99.5999984741211,9993.0537109375,-2.725141763687134,9902.3115234375,9603.62890625,28,78.24625015258789,1171.025390625,6692.6787109375,10292.0966796875,-136.4598846435547,9635.4365234375,92.80000305175781,224.18478393554688,2.1298158168792725,14449.6953125,10609.978515625,1688459506.1203911,0,-161.98422241210938,28,9710.3037109375,9538.6318359375,109.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,2800
29,-2.0202300548553467,-2.8225624561309814,93.20000457763672,10497.2333984375,-1.1886171102523804,10397.8544921875,6935.29833984375,29,80.38258266448975,2017.76171875,7119.36328125,1843.518310546875,1273.8231201171875,7067.93212890625,102.20000457763672,490.6318054199219,2.103971481323242,7471.1865234375,7329.6240234375,1688459508.2567236,0,81.00257873535156,29,7007.5078125,6976.7548828125,73.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,2900
30,-1.9905718564987183,-2.1018083095550537,89.4000015258789,8043.2509765625,-2.787146806716919,7943.3515625,4988.1494140625,30,82.50034427642822,2138.892578125,5497.69921875,1843.2623291015625,1095.875,5148.66162109375,102.0,486.3345947265625,2.085953712463379,5819.5830078125,5716.96875,1688459510.3744853,0,64.65200805664062,30,5087.16259765625,5061.25341796875,101.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3000
31,-2.0134575366973877,-2.038691520690918,109.20000457763672,10533.923828125,-2.8470590114593506,10436.962890625,4446.26708984375,31,84.61710953712463,1028.267822265625,4321.7177734375,1562.79833984375,391.9420166015625,6590.6484375,99.0,200.31271362304688,2.084904193878174,7462.994140625,5945.56640625,1688459512.4912505,0,-378.9801025390625,31,4538.02197265625,6483.46044921875,94.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3100
32,-2.820244550704956,-2.8421990871429443,129.0,4719.12255859375,-2.0119194984436035,4611.16357421875,6032.34033203125,32,86.72757053375244,1398.673828125,6614.97900390625,2390.468994140625,973.4212036132812,15766.0615234375,110.80000305175781,236.30615234375,2.078042984008789,16361.494140625,6856.23095703125,1688459514.6017115,0,-72.89216613769531,32,6133.9306640625,15639.8828125,103.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3200
33,-2.8299057483673096,-2.001866102218628,107.20000457763672,6582.59619140625,-2.026550769805908,6483.19873046875,5146.35888671875,33,88.83247637748718,1701.417724609375,7810.0615234375,2205.223876953125,1119.8214111328125,7855.68701171875,101.4000015258789,389.337646484375,2.073003053665161,9011.3232421875,7856.76171875,1688459516.7066174,0,-12.81686019897461,33,5238.13134765625,7751.31787109375,93.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3300
34,-2.795839786529541,-1.9894351959228516,109.0,7891.07666015625,-2.8074750900268555,7794.265625,5355.55224609375,34,90.93642354011536,1781.134521484375,5620.970703125,2327.198974609375,1273.16796875,21373.443359375,98.80000305175781,711.7957763671875,2.071852922439575,16781.71484375,6709.005859375,1688459518.8105645,0,162.23770141601562,34,5454.34326171875,21267.240234375,101.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3400
35,-2.8403801918029785,-2.7573418617248535,107.0,7108.60546875,-2.0121867656707764,6984.56396484375,5235.12255859375,35,93.0332133769989,1414.4189453125,5168.52099609375,10169.4130859375,-199.3310546875,6519.09521484375,126.80000305175781,335.15911865234375,2.065058708190918,7830.23779296875,5969.52099609375,1688459520.9073544,0,-83.29608154296875,35,5331.10595703125,6414.9345703125,98.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3500
36,-2.8216922283172607,-2.854405641555786,104.5999984741211,7234.8994140625,-2.831860303878784,7145.15478515625,18877.341796875,36,95.09947299957275,1343.44091796875,10083.5107421875,2233.411376953125,1041.4146728515625,11695.7451171875,92.5999984741211,475.41302490234375,2.034515619277954,12322.630859375,10579.205078125,1688459522.973614,0,34.102081298828125,36,18991.517578125,11593.9638671875,117.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3600
37,-2.755349636077881,-2.8508353233337402,95.0,9798.6982421875,-2.8503429889678955,9686.3515625,15737.1376953125,37,97.19587874412537,1724.5166015625,5444.10888671875,1919.1900634765625,947.2891845703125,9342.9013671875,115.20000457763672,411.5694274902344,2.0648396015167236,8648.3349609375,7074.72509765625,1688459525.0700197,0,-38.322509765625,37,15830.8828125,9250.6513671875,96.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3700
38,-2.8404102325439453,-2.7664458751678467,99.4000015258789,6878.1376953125,-2.882490634918213,6780.90380859375,4582.16552734375,38,99.29293036460876,1513.206787109375,4508.58740234375,1511.8526611328125,931.8404541015625,6961.4970703125,100.0,439.19073486328125,2.0650126934051514,8297.0439453125,6224.32568359375,1688459527.1670713,0,41.60075378417969,38,4682.283203125,6864.93896484375,103.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3800
39,-2.820751190185547,-2.8225390911102295,121.80000305175781,7364.00537109375,-2.2377800941467285,7269.6298828125,3632.22119140625,39,101.38412690162659,1747.227294921875,4469.794921875,2681.392822265625,1058.4893798828125,19335.638671875,97.20000457763672,422.5430908203125,2.0596976280212402,23950.00390625,4889.01318359375,1688459529.2582679,0,-24.20343780517578,39,3692.784423828125,19216.658203125,62.79999923706055,cgp,mu+lambda-ga,reward-no_termination,hopper,0,3900
40,-2.805924892425537,-2.7641847133636475,107.80000305175781,13754.830078125,-2.8476264476776123,13653.796875,5468.9501953125,40,103.4838194847107,1668.7659912109375,6094.84716796875,2031.610107421875,1054.0582275390625,10304.5849609375,103.80000305175781,454.86956787109375,2.0682928562164307,13537.3916015625,8938.822265625,1688459531.3579605,0,-18.945995330810547,40,5557.3037109375,10199.5888671875,91.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4000
41,-2.8485031127929688,-2.676980972290039,103.0,13391.0380859375,-2.803555965423584,13307.3125,15100.4443359375,41,105.58320951461792,1729.2030029296875,9500.8779296875,2750.365966796875,1151.8951416015625,12766.0625,86.4000015258789,268.09906005859375,2.0671534538269043,15855.9599609375,12494.25,1688459533.4573505,0,-48.038818359375,41,15236.634765625,12665.9091796875,139.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4100
42,-2.77134370803833,-2.8313868045806885,131.60000610351562,9081.892578125,-2.8218162059783936,8990.9208984375,5134.17333984375,42,107.65074372291565,1421.050048828125,5847.9755859375,1763.556640625,1018.5376586914062,24152.771484375,93.80000305175781,605.838623046875,2.0361168384552,8723.0576171875,8370.263671875,1688459535.5248847,0,176.0960235595703,42,5243.55029296875,24023.943359375,112.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4200
43,-2.818307876586914,-2.8352320194244385,114.20000457763672,11707.7490234375,-2.7625794410705566,11616.783203125,5524.259765625,43,109.74493646621704,1635.0570068359375,6351.4384765625,2499.003173828125,1244.6837158203125,20967.25,93.80000305175781,352.15960693359375,2.0626845359802246,18619.90234375,6484.2578125,1688459537.6190774,0,110.41336822509766,43,5637.697265625,20855.873046875,116.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4300
44,-2.8394885063171387,-2.8250584602355957,102.5999984741211,6318.6513671875,-2.781097888946533,6222.2744140625,9567.904296875,44,111.83768963813782,2169.28759765625,5112.97607421875,1747.3604736328125,986.4262084960938,8498.7744140625,99.20000457763672,369.833740234375,2.0610744953155518,7903.42431640625,5863.85302734375,1688459539.7118306,0,-32.571075439453125,44,9655.7275390625,8399.0146484375,90.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4400
45,-2.7910072803497314,-2.8108441829681396,106.4000015258789,12259.19921875,-2.8423335552215576,12156.8154296875,5283.607421875,45,113.93155407905579,1636.7158203125,7257.9716796875,2157.0908203125,1076.5382080078125,11561.7451171875,105.20000457763672,414.9992980957031,2.061689615249634,9086.451171875,8130.74951171875,1688459541.805695,0,-33.214908599853516,45,5386.16650390625,11458.13671875,105.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4500
46,-2.78774094581604,-2.738391876220703,95.20000457763672,10252.0126953125,-2.769005537033081,10158.1474609375,5525.08740234375,46,116.02512502670288,1878.8465576171875,5858.5869140625,1893.860595703125,1110.862548828125,8298.95703125,96.5999984741211,616.8911743164062,2.0621018409729004,9390.427734375,7708.62939453125,1688459543.899266,0,155.77706909179688,46,5625.51904296875,8206.544921875,103.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4600
47,-2.8198070526123047,-2.740410089492798,112.5999984741211,6526.0361328125,-2.9167027473449707,6432.17578125,3522.56884765625,47,118.11480140686035,1686.4677734375,6146.32958984375,1812.9127197265625,916.3680419921875,17338.240234375,96.5999984741211,525.105712890625,2.058570384979248,8981.875,8175.32763671875,1688459545.9889424,0,78.33926391601562,47,3618.450927734375,17228.466796875,98.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4700
48,-2.7450034618377686,-2.818606376647949,103.4000015258789,8383.517578125,-2.770237445831299,8279.7353515625,8012.56201171875,48,120.15917015075684,1017.1043701171875,6216.89404296875,1657.111572265625,904.7777709960938,9510.4052734375,106.5999984741211,326.5314025878906,2.0128989219665527,7871.68359375,6282.68701171875,1688459548.0333111,0,94.14289093017578,48,8113.7900390625,9409.7490234375,104.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4800
49,-2.858981132507324,-2.8410112857818604,126.80000305175781,7075.25732421875,-2.8963372707366943,6970.89599609375,20318.271484375,49,122.16333794593811,1733.7523193359375,6972.52001953125,2227.83447265625,1177.3153076171875,16109.0576171875,107.20000457763672,399.0069274902344,1.9716635942459106,14025.0849609375,8877.126953125,1688459550.037479,0,129.0548095703125,49,20416.177734375,15985.119140625,100.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,4900
50,-2.7699031829833984,-2.823519468307495,113.5999984741211,8514.2158203125,-2.758941650390625,8405.8388671875,6943.77880859375,50,124.19710063934326,1376.93017578125,5701.06787109375,10288.7412109375,-7.59484338760376,12295.4912109375,111.20000457763672,527.2044677734375,2.0033373832702637,14988.849609375,9767.21484375,1688459552.0712416,0,-27.132678985595703,50,7058.62060546875,12184.6640625,117.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5000
51,-2.7225632667541504,-2.7814159393310547,99.0,5994.30615234375,-2.8354618549346924,5890.48876953125,4192.62841796875,51,126.23196911811829,1576.203125,5366.58447265625,1668.24365234375,797.1400756835938,5812.71630859375,106.5999984741211,224.87640380859375,2.00400710105896,6820.3291015625,5610.75927734375,1688459554.10611,0,-50.467159271240234,51,4277.59228515625,5716.4423828125,87.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5100
52,-2.730804443359375,-2.7915706634521484,90.20000457763672,6662.1533203125,-2.724433183670044,6546.34619140625,6915.08447265625,52,128.26793313026428,1541.405517578125,6478.51611328125,2034.273193359375,1049.717041015625,11795.947265625,118.5999984741211,472.61968994140625,2.002969264984131,9910.271484375,6916.60791015625,1688459556.142074,0,28.87672996520996,52,7016.1611328125,11708.4765625,103.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5200
53,-2.697056293487549,-2.6524550914764404,99.0,9062.0634765625,-2.7451350688934326,8969.1123046875,7343.8798828125,53,130.45824432373047,1884.400390625,7070.5751953125,2138.845947265625,1139.4677734375,14375.3974609375,95.5999984741211,500.4150390625,2.1575541496276855,12544.5869140625,9581.01171875,1688459558.3323853,0,64.18700408935547,53,7423.33447265625,14279.0888671875,82.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5300
54,-2.8010730743408203,-2.8016083240509033,92.5999984741211,7465.97216796875,-2.794621229171753,7364.77490234375,4960.66259765625,54,132.50712656974792,1674.3673095703125,5529.55078125,1788.7423095703125,868.297607421875,4497.931640625,104.0,300.52960205078125,2.000514268875122,6523.95361328125,6516.33544921875,1688459560.3812675,0,0.5122785568237305,54,5053.86865234375,4408.1328125,96.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5400
55,-2.714388370513916,-2.6794803142547607,106.0,8004.14453125,-2.838775396347046,7909.0234375,12704.8330078125,55,134.5590443611145,1955.33642578125,5700.64697265625,1888.0882568359375,1070.0421142578125,8319.8291015625,97.80000305175781,457.4368896484375,2.005981922149658,8715.451171875,6310.47802734375,1688459562.4331853,0,105.03800964355469,55,12796.5927734375,8216.54296875,94.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5500
56,-2.752412796020508,-2.765001058578491,108.4000015258789,18613.728515625,-2.7779057025909424,18506.087890625,5568.02197265625,56,136.77757287025452,1610.1072998046875,5873.44140625,1920.7510986328125,941.728515625,12052.3671875,110.4000015258789,334.7318115234375,2.1832504272460938,10452.2392578125,9096.048828125,1688459564.6517138,0,-12.728056907653809,56,5672.04248046875,11946.7197265625,106.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5600
57,-2.708798885345459,-2.8100244998931885,87.20000457763672,3493.30126953125,-2.7890937328338623,3409.911865234375,4548.19482421875,57,139.2759358882904,1968.895751953125,5237.38525390625,1569.6400146484375,1126.8416748046875,4494.42724609375,86.20000457763672,557.845703125,2.4612581729888916,5478.8720703125,5274.46044921875,1688459567.1500769,0,96.92780303955078,57,4670.20654296875,4409.9365234375,124.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,5700
