top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
5.5022501945495605,237.63267517089844,-0.1654273271560669,0,20.68090009689331,103,220.58665466308597,16.983951568603516,233.1999969482422,17067.88671875,227.4264678955078,211.9331512451172,-2948.42919921875,5.562748908996582,63.38158798217773,249.5956115722656,232.40000915527344,0,29.18077850341797,-0.2296041995286941,16.5610408782959,206.6000061035156,9.89183235168457,238.34518432617188,1693300789.48935,-0.2695964872837066,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,0,249.5956115722656
5.783949851989746,224.854248046875,-0.1688268631696701,1,23.027204990386963,103,245.8086853027344,2.191762924194336,272.0,64.84808349609375,255.85385131835935,265.06036376953125,72.41935729980469,5.444607257843018,80.65103149414062,266.3562316894531,219.1999969482422,1,48.697566986083984,-0.1842884272336959,-5.474917411804199,259.8000183105469,39.48410415649414,297.7515563964844,1693300791.835655,-0.1296505182981491,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,100,266.3562316894531
-5.749767780303955,231.8273468017578,-0.1384456604719162,2,25.203999519348145,103,234.41749572753903,2.14654278755188,241.0,9957.7783203125,256.8028869628906,238.14146423339844,-923.4046020507812,-5.575772762298584,93.88523864746094,257.4686584472656,238.0,2,53.80412292480469,-0.2828209102153778,16.607118606567383,244.0,40.34917068481445,258.721923828125,1693300794.0124495,-0.4228838086128235,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,200,257.4686584472656
-5.521013259887695,272.1065979003906,-0.0116143096238374,3,27.369410037994385,103,264.9623107910156,2.134549617767334,238.1999969482422,14019.775390625,265.98681640625,262.10064697265625,-1863.539794921875,16.641220092773438,218.2701110839844,266.2613830566406,277.8000183105469,3,153.50384521484375,-0.1405625343322754,28.072967529296875,245.6000061035156,47.28277969360352,278.0364074707031,1693300796.17786,-0.1724356412887573,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,300,266.2613830566406
5.825035095214844,251.4778594970703,-0.0031073440331965,4,29.49038076400757,103,260.5780334472656,2.0893564224243164,253.8000030517578,91.09294128417967,270.8541564941406,254.03880310058597,135.47979736328125,16.736953735351562,219.1753845214844,270.6250915527344,245.8000030517578,4,146.54238891601562,-0.2981559932231903,16.828140258789062,237.6000061035156,45.28156280517578,272.39874267578125,1693300798.2988307,-0.147131085395813,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,400,270.6250915527344
28.08245277404785,273.38067626953125,-0.0422185510396957,5,31.60946774482727,103,276.8997802734375,2.0866260528564453,229.1999969482422,9963.015625,281.27276611328125,265.0705261230469,-873.67724609375,5.626168727874756,219.7716064453125,310.0512390136719,245.6000061035156,5,113.8006362915039,-0.1556427031755447,80.89349365234375,259.6000061035156,39.63297271728516,312.24267578125,1693300800.4179175,-0.3017692565917969,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,500,310.0512390136719
16.94548988342285,273.1421813964844,-0.0033244402147829,6,33.71877384185791,103,269.7303771972656,2.080587387084961,259.20001220703125,93.60929870605467,273.0852355957031,266.8287353515625,140.68446350097656,80.87128448486328,226.384033203125,264.8516845703125,256.20001220703125,6,155.59848022460938,-0.0425434857606887,5.6550798416137695,186.0,51.176666259765625,281.077392578125,1693300802.5272238,-0.0033275210298597,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,600,264.8516845703125
16.93235206604004,300.1291198730469,-0.567095935344696,7,35.82827663421631,103,286.3130798339844,2.079650402069092,783.0,117.4853744506836,327.2861022949219,263.8395690917969,133.97377014160156,60.36173629760742,229.9838104248047,802.6607055664062,283.20001220703125,7,85.05683898925781,-0.1221862807869911,20.227933883666992,203.6000061035156,48.62685775756836,808.7974853515625,1693300804.6367266,-0.0033041674178093,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,700,802.6607055664062
5.812661170959473,303.2342834472656,-0.5722236037254333,8,37.96892213821411,103,274.75701904296875,2.1092121601104736,781.2000122070312,113.78622436523438,304.199951171875,284.188232421875,135.54054260253906,5.758069038391113,225.6399383544922,800.476806640625,297.6000061035156,8,113.7100601196289,-0.1698377281427383,19.84917640686035,278.6000061035156,42.02436065673828,785.0618286132812,1693300806.777372,-0.178320437669754,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,800,800.476806640625
-25.63503074645996,715.1767578125,-0.5979510545730591,9,40.09316682815552,103,333.8976745605469,2.091691732406616,816.7999877929688,130.84669494628906,698.8475952148438,346.6319274902344,142.94818115234375,7.333633422851562,228.10922241210935,836.5501098632812,741.7999877929688,9,96.77825927734376,-0.101697102189064,20.34792900085449,339.3999938964844,48.37403869628906,849.6694946289062,1693300808.9016168,-0.9880985617637634,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,900,836.5501098632812
19.960773468017575,793.790283203125,-0.7088670134544373,10,42.22175741195679,103,613.0969848632812,2.0950465202331543,999.0,152.9818572998047,809.1158447265625,663.0867309570312,148.4245147705078,-25.59393882751465,223.6173095703125,1001.72216796875,774.4000244140625,10,109.6643295288086,-0.9194494485855104,3.4311389923095703,689.6000366210938,45.12936782836914,1003.4732055664062,1693300811.0302074,-0.5705153346061707,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,1000,1001.72216796875
-2.284008026123047,996.7003784179688,-0.7089552283287048,11,44.35325837135315,103,790.260986328125,2.099138736724853,999.0,183.0616912841797,995.5341186523438,793.69091796875,172.96163940429688,20.25050926208496,238.887451171875,996.24609375,999.0,11,154.527099609375,-0.5596339106559753,-2.044818639755249,774.0,39.66434097290039,995.9588623046876,1693300813.1617084,-0.0158015992492437,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,103,1100,996.24609375
