,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,232.0094757080078,0,17.47248101234436,1,2.7007100582122803,16.21744728088379,1.6452622413635254,2.988010883331299,477.49395751953125,-0.589122474193573,0.22977526485919952,-35.99822235107422,0,-0.6692346930503845,-1.3596763610839844,3.7211709022521973,1687361932.73476,cgp,mu+lambda,distance,walker2d,1,0
1,101.094970703125,1,19.817559003829956,1,4.161934852600098,2.181431770324707,1.7906156778335571,4.194618225097656,21.00493812561035,0.2657201886177063,1.2630295753479004,174.9526824951172,1,0.1597159504890442,-1.0932707786560059,8.03028678894043,1687361935.079838,cgp,mu+lambda,distance,walker2d,1,100
2,118.04539489746094,2,22.025243520736694,1,4.190406322479248,2.1821858882904053,1.925750732421875,4.315284729003906,452.3705139160156,0.7395827174186707,1.9972712993621826,151.59056091308594,2,0.7322302460670471,-0.4657090902328491,6.1340484619140625,1687361937.2875226,cgp,mu+lambda,distance,walker2d,1,200
3,119.115234375,3,24.23043394088745,1,4.5741047859191895,2.1820428371429443,2.0932729244232178,4.631101131439209,543.8246459960938,0.3764519691467285,1.9177519083023071,312.6775207519531,3,-0.0021855849772691727,-1.1431876420974731,4.745846748352051,1687361939.492713,cgp,mu+lambda,distance,walker2d,1,300
4,147.9532470703125,4,26.437865018844604,1,5.034916877746582,2.163989782333374,2.301600933074951,6.9416069984436035,437.27484130859375,0.9772127866744995,2.672530174255371,182.96849060058594,4,1.0299509763717651,-0.4393288791179657,9.917479515075684,1687361941.700144,cgp,mu+lambda,distance,walker2d,1,400
5,465.8373107910156,5,28.62912392616272,1,5.790910243988037,2.169076681137085,2.5652084350585938,5.8458404541015625,38.9482421875,1.4997103214263916,3.2654008865356445,584.1491088867188,5,2.2160816192626953,-0.4472968280315399,7.646369934082031,1687361943.891403,cgp,mu+lambda,distance,walker2d,1,500
6,866.4390869140625,6,30.8393976688385,1,5.630309581756592,2.188460111618042,2.5725913047790527,5.855155944824219,610.986328125,0.9430268406867981,2.668598175048828,218.83204650878906,6,0.8206661939620972,-0.6613868474960327,7.6275248527526855,1687361946.1016767,cgp,mu+lambda,distance,walker2d,1,600
7,410.8516845703125,7,33.051175594329834,1,4.143857955932617,2.190387725830078,1.8425570726394653,4.3928542137146,149.26466369628906,1.0014570951461792,2.6909937858581543,469.4920349121094,7,0.5892406702041626,-0.41444724798202515,4.876845359802246,1687361948.3134546,cgp,mu+lambda,distance,walker2d,1,700
8,290.9928894042969,8,35.25434350967407,1,5.668869972229004,2.171964406967163,2.3530373573303223,5.775895595550537,277.23150634765625,1.205939769744873,2.924118995666504,412.95660400390625,8,0.9988129138946533,-0.8324344158172607,7.125208854675293,1687361950.5166225,cgp,mu+lambda,distance,walker2d,1,800
9,217.84730529785156,9,37.461947441101074,1,6.5052266120910645,2.1848723888397217,2.663382053375244,7.092035293579102,269.58795166015625,0.9351359605789185,3.071788787841797,421.9617004394531,9,0.7262964248657227,-1.0150374174118042,7.719468593597412,1687361952.7242265,cgp,mu+lambda,distance,walker2d,1,900
10,534.9384765625,10,39.67033243179321,1,5.641878604888916,2.186311721801758,2.144336700439453,5.752003192901611,417.0887145996094,1.417614459991455,3.067995309829712,278.60687255859375,10,1.358534812927246,-0.3449106216430664,6.029239177703857,1687361954.9326115,cgp,mu+lambda,distance,walker2d,1,1000
11,531.9805908203125,11,41.87921643257141,1,5.593465328216553,2.185861110687256,2.3635220527648926,5.663121223449707,354.08758544921875,1.3103597164154053,2.9460554122924805,144.94471740722656,11,1.4197447299957275,-0.4875181317329407,7.29484224319458,1687361957.1414955,cgp,mu+lambda,distance,walker2d,1,1100
12,622.8502807617188,12,44.090845584869385,1,6.254090785980225,2.1892507076263428,2.285865545272827,6.477024555206299,170.13185119628906,1.0926060676574707,2.8199503421783447,344.15753173828125,12,0.577973484992981,-0.9431769847869873,7.567853927612305,1687361959.3531246,cgp,mu+lambda,distance,walker2d,1,1200
13,203.02886962890625,13,46.29815888404846,1,5.044228553771973,2.1864686012268066,2.2366387844085693,5.051033020019531,417.4088134765625,1.3809951543807983,2.969113826751709,117.30551147460938,13,1.3531239032745361,-0.549494743347168,5.861708641052246,1687361961.560438,cgp,mu+lambda,distance,walker2d,1,1300
14,236.637939453125,14,48.50487279891968,1,4.576113224029541,2.185767412185669,2.6719775199890137,4.585896968841553,130.55116271972656,0.5048046112060547,2.763998508453369,64.47428131103516,14,0.6664217114448547,-1.3430548906326294,5.127874851226807,1687361963.7671518,cgp,mu+lambda,distance,walker2d,1,1400
15,90.8901596069336,15,50.71169328689575,1,5.648385524749756,2.1846420764923096,2.468130111694336,6.899003505706787,470.8211669921875,1.010776162147522,2.7857887744903564,335.77496337890625,15,0.6033424139022827,-1.0359406471252441,9.13914966583252,1687361965.9739723,cgp,mu+lambda,distance,walker2d,1,1500
16,220.49461364746094,16,52.92028069496155,1,7.63190221786499,2.1862952709198,2.8006062507629395,8.140752792358398,997.232421875,1.146702527999878,2.9964051246643066,272.13043212890625,16,0.7617607116699219,-0.7928239703178406,8.625814437866211,1687361968.1825597,cgp,mu+lambda,distance,walker2d,1,1600
