iteration,front_size,reward,simplicity,seed,environment,solver
0,5,15.485585,0.79999995,0,swimmer,lgp
0,5,7.0872383,0.8666667,0,swimmer,lgp
0,5,6.832722,0.93333334,0,swimmer,lgp
0,5,17.338282,0.6666666,0,swimmer,lgp
0,5,-0.83002,1.0,0,swimmer,lgp
1,5,15.485585,0.79999995,0,swimmer,lgp
1,5,8.318606,0.93333334,0,swimmer,lgp
1,5,8.817374,0.8666667,0,swimmer,lgp
1,5,26.672464,0.6666666,0,swimmer,lgp
1,5,0.070267916,1.0,0,swimmer,lgp
2,5,26.672464,0.6666666,0,swimmer,lgp
2,5,0.070267916,1.0,0,swimmer,lgp
2,5,9.227443,0.93333334,0,swimmer,lgp
2,5,20.148363,0.8666667,0,swimmer,lgp
2,5,21.154497,0.73333335,0,swimmer,lgp
3,3,9.227443,0.93333334,0,swimmer,lgp
3,3,36.846397,0.8666667,0,swimmer,lgp
3,3,0.079642236,1.0,0,swimmer,lgp
4,5,9.227443,0.93333334,0,swimmer,lgp
4,5,36.846397,0.8666667,0,swimmer,lgp
4,5,0.079642236,1.0,0,swimmer,lgp
4,5,44.032238,0.79999995,0,swimmer,lgp
4,5,206.96063,0.73333335,0,swimmer,lgp
5,5,9.227443,0.93333334,0,swimmer,lgp
5,5,36.846397,0.8666667,0,swimmer,lgp
5,5,44.032238,0.79999995,0,swimmer,lgp
5,5,206.96063,0.73333335,0,swimmer,lgp
5,5,0.34465194,1.0,0,swimmer,lgp
6,5,9.227443,0.93333334,0,swimmer,lgp
6,5,36.846397,0.8666667,0,swimmer,lgp
6,5,44.032238,0.79999995,0,swimmer,lgp
6,5,206.96063,0.73333335,0,swimmer,lgp
6,5,0.8497402,1.0,0,swimmer,lgp
7,5,9.227443,0.93333334,0,swimmer,lgp
7,5,36.846397,0.8666667,0,swimmer,lgp
7,5,44.032238,0.79999995,0,swimmer,lgp
7,5,206.96063,0.73333335,0,swimmer,lgp
7,5,0.8497402,1.0,0,swimmer,lgp
8,5,9.227443,0.93333334,0,swimmer,lgp
8,5,36.846397,0.8666667,0,swimmer,lgp
8,5,44.032238,0.79999995,0,swimmer,lgp
8,5,206.96063,0.73333335,0,swimmer,lgp
8,5,0.8497402,1.0,0,swimmer,lgp
9,5,9.227443,0.93333334,0,swimmer,lgp
9,5,36.846397,0.8666667,0,swimmer,lgp
9,5,44.032238,0.79999995,0,swimmer,lgp
9,5,206.96063,0.73333335,0,swimmer,lgp
9,5,0.8497402,1.0,0,swimmer,lgp
10,5,36.846397,0.8666667,0,swimmer,lgp
10,5,44.032238,0.79999995,0,swimmer,lgp
10,5,206.96063,0.73333335,0,swimmer,lgp
10,5,0.8497402,1.0,0,swimmer,lgp
10,5,10.562072,0.93333334,0,swimmer,lgp
11,5,36.846397,0.8666667,0,swimmer,lgp
11,5,44.032238,0.79999995,0,swimmer,lgp
11,5,206.96063,0.73333335,0,swimmer,lgp
11,5,0.8497402,1.0,0,swimmer,lgp
11,5,10.562072,0.93333334,0,swimmer,lgp
12,5,36.846397,0.8666667,0,swimmer,lgp
12,5,206.96063,0.73333335,0,swimmer,lgp
12,5,0.8497402,1.0,0,swimmer,lgp
12,5,10.562072,0.93333334,0,swimmer,lgp
12,5,52.061523,0.79999995,0,swimmer,lgp
13,5,36.846397,0.8666667,0,swimmer,lgp
13,5,206.96063,0.73333335,0,swimmer,lgp
13,5,0.8497402,1.0,0,swimmer,lgp
13,5,52.061523,0.79999995,0,swimmer,lgp
13,5,20.50481,0.93333334,0,swimmer,lgp
14,5,36.846397,0.8666667,0,swimmer,lgp
14,5,206.96063,0.73333335,0,swimmer,lgp
14,5,0.8497402,1.0,0,swimmer,lgp
14,5,52.061523,0.79999995,0,swimmer,lgp
14,5,20.50481,0.93333334,0,swimmer,lgp
15,5,36.846397,0.8666667,0,swimmer,lgp
15,5,206.96063,0.73333335,0,swimmer,lgp
15,5,0.8497402,1.0,0,swimmer,lgp
15,5,52.061523,0.79999995,0,swimmer,lgp
15,5,20.50481,0.93333334,0,swimmer,lgp
16,5,36.846397,0.8666667,0,swimmer,lgp
16,5,206.96063,0.73333335,0,swimmer,lgp
16,5,0.8497402,1.0,0,swimmer,lgp
16,5,52.061523,0.79999995,0,swimmer,lgp
16,5,20.50481,0.93333334,0,swimmer,lgp
17,5,36.846397,0.8666667,0,swimmer,lgp
17,5,206.96063,0.73333335,0,swimmer,lgp
17,5,0.8497402,1.0,0,swimmer,lgp
17,5,20.50481,0.93333334,0,swimmer,lgp
17,5,204.70941,0.79999995,0,swimmer,lgp
18,5,36.846397,0.8666667,0,swimmer,lgp
18,5,206.96063,0.73333335,0,swimmer,lgp
18,5,0.8497402,1.0,0,swimmer,lgp
18,5,204.70941,0.79999995,0,swimmer,lgp
18,5,20.899529,0.93333334,0,swimmer,lgp
19,5,36.846397,0.8666667,0,swimmer,lgp
19,5,206.96063,0.73333335,0,swimmer,lgp
19,5,0.80486983,1.0,0,swimmer,lgp
19,5,204.70941,0.79999995,0,swimmer,lgp
19,5,20.899529,0.93333334,0,swimmer,lgp
20,5,36.846397,0.8666667,0,swimmer,lgp
20,5,206.96063,0.73333335,0,swimmer,lgp
20,5,0.80486983,1.0,0,swimmer,lgp
20,5,204.70941,0.79999995,0,swimmer,lgp
20,5,20.899529,0.93333334,0,swimmer,lgp
21,5,36.846397,0.8666667,0,swimmer,lgp
21,5,206.96063,0.73333335,0,swimmer,lgp
21,5,0.80486983,1.0,0,swimmer,lgp
21,5,204.70941,0.79999995,0,swimmer,lgp
21,5,20.899529,0.93333334,0,swimmer,lgp
22,5,36.846397,0.8666667,0,swimmer,lgp
22,5,206.96063,0.73333335,0,swimmer,lgp
22,5,0.80486983,1.0,0,swimmer,lgp
22,5,204.70941,0.79999995,0,swimmer,lgp
22,5,21.549595,0.93333334,0,swimmer,lgp
23,5,36.846397,0.8666667,0,swimmer,lgp
23,5,206.96063,0.73333335,0,swimmer,lgp
23,5,0.80486983,1.0,0,swimmer,lgp
23,5,204.70941,0.79999995,0,swimmer,lgp
