fitness_median,top_k_reward.top_0_reward,top_k_forward_reward.top_1_forward_reward,top_k_healthy_reward.top_1_healthy_reward,top_k_fit.top_0_fit,_timestamp,top_k_healthy_reward.top_2_healthy_reward,generation,fitness_mean,top_k_fit.top_2_fit,run_id,fitness_1q,top_k_forward_reward.top_2_forward_reward,evaluation_time,_step,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,top_k_ctrl_reward.top_1_ctrl_reward,fitness_std,fitness_3q,top_k_healthy_reward.top_0_healthy_reward,_runtime,top_k_ctrl_reward.top_2_ctrl_reward,top_k_fit.top_1_fit,top_k_forward_reward.top_0_forward_reward,top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,evaluation,reward
24.87730026245117,284.9250183105469,27.991086959838867,238.8000030517578,268.8392944335937,1693289370.5348706,236.8000030517578,0,-2954.018310546875,248.88397216796875,101,58.72890853881836,16.703096389770508,16.757680892944336,0,266.6308288574219,-0.2786799967288971,-0.1602582931518554,17066.90625,7.666740894317627,251.6000061035156,20.18506956100464,-0.2502500116825104,266.8703308105469,33.603660583496094,253.2528381347656,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,0,284.9250183105469
6.693299293518066,241.82791137695312,34.45293426513672,208.40000915527344,247.10494995117188,1693289372.8977735,205.0,1,43.249549865722656,224.3765411376953,101,58.74057769775391,27.832223892211918,2.2081282138824463,1,242.5855255126953,-0.1480145156383514,-0.2674441337585449,64.69635009765625,5.234224319458008,225.1999969482422,22.547972440719604,-0.2165957987308502,244.42529296875,16.775909423828125,232.6156311035156,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,100,241.82791137695312
31.2786865234375,339.7154541015625,32.63363265991211,240.8000030517578,306.66748046875,1693289375.131751,231.1999969482422,2,65.36198425292969,269.7691345214844,101,83.92422485351562,19.378332138061523,2.2025978565216064,2,273.16241455078125,-0.2078930139541626,-0.271221250295639,76.58428955078125,9.7522611618042,310.8000183105469,24.78194999694824,-0.1799484938383102,272.1952819824219,29.123371124267575,250.3983612060547,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,200,339.7154541015625
51.84468078613281,389.2940673828125,6.089052677154541,252.8000030517578,382.509033203125,1693289377.3699205,217.40000915527344,3,-1912.138427734375,245.77420043945312,101,150.59388732910156,38.410037994384766,2.205871343612671,3,258.8714294433594,-0.2260051816701889,-0.0176441967487335,14012.82421875,11.685150146484377,360.3999938964844,27.020119190216064,-0.0537360981106758,260.9420166015625,29.12008476257324,255.7563018798828,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,300,389.2940673828125
93.1444854736328,998.8588256835938,1.4867271184921265,999.0,1017.3607788085938,1693289379.6107428,539.4000244140625,4,156.7513427734375,584.2385864257812,101,227.71221923828125,38.80503463745117,2.209927082061768,4,999.8312377929688,-0.5756940841674805,-0.6554052233695984,174.86207580566406,40.65120697021485,971.7999877929688,29.260941743850708,-0.4396363198757171,999.9259033203124,27.63479995727539,577.7655029296875,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,400,998.8588256835938
79.44322204589844,1000.0859375,8.920294761657715,999.0,1019.7246704101562,1693289381.852279,999.0,5,-837.7095947265625,1001.0313110351562,101,235.7796630859375,2.683739185333252,2.209618091583252,5,1007.1964111328124,-0.559203565120697,-0.7236425280570984,9968.2255859375,34.265907287597656,973.7999877929688,31.502477884292603,-0.6687575578689575,1006.49365234375,26.8453311920166,1001.0150756835938,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,500,1000.0859375
80.79096984863281,988.5465698242188,27.40521240234375,949.7999877929688,1024.6082763671875,1693289384.086147,939.6000366210938,6,-769.0040283203125,1007.4896850585938,101,367.7975769042969,30.915180206298828,2.203895330429077,6,976.6472778320312,-0.5465232133865356,-0.5577840209007263,9977.26171875,42.218544006347656,960.0,33.73634600639343,-0.4939665794372558,1015.1613159179688,29.093204498291016,970.0213012695312,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,600,988.5465698242188
107.035400390625,926.259765625,27.63459587097168,979.7999877929688,1025.3287353515625,1693289386.326992,975.7999877929688,7,-1697.183349609375,1022.7577514648438,101,487.7962036132813,28.295440673828125,2.209455966949463,7,1006.8567504882812,-0.8658928275108337,-0.5782799124717712,14047.849609375,41.921180725097656,897.4000244140625,35.97719097137451,-0.5677086710929871,1023.6012573242188,29.725696563720703,1003.5277709960938,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,700,926.259765625
63.85006713867188,977.9544067382812,27.586423873901367,976.7999877929688,1028.119384765625,1693289388.565576,999.0,8,255.0122528076172,1025.7882080078125,101,249.4973907470703,26.891447067260746,2.205690383911133,8,1003.8790283203124,-0.9319011569023132,-0.5074131488800049,365.6322326660156,39.53556823730469,948.0,38.21577501296997,-0.5211726427078247,1025.8184814453125,30.88643264770508,1025.3701171875,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,800,977.9544067382812
81.40274047851562,1028.9488525390625,34.131629943847656,840.7999877929688,1030.099365234375,1693289390.8059134,999.0,9,-765.9888916015625,1026.1412353515625,101,189.18804931640625,28.52469253540039,2.208599090576172,9,874.0769653320312,-1.4884363412857056,-0.8549837470054626,9979.0830078125,40.012691497802734,999.0,40.45611238479614,-0.9348732829093932,1026.4976806640625,31.437244415283203,1026.58984375,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,900,1028.9488525390625
127.84349060058594,884.7945556640625,26.381256103515625,999.0,1034.73779296875,1693289393.0496166,999.0,10,-2667.419677734375,1026.1556396484375,101,626.5315551757812,26.017169952392575,2.2118637561798096,10,1024.8067626953125,-0.3376932740211487,-0.5744282007217407,17121.515625,33.723243713378906,847.6000366210938,42.69981551170349,-0.5414252877235413,1026.7276611328125,37.53230667114258,1024.4761962890625,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1000,884.7945556640625
106.80604553222656,1050.79345703125,31.437732696533203,999.0,1051.4359130859375,1693289395.287326,999.0,11,-7676.68212890625,1029.284423828125,101,553.8040161132812,28.69423484802246,2.206092357635498,11,1028.9344482421875,-1.4819958209991455,-1.5031458139419556,27227.564453125,20.882328033447266,999.0,44.93752479553223,-1.3848856687545776,1031.2833251953125,53.275146484375,1026.309326171875,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1100,1050.79345703125
92.55648803710938,1046.286865234375,33.73933792114258,999.0,1044.9989013671875,1693289397.5355237,999.0,12,-2696.604248046875,1031.6788330078125,101,457.6078186035156,31.126876831054688,2.217296600341797,12,1031.4595947265625,-1.412157654762268,-1.2798272371292114,17116.283203125,31.046142578125,999.0,47.1857225894928,-0.3394190967082977,1032.05810546875,48.69891357421875,1029.78759765625,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1200,1046.286865234375
61.15288543701172,1098.8968505859375,114.82144927978516,939.7999877929688,1115.6925048828125,1693289399.7842708,999.0,13,-3686.1787109375,1059.255859375,101,519.968994140625,67.45068359375,2.2185819149017334,13,1053.1190185546875,-0.97593355178833,-1.5020331144332886,19664.462890625,32.798587799072266,965.2000122070312,49.43446969985962,-1.4702125787734983,1092.520263671875,134.6731414794922,1064.98046875,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1300,1098.8968505859375
137.71786499023438,1026.156494140625,71.899169921875,994.0,1071.2236328125,1693289402.0359664,999.0,14,-630.945556640625,1052.6610107421875,101,991.3359375,54.42578125,2.220402240753174,14,1064.4207763671875,-1.475315809249878,-1.4779070615768433,9995.517578125,46.3827018737793,931.6000366210938,51.68616533279419,-1.446382761001587,1058.9193115234375,96.03173828125,1051.9794921875,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1400,1026.156494140625
88.44625854492188,1058.682373046875,90.9623565673828,990.0,1115.0924072265625,1693289404.2834406,999.0,15,-3713.10595703125,1057.39697265625,101,366.04833984375,58.60238265991211,2.216623067855835,15,1079.35693359375,-0.9717984199523926,-1.605282187461853,19657.9453125,36.324249267578125,947.0,53.93363952636719,-1.460022211074829,1067.928466796875,112.6538314819336,1056.142333984375,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1500,1058.682373046875
109.46583557128906,842.6974487304688,119.9066390991211,955.0,1086.2357177734375,1693289406.5318172,983.7999877929688,16,-3675.49462890625,1073.296875,101,356.19635009765625,97.94822692871094,2.2173542976379395,16,1073.3446044921875,-0.7526201605796814,-1.5620383024215698,19666.439453125,15.5615234375,767.2000122070312,56.182016134262085,-1.5958813428878784,1078.0218505859375,76.2500991821289,1080.152587890625,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1600,842.6974487304688
52.48183059692383,1069.97900390625,86.08849334716797,973.0,1069.580322265625,1693289408.7847502,917.0,17,-5729.74365234375,1062.4989013671875,101,260.1611022949219,94.16455841064452,2.2213709354400635,17,1057.5859375,-1.575303316116333,-1.5024932622909546,23820.02734375,23.155488967895508,979.7999877929688,58.43494915962219,-1.4830267429351809,1066.0526123046875,91.75404357910156,1009.681640625,cgp,mu+lambda-ga1,reward-unhealthy_termination,hopper,101,1700,1069.97900390625
