,iteration,front_size,reward,simplicity
81,20,4,25.934763,0.8333333
82,20,4,53.54797,0.79999995
83,20,4,80.53591,0.7833333
84,21,4,99.82473,0.76666665
85,21,4,25.934763,0.8333333
86,21,4,53.54797,0.79999995
87,21,4,80.53591,0.7833333
88,22,4,99.82473,0.76666665
89,22,4,25.934763,0.8333333
90,22,4,53.54797,0.79999995
91,22,4,80.53591,0.7833333
92,23,4,99.82473,0.76666665
93,23,4,25.934763,0.8333333
94,23,4,56.045956,0.79999995
95,23,4,86.74733,0.7833333
96,24,4,99.82473,0.76666665
97,24,4,25.934763,0.8333333
98,24,4,56.045956,0.79999995
99,24,4,86.74733,0.7833333
100,25,4,99.82473,0.76666665
101,25,4,25.934763,0.8333333
102,25,4,56.045956,0.79999995
103,25,4,86.74733,0.7833333
104,26,4,99.82473,0.76666665
105,26,4,25.934763,0.8333333
106,26,4,56.045956,0.79999995
107,26,4,86.74733,0.7833333
108,27,4,99.82473,0.76666665
109,27,4,25.934763,0.8333333
110,27,4,56.045956,0.79999995
111,27,4,93.5929,0.7833333
112,28,4,99.82473,0.76666665
113,28,4,25.934763,0.8333333
114,28,4,56.045956,0.79999995
115,28,4,93.5929,0.7833333
116,29,4,99.82473,0.76666665
117,29,4,25.934763,0.8333333
118,29,4,56.045956,0.79999995
119,29,4,93.5929,0.7833333
120,30,4,99.82473,0.76666665
121,30,4,25.934763,0.8333333
122,30,4,56.045956,0.79999995
123,30,4,93.5929,0.7833333
124,31,4,99.82473,0.76666665
125,31,4,25.934763,0.8333333
126,31,4,56.045956,0.79999995
127,31,4,98.15426,0.7833333
128,32,4,99.82473,0.76666665
129,32,4,25.934763,0.8333333
130,32,4,56.045956,0.79999995
131,32,4,98.15426,0.7833333
132,33,4,99.82473,0.76666665
133,33,4,25.934763,0.8333333
134,33,4,56.045956,0.79999995
135,33,4,98.15426,0.7833333
136,34,4,99.82473,0.76666665
137,34,4,25.934763,0.8333333
138,34,4,56.045956,0.79999995
139,34,4,98.15426,0.7833333
140,35,4,99.82473,0.76666665
141,35,4,25.934763,0.8333333
142,35,4,56.045956,0.79999995
143,35,4,98.15426,0.7833333
144,36,4,99.82473,0.76666665
145,36,4,25.934763,0.8333333
146,36,4,56.045956,0.79999995
147,36,4,98.15426,0.7833333
148,37,4,99.82473,0.76666665
149,37,4,25.934763,0.8333333
150,37,4,56.045956,0.79999995
151,37,4,98.15426,0.7833333
152,38,4,99.82473,0.76666665
153,38,4,25.934763,0.8333333
154,38,4,56.045956,0.79999995
155,38,4,98.15426,0.7833333
156,39,4,99.82473,0.76666665
157,39,4,25.934763,0.8333333
158,39,4,56.045956,0.79999995
159,39,4,98.15426,0.7833333
160,40,2,25.934763,0.8333333
161,40,2,195.65479,0.79999995
162,41,2,25.934763,0.8333333
163,41,2,195.65479,0.79999995
164,42,2,25.934763,0.8333333
165,42,2,195.65479,0.79999995
166,43,2,25.934763,0.8333333
167,43,2,195.65479,0.79999995
168,44,2,25.934763,0.8333333
169,44,2,195.65479,0.79999995
170,45,2,25.934763,0.8333333
171,45,2,195.22984,0.79999995
172,46,2,25.934763,0.8333333
173,46,2,193.89482,0.79999995
174,47,2,25.934763,0.8333333
175,47,2,191.8747,0.79999995
176,48,2,25.934763,0.8333333
177,48,2,193.4027,0.79999995
178,49,2,25.934763,0.8333333
179,49,2,194.89984,0.79999995
180,50,2,25.934763,0.8333333
181,50,2,193.41954,0.79999995
182,51,3,25.934763,0.8333333
183,51,3,193.41954,0.79999995
184,51,3,36.684555,0.81666666
185,52,3,25.934763,0.8333333
186,52,3,193.41954,0.79999995
187,52,3,36.684555,0.81666666
188,53,3,25.934763,0.8333333
189,53,3,193.41954,0.79999995
190,53,3,36.684555,0.81666666
191,54,3,25.934763,0.8333333
192,54,3,188.73645,0.79999995
193,54,3,36.684555,0.81666666
194,55,3,25.934763,0.8333333
195,55,3,36.684555,0.81666666
196,55,3,193.48352,0.79999995
197,56,3,25.934763,0.8333333
198,56,3,36.684555,0.81666666
199,56,3,196.48979,0.79999995
200,57,3,25.934763,0.8333333
201,57,3,36.684555,0.81666666
202,57,3,195.6463,0.79999995
203,58,3,25.934763,0.8333333
204,58,3,195.6463,0.79999995
205,58,3,37.384945,0.81666666
206,59,3,25.934763,0.8333333
207,59,3,193.48352,0.79999995
208,59,3,37.384945,0.81666666
209,60,3,25.934763,0.8333333
210,60,3,193.48352,0.79999995
211,60,3,37.384945,0.81666666
212,61,3,25.934763,0.8333333
213,61,3,192.71738,0.79999995
214,61,3,37.384945,0.81666666
215,62,3,25.934763,0.8333333
216,62,3,192.71738,0.79999995
217,62,3,37.384945,0.81666666
218,63,3,25.934763,0.8333333
219,63,3,192.71738,0.79999995
220,63,3,37.384945,0.81666666
221,64,3,25.934763,0.8333333
222,64,3,192.71738,0.79999995
223,64,3,37.384945,0.81666666
224,65,3,25.934763,0.8333333
225,65,3,191.23384,0.79999995
226,65,3,37.384945,0.81666666
227,66,3,25.934763,0.8333333
228,66,3,37.384945,0.81666666
229,66,3,196.2553,0.79999995
230,67,3,25.934763,0.8333333
231,67,3,37.384945,0.81666666
232,67,3,193.78873,0.79999995
233,68,3,25.934763,0.8333333
234,68,3,37.384945,0.81666666
235,68,3,191.42613,0.79999995
236,69,3,25.934763,0.8333333
237,69,3,37.384945,0.81666666
238,69,3,196.45493,0.79999995
239,70,3,25.934763,0.8333333
240,70,3,37.384945,0.81666666
241,70,3,195.2292,0.79999995
242,71,3,25.934763,0.8333333
243,71,3,37.384945,0.81666666
244,71,3,195.2292,0.79999995
245,72,3,25.934763,0.8333333
246,72,3,37.384945,0.81666666
247,72,3,195.2292,0.79999995
248,73,3,25.934763,0.8333333
249,73,3,37.384945,0.81666666
250,73,3,195.02989,0.79999995
251,74,3,25.934763,0.8333333
252,74,3,36.684555,0.81666666
253,74,3,193.51521,0.79999995
254,75,3,25.934763,0.8333333
255,75,3,36.684555,0.81666666
256,75,3,193.51521,0.79999995
257,76,3,25.934763,0.8333333
258,76,3,36.684555,0.81666666
259,76,3,192.79861,0.79999995
260,77,3,25.934763,0.8333333
261,77,3,36.684555,0.81666666
262,77,3,191.61235,0.79999995
263,78,4,25.934763,0.8333333
264,78,4,36.684555,0.81666666
265,78,4,191.61235,0.79999995
266,78,4,192.40065,0.7833333
267,79,4,25.934763,0.8333333
268,79,4,36.684555,0.81666666
269,79,4,191.61235,0.79999995
270,79,4,192.40065,0.7833333
271,80,4,25.934763,0.8333333
272,80,4,36.684555,0.81666666
273,80,4,191.61235,0.79999995
274,80,4,192.40065,0.7833333
275,81,4,25.934763,0.8333333
276,81,4,36.684555,0.81666666
277,81,4,191.61235,0.79999995
278,81,4,192.40065,0.7833333
279,82,4,25.934763,0.8333333
280,82,4,36.684555,0.81666666
281,82,4,191.61235,0.79999995
282,82,4,192.40065,0.7833333
283,83,4,25.934763,0.8333333
284,83,4,36.684555,0.81666666
285,83,4,191.61235,0.79999995
286,83,4,192.40065,0.7833333
287,84,4,25.934763,0.8333333
288,84,4,36.684555,0.81666666
289,84,4,191.61235,0.79999995
290,84,4,192.40065,0.7833333
291,85,4,25.934763,0.8333333
292,85,4,36.684555,0.81666666
293,85,4,191.61235,0.79999995
294,85,4,192.40065,0.7833333
295,86,4,25.934763,0.8333333
296,86,4,36.684555,0.81666666
297,86,4,191.61235,0.79999995
298,86,4,192.40065,0.7833333
299,87,4,25.934763,0.8333333
300,87,4,36.684555,0.81666666
301,87,4,191.61235,0.79999995
302,87,4,192.40065,0.7833333
303,88,3,25.934763,0.8333333
304,88,3,36.684555,0.81666666
305,88,3,195.01505,0.79999995
306,89,3,25.934763,0.8333333
307,89,3,36.684555,0.81666666
308,89,3,195.01505,0.79999995
309,90,3,25.934763,0.8333333
310,90,3,36.684555,0.81666666
311,90,3,191.27016,0.79999995
312,91,3,25.934763,0.8333333
313,91,3,36.684555,0.81666666
314,91,3,194.08397,0.79999995
315,92,3,25.934763,0.8333333
316,92,3,36.684555,0.81666666
317,92,3,190.15288,0.79999995
318,93,3,25.934763,0.8333333
319,93,3,36.684555,0.81666666
320,93,3,190.15288,0.79999995
321,94,3,25.934763,0.8333333
322,94,3,36.684555,0.81666666
323,94,3,190.15288,0.79999995
324,95,3,25.934763,0.8333333
325,95,3,36.684555,0.81666666
326,95,3,188.2163,0.79999995
327,96,3,25.934763,0.8333333
328,96,3,36.684555,0.81666666
329,96,3,192.88997,0.79999995
330,97,3,25.934763,0.8333333
331,97,3,36.684555,0.81666666
332,97,3,189.57687,0.79999995
333,98,3,25.934763,0.8333333
334,98,3,36.684555,0.81666666
335,98,3,182.34985,0.79999995
336,99,3,25.934763,0.8333333
337,99,3,36.684555,0.81666666
338,99,3,189.56313,0.79999995
339,100,3,25.934763,0.8333333
340,100,3,44.28494,0.81666666
341,100,3,193.48705,0.79999995
342,101,3,25.934763,0.8333333
343,101,3,44.28494,0.81666666
344,101,3,193.48705,0.79999995
345,102,3,25.934763,0.8333333
346,102,3,44.28494,0.81666666
347,102,3,193.48705,0.79999995
348,103,3,25.934763,0.8333333
349,103,3,44.28494,0.81666666
350,103,3,193.48705,0.79999995
351,104,3,25.934763,0.8333333
352,104,3,44.28494,0.81666666
353,104,3,191.46921,0.79999995
354,105,3,25.934763,0.8333333
355,105,3,185.27081,0.79999995
356,105,3,44.28494,0.81666666
357,106,3,25.934763,0.8333333
358,106,3,183.52406,0.79999995
359,106,3,44.28494,0.81666666
360,107,3,25.934763,0.8333333
361,107,3,183.52406,0.79999995
362,107,3,44.28494,0.81666666
363,108,3,24.089752,0.8333333
364,108,3,44.28494,0.81666666
365,108,3,193.68706,0.79999995
366,109,3,22.403563,0.8333333
367,109,3,44.28494,0.81666666
368,109,3,194.52576,0.79999995
369,110,3,22.403563,0.8333333
370,110,3,44.28494,0.81666666
371,110,3,193.68706,0.79999995
372,111,3,22.403563,0.8333333
373,111,3,44.28494,0.81666666
374,111,3,193.68706,0.79999995
375,112,3,22.403563,0.8333333
376,112,3,44.28494,0.81666666
377,112,3,193.68706,0.79999995
378,113,3,22.403563,0.8333333
379,113,3,44.28494,0.81666666
380,113,3,189.8403,0.79999995
381,114,3,22.403563,0.8333333
382,114,3,44.28494,0.81666666
383,114,3,187.62433,0.79999995
384,115,3,22.403563,0.8333333
385,115,3,44.28494,0.81666666
386,115,3,187.62433,0.79999995
387,116,3,22.403563,0.8333333
388,116,3,44.28494,0.81666666
389,116,3,187.62433,0.79999995
390,117,3,22.403563,0.8333333
391,117,3,44.28494,0.81666666
392,117,3,187.62433,0.79999995
393,118,3,22.403563,0.8333333
394,118,3,44.28494,0.81666666
395,118,3,187.62433,0.79999995
396,119,3,22.403563,0.8333333
397,119,3,44.28494,0.81666666
398,119,3,187.62433,0.79999995
399,120,3,22.403563,0.8333333
400,120,3,44.28494,0.81666666
401,120,3,187.6203,0.79999995
402,121,3,22.403563,0.8333333
403,121,3,44.28494,0.81666666
404,121,3,185.44853,0.79999995
405,122,3,22.403563,0.8333333
406,122,3,44.28494,0.81666666
407,122,3,193.42923,0.79999995
408,123,3,22.403563,0.8333333
409,123,3,44.28494,0.81666666
410,123,3,195.29738,0.79999995
411,124,3,22.403563,0.8333333
412,124,3,44.28494,0.81666666
413,124,3,195.29738,0.79999995
414,125,3,22.403563,0.8333333
415,125,3,44.28494,0.81666666
416,125,3,193.42923,0.79999995
417,126,3,22.403563,0.8333333
418,126,3,44.28494,0.81666666
419,126,3,187.23749,0.79999995
420,127,3,22.403563,0.8333333
421,127,3,43.64292,0.81666666
422,127,3,193.23383,0.79999995
423,128,3,22.403563,0.8333333
424,128,3,43.64292,0.81666666
425,128,3,193.23383,0.79999995
426,129,3,22.403563,0.8333333
427,129,3,43.64292,0.81666666
428,129,3,191.42607,0.79999995
429,130,3,22.403563,0.8333333
430,130,3,43.64292,0.81666666
431,130,3,191.42607,0.79999995
432,131,3,22.403563,0.8333333
433,131,3,43.64292,0.81666666
434,131,3,189.76154,0.79999995
435,132,3,22.403563,0.8333333
436,132,3,43.64292,0.81666666
437,132,3,195.10045,0.79999995
438,133,3,22.403563,0.8333333
439,133,3,43.64292,0.81666666
440,133,3,195.10045,0.79999995
441,134,3,22.403563,0.8333333
442,134,3,43.64292,0.81666666
443,134,3,195.10045,0.79999995
444,135,3,22.403563,0.8333333
445,135,3,43.64292,0.81666666
446,135,3,192.79578,0.79999995
447,136,3,22.403563,0.8333333
448,136,3,43.64292,0.81666666
449,136,3,186.71692,0.79999995
450,137,4,22.403563,0.8333333
451,137,4,41.38891,0.81666666
452,137,4,186.71692,0.79999995
453,137,4,194.57545,0.7833333
454,138,4,22.403563,0.8333333
455,138,4,41.38891,0.81666666
456,138,4,186.71692,0.79999995
457,138,4,194.57545,0.7833333
458,139,4,22.403563,0.8333333
459,139,4,41.38891,0.81666666
460,139,4,186.71692,0.79999995
461,139,4,194.57545,0.7833333
462,140,4,22.403563,0.8333333
463,140,4,41.38891,0.81666666
464,140,4,186.71692,0.79999995
465,140,4,194.57545,0.7833333
466,141,3,22.403563,0.8333333
467,141,3,41.38891,0.81666666
468,141,3,194.2896,0.79999995
469,142,3,22.403563,0.8333333
470,142,3,41.38891,0.81666666
471,142,3,193.78917,0.79999995
472,143,3,22.403563,0.8333333
473,143,3,41.38891,0.81666666
474,143,3,189.05598,0.79999995
475,144,3,22.403563,0.8333333
476,144,3,41.38891,0.81666666
477,144,3,183.54933,0.79999995
478,145,3,22.403563,0.8333333
479,145,3,41.38891,0.81666666
480,145,3,183.54933,0.79999995
481,146,3,22.403563,0.8333333
482,146,3,41.38891,0.81666666
483,146,3,192.43968,0.79999995
484,147,3,22.403563,0.8333333
485,147,3,41.38891,0.81666666
486,147,3,187.40785,0.79999995
487,148,3,22.403563,0.8333333
488,148,3,41.38891,0.81666666
489,148,3,187.40785,0.79999995
490,149,3,22.403563,0.8333333
491,149,3,41.38891,0.81666666
492,149,3,187.40785,0.79999995
493,150,3,22.403563,0.8333333
494,150,3,41.38891,0.81666666
495,150,3,192.97939,0.79999995
496,151,3,22.403563,0.8333333
497,151,3,41.38891,0.81666666
498,151,3,194.32861,0.79999995
499,152,3,22.403563,0.8333333
500,152,3,41.38891,0.81666666
501,152,3,187.7725,0.79999995
502,153,3,22.403563,0.8333333
503,153,3,41.38891,0.81666666
504,153,3,192.32388,0.79999995
505,154,3,22.403563,0.8333333
506,154,3,41.38891,0.81666666
507,154,3,192.32388,0.79999995
508,155,3,22.403563,0.8333333
509,155,3,41.38891,0.81666666
510,155,3,192.32388,0.79999995
511,156,3,22.403563,0.8333333
512,156,3,41.38891,0.81666666
513,156,3,191.21992,0.79999995
514,157,3,22.403563,0.8333333
515,157,3,41.38891,0.81666666
516,157,3,191.21992,0.79999995
517,158,3,22.403563,0.8333333
518,158,3,41.38891,0.81666666
519,158,3,187.7725,0.79999995
520,159,3,22.403563,0.8333333
521,159,3,41.38891,0.81666666
522,159,3,193.83191,0.79999995
523,160,3,22.403563,0.8333333
524,160,3,41.38891,0.81666666
525,160,3,193.83191,0.79999995
526,161,3,22.403563,0.8333333
527,161,3,41.38891,0.81666666
528,161,3,185.98262,0.79999995
529,162,3,41.38891,0.81666666
530,162,3,21.683174,0.8333333
531,162,3,191.49556,0.79999995
532,163,4,41.38891,0.81666666
533,163,4,189.69467,0.79999995
534,163,4,196.12247,0.7833333
535,163,4,21.751892,0.8333333
536,164,4,41.38891,0.81666666
537,164,4,189.69467,0.79999995
538,164,4,196.12247,0.7833333
539,164,4,21.751892,0.8333333
540,165,4,41.38891,0.81666666
541,165,4,20.14254,0.8333333
542,165,4,196.12247,0.7833333
543,165,4,195.1757,0.79999995
544,166,4,41.38891,0.81666666
545,166,4,20.14254,0.8333333
546,166,4,196.12247,0.7833333
547,166,4,195.1757,0.79999995
548,167,3,41.38891,0.81666666
549,167,3,19.083942,0.8333333
550,167,3,195.1757,0.79999995
551,168,3,41.38891,0.81666666
552,168,3,17.355354,0.8333333
553,168,3,194.57054,0.79999995
554,169,3,41.38891,0.81666666
555,169,3,192.7456,0.79999995
556,169,3,17.355354,0.8333333
557,170,3,41.38891,0.81666666
558,170,3,188.21529,0.79999995
559,170,3,17.355354,0.8333333
560,171,3,41.38891,0.81666666
561,171,3,188.21529,0.79999995
562,171,3,17.355354,0.8333333
563,172,3,41.38891,0.81666666
564,172,3,188.21529,0.79999995
565,172,3,17.355354,0.8333333
566,173,3,41.38891,0.81666666
567,173,3,188.21529,0.79999995
568,173,3,17.355354,0.8333333
569,174,3,41.38891,0.81666666
570,174,3,18.59351,0.8333333
571,174,3,194.64954,0.79999995
572,175,4,41.38891,0.81666666
573,175,4,18.59351,0.8333333
574,175,4,194.64954,0.79999995
575,175,4,213.18828,0.76666665
576,176,4,41.38891,0.81666666
577,176,4,18.59351,0.8333333
578,176,4,194.64954,0.79999995
579,176,4,213.18828,0.76666665
580,177,4,41.38891,0.81666666
581,177,4,18.59351,0.8333333
582,177,4,194.64954,0.79999995
583,177,4,213.18828,0.76666665
584,178,4,41.38891,0.81666666
585,178,4,18.59351,0.8333333
586,178,4,194.64954,0.79999995
587,178,4,213.18828,0.76666665
588,179,4,41.38891,0.81666666
589,179,4,18.59351,0.8333333
590,179,4,194.64954,0.79999995
591,179,4,213.18828,0.76666665
592,180,4,41.38891,0.81666666
593,180,4,18.59351,0.8333333
594,180,4,194.64954,0.79999995
595,180,4,213.18828,0.76666665
596,181,4,41.38891,0.81666666
597,181,4,18.59351,0.8333333
598,181,4,194.64954,0.79999995
599,181,4,213.18828,0.76666665
600,182,4,41.38891,0.81666666
601,182,4,18.59351,0.8333333
602,182,4,194.64954,0.79999995
603,182,4,213.18828,0.76666665
604,183,4,41.38891,0.81666666
605,183,4,18.59351,0.8333333
606,183,4,194.64954,0.79999995
607,183,4,213.18828,0.76666665
608,184,4,41.38891,0.81666666
609,184,4,18.59351,0.8333333
610,184,4,194.64954,0.79999995
611,184,4,213.18828,0.76666665
612,185,4,194.64954,0.79999995
613,185,4,213.18828,0.76666665
614,185,4,42.744087,0.81666666
615,185,4,22.604668,0.8333333
616,186,4,194.64954,0.79999995
617,186,4,213.18828,0.76666665
618,186,4,42.744087,0.81666666
619,186,4,22.604668,0.8333333
620,187,4,194.64954,0.79999995
621,187,4,213.18828,0.76666665
622,187,4,42.744087,0.81666666
623,187,4,22.604668,0.8333333
624,188,4,194.64954,0.79999995
625,188,4,213.18828,0.76666665
626,188,4,42.744087,0.81666666
627,188,4,22.604668,0.8333333
628,189,4,194.64954,0.79999995
629,189,4,213.18828,0.76666665
630,189,4,42.744087,0.81666666
631,189,4,22.595161,0.8333333
632,190,4,194.64954,0.79999995
633,190,4,213.18828,0.76666665
634,190,4,42.744087,0.81666666
635,190,4,22.595161,0.8333333
636,191,4,194.64954,0.79999995
637,191,4,213.18828,0.76666665
638,191,4,42.744087,0.81666666
639,191,4,22.595161,0.8333333
640,192,4,194.64954,0.79999995
641,192,4,213.18828,0.76666665
642,192,4,42.744087,0.81666666
643,192,4,22.595161,0.8333333
644,193,4,194.64954,0.79999995
645,193,4,42.744087,0.81666666
646,193,4,22.595161,0.8333333
647,193,4,215.9223,0.76666665
648,194,4,213.18828,0.76666665
649,194,4,42.744087,0.81666666
650,194,4,22.595161,0.8333333
651,194,4,196.90648,0.79999995
652,195,4,194.64954,0.79999995
653,195,4,213.18828,0.76666665
654,195,4,42.744087,0.81666666
655,195,4,22.595161,0.8333333
656,196,4,194.64954,0.79999995
657,196,4,213.18828,0.76666665
658,196,4,42.744087,0.81666666
659,196,4,22.595161,0.8333333
660,197,4,194.64954,0.79999995
661,197,4,213.18828,0.76666665
662,197,4,42.744087,0.81666666
663,197,4,22.595161,0.8333333
664,198,4,194.64954,0.79999995
665,198,4,213.18828,0.76666665
666,198,4,42.744087,0.81666666
667,198,4,22.595161,0.8333333
668,199,4,42.744087,0.81666666
669,199,4,21.412968,0.8333333
670,199,4,197.65866,0.79999995
671,199,4,220.91162,0.76666665
672,200,4,213.18828,0.76666665
673,200,4,42.744087,0.81666666
674,200,4,21.412968,0.8333333
675,200,4,197.65866,0.79999995
676,201,4,213.18828,0.76666665
677,201,4,42.744087,0.81666666
678,201,4,21.412968,0.8333333
679,201,4,197.65866,0.79999995
680,202,4,213.18828,0.76666665
681,202,4,42.744087,0.81666666
682,202,4,21.412968,0.8333333
683,202,4,197.65866,0.79999995
684,203,4,213.18828,0.76666665
685,203,4,42.744087,0.81666666
686,203,4,21.412968,0.8333333
687,203,4,197.65866,0.79999995
688,204,4,213.18828,0.76666665
689,204,4,42.744087,0.81666666
690,204,4,21.412968,0.8333333
691,204,4,197.65866,0.79999995
692,205,4,213.18828,0.76666665
693,205,4,42.744087,0.81666666
694,205,4,197.65866,0.79999995
695,205,4,21.125517,0.8333333
696,206,4,213.18828,0.76666665
697,206,4,42.744087,0.81666666
698,206,4,197.65866,0.79999995
699,206,4,21.125517,0.8333333
700,207,4,213.18828,0.76666665
701,207,4,42.744087,0.81666666
702,207,4,197.65866,0.79999995
703,207,4,21.125517,0.8333333
704,208,4,213.18828,0.76666665
705,208,4,42.744087,0.81666666
706,208,4,197.65866,0.79999995
707,208,4,21.125517,0.8333333
708,209,4,213.18828,0.76666665
709,209,4,197.65866,0.79999995
710,209,4,42.40085,0.81666666
711,209,4,21.125517,0.8333333
712,210,4,213.18828,0.76666665
713,210,4,197.65866,0.79999995
714,210,4,42.40085,0.81666666
715,210,4,21.125517,0.8333333
716,211,4,213.18828,0.76666665
717,211,4,197.65866,0.79999995
718,211,4,21.125517,0.8333333
719,211,4,43.60368,0.81666666
720,212,4,213.18828,0.76666665
721,212,4,197.65866,0.79999995
722,212,4,21.125517,0.8333333
723,212,4,43.60368,0.81666666
724,213,4,213.18828,0.76666665
725,213,4,197.65866,0.79999995
726,213,4,21.125517,0.8333333
727,213,4,43.60368,0.81666666
728,214,4,213.18828,0.76666665
729,214,4,197.65866,0.79999995
730,214,4,21.125517,0.8333333
731,214,4,43.60368,0.81666666
732,215,5,213.18828,0.76666665
733,215,5,197.65866,0.79999995
734,215,5,21.125517,0.8333333
735,215,5,43.60368,0.81666666
736,215,5,228.30635,0.75
737,216,5,213.18828,0.76666665
738,216,5,197.65866,0.79999995
739,216,5,42.40085,0.81666666
740,216,5,21.125517,0.8333333
741,216,5,228.30635,0.75
742,217,5,213.18828,0.76666665
743,217,5,197.65866,0.79999995
744,217,5,42.40085,0.81666666
745,217,5,21.125517,0.8333333
746,217,5,228.30635,0.75
747,218,5,197.65866,0.79999995
748,218,5,42.40085,0.81666666
749,218,5,21.125517,0.8333333
750,218,5,228.30635,0.75
751,218,5,221.13083,0.76666665
752,219,5,197.65866,0.79999995
753,219,5,42.40085,0.81666666
754,219,5,21.125517,0.8333333
755,219,5,228.30635,0.75
756,219,5,221.13083,0.76666665
757,220,5,197.65866,0.79999995
758,220,5,42.40085,0.81666666
759,220,5,21.125517,0.8333333
760,220,5,228.30635,0.75
761,220,5,221.13083,0.76666665
762,221,5,197.65866,0.79999995
763,221,5,42.40085,0.81666666
764,221,5,21.125517,0.8333333
765,221,5,228.30635,0.75
766,221,5,221.13083,0.76666665
767,222,5,197.65866,0.79999995
768,222,5,42.40085,0.81666666
769,222,5,21.125517,0.8333333
770,222,5,228.30635,0.75
771,222,5,221.13083,0.76666665
772,223,5,197.65866,0.79999995
773,223,5,42.40085,0.81666666
774,223,5,228.30635,0.75
775,223,5,221.13083,0.76666665
776,223,5,21.883041,0.8333333
777,224,5,197.65866,0.79999995
778,224,5,21.125517,0.8333333
779,224,5,228.30635,0.75
780,224,5,227.48048,0.76666665
781,224,5,42.338963,0.81666666
782,225,5,197.65866,0.79999995
783,225,5,21.125517,0.8333333
784,225,5,228.30635,0.75
785,225,5,227.48048,0.76666665
786,225,5,42.338963,0.81666666
787,226,5,197.65866,0.79999995
788,226,5,21.125517,0.8333333
789,226,5,228.30635,0.75
790,226,5,227.48048,0.76666665
791,226,5,42.338963,0.81666666
792,227,5,21.125517,0.8333333
793,227,5,228.30635,0.75
794,227,5,195.06787,0.79999995
795,227,5,227.48048,0.76666665
796,227,5,42.338963,0.81666666
797,228,5,21.125517,0.8333333
798,228,5,228.30635,0.75
799,228,5,195.06787,0.79999995
800,228,5,227.48048,0.76666665
801,228,5,42.338963,0.81666666
802,229,5,228.30635,0.75
803,229,5,195.06787,0.79999995
804,229,5,227.48048,0.76666665
805,229,5,42.338963,0.81666666
806,229,5,19.55794,0.8333333
807,230,5,228.30635,0.75
808,230,5,227.48048,0.76666665
809,230,5,42.338963,0.81666666
810,230,5,18.393412,0.8333333
811,230,5,198.06847,0.79999995
812,231,5,228.30635,0.75
813,231,5,227.48048,0.76666665
814,231,5,42.338963,0.81666666
815,231,5,18.393412,0.8333333
816,231,5,198.06847,0.79999995
817,232,5,228.30635,0.75
818,232,5,227.48048,0.76666665
819,232,5,42.338963,0.81666666
820,232,5,18.393412,0.8333333
821,232,5,198.06847,0.79999995
822,233,5,228.30635,0.75
