,iteration,front_size,reward,simplicity
0,0,2,766.9274,0.81666666
1,0,2,614.5009,0.8333333
2,1,2,766.9274,0.81666666
3,1,2,614.5009,0.8333333
4,2,1,795.83606,0.8333333
5,3,1,795.83606,0.8333333
6,4,1,795.83606,0.8333333
7,5,1,794.21185,0.8333333
8,6,1,876.7449,0.8333333
9,7,1,770.9667,0.8333333
10,8,1,808.3313,0.8333333
11,9,1,795.5682,0.8333333
12,10,1,794.5482,0.8333333
13,11,1,771.9223,0.8333333
14,12,1,576.6157,0.8333333
15,13,1,576.6157,0.8333333
16,14,1,604.7438,0.8333333
17,15,1,614.5969,0.8333333
18,16,1,752.5761,0.8333333
19,17,1,586.4664,0.8333333
20,18,1,746.49927,0.8333333
21,19,1,709.9472,0.8333333
22,20,1,770.50555,0.8333333
23,21,1,760.42334,0.8333333
24,22,1,760.42334,0.8333333
25,23,1,786.09863,0.8333333
26,24,1,792.4875,0.8333333
27,25,1,779.73663,0.8333333
28,26,1,690.0516,0.8333333
29,27,1,718.73334,0.8333333
30,28,1,776.6191,0.8333333
31,29,1,833.45325,0.8333333
32,30,1,804.1236,0.8333333
33,31,1,810.48505,0.8333333
34,32,1,792.57544,0.8333333
35,33,1,942.7237,0.8333333
36,34,1,792.02545,0.8333333
37,35,1,822.551,0.8333333
38,36,1,822.30194,0.8333333
39,37,1,795.12006,0.8333333
40,38,1,794.4471,0.8333333
41,39,1,824.01697,0.8333333
42,40,1,814.9927,0.8333333
43,41,1,858.9358,0.8333333
44,42,1,826.9135,0.8333333
45,43,1,843.39374,0.8333333
46,44,1,956.1313,0.8333333
47,45,1,922.4623,0.8333333
48,46,1,833.8525,0.8333333
49,47,1,814.43744,0.8333333
50,48,1,870.4049,0.8333333
51,49,1,576.6157,0.8333333
52,50,1,595.60815,0.8333333
53,51,1,576.6157,0.8333333
54,52,1,576.6157,0.8333333
55,53,1,742.60046,0.8333333
56,54,1,633.7865,0.8333333
57,55,1,681.35724,0.8333333
58,56,1,652.68823,0.8333333
59,57,1,623.71924,0.8333333
60,58,1,614.2379,0.8333333
61,59,1,652.6599,0.8333333
62,60,1,690.70447,0.8333333
63,61,1,576.6157,0.8333333
64,62,1,805.452,0.8333333
65,63,1,576.6157,0.8333333
66,64,1,576.6157,0.8333333
67,65,1,576.6157,0.8333333
68,66,1,576.6157,0.8333333
69,67,1,576.6157,0.8333333
70,68,1,830.3889,0.8333333
71,69,1,576.6157,0.8333333
72,70,1,718.69324,0.8333333
73,71,1,800.2344,0.8333333
74,72,1,860.5089,0.8333333
75,73,1,832.4238,0.8333333
76,74,1,784.9749,0.8333333
77,75,1,614.8659,0.8333333
78,76,1,877.15186,0.8333333
79,77,1,804.94086,0.8333333
80,78,1,814.69324,0.8333333
81,79,1,780.1699,0.8333333
82,80,1,767.07935,0.8333333
