,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,-3.8971195220947266,0,21.609723567962646,1,1.3076924085617065,20.7999324798584,0.6675111055374146,3.270145893096924,-72.0125732421875,0.05028112232685089,0.13507968187332153,471.76953125,0,-0.022697288542985916,-0.1598779261112213,3.950474500656128,1687409667.0845125,cgp,mu+lambda,distance,ant,1,0
1,341.74530029296875,1,26.508925437927246,1,3.603529930114746,4.739038467407227,0.9747598767280579,4.5109639167785645,468.57574462890625,0.24341900646686554,0.29754990339279175,129.50515747070312,1,0.002884619403630495,-0.1239958107471466,5.052163600921631,1687409671.9837143,cgp,mu+lambda,distance,ant,1,100
2,852.8372802734375,2,31.285340785980225,1,6.9904704093933105,4.750249862670898,2.0519320964813232,7.8961615562438965,510.9429016113281,1.6120589971542358,2.261286735534668,876.699951171875,2,0.7431005239486694,0.27438563108444214,8.379026412963867,1687409676.7601297,cgp,mu+lambda,distance,ant,1,200
3,203.84869384765625,3,36.05281066894531,1,6.99252986907959,4.744386196136475,2.1629793643951416,7.498898029327393,35.808631896972656,1.8082407712936401,3.195417881011963,65.28258514404297,3,0.8174605369567871,0.12820756435394287,8.088003158569336,1687409681.5275996,cgp,mu+lambda,distance,ant,1,300
4,365.1695556640625,4,40.82808065414429,1,7.242254734039307,4.751497745513916,2.2457334995269775,7.7769975662231445,503.718994140625,1.9611843824386597,3.6419999599456787,333.8568115234375,4,1.1617399454116821,0.21907326579093933,8.444019317626953,1687409686.3028696,cgp,mu+lambda,distance,ant,1,400
5,35.24471664428711,5,45.599106550216675,1,7.707760334014893,4.746824264526367,2.435103416442871,7.771033763885498,-160.58248901367188,2.3646819591522217,4.455258846282959,-94.36348724365234,5,1.3538763523101807,0.2883446216583252,8.268207550048828,1687409691.0738955,cgp,mu+lambda,distance,ant,1,500
6,334.65594482421875,6,50.371148109436035,1,7.815910816192627,4.7492451667785645,2.64333438873291,8.365177154541016,339.82073974609375,2.2833192348480225,4.364317417144775,29.875473022460938,6,1.1074259281158447,0.06606809794902802,8.448919296264648,1687409695.845937,cgp,mu+lambda,distance,ant,1,600
7,193.18907165527344,7,55.14263892173767,1,7.901798248291016,4.747461318969727,3.376927375793457,8.004044532775879,345.65887451171875,1.9737188816070557,5.3813605308532715,134.1135711669922,7,0.7300529479980469,0.08890289068222046,8.097716331481934,1687409700.6174278,cgp,mu+lambda,distance,ant,1,700
8,373.2624816894531,8,59.9143648147583,1,7.983010768890381,4.747900485992432,3.1220033168792725,8.14549446105957,552.1609497070312,2.696308135986328,6.367665767669678,331.9754638671875,8,1.211282730102539,0.17153112590312958,8.428082466125488,1687409705.3891537,cgp,mu+lambda,distance,ant,1,800
9,349.142822265625,9,64.68849897384644,1,8.271939277648926,4.751115322113037,3.4521400928497314,8.484964370727539,447.2381286621094,2.8048057556152344,6.1704182624816895,341.3164978027344,9,1.3890953063964844,0.2219996303319931,8.710604667663574,1687409710.1632879,cgp,mu+lambda,distance,ant,1,900
