,iteration,front_size,reward,simplicity
0,0,1,799.75964,0.8333333
1,1,1,799.75964,0.8333333
2,2,1,742.7168,0.8333333
3,3,1,633.6063,0.8333333
4,4,1,708.61206,0.8333333
5,5,1,771.96985,0.8333333
6,6,1,718.34644,0.8333333
7,7,1,718.34644,0.8333333
8,8,1,808.53906,0.8333333
9,9,1,690.79236,0.8333333
10,10,1,823.9968,0.8333333
11,11,1,761.99225,0.8333333
12,12,1,761.99225,0.8333333
13,13,1,761.99225,0.8333333
14,14,1,761.99225,0.8333333
15,15,1,782.2107,0.8333333
16,16,1,782.2107,0.8333333
17,17,1,824.51135,0.8333333
18,18,1,814.0171,0.8333333
19,19,1,814.0171,0.8333333
20,20,1,880.07306,0.8333333
21,21,1,832.2676,0.8333333
22,22,1,862.3233,0.8333333
23,23,1,795.2824,0.8333333
24,24,1,843.0636,0.8333333
25,25,1,862.0668,0.8333333
26,26,1,800.4694,0.8333333
27,27,1,795.459,0.8333333
28,28,1,795.459,0.8333333
29,29,1,824.52136,0.8333333
30,30,1,321.29703,0.8333333
31,31,1,321.29703,0.8333333
32,32,1,321.29703,0.8333333
33,33,2,321.29703,0.8333333
34,33,2,634.08105,0.79999995
35,34,2,321.29703,0.8333333
36,34,2,634.08105,0.79999995
37,35,2,808.7153,0.79999995
38,35,2,358.89502,0.8333333
39,36,2,358.89502,0.8333333
40,36,2,642.41534,0.79999995
41,37,2,634.08105,0.79999995
42,37,2,358.89502,0.8333333
43,38,2,634.08105,0.79999995
44,38,2,358.89502,0.8333333
45,39,2,670.3476,0.79999995
46,39,2,368.6435,0.8333333
47,40,2,387.66016,0.8333333
48,40,2,681.36255,0.79999995
49,41,2,387.66016,0.8333333
50,41,2,829.811,0.79999995
51,42,2,387.66016,0.8333333
52,42,2,829.811,0.79999995
53,43,2,794.4546,0.79999995
54,43,2,397.1257,0.8333333
55,44,2,794.4546,0.79999995
56,44,2,397.1257,0.8333333
57,45,2,790.7754,0.79999995
58,45,2,397.1257,0.8333333
59,46,2,397.1257,0.8333333
60,46,2,855.5616,0.79999995
61,47,2,900.2584,0.79999995
62,47,2,406.181,0.8333333
63,48,2,900.2584,0.79999995
64,48,2,406.181,0.8333333
65,49,2,855.5616,0.79999995
66,49,2,406.181,0.8333333
67,50,2,855.5616,0.79999995
68,50,2,406.181,0.8333333
69,51,2,842.0038,0.79999995
70,51,2,406.181,0.8333333
71,52,2,838.82135,0.79999995
72,52,2,406.181,0.8333333
73,53,2,833.1964,0.79999995
74,53,2,406.181,0.8333333
75,54,2,406.181,0.8333333
76,54,2,868.791,0.79999995
77,55,3,406.181,0.8333333
78,55,3,868.791,0.79999995
79,55,3,833.76764,0.81666666
80,56,3,406.181,0.8333333
81,56,3,868.791,0.79999995
82,56,3,833.76764,0.81666666
83,57,3,406.181,0.8333333
84,57,3,868.791,0.79999995
85,57,3,833.76764,0.81666666
86,58,3,406.181,0.8333333
87,58,3,868.791,0.79999995
88,58,3,833.76764,0.81666666
89,59,3,406.181,0.8333333
90,59,3,868.791,0.79999995
91,59,3,843.1691,0.81666666
92,60,3,406.181,0.8333333
93,60,3,868.791,0.79999995
94,60,3,843.1691,0.81666666
95,61,3,406.181,0.8333333
96,61,3,868.791,0.79999995
97,61,3,843.1691,0.81666666
98,62,1,881.2638,0.8333333
99,63,1,833.2329,0.8333333
100,64,1,910.08765,0.8333333
101,65,1,839.2251,0.8333333
102,66,1,829.90173,0.8333333
103,67,1,875.9765,0.8333333
104,68,1,852.1197,0.8333333
105,69,1,865.15045,0.8333333
106,70,1,833.32196,0.8333333
107,71,1,839.92725,0.8333333
108,72,1,839.92725,0.8333333
109,73,1,839.92725,0.8333333
110,74,1,832.9959,0.8333333
111,75,1,823.17395,0.8333333
112,76,1,840.80426,0.8333333
113,77,1,862.0648,0.8333333
114,78,1,837.95856,0.8333333
115,79,1,837.95856,0.8333333
116,80,1,857.7256,0.8333333
117,81,1,817.64435,0.8333333
118,82,1,855.85645,0.8333333
119,83,1,903.95483,0.8333333
120,84,1,802.66534,0.8333333
121,85,1,802.66534,0.8333333
122,86,1,799.6017,0.8333333
123,87,1,799.6017,0.8333333
124,88,1,799.6017,0.8333333
125,89,1,799.6017,0.8333333
126,90,1,833.632,0.8333333
127,91,1,842.0374,0.8333333
128,92,1,870.52423,0.8333333
129,93,1,884.2978,0.8333333
130,94,1,843.22626,0.8333333
131,95,1,861.9729,0.8333333
132,96,1,843.27924,0.8333333
133,97,1,871.6197,0.8333333
134,98,1,862.1568,0.8333333
135,99,1,862.1568,0.8333333
136,100,1,843.6123,0.8333333
137,101,1,842.5335,0.8333333
138,102,1,824.4579,0.8333333
139,103,1,804.83057,0.8333333
140,104,1,804.83057,0.8333333
141,105,1,819.2938,0.8333333
142,106,1,321.29703,0.8333333
143,107,2,321.29703,0.8333333
144,107,2,368.3556,0.81666666
145,108,4,321.29703,0.8333333
146,108,4,368.3556,0.81666666
147,108,4,388.07242,0.75
148,108,4,729.8639,0.73333335
149,109,4,729.8639,0.73333335
150,109,4,377.86923,0.81666666
151,109,4,349.39954,0.8333333
152,109,4,406.88046,0.75
153,110,4,729.8639,0.73333335
154,110,4,377.86923,0.81666666
155,110,4,349.39954,0.8333333
156,110,4,406.88046,0.75
157,111,4,729.8639,0.73333335
158,111,4,377.86923,0.81666666
159,111,4,349.39954,0.8333333
160,111,4,406.88046,0.75
161,112,3,729.8639,0.73333335
162,112,3,349.39954,0.8333333
163,112,3,416.12546,0.81666666
164,113,3,729.8639,0.73333335
165,113,3,349.39954,0.8333333
166,113,3,416.12546,0.81666666
167,114,3,349.39954,0.8333333
168,114,3,416.12546,0.81666666
169,114,3,738.004,0.73333335
170,115,3,729.8639,0.73333335
171,115,3,349.39954,0.8333333
172,115,3,416.12546,0.81666666
173,116,3,729.8639,0.73333335
174,116,3,349.39954,0.8333333
175,116,3,416.12546,0.81666666
176,117,3,729.8639,0.73333335
177,117,3,416.12546,0.81666666
178,117,3,387.73535,0.8333333
179,118,3,729.8639,0.73333335
180,118,3,416.12546,0.81666666
181,118,3,387.73535,0.8333333
182,119,3,729.8639,0.73333335
183,119,3,416.12546,0.81666666
184,119,3,387.73535,0.8333333
185,120,4,729.8639,0.73333335
186,120,4,416.12546,0.81666666
187,120,4,387.73535,0.8333333
188,120,4,549.0505,0.75
189,121,3,729.8639,0.73333335
190,121,3,549.0505,0.75
191,121,3,444.35254,0.8333333
192,122,3,729.8639,0.73333335
193,122,3,549.0505,0.75
194,122,3,444.35254,0.8333333
195,123,3,729.8639,0.73333335
196,123,3,549.0505,0.75
197,123,3,444.35254,0.8333333
198,124,3,729.8639,0.73333335
199,124,3,549.0505,0.75
200,124,3,444.35254,0.8333333
201,125,3,729.8639,0.73333335
202,125,3,444.35254,0.8333333
203,125,3,623.65356,0.75
204,126,2,444.35254,0.8333333
205,126,2,801.5087,0.7833333
206,127,2,444.35254,0.8333333
207,127,2,832.47815,0.7833333
208,128,2,444.35254,0.8333333
209,128,2,832.47815,0.7833333
210,129,2,444.35254,0.8333333
211,129,2,801.5087,0.7833333
212,130,2,444.35254,0.8333333
213,130,2,801.5087,0.7833333
214,131,2,444.35254,0.8333333
215,131,2,801.5087,0.7833333
216,132,2,444.35254,0.8333333
217,132,2,801.5087,0.7833333
218,133,2,444.35254,0.8333333
219,133,2,801.5087,0.7833333
220,134,2,444.35254,0.8333333
221,134,2,841.32654,0.7833333
222,135,2,444.35254,0.8333333
223,135,2,801.5087,0.7833333
224,136,2,444.35254,0.8333333
225,136,2,889.0628,0.81666666
226,137,2,444.35254,0.8333333
227,137,2,1060.7905,0.81666666
228,138,2,444.35254,0.8333333
229,138,2,1135.0232,0.81666666
230,139,2,444.35254,0.8333333
231,139,2,1135.0232,0.81666666
232,140,2,444.35254,0.8333333
233,140,2,1135.0232,0.81666666
234,141,2,444.35254,0.8333333
235,141,2,1152.2937,0.81666666
236,142,2,444.35254,0.8333333
237,142,2,1135.0232,0.81666666
238,143,2,444.35254,0.8333333
239,143,2,1135.0232,0.81666666
240,144,2,444.35254,0.8333333
241,144,2,1211.9661,0.81666666
242,145,2,444.35254,0.8333333
243,145,2,1211.9661,0.81666666
244,146,2,444.35254,0.8333333
245,146,2,1211.9661,0.81666666
246,147,2,444.35254,0.8333333
247,147,2,1135.0232,0.81666666
248,148,2,444.35254,0.8333333
249,148,2,1135.0232,0.81666666
250,149,2,444.35254,0.8333333
251,149,2,1127.7715,0.81666666
252,150,2,444.35254,0.8333333
253,150,2,1127.7715,0.81666666
254,151,2,444.35254,0.8333333
255,151,2,1212.7386,0.81666666
256,152,2,444.35254,0.8333333
257,152,2,1212.7386,0.81666666
258,153,2,444.35254,0.8333333
259,153,2,1212.7386,0.81666666
260,154,2,444.35254,0.8333333
261,154,2,1145.5314,0.81666666
262,155,2,444.35254,0.8333333
263,155,2,1145.5314,0.81666666
264,156,2,444.35254,0.8333333
265,156,2,1145.5314,0.81666666
266,157,2,444.35254,0.8333333
