,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,423.0770568847656,0,21.49078941345215,4,1.2050877809524536,20.78986358642578,0.514625608921051,1.637570858001709,635.2719116210938,-0.001850093249231577,0.12861301004886627,989.75,0,0.0026487454306334257,-0.17770427465438843,1.8013628721237183,1687424108.4305775,cgp,mu+lambda,distance,ant,4,0
1,-58.713539123535156,1,26.39164662361145,4,2.592313289642334,4.751944065093994,0.6751825213432312,2.710049867630005,562.3645629882812,0.1709127128124237,0.2527104318141937,83.69684600830078,1,0.03018077462911606,-0.0407295823097229,4.310149192810059,1687424113.3314347,cgp,mu+lambda,distance,ant,4,100
2,776.097900390625,2,31.16981053352356,4,3.5585458278656006,4.754977226257324,1.0932319164276123,4.171929836273193,875.7820434570312,0.42143309116363525,0.5990893244743347,-166.91444396972656,2,0.14078150689601898,-0.07035452872514725,6.522214889526367,1687424118.1095986,cgp,mu+lambda,distance,ant,4,200
3,466.71160888671875,3,35.942994594573975,4,7.617800712585449,4.750604152679443,2.383857250213623,7.6302385330200195,494.7313537597656,0.9594637155532837,1.1441203355789185,-552.4483642578125,3,0.45334962010383606,-0.09219250082969666,11.43620491027832,1687424122.8827827,cgp,mu+lambda,distance,ant,4,300
4,441.75677490234375,4,40.730433225631714,4,6.828662395477295,4.764805793762207,2.454122304916382,9.38215160369873,465.1372985839844,1.5616917610168457,3.136662006378174,8.109416007995605,4,0.6620240211486816,-0.01995931752026081,11.095498085021973,1687424127.6702213,cgp,mu+lambda,distance,ant,4,400
5,-410.3313903808594,5,45.50886273384094,4,11.967422485351562,4.753987789154053,4.5779290199279785,12.456225395202637,413.1517028808594,3.2449586391448975,6.7210001945495605,728.736572265625,5,0.8058361411094666,-0.04764074832201004,17.276906967163086,1687424132.4486508,cgp,mu+lambda,distance,ant,4,500
6,-82.7923355102539,6,50.289469480514526,4,12.74513053894043,4.757164001464844,4.6458210945129395,12.94141960144043,309.50433349609375,3.177151918411255,6.687435626983643,160.64862060546875,6,0.7821600437164307,-0.19975976645946503,13.461735725402832,1687424137.2292576,cgp,mu+lambda,distance,ant,4,600
7,451.4344482421875,7,55.06549620628357,4,11.998639106750488,4.7518768310546875,4.882485866546631,12.145283699035645,74.27250671386719,3.5458903312683105,9.212727546691895,-3.712337017059326,7,0.8904680013656616,-0.11704596877098083,12.952305793762207,1687424142.0052843,cgp,mu+lambda,distance,ant,4,700
8,45.592803955078125,8,59.84146785736084,4,13.107794761657715,4.753152370452881,5.223954677581787,13.25973892211914,294.1012878417969,4.117042064666748,9.677485466003418,240.567138671875,8,0.9440270662307739,-0.05873557925224304,14.265292167663574,1687424146.781256,cgp,mu+lambda,distance,ant,4,800
9,397.609375,9,64.62904620170593,4,13.561751365661621,4.765506267547607,5.248400688171387,13.948124885559082,36.02145004272461,3.217918872833252,9.441347122192383,474.7576599121094,9,0.07328547537326813,-0.06223483383655548,14.192519187927246,1687424151.5688343,cgp,mu+lambda,distance,ant,4,900
10,63.623443603515625,10,69.43025779724121,4,14.539936065673828,4.778902053833008,5.696221828460693,14.58423137664795,450.6539611816406,4.1978020668029785,10.338780403137207,535.4564819335938,10,0.49931371212005615,-0.0855240523815155,15.276020050048828,1687424156.370046,cgp,mu+lambda,distance,ant,4,1000
11,346.95965576171875,11,74.23051691055298,4,15.27748966217041,4.777606010437012,5.752717018127441,15.310885429382324,397.7648010253906,4.736134052276611,10.636995315551758,302.7477111816406,11,1.30869722366333,-0.01568114385008812,18.323633193969727,1687424161.170305,cgp,mu+lambda,distance,ant,4,1100
12,217.1372528076172,12,79.02863717079163,4,14.935419082641602,4.776731967926025,5.570684909820557,15.308732032775879,394.2333984375,3.941873788833618,9.569911003112793,108.7110366821289,12,0.2518434524536133,-0.0784405767917633,15.862606048583984,1687424165.9684253,cgp,mu+lambda,distance,ant,4,1200
13,181.38340759277344,13,83.82814168930054,4,15.316288948059082,4.777273178100586,5.650632381439209,15.816654205322266,597.5615844726562,3.9344143867492676,8.54761028289795,398.4150390625,13,0.6515530347824097,-0.03216085582971573,17.555545806884766,1687424170.7679298,cgp,mu+lambda,distance,ant,4,1300
14,193.05665588378906,14,88.62785935401917,4,15.26817798614502,4.77668571472168,5.550398349761963,15.890724182128906,84.50244140625,4.096974849700928,8.20783805847168,93.10427856445312,14,1.2650070190429688,-0.129916250705719,18.297914505004883,1687424175.5676475,cgp,mu+lambda,distance,ant,4,1400
15,322.43145751953125,15,93.42645239830017,4,14.611618041992188,4.776673793792725,6.3558855056762695,14.832839965820312,315.4924621582031,3.404313325881958,10.37328815460205,88.06068420410156,15,0.39652979373931885,-0.12050334364175797,15.660157203674316,1687424180.3662405,cgp,mu+lambda,distance,ant,4,1500
16,245.8428192138672,16,98.2221028804779,4,14.939745903015137,4.77376127243042,5.869363784790039,15.063944816589355,327.555908203125,5.066217422485352,11.077407836914062,300.5705871582031,16,2.289335250854492,0.03210805356502533,15.585514068603516,1687424185.161891,cgp,mu+lambda,distance,ant,4,1600
17,-74.51802062988281,17,103.01951932907104,4,17.214902877807617,4.776226043701172,6.796000003814697,17.36063575744629,145.2237091064453,5.099854946136475,11.615745544433594,396.55157470703125,17,2.342646598815918,-0.061141014099121094,17.479061126708984,1687424189.9593074,cgp,mu+lambda,distance,ant,4,1700
18,250.09466552734375,18,107.81496572494507,4,15.617627143859863,4.773190498352051,7.010537624359131,15.808812141418457,178.33462524414062,4.393910884857178,11.052289962768555,-16.9055233001709,18,0.7854472398757935,-0.1696838140487671,21.38326072692871,1687424194.7547538,cgp,mu+lambda,distance,ant,4,1800
19,14.770462989807129,19,112.6121666431427,4,17.972095489501953,4.77528190612793,6.891875267028809,18.240686416625977,531.3599853515625,5.588375568389893,12.594036102294922,571.03076171875,19,2.5574300289154053,-0.01454414427280426,19.658126831054688,1687424199.5519547,cgp,mu+lambda,distance,ant,4,1900
