,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.fitness_3q,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,_timestamp,training.fitness_1q,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
12,139.1657257080078,12,42.880491733551025,4,-2.104433059692383,1.9452457427978516,2.107482433319092,34.56914138793945,1687357428.8943458,10.675905227661133,31.932710647583008,209.60658264160156,12,13.538798332214355,4.691812515258789,62.69781494140625,1145.7708740234375,cgp,mu+lambda,distance,hopper,4,1200
13,-19.157730102539062,13,44.99788975715637,4,-2.71514892578125,1.5331394672393799,2.0986876487731934,41.700252532958984,1687357431.0117438,9.564263343811035,33.322566986083984,-43.03587341308594,13,12.587596893310547,3.5911834239959717,46.543182373046875,2714.03466796875,cgp,mu+lambda,distance,hopper,4,1300
14,-1549.5562744140625,14,47.12639021873474,4,-2.6648635864257812,1.0537132024765015,2.1098086833953857,62.75924301147461,1687357433.1402442,7.7290778160095215,57.08011245727539,507.0565490722656,14,16.378456115722656,3.8543455600738525,96.76467895507812,567.814453125,cgp,mu+lambda,distance,hopper,4,1400
15,116.3319091796875,15,49.24594449996948,4,-1.1647231578826904,2.8073883056640625,2.103294610977173,69.02898406982422,1687357435.2597985,9.212398529052734,46.64093780517578,-22.366275787353516,15,16.640670776367188,5.354246139526367,105.07823944091797,356.0708923339844,cgp,mu+lambda,distance,hopper,4,1500
16,141.3201904296875,16,51.368900299072266,4,-1.9142788648605347,2.565293312072754,2.1047322750091553,45.153160095214844,1687357437.3827543,11.992508888244629,43.309818267822266,82.82518005371094,16,13.8942289352417,5.937930583953857,64.19448852539062,344.5276794433594,cgp,mu+lambda,distance,hopper,4,1600
17,317.6802062988281,17,53.492887020111084,4,-2.931185007095337,2.121213436126709,2.1045966148376465,51.780643463134766,1687357439.506741,9.859777450561523,51.07383346557617,178.9923858642578,17,19.821321487426758,5.772110462188721,113.9673843383789,148.61328125,cgp,mu+lambda,distance,hopper,4,1700
18,1002.7007446289062,18,55.62726068496704,4,-1.4397485256195068,2.0843935012817383,2.1043710708618164,52.79336929321289,1687357441.6411147,7.20368766784668,44.782867431640625,206.0950469970703,18,17.497217178344727,3.707540273666382,105.48389434814453,-980.2061157226562,cgp,mu+lambda,distance,hopper,4,1800
19,77.5620346069336,19,57.768174171447754,4,-1.2915725708007812,3.1514272689819336,2.108158588409424,52.18425750732422,1687357443.7820282,9.317423820495605,51.9228515625,-805.3651733398438,19,17.138301849365234,6.052575588226318,95.25496673583984,860.798828125,cgp,mu+lambda,distance,hopper,4,1900
20,574.2716064453125,20,59.904770374298096,4,0.11153069883584976,3.9704623222351074,2.103959798812866,60.21876525878906,1687357445.9186244,9.814092636108398,47.441524505615234,52.778438568115234,20,18.166275024414062,7.233904838562012,79.03997802734375,433.9800109863281,cgp,mu+lambda,distance,hopper,4,2000
21,1188.850341796875,21,62.04269456863403,4,0.2760084271430969,2.843173027038574,2.105397939682007,73.0572509765625,1687357448.0565486,9.524956703186035,44.092647552490234,903.5631713867188,21,16.417842864990234,5.744822978973389,94.26542663574219,100.2721939086914,cgp,mu+lambda,distance,hopper,4,2100
22,-12.581612586975098,22,64.18397068977356,4,-1.575855016708374,2.7689881324768066,2.1094539165496826,42.4019775390625,1687357450.1978247,10.088562965393066,37.417213439941406,90.18521118164062,22,16.03455924987793,5.297412395477295,104.17079162597656,270.0180969238281,cgp,mu+lambda,distance,hopper,4,2200
23,39.909645080566406,23,66.32044410705566,4,-3.404036283493042,2.0287885665893555,2.1051580905914307,41.58481216430664,1687357452.3342981,8.267952919006348,39.73752975463867,122.67807006835938,23,13.125409126281738,3.5678820610046387,42.390926361083984,270.80389404296875,cgp,mu+lambda,distance,hopper,4,2300
24,1329.2708740234375,24,68.44579005241394,4,-1.35304856300354,1.5648303031921387,2.103015899658203,35.81447982788086,1687357454.459644,9.011346817016602,27.718605041503906,357.8224792480469,24,11.940353393554688,3.305605173110962,39.481529235839844,1435.19873046875,cgp,mu+lambda,distance,hopper,4,2400
25,522.6307983398438,25,70.56391930580139,4,-2.129962682723999,3.322279453277588,2.099708318710327,63.94162368774414,1687357456.5777733,14.192571640014648,49.967952728271484,141.5806427001953,25,17.342893600463867,6.602742671966553,75.97005462646484,375.4300842285156,cgp,mu+lambda,distance,hopper,4,2500
26,501.39544677734375,26,72.68327355384827,4,-0.004994846880435944,2.5892302989959717,2.1008477210998535,69.80119323730469,1687357458.6971276,11.571115493774414,61.03272247314453,137.60560607910156,26,18.694210052490234,7.891520977020264,103.86307525634766,616.103515625,cgp,mu+lambda,distance,hopper,4,2600
27,250.85768127441406,27,74.80413746833801,4,1.2365400791168213,5.550596237182617,2.1025853157043457,70.00018310546875,1687357460.8179915,16.384483337402344,64.09584045410156,259.2532958984375,27,18.346660614013672,9.839425086975098,81.76366424560547,589.6703491210938,cgp,mu+lambda,distance,hopper,4,2700
28,2172.07861328125,28,76.9299213886261,4,-0.6799197196960449,2.3126208782196045,2.1076157093048096,59.589656829833984,1687357462.9437754,11.82913875579834,50.01120376586914,180.16738891601562,28,16.99602699279785,5.503016471862793,62.208736419677734,5071.9189453125,cgp,mu+lambda,distance,hopper,4,2800
29,210.98159790039062,29,79.05128240585327,4,-3.0607314109802246,1.2401981353759766,2.103943347930908,59.74152374267578,1687357465.0651364,8.212603569030762,53.4144401550293,140.5073699951172,29,18.34071159362793,4.214303493499756,89.70235443115234,233.0621795654297,cgp,mu+lambda,distance,hopper,4,2900
30,590.2216186523438,30,81.18068027496338,4,-0.7003915309906006,2.7219133377075195,2.110978841781616,99.56958770751953,1687357467.1945343,19.52720832824707,75.63929748535156,-519.3101806640625,30,22.338701248168945,11.025394439697266,112.26080322265625,3993.9775390625,cgp,mu+lambda,distance,hopper,4,3000
31,468.5545349121094,31,83.30310130119324,4,0.15632079541683197,3.5230135917663574,2.1044836044311523,88.51972961425781,1687357469.3169553,14.031242370605469,74.23543548583984,266.5355224609375,31,19.995046615600586,10.297324180603027,100.52978515625,51.489566802978516,cgp,mu+lambda,distance,hopper,4,3100
32,321.9189147949219,32,85.42336893081665,4,-0.8443038463592529,2.341257095336914,2.10227370262146,40.483131408691406,1687357471.437223,9.074102401733398,38.263832092285156,77.4664535522461,32,18.481618881225586,7.019355297088623,135.90306091308594,576.7103881835938,cgp,mu+lambda,distance,hopper,4,3200
33,2754.848388671875,33,87.53976035118103,4,-0.07928731292486191,2.161552906036377,2.0984604358673096,60.1364631652832,1687357473.5536144,9.445220947265625,49.13905715942383,726.7153930664062,33,16.166351318359375,7.150048732757568,83.15453338623047,586.781005859375,cgp,mu+lambda,distance,hopper,4,3300
34,778.1721801757812,34,89.66461539268494,4,0.9972294569015503,3.7162094116210938,2.107147455215454,54.9584846496582,1687357475.6784694,12.415817260742188,48.979209899902344,7895.0048828125,34,16.43618392944336,8.548891067504883,108.90682983398438,468.91119384765625,cgp,mu+lambda,distance,hopper,4,3400
35,-735.0067749023438,35,91.78206610679626,4,-0.5276451110839844,3.746119260787964,2.099534034729004,72.67835998535156,1687357477.7959201,12.583366394042969,49.84364318847656,29.223960876464844,35,17.9338436126709,8.591412544250488,96.36841583251953,1086.7469482421875,cgp,mu+lambda,distance,hopper,4,3500
36,187.53733825683594,36,93.90391826629639,4,-1.304884910583496,1.430485486984253,2.1045665740966797,39.39042663574219,1687357479.9177723,7.222771167755127,39.20348358154297,298.9886474609375,36,11.596981048583984,3.7233028411865234,56.068275451660156,268.693115234375,cgp,mu+lambda,distance,hopper,4,3600
37,35.02855682373047,37,96.0223274230957,4,-0.9563453197479248,3.804811954498291,2.1006052494049072,71.79320526123047,1687357482.0361814,15.756728172302246,71.10401153564453,-377.2217712402344,37,23.714662551879883,9.456223487854004,163.0517120361328,207.14012145996094,cgp,mu+lambda,distance,hopper,4,3700
38,181.9334259033203,38,98.14618682861328,4,-2.4414424896240234,2.011336326599121,2.105886936187744,32.80399703979492,1687357484.1600409,10.993245124816895,31.418439865112305,477.9989013671875,38,13.940465927124023,4.394824504852295,74.51697540283203,293.72821044921875,cgp,mu+lambda,distance,hopper,4,3800
39,2410.85595703125,39,100.26711893081665,4,-0.7966595888137817,3.1956334114074707,2.102698564529419,43.76450729370117,1687357486.280973,11.478899955749512,42.60145950317383,592.6702880859375,39,13.513172149658203,6.678629398345947,48.513362884521484,1156.849853515625,cgp,mu+lambda,distance,hopper,4,3900
40,847.0678100585938,40,102.39083504676819,4,-0.2592717707157135,3.629436492919922,2.105717182159424,73.75740051269531,1687357488.404689,13.448942184448242,68.6440658569336,882.98876953125,40,20.396652221679688,10.479461669921875,89.07746887207031,2053.852783203125,cgp,mu+lambda,distance,hopper,4,4000
41,1035.5145263671875,41,104.5107569694519,4,-0.003312853164970875,3.01444149017334,2.101778030395508,40.71817398071289,1687357490.524611,16.655967712402344,39.95059585571289,-21.906768798828125,41,14.145475387573242,8.243071556091309,46.30908203125,257.7988586425781,cgp,mu+lambda,distance,hopper,4,4100
42,-400.5816650390625,42,106.62673544883728,4,-0.015600157901644707,3.6507298946380615,2.0972251892089844,55.09485626220703,1687357492.6405895,11.541236877441406,47.52968215942383,207.73690795898438,42,16.558135986328125,7.21244478225708,64.66853332519531,336.3478698730469,cgp,mu+lambda,distance,hopper,4,4200
43,289.324462890625,43,108.74127840995789,4,0.5562962889671326,8.368969917297363,2.0975217819213867,67.81220245361328,1687357494.7551324,20.696542739868164,54.43841552734375,205.1255645751953,43,19.520061492919922,11.994772911071777,104.8718032836914,201.50186157226562,cgp,mu+lambda,distance,hopper,4,4300
44,116.647216796875,44,110.85974478721619,4,0.5582872629165649,5.3550238609313965,2.1005208492279053,46.188297271728516,1687357496.8735988,16.475296020507812,41.843414306640625,290.67486572265625,44,15.024206161499023,7.711790561676025,64.74237823486328,-81.03096771240234,cgp,mu+lambda,distance,hopper,4,4400
45,732.9584350585938,45,112.97634506225586,4,-1.6463096141815186,3.026153087615967,2.098357915878296,60.165470123291016,1687357498.990199,11.586326599121094,55.92140197753906,308.5078430175781,45,19.88695526123047,6.97452974319458,135.18899536132812,1014.0809936523438,cgp,mu+lambda,distance,hopper,4,4500
46,115.41388702392578,46,115.09376668930054,4,-0.3235015273094177,6.251418113708496,2.0992796421051025,71.05367279052734,1687357501.1076207,16.86029052734375,55.657325744628906,3151.32470703125,46,21.330352783203125,8.892507553100586,111.30205535888672,287.12451171875,cgp,mu+lambda,distance,hopper,4,4600
47,475.2573547363281,47,117.2149932384491,4,1.7343631982803345,11.86057186126709,2.1033833026885986,84.48959350585938,1687357503.2288473,27.527809143066406,72.24676513671875,44.781219482421875,47,31.775651931762695,18.147855758666992,255.97457885742188,450.2672424316406,cgp,mu+lambda,distance,hopper,4,4700
48,2458.8798828125,48,119.3369631767273,4,-1.0575488805770874,6.020762920379639,2.1036834716796875,79.11720275878906,1687357505.3508172,23.672325134277344,69.10322570800781,632.1950073242188,48,24.404399871826172,12.042401313781738,94.38396453857422,520.95751953125,cgp,mu+lambda,distance,hopper,4,4800
49,-60.36439895629883,49,121.45906734466553,4,0.9763106107711792,7.048523426055908,2.104231834411621,90.90919494628906,1687357507.4729214,22.868938446044922,72.37531280517578,269.64849853515625,49,23.89698600769043,14.556564331054688,152.39825439453125,-102.76724243164062,cgp,mu+lambda,distance,hopper,4,4900
50,1254.90380859375,50,123.57710242271423,4,0.7705726623535156,5.66526460647583,2.101184368133545,108.16471099853516,1687357509.5909564,17.642162322998047,63.81267547607422,253.45982360839844,50,23.374828338623047,11.916156768798828,124.75140380859375,1258.615966796875,cgp,mu+lambda,distance,hopper,4,5000
51,4109.45068359375,51,125.69895243644714,4,0.2847695052623749,6.037772178649902,2.103743076324463,103.58514404296875,1687357511.7128065,19.586610794067383,55.396507263183594,272.01104736328125,51,21.77184295654297,12.416561126708984,123.39079284667969,-84.14668273925781,cgp,mu+lambda,distance,hopper,4,5100
52,661.7564086914062,52,127.8195264339447,4,1.244247317314148,5.340461730957031,2.102860689163208,72.9141845703125,1687357513.8333805,16.628969192504883,52.064849853515625,342.2319030761719,52,18.189632415771484,11.22783374786377,79.2415771484375,1679.2689208984375,cgp,mu+lambda,distance,hopper,4,5200
53,378.35028076171875,53,129.94372844696045,4,1.0621798038482666,6.385190010070801,2.105457305908203,86.78607177734375,1687357515.9575825,19.393041610717773,77.45887756347656,4788.310546875,53,23.156648635864258,13.48824405670166,104.5401840209961,-1350.168212890625,cgp,mu+lambda,distance,hopper,4,5300
54,755.0631713867188,54,132.06742477416992,4,-1.053976058959961,3.783076763153076,2.105553388595581,114.12931060791016,1687357518.0812788,18.282400131225586,100.23966979980469,312.79241943359375,54,26.05847930908203,11.59026050567627,121.68682098388672,433.75689697265625,cgp,mu+lambda,distance,hopper,4,5400
55,602.7257690429688,55,134.18289756774902,4,0.9228744506835938,6.258474826812744,2.0983846187591553,67.47785949707031,1687357520.1967516,20.168880462646484,66.54325866699219,57.18397903442383,55,20.19908332824707,11.367535591125488,96.57271575927734,455.4780578613281,cgp,mu+lambda,distance,hopper,4,5500
56,43.12016677856445,56,136.30542659759521,4,0.8254586458206177,7.802373886108398,2.1041946411132812,109.18824005126953,1687357522.3192806,24.99834442138672,108.33757781982422,-142.51199340820312,56,26.686574935913086,16.146392822265625,131.92636108398438,26.91385269165039,cgp,mu+lambda,distance,hopper,4,5600
57,117.56160736083984,57,138.42743062973022,4,-2.265160322189331,6.060275554656982,2.103923797607422,60.30324172973633,1687357524.4412847,19.997039794921875,54.89461135864258,954.6693115234375,57,21.23079490661621,9.860438346862793,121.88938903808594,24.029804229736328,cgp,mu+lambda,distance,hopper,4,5700
58,55.91774368286133,58,140.5449697971344,4,-1.3001370429992676,4.496511459350586,2.097240686416626,57.52252197265625,1687357526.5588238,13.554356575012207,50.090213775634766,219.33990478515625,58,18.198265075683594,6.631862640380859,66.04541778564453,4274.9013671875,cgp,mu+lambda,distance,hopper,4,5800
59,-259.59912109375,59,142.66555881500244,4,-1.5325226783752441,5.869811058044434,2.1010639667510986,85.71990966796875,1687357528.6794128,19.576974868774414,77.07891845703125,321.0931091308594,59,22.38932991027832,10.095379829406738,107.4130859375,1733.404052734375,cgp,mu+lambda,distance,hopper,4,5900
60,1659.4432373046875,60,144.7821261882782,4,0.8512427806854248,5.165840148925781,2.0965960025787354,68.49322509765625,1687357530.7959802,21.703189849853516,62.21324920654297,748.866943359375,60,18.636056900024414,12.408705711364746,78.24365234375,4405.77880859375,cgp,mu+lambda,distance,hopper,4,6000
61,48.43362045288086,61,146.9009838104248,4,0.6844402551651001,6.670823097229004,2.0992636680603027,85.23511505126953,1687357532.9148378,15.888322830200195,73.47688293457031,328.94635009765625,61,23.746936798095703,12.2133150100708,150.66339111328125,125.35942077636719,cgp,mu+lambda,distance,hopper,4,6100
62,-128.47178649902344,62,149.0182774066925,4,0.6082925796508789,5.046067237854004,2.097733497619629,68.24057006835938,1687357535.0321314,18.90428352355957,57.51065444946289,116.99684143066406,62,18.838281631469727,10.639938354492188,104.64580535888672,305.33612060546875,cgp,mu+lambda,distance,hopper,4,6200
63,-1212.1654052734375,63,151.1388373374939,4,-1.8353900909423828,5.297026634216309,2.100785732269287,51.48982238769531,1687357537.1526914,19.26923370361328,50.720619201660156,177.4816436767578,63,19.177490234375,9.389214515686035,63.092960357666016,469.19024658203125,cgp,mu+lambda,distance,hopper,4,6300
64,1121.7506103515625,64,153.25541520118713,4,0.8587111234664917,5.853654861450195,2.0976762771606445,53.59271240234375,1687357539.2692692,20.635398864746094,45.84966278076172,135.25228881835938,64,22.02720832824707,9.683819770812988,150.8400115966797,418.9184265136719,cgp,mu+lambda,distance,hopper,4,6400
65,259.3378601074219,65,155.3736765384674,4,-0.7119765281677246,5.692632675170898,2.0987775325775146,80.23516082763672,1687357541.3875306,18.16119956970215,76.97090148925781,849.1643676757812,65,24.76068687438965,12.067158699035645,147.67088317871094,776.394287109375,cgp,mu+lambda,distance,hopper,4,6500
66,1858.3402099609375,66,157.49338054656982,4,0.7668454647064209,5.9180521965026855,2.1002209186553955,109.24471282958984,1687357543.5072346,20.714540481567383,82.31444549560547,-274.1853942871094,66,21.952041625976562,12.22434139251709,122.87921905517578,359.9321594238281,cgp,mu+lambda,distance,hopper,4,6600
67,453.80206298828125,67,159.60758113861084,4,-1.7104142904281616,3.767672538757324,2.094665288925171,214.36627197265625,1687357545.6214352,19.581716537475586,73.33833312988281,-318.4849548339844,67,54.11528015136719,15.988887786865234,478.7625732421875,45.091102600097656,cgp,mu+lambda,distance,hopper,4,6700
68,612.3956298828125,68,161.7262041568756,4,-0.5708156228065491,5.097409248352051,2.098766326904297,94.90567779541016,1687357547.7400582,17.129026412963867,82.1187973022461,46.45316696166992,68,26.483640670776367,12.5401611328125,145.07626342773438,-117.11154174804688,cgp,mu+lambda,distance,hopper,4,6800
69,375.3651123046875,69,163.85013127326965,4,-0.614412248134613,5.570583343505859,2.1036691665649414,88.50116729736328,1687357549.8639853,20.395687103271484,73.45142364501953,3.8057565689086914,69,23.12752914428711,12.009862899780273,93.60153198242188,237.84730529785156,cgp,mu+lambda,distance,hopper,4,6900
70,218.4555206298828,70,165.9693205356598,4,-2.4754836559295654,3.79099702835083,2.099594831466675,102.63018035888672,1687357551.9831746,19.004669189453125,85.4822998046875,1418.1591796875,70,32.14979553222656,12.046823501586914,170.70533752441406,400.45037841796875,cgp,mu+lambda,distance,hopper,4,7000
71,146.2374725341797,71,168.09117579460144,4,-2.6772449016571045,4.284688949584961,2.1033241748809814,99.26885223388672,1687357554.1050298,14.258459091186523,77.5517578125,2688.53662109375,71,28.575687408447266,9.674558639526367,198.68125915527344,371.385009765625,cgp,mu+lambda,distance,hopper,4,7100
72,-688.8026733398438,72,170.2107970714569,4,-1.6451749801635742,2.877882957458496,2.100111484527588,83.09101104736328,1687357556.224651,20.878246307373047,77.69412994384766,204.745849609375,72,23.61497688293457,10.105938911437988,100.3215560913086,370.4618225097656,cgp,mu+lambda,distance,hopper,4,7200
73,738.839111328125,73,172.32679653167725,4,1.5100603103637695,12.302778244018555,2.096039295196533,108.24664306640625,1687357558.3406506,27.023040771484375,84.76895904541016,1039.2078857421875,73,27.980880737304688,19.208581924438477,135.0599822998047,-278.6016845703125,cgp,mu+lambda,distance,hopper,4,7300
74,32987.30078125,74,174.44362902641296,4,0.39424338936805725,6.921169281005859,2.097200870513916,121.77791595458984,1687357560.457483,17.27155303955078,61.37353515625,405.6051940917969,74,24.869274139404297,13.31361198425293,161.34181213378906,396.50299072265625,cgp,mu+lambda,distance,hopper,4,7400
75,157.26995849609375,75,176.55532598495483,4,-1.2536555528640747,2.1230244636535645,2.0914907455444336,103.45113372802734,1687357562.56918,17.11328887939453,65.13184356689453,2716.568359375,75,22.540271759033203,9.04047679901123,111.3551025390625,4691.955078125,cgp,mu+lambda,distance,hopper,4,7500
76,96.5775146484375,76,178.68222403526306,4,-0.4519752264022827,4.769559860229492,2.108211040496826,100.30065155029297,1687357564.696078,18.649921417236328,52.69781494140625,-44.22797393798828,76,21.47295570373535,9.333052635192871,105.91653442382812,325.6466979980469,cgp,mu+lambda,distance,hopper,4,7600
77,11.928168296813965,77,180.80177569389343,4,-1.8308120965957642,2.51274037361145,2.099139928817749,140.78976440429688,1687357566.8156297,15.608095169067383,117.43450927734375,138.47239685058594,77,32.983802795410156,11.556615829467773,170.18499755859375,98.5589599609375,cgp,mu+lambda,distance,hopper,4,7700
78,522.054931640625,78,182.9241178035736,4,-1.0685837268829346,7.938506126403809,2.103372573852539,110.03297424316406,1687357568.9379718,20.923765182495117,68.83059692382812,734.0462036132812,78,27.135040283203125,11.885830879211426,122.8572769165039,164.123779296875,cgp,mu+lambda,distance,hopper,4,7800
79,-349.085693359375,79,185.042254447937,4,-2.7813987731933594,2.9714179039001465,2.0987958908081055,92.57076263427734,1687357571.0561085,18.638654708862305,83.67652893066406,99.0232925415039,79,22.735858917236328,10.025484085083008,97.56329345703125,937.529296875,cgp,mu+lambda,distance,hopper,4,7900
80,273.7409973144531,80,187.1661078929901,4,-1.5641181468963623,4.064577102661133,2.104288339614868,73.4013900756836,1687357573.179962,15.411813735961914,70.91818237304688,2171.87744140625,80,21.468990325927734,7.959997177124023,74.06696319580078,130.0115966796875,cgp,mu+lambda,distance,hopper,4,8000
81,178.36044311523438,81,189.28569746017456,4,-0.9677848815917969,2.911712884902954,2.099618911743164,46.4000129699707,1687357575.2995515,11.94420051574707,44.951480865478516,522.8088989257812,81,22.292356491088867,4.882962703704834,95.8414077758789,93.33992767333984,cgp,mu+lambda,distance,hopper,4,8100
82,291.82354736328125,82,191.40812253952026,4,-1.1619293689727783,2.3744678497314453,2.102363348007202,90.9499282836914,1687357577.4219766,12.718109130859375,78.47650146484375,887.9448852539062,82,24.61408042907715,9.855145454406738,160.27098083496094,49.530582427978516,cgp,mu+lambda,distance,hopper,4,8200
83,-432.4658203125,83,193.53186011314392,4,-0.3512725234031677,4.881622314453125,2.1038765907287598,88.11128997802734,1687357579.5457141,21.53744888305664,74.8294448852539,1161.2353515625,83,23.615188598632812,12.269177436828613,118.5701675415039,163.52490234375,cgp,mu+lambda,distance,hopper,4,8300
84,1053.5155029296875,84,195.65000343322754,4,0.4665313959121704,5.195367813110352,2.098334789276123,83.81753540039062,1687357581.6638575,17.810623168945312,71.24278259277344,312.44049072265625,84,22.451990127563477,13.199567794799805,91.92676544189453,138.53111267089844,cgp,mu+lambda,distance,hopper,4,8400
85,805.5253295898438,85,197.77017307281494,4,-1.6156221628189087,1.8234374523162842,2.10048770904541,112.04817199707031,1687357583.784027,13.079307556152344,60.19792556762695,1180.4044189453125,85,30.507648468017578,10.037758827209473,219.54965209960938,853.3966064453125,cgp,mu+lambda,distance,hopper,4,8500
86,491.7107238769531,86,199.8905930519104,4,-0.5758191347122192,2.304938554763794,2.1017696857452393,74.7841796875,1687357585.904447,13.036840438842773,72.83145904541016,638.5079345703125,86,23.758392333984375,9.15557861328125,113.85116577148438,-68.93623352050781,cgp,mu+lambda,distance,hopper,4,8600
87,1343.7701416015625,87,202.01008915901184,4,-2.272362470626831,4.459878444671631,2.0997893810272217,68.35850524902344,1687357588.0239432,21.483348846435547,59.79255294799805,331.147705078125,87,18.675203323364258,9.876347541809082,75.21566772460938,340.32843017578125,cgp,mu+lambda,distance,hopper,4,8700
88,4592.9443359375,88,204.13422322273254,4,-0.3080967962741852,6.709195137023926,2.1048033237457275,128.26461791992188,1687357590.1480772,33.73903274536133,121.95357513427734,429.2962646484375,88,31.050622940063477,18.332550048828125,143.79254150390625,3826.2861328125,cgp,mu+lambda,distance,hopper,4,8800
89,2026.16796875,89,206.25121998786926,4,-2.6307811737060547,2.1530466079711914,2.0963962078094482,113.68799591064453,1687357592.265074,14.397485733032227,95.58718872070312,12.81808090209961,89,26.453094482421875,10.574743270874023,136.29583740234375,-119.548583984375,cgp,mu+lambda,distance,hopper,4,8900
90,2160.18896484375,90,208.38203930854797,4,-1.1550171375274658,2.4069199562072754,2.110633134841919,66.50113677978516,1687357594.3958933,22.897171020507812,59.22235870361328,298.545166015625,90,20.710657119750977,10.095048904418945,94.75828552246094,447.76641845703125,cgp,mu+lambda,distance,hopper,4,9000
91,2634.67138671875,91,210.44570755958557,4,-5.193037986755371,1.4573378562927246,2.0436558723449707,84.91450500488281,1687357596.4595616,16.909347534179688,57.397708892822266,2118.224609375,91,24.192378997802734,6.65549898147583,86.81804656982422,157.42437744140625,cgp,mu+lambda,distance,hopper,4,9100
