iteration,front_size,reward,simplicity,seed,environment,solver
0,2,595.96375,0.93333334,6,inverted_double_pendulum,lgp
0,2,292.3731,1.0,6,inverted_double_pendulum,lgp
1,2,595.96375,0.93333334,6,inverted_double_pendulum,lgp
1,2,292.3731,1.0,6,inverted_double_pendulum,lgp
2,2,699.9562,0.93333334,6,inverted_double_pendulum,lgp
2,2,292.60486,1.0,6,inverted_double_pendulum,lgp
3,3,699.9562,0.93333334,6,inverted_double_pendulum,lgp
3,3,292.60486,1.0,6,inverted_double_pendulum,lgp
3,3,718.4756,0.79999995,6,inverted_double_pendulum,lgp
4,3,292.60486,1.0,6,inverted_double_pendulum,lgp
4,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
4,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
5,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
5,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
5,3,292.6261,1.0,6,inverted_double_pendulum,lgp
6,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
6,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
6,3,311.4286,1.0,6,inverted_double_pendulum,lgp
7,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
7,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
7,3,311.4286,1.0,6,inverted_double_pendulum,lgp
8,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
8,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
8,3,311.4286,1.0,6,inverted_double_pendulum,lgp
9,3,748.45123,0.93333334,6,inverted_double_pendulum,lgp
9,3,781.871,0.8666667,6,inverted_double_pendulum,lgp
9,3,311.4286,1.0,6,inverted_double_pendulum,lgp
10,2,311.4286,1.0,6,inverted_double_pendulum,lgp
10,2,779.1235,0.93333334,6,inverted_double_pendulum,lgp
11,2,748.45123,0.93333334,6,inverted_double_pendulum,lgp
11,2,311.4286,1.0,6,inverted_double_pendulum,lgp
12,4,311.4286,1.0,6,inverted_double_pendulum,lgp
12,4,761.02167,0.93333334,6,inverted_double_pendulum,lgp
12,4,832.51495,0.59999996,6,inverted_double_pendulum,lgp
12,4,821.97,0.8666667,6,inverted_double_pendulum,lgp
13,4,311.4286,1.0,6,inverted_double_pendulum,lgp
13,4,832.51495,0.59999996,6,inverted_double_pendulum,lgp
13,4,821.97,0.8666667,6,inverted_double_pendulum,lgp
13,4,786.2414,0.93333334,6,inverted_double_pendulum,lgp
14,2,311.4286,1.0,6,inverted_double_pendulum,lgp
14,2,786.2414,0.93333334,6,inverted_double_pendulum,lgp
15,2,311.4286,1.0,6,inverted_double_pendulum,lgp
15,2,786.2414,0.93333334,6,inverted_double_pendulum,lgp
16,2,311.4286,1.0,6,inverted_double_pendulum,lgp
16,2,810.435,0.93333334,6,inverted_double_pendulum,lgp
17,2,311.4286,1.0,6,inverted_double_pendulum,lgp
17,2,793.1235,0.93333334,6,inverted_double_pendulum,lgp
18,2,311.26355,1.0,6,inverted_double_pendulum,lgp
18,2,793.1235,0.93333334,6,inverted_double_pendulum,lgp
19,2,311.26355,1.0,6,inverted_double_pendulum,lgp
19,2,793.1235,0.93333334,6,inverted_double_pendulum,lgp
20,2,311.26355,1.0,6,inverted_double_pendulum,lgp
20,2,786.2414,0.93333334,6,inverted_double_pendulum,lgp
21,3,311.26355,1.0,6,inverted_double_pendulum,lgp
21,3,786.2414,0.93333334,6,inverted_double_pendulum,lgp
21,3,814.32007,0.8666667,6,inverted_double_pendulum,lgp
22,3,311.26355,1.0,6,inverted_double_pendulum,lgp
22,3,786.2414,0.93333334,6,inverted_double_pendulum,lgp
22,3,814.32007,0.8666667,6,inverted_double_pendulum,lgp
23,2,311.26355,1.0,6,inverted_double_pendulum,lgp
23,2,859.8745,0.93333334,6,inverted_double_pendulum,lgp
24,2,311.26355,1.0,6,inverted_double_pendulum,lgp
24,2,786.2414,0.93333334,6,inverted_double_pendulum,lgp
25,3,311.26355,1.0,6,inverted_double_pendulum,lgp
25,3,795.0096,0.93333334,6,inverted_double_pendulum,lgp
25,3,842.0802,0.79999995,6,inverted_double_pendulum,lgp
26,3,311.26355,1.0,6,inverted_double_pendulum,lgp
26,3,795.0096,0.93333334,6,inverted_double_pendulum,lgp
26,3,842.0802,0.79999995,6,inverted_double_pendulum,lgp
27,3,311.26355,1.0,6,inverted_double_pendulum,lgp
27,3,795.0096,0.93333334,6,inverted_double_pendulum,lgp
27,3,842.0802,0.79999995,6,inverted_double_pendulum,lgp
28,3,311.26355,1.0,6,inverted_double_pendulum,lgp
28,3,842.0802,0.79999995,6,inverted_double_pendulum,lgp
28,3,820.7956,0.93333334,6,inverted_double_pendulum,lgp
29,4,311.26355,1.0,6,inverted_double_pendulum,lgp
29,4,842.0802,0.79999995,6,inverted_double_pendulum,lgp
29,4,820.7956,0.93333334,6,inverted_double_pendulum,lgp
29,4,903.8389,0.73333335,6,inverted_double_pendulum,lgp
30,4,311.26355,1.0,6,inverted_double_pendulum,lgp
30,4,842.0802,0.79999995,6,inverted_double_pendulum,lgp
30,4,820.7956,0.93333334,6,inverted_double_pendulum,lgp
30,4,903.8389,0.73333335,6,inverted_double_pendulum,lgp
31,4,311.26355,1.0,6,inverted_double_pendulum,lgp
31,4,842.0802,0.79999995,6,inverted_double_pendulum,lgp
31,4,820.7956,0.93333334,6,inverted_double_pendulum,lgp
31,4,903.8389,0.73333335,6,inverted_double_pendulum,lgp
32,4,311.26355,1.0,6,inverted_double_pendulum,lgp
32,4,842.0802,0.79999995,6,inverted_double_pendulum,lgp
32,4,820.7956,0.93333334,6,inverted_double_pendulum,lgp
32,4,903.8389,0.73333335,6,inverted_double_pendulum,lgp
33,3,311.26355,1.0,6,inverted_double_pendulum,lgp
33,3,903.8389,0.73333335,6,inverted_double_pendulum,lgp
33,3,880.57385,0.93333334,6,inverted_double_pendulum,lgp
34,3,311.26355,1.0,6,inverted_double_pendulum,lgp
34,3,903.8389,0.73333335,6,inverted_double_pendulum,lgp
34,3,880.57385,0.93333334,6,inverted_double_pendulum,lgp
35,3,311.26355,1.0,6,inverted_double_pendulum,lgp
35,3,903.8389,0.73333335,6,inverted_double_pendulum,lgp
35,3,880.57385,0.93333334,6,inverted_double_pendulum,lgp
36,2,311.26355,1.0,6,inverted_double_pendulum,lgp
36,2,936.33527,0.93333334,6,inverted_double_pendulum,lgp
37,2,311.26355,1.0,6,inverted_double_pendulum,lgp
37,2,936.33527,0.93333334,6,inverted_double_pendulum,lgp
38,2,311.26355,1.0,6,inverted_double_pendulum,lgp
38,2,899.747,0.93333334,6,inverted_double_pendulum,lgp
39,2,311.26355,1.0,6,inverted_double_pendulum,lgp
39,2,899.747,0.93333334,6,inverted_double_pendulum,lgp
40,3,311.26355,1.0,6,inverted_double_pendulum,lgp
40,3,899.747,0.93333334,6,inverted_double_pendulum,lgp
40,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
41,3,311.26355,1.0,6,inverted_double_pendulum,lgp
41,3,899.747,0.93333334,6,inverted_double_pendulum,lgp
41,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
42,3,311.26355,1.0,6,inverted_double_pendulum,lgp
42,3,899.747,0.93333334,6,inverted_double_pendulum,lgp
42,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
43,3,311.26355,1.0,6,inverted_double_pendulum,lgp
43,3,899.747,0.93333334,6,inverted_double_pendulum,lgp
43,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
44,3,311.26355,1.0,6,inverted_double_pendulum,lgp
44,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
44,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
45,3,311.26355,1.0,6,inverted_double_pendulum,lgp
45,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
45,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
46,3,311.26355,1.0,6,inverted_double_pendulum,lgp
46,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
46,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
47,3,311.26355,1.0,6,inverted_double_pendulum,lgp
47,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
47,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
48,3,311.26355,1.0,6,inverted_double_pendulum,lgp
48,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
48,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
49,3,311.26355,1.0,6,inverted_double_pendulum,lgp
49,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
49,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
50,3,311.26355,1.0,6,inverted_double_pendulum,lgp
50,3,946.8542,0.8666667,6,inverted_double_pendulum,lgp
50,3,899.9362,0.93333334,6,inverted_double_pendulum,lgp
51,4,311.26355,1.0,6,inverted_double_pendulum,lgp
51,4,899.9362,0.93333334,6,inverted_double_pendulum,lgp
51,4,1059.8983,0.79999995,6,inverted_double_pendulum,lgp
51,4,947.10724,0.8666667,6,inverted_double_pendulum,lgp
52,4,311.26355,1.0,6,inverted_double_pendulum,lgp
52,4,899.9362,0.93333334,6,inverted_double_pendulum,lgp
52,4,1059.8983,0.79999995,6,inverted_double_pendulum,lgp
52,4,947.10724,0.8666667,6,inverted_double_pendulum,lgp
