,iteration,front_size,reward,simplicity
0,0,1,770.8325,0.8333333
1,1,2,770.8325,0.8333333
2,1,2,821.6007,0.81666666
3,2,2,821.6007,0.81666666
4,2,2,783.5713,0.8333333
5,3,2,821.6007,0.81666666
6,3,2,783.5713,0.8333333
7,4,1,783.5713,0.8333333
8,5,1,188.72621,0.8333333
9,6,1,187.9507,0.8333333
10,7,1,207.30428,0.8333333
11,8,1,207.09563,0.8333333
12,9,1,216.2771,0.8333333
13,10,2,216.2771,0.8333333
14,10,2,814.7293,0.81666666
15,11,2,216.2771,0.8333333
16,11,2,814.7293,0.81666666
17,12,2,216.2771,0.8333333
18,12,2,814.7293,0.81666666
19,13,2,216.2771,0.8333333
20,13,2,814.7293,0.81666666
21,14,2,216.2771,0.8333333
22,14,2,821.759,0.81666666
23,15,2,216.2771,0.8333333
24,15,2,833.6589,0.81666666
25,16,2,216.2771,0.8333333
26,16,2,823.6828,0.81666666
27,17,2,216.2771,0.8333333
28,17,2,824.0762,0.81666666
29,18,2,216.2771,0.8333333
30,18,2,852.7287,0.81666666
31,19,2,216.2771,0.8333333
32,19,2,852.7287,0.81666666
33,20,2,216.2771,0.8333333
34,20,2,839.757,0.81666666
35,21,2,216.2771,0.8333333
36,21,2,824.0762,0.81666666
37,22,2,216.2771,0.8333333
38,22,2,871.6119,0.81666666
39,23,2,216.2771,0.8333333
40,23,2,919.5248,0.81666666
41,24,2,216.2771,0.8333333
42,24,2,919.5248,0.81666666
43,25,2,216.2771,0.8333333
44,25,2,919.5248,0.81666666
45,26,2,216.2771,0.8333333
46,26,2,928.36646,0.81666666
47,27,2,216.2771,0.8333333
48,27,2,928.36646,0.81666666
49,28,2,216.2771,0.8333333
50,28,2,919.5248,0.81666666
51,29,2,216.2771,0.8333333
52,29,2,913.26337,0.81666666
53,30,2,216.2771,0.8333333
54,30,2,913.26337,0.81666666
55,31,2,216.2771,0.8333333
56,31,2,913.26337,0.81666666
57,32,2,216.2771,0.8333333
58,32,2,913.26337,0.81666666
59,33,2,216.2771,0.8333333
60,33,2,879.9668,0.81666666
61,34,2,216.2771,0.8333333
62,34,2,871.6119,0.81666666
63,35,2,216.2771,0.8333333
64,35,2,869.06116,0.81666666
65,36,2,216.2771,0.8333333
66,36,2,869.06116,0.81666666
67,37,2,216.2771,0.8333333
68,37,2,848.48816,0.81666666
69,38,2,216.2771,0.8333333
70,38,2,843.4434,0.81666666
71,39,2,216.2771,0.8333333
72,39,2,843.4434,0.81666666
73,40,2,843.4434,0.81666666
74,40,2,216.6634,0.8333333
75,41,2,834.1517,0.81666666
76,41,2,216.6634,0.8333333
77,42,2,216.6634,0.8333333
78,42,2,888.48645,0.81666666
79,43,2,216.6634,0.8333333
80,43,2,888.48645,0.81666666
81,44,2,216.6634,0.8333333
82,44,2,857.8482,0.81666666
83,45,2,834.1517,0.81666666
84,45,2,216.6634,0.8333333
85,46,2,216.6634,0.8333333
86,46,2,869.4086,0.81666666
87,47,2,216.6634,0.8333333
88,47,2,846.98584,0.81666666
89,48,2,216.6634,0.8333333
90,48,2,846.98584,0.81666666
91,49,2,216.6634,0.8333333
92,49,2,846.98584,0.81666666
93,50,2,216.6634,0.8333333
94,50,2,846.98584,0.81666666
95,51,2,216.6634,0.8333333
96,51,2,852.5884,0.81666666
97,52,2,216.6634,0.8333333
98,52,2,875.4878,0.81666666
99,53,2,216.6634,0.8333333
100,53,2,875.4878,0.81666666
101,54,2,216.6634,0.8333333
102,54,2,852.5884,0.81666666
103,55,2,216.6634,0.8333333
104,55,2,852.5884,0.81666666
105,56,2,216.6634,0.8333333
106,56,2,846.98584,0.81666666
107,57,2,216.2771,0.8333333
108,57,2,843.03564,0.81666666
109,58,2,216.2771,0.8333333
110,58,2,860.11633,0.81666666
111,59,2,216.2771,0.8333333
112,59,2,847.82745,0.81666666
113,60,2,216.2771,0.8333333
114,60,2,843.03564,0.81666666
115,61,2,216.2771,0.8333333
116,61,2,834.1517,0.81666666
117,62,2,833.46405,0.81666666
118,62,2,397.39474,0.8333333
119,63,2,823.96844,0.81666666
120,63,2,397.39474,0.8333333
121,64,2,823.96844,0.81666666
122,64,2,397.39474,0.8333333
123,65,2,823.96844,0.81666666
124,65,2,397.39474,0.8333333
125,66,2,397.39474,0.8333333
126,66,2,833.8405,0.81666666
127,67,2,858.3533,0.81666666
128,67,2,406.2281,0.8333333
129,68,2,858.3533,0.81666666
130,68,2,406.2281,0.8333333
131,69,2,858.3533,0.81666666
132,69,2,406.2281,0.8333333
133,70,2,833.8405,0.81666666
134,70,2,406.2281,0.8333333
135,71,2,833.5046,0.81666666
136,71,2,406.2281,0.8333333
137,72,2,406.2281,0.8333333
138,72,2,861.22797,0.81666666
139,73,2,406.2281,0.8333333
140,73,2,861.22797,0.81666666
141,74,2,406.2281,0.8333333
142,74,2,874.50415,0.81666666
143,75,2,874.50415,0.81666666
144,75,2,406.6849,0.8333333
145,76,2,874.50415,0.81666666
146,76,2,425.45624,0.8333333
147,77,2,874.50415,0.81666666
148,77,2,425.45624,0.8333333
149,78,2,861.22797,0.81666666
150,78,2,425.45624,0.8333333
151,79,2,425.45624,0.8333333
152,79,2,857.95795,0.81666666
153,80,2,425.45624,0.8333333
154,80,2,857.95795,0.81666666
155,81,2,425.45624,0.8333333
156,81,2,857.95795,0.81666666
157,82,2,425.45624,0.8333333
158,82,2,857.95795,0.81666666
159,83,2,425.45624,0.8333333
160,83,2,849.15424,0.81666666
161,84,2,425.45624,0.8333333
162,84,2,849.15424,0.81666666
163,85,2,842.91833,0.81666666
164,85,2,425.45624,0.8333333
165,86,2,842.91833,0.81666666
166,86,2,425.45624,0.8333333
167,87,2,425.45624,0.8333333
168,87,2,834.0078,0.81666666
169,88,2,425.45624,0.8333333
170,88,2,834.0078,0.81666666
171,89,2,425.45624,0.8333333
172,89,2,827.8999,0.81666666
173,90,2,814.7293,0.81666666
174,90,2,425.45624,0.8333333
175,91,2,425.45624,0.8333333
176,91,2,821.499,0.81666666
177,92,2,425.45624,0.8333333
178,92,2,823.45667,0.81666666
179,93,2,814.7293,0.81666666
180,93,2,425.45624,0.8333333
181,94,2,814.7293,0.81666666
182,94,2,425.45624,0.8333333
183,95,2,814.7293,0.81666666
184,95,2,425.45624,0.8333333
185,96,2,814.7293,0.81666666
186,96,2,425.45624,0.8333333
187,97,2,814.7293,0.81666666
188,97,2,425.45624,0.8333333
189,98,2,814.7293,0.81666666
190,98,2,425.45624,0.8333333
191,99,2,444.35895,0.8333333
192,99,2,852.97406,0.81666666
193,100,2,444.35895,0.8333333
194,100,2,852.97406,0.81666666
195,101,2,444.35895,0.8333333
196,101,2,824.2765,0.81666666
197,102,2,444.35895,0.8333333
198,102,2,818.9999,0.81666666
199,103,2,444.35895,0.8333333
200,103,2,818.9999,0.81666666
201,104,2,814.7293,0.81666666
202,104,2,444.35895,0.8333333
203,105,2,814.7293,0.81666666
204,105,2,444.35895,0.8333333
205,106,2,444.35895,0.8333333
206,106,2,841.0533,0.81666666
207,107,2,444.35895,0.8333333
208,107,2,814.7476,0.81666666
209,108,2,814.7293,0.81666666
210,108,2,444.35895,0.8333333
211,109,2,814.7293,0.81666666
212,109,2,444.35895,0.8333333
213,110,2,814.7293,0.81666666
214,110,2,444.35895,0.8333333
215,111,2,814.7293,0.81666666
216,111,2,444.35895,0.8333333
217,112,2,814.7293,0.81666666
218,112,2,444.35895,0.8333333
219,113,2,444.35895,0.8333333
220,113,2,857.31635,0.81666666
221,114,2,444.35895,0.8333333
222,114,2,857.31635,0.81666666
223,115,2,444.35895,0.8333333
224,115,2,857.31635,0.81666666
225,116,2,444.35895,0.8333333
226,116,2,857.31635,0.81666666
227,117,2,444.35895,0.8333333
228,117,2,852.3529,0.81666666
229,118,2,444.35895,0.8333333
230,118,2,842.57056,0.81666666
231,119,2,444.35895,0.8333333
232,119,2,838.03625,0.81666666
233,120,2,444.35895,0.8333333
234,120,2,838.03625,0.81666666
235,121,2,444.35895,0.8333333
236,121,2,843.14197,0.81666666
237,122,2,444.35895,0.8333333
238,122,2,852.561,0.81666666
239,123,2,444.35895,0.8333333
240,123,2,852.561,0.81666666
241,124,2,444.35895,0.8333333
242,124,2,843.14197,0.81666666
243,125,2,444.35895,0.8333333
244,125,2,843.14197,0.81666666
245,126,2,444.35895,0.8333333
246,126,2,843.14197,0.81666666
247,127,2,444.35895,0.8333333
248,127,2,852.9222,0.81666666
249,128,2,444.35895,0.8333333
250,128,2,852.9222,0.81666666
251,129,2,444.35895,0.8333333
252,129,2,843.14197,0.81666666
253,130,2,444.35895,0.8333333
254,130,2,838.03625,0.81666666
255,131,2,444.35895,0.8333333
256,131,2,838.03625,0.81666666
257,132,2,444.35895,0.8333333
258,132,2,838.03625,0.81666666
259,133,2,444.35895,0.8333333
260,133,2,838.03625,0.81666666
261,134,2,444.35895,0.8333333
262,134,2,824.01044,0.81666666
263,135,2,444.35895,0.8333333
