,training.fitness_1q,training.top_k_fit.top_1_fit,training.run_id,training.generation,training.evaluation_time,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_timestamp,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_0_fit,_step,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
261,1053.316650390625,1103.29443359375,0,261,2.024956226348877,79.89888763427734,439.1781311035156,1099.490234375,1686915624.7526667,555.762054681778,475.83599853515625,261.75946044921875,1118.42431640625,261,cgp,mu+lambda,reward,hopper,4,26100,1118.42431640625,1103.29443359375,1099.490234375
262,850.5591430664062,1102.3612060546875,0,262,2.030111312866211,57.822425842285156,415.30377197265625,1101.36962890625,1686915626.7984626,557.8078505992889,400.2984313964844,212.78416442871094,1104.312255859375,262,cgp,mu+lambda,reward,hopper,4,26200,1104.312255859375,1102.3612060546875,1101.36962890625
263,1055.373779296875,1104.6707763671875,0,263,2.035935878753662,56.53482437133789,442.1542663574219,1102.965087890625,1686915628.8501785,559.859566450119,432.35284423828125,211.937255859375,1117.1007080078125,263,cgp,mu+lambda,reward,hopper,4,26300,1117.1007080078125,1104.6707763671875,1102.965087890625
264,649.6669311523438,1105.2232666015625,0,264,2.0317864418029785,62.136390686035156,404.0008239746094,1101.346435546875,1686915630.8975987,561.9069867134094,395.7340393066406,208.53610229492188,1114.2257080078125,264,cgp,mu+lambda,reward,hopper,4,26400,1114.2257080078125,1105.2232666015625,1101.346435546875
265,961.1929321289062,1107.193603515625,0,265,2.02236270904541,35.45065689086914,450.5584411621094,1104.5399169921875,1686915632.9364111,563.94579911232,387.39794921875,150.6846160888672,1114.9503173828125,265,cgp,mu+lambda,reward,hopper,4,26500,1114.9503173828125,1107.193603515625,1104.5399169921875
266,1060.1878662109375,1111.494384765625,0,266,2.0314388275146484,69.74766540527344,434.7108154296875,1108.4737548828125,1686915634.98486,565.9942479133606,478.7219543457031,302.8278503417969,1119.1932373046875,266,cgp,mu+lambda,reward,hopper,4,26600,1119.1932373046875,1111.494384765625,1108.4737548828125
267,1066.2796630859375,1111.739990234375,0,267,2.033540964126587,62.54065704345703,456.8307189941406,1105.915283203125,1686915637.0360162,568.0454041957855,502.0848083496094,252.2686004638672,1120.8486328125,267,cgp,mu+lambda,reward,hopper,4,26700,1120.8486328125,1111.739990234375,1105.915283203125
268,1054.3729248046875,1113.407958984375,0,268,2.096376419067383,72.03345489501953,441.0186462402344,1109.142333984375,1686915639.1492739,570.1586618423462,476.2997131347656,263.67462158203125,1115.3887939453125,268,cgp,mu+lambda,reward,hopper,4,26800,1115.3887939453125,1113.407958984375,1109.142333984375
269,1054.932861328125,1108.271484375,0,269,2.0742712020874023,85.17910766601562,441.9412841796875,1107.8641357421875,1686915641.2377768,572.2471647262573,470.68255615234375,246.91567993164062,1117.82373046875,269,cgp,mu+lambda,reward,hopper,4,26900,1117.82373046875,1108.271484375,1107.8641357421875
270,1009.8914794921875,1106.20703125,0,270,2.041123867034912,56.147727966308594,10003.5966796875,1093.0528564453125,1686915643.295013,574.3044009208679,-560.4039306640625,223.52096557617188,1115.76318359375,270,cgp,mu+lambda,reward,hopper,4,27000,1115.76318359375,1106.20703125,1093.0528564453125
271,1053.8009033203125,1097.0670166015625,0,271,2.02620267868042,98.90975952148438,420.2724609375,1094.3497314453125,1686915645.3371947,576.3465826511383,496.4686584472656,371.70770263671875,1100.1165771484375,271,cgp,mu+lambda,reward,hopper,4,27100,1100.1165771484375,1097.0670166015625,1094.3497314453125
272,1041.353271484375,1112.3765869140625,0,272,2.055722951889038,94.19741821289062,444.6717224121094,1108.380126953125,1686915647.4089386,578.4183266162872,452.2916259765625,213.86257934570312,1119.81298828125,272,cgp,mu+lambda,reward,hopper,4,27200,1119.81298828125,1112.3765869140625,1108.380126953125
273,1027.0472412109375,1109.6761474609375,0,273,2.020318031311035,70.38075256347656,432.43182373046875,1106.2235107421875,1686915649.4444733,580.4538612365723,456.2206115722656,279.71661376953125,1111.3995361328125,273,cgp,mu+lambda,reward,hopper,4,27300,1111.3995361328125,1109.6761474609375,1106.2235107421875
274,1045.4327392578125,1107.3270263671875,0,274,2.089792013168335,103.00930786132812,427.7199401855469,1099.2564697265625,1686915651.5524178,582.5618057250977,476.7897644042969,307.71002197265625,1113.159912109375,274,cgp,mu+lambda,reward,hopper,4,27400,1113.159912109375,1107.3270263671875,1099.2564697265625
275,1057.0294189453125,1105.323486328125,0,275,2.045945167541504,65.55406951904297,10005.6953125,1098.6220703125,1686915653.6163769,584.6257648468018,-544.8271484375,222.42074584960938,1116.48876953125,275,cgp,mu+lambda,reward,hopper,4,27500,1116.48876953125,1105.323486328125,1098.6220703125
276,1060.7607421875,1107.078369140625,0,276,2.044814109802246,62.35314178466797,447.54095458984375,1100.809814453125,1686915655.6791646,586.6885526180267,452.6882629394531,214.9189910888672,1109.57080078125,276,cgp,mu+lambda,reward,hopper,4,27600,1109.57080078125,1107.078369140625,1100.809814453125
277,1044.988525390625,1104.375244140625,0,277,2.0452070236206055,66.34475708007812,432.99896240234375,1097.4378662109375,1686915657.7408395,588.7502274513245,425.66741943359375,198.69866943359375,1109.9136962890625,277,cgp,mu+lambda,reward,hopper,4,27700,1109.9136962890625,1104.375244140625,1097.4378662109375
278,1055.063720703125,1100.3299560546875,0,278,2.044440269470215,75.11196899414062,430.7530212402344,1097.30517578125,1686915659.8024967,590.8118846416473,468.0527648925781,298.17352294921875,1114.3455810546875,278,cgp,mu+lambda,reward,hopper,4,27800,1114.3455810546875,1100.3299560546875,1097.30517578125
279,1040.3544921875,1099.835693359375,0,279,2.0457875728607178,46.754493713378906,432.0864562988281,1099.236083984375,1686915661.8665333,592.8759212493896,409.0643005371094,208.50537109375,1109.522705078125,279,cgp,mu+lambda,reward,hopper,4,27900,1109.522705078125,1099.835693359375,1099.236083984375
280,946.94775390625,1102.2056884765625,0,280,2.0443551540374756,54.2342529296875,420.9619445800781,1094.802490234375,1686915663.9285479,594.9379358291626,402.58013916015625,203.91891479492188,1109.659423828125,280,cgp,mu+lambda,reward,hopper,4,28000,1109.659423828125,1102.2056884765625,1094.802490234375
281,1018.595947265625,1100.2568359375,0,281,2.048504114151001,48.29703903198242,439.8665466308594,1090.896484375,1686915665.9946678,597.0040557384491,435.5259704589844,217.6649169921875,1103.237548828125,281,cgp,mu+lambda,reward,hopper,4,28100,1103.237548828125,1100.2568359375,1090.896484375
282,946.8972778320312,1105.3770751953125,0,282,2.0384573936462402,54.81878662109375,433.35882568359375,1103.34375,1686915668.0497837,599.0591716766357,426.8581237792969,223.07061767578125,1106.8863525390625,282,cgp,mu+lambda,reward,hopper,4,28200,1106.8863525390625,1105.3770751953125,1103.34375
283,1053.81396484375,1107.344970703125,0,283,2.128480911254883,73.89405822753906,439.2457580566406,1101.8319091796875,1686915670.1933901,601.2027781009674,465.32952880859375,266.417236328125,1116.865478515625,283,cgp,mu+lambda,reward,hopper,4,28300,1116.865478515625,1107.344970703125,1101.8319091796875
284,1048.841552734375,1112.4468994140625,0,284,2.10421085357666,57.94978332519531,443.1466979980469,1105.0712890625,1686915672.3149383,603.3243262767792,417.7431640625,195.23953247070312,1115.1236572265625,284,cgp,mu+lambda,reward,hopper,4,28400,1115.1236572265625,1112.4468994140625,1105.0712890625
285,999.3131713867188,1096.09912109375,0,285,2.0825681686401367,59.063838958740234,429.2960205078125,1095.1094970703125,1686915674.416458,605.4258458614349,426.7151794433594,227.8284912109375,1104.32666015625,285,cgp,mu+lambda,reward,hopper,4,28500,1104.32666015625,1096.09912109375,1095.1094970703125
286,1013.3198852539062,1106.6246337890625,0,286,2.0639376640319824,60.21929931640625,428.2462158203125,1104.2076416015625,1686915676.5006418,607.5100297927856,430.373046875,227.97418212890625,1113.203857421875,286,cgp,mu+lambda,reward,hopper,4,28600,1113.203857421875,1106.6246337890625,1104.2076416015625
287,1067.012451171875,1109.440185546875,0,287,2.043623208999634,69.54425048828125,452.68353271484375,1106.5537109375,1686915678.5632281,609.5726161003113,498.28216552734375,256.0881652832031,1111.3795166015625,287,cgp,mu+lambda,reward,hopper,4,28700,1111.3795166015625,1109.440185546875,1106.5537109375
288,1012.759521484375,1095.5855712890625,0,288,2.13716983795166,68.7334976196289,427.4307861328125,1091.968994140625,1686915680.7198627,611.7292506694794,426.3697509765625,212.15528869628906,1111.72119140625,288,cgp,mu+lambda,reward,hopper,4,28800,1111.72119140625,1095.5855712890625,1091.968994140625
289,1061.844482421875,1108.43310546875,0,289,2.1147894859313965,69.5956802368164,446.6892395019531,1108.32861328125,1686915682.853737,613.8631250858307,468.1388244628906,221.16189575195312,1110.9962158203125,289,cgp,mu+lambda,reward,hopper,4,28900,1110.9962158203125,1108.43310546875,1108.32861328125
290,1055.380615234375,1113.2762451171875,0,290,2.087985038757324,48.68058776855469,444.80316162109375,1105.6309814453125,1686915684.9603612,615.969749212265,417.0442810058594,207.4137420654297,1113.921630859375,290,cgp,mu+lambda,reward,hopper,4,29000,1113.921630859375,1113.2762451171875,1105.6309814453125
291,1069.730224609375,1103.178466796875,0,291,2.085615873336792,67.92072296142578,451.60675048828125,1102.139892578125,1686915687.0639467,618.0733346939087,479.8688049316406,234.8837890625,1103.6539306640625,291,cgp,mu+lambda,reward,hopper,4,29100,1103.6539306640625,1103.178466796875,1102.139892578125
292,1041.244384765625,1102.77197265625,0,292,2.07789945602417,87.59173583984375,435.2710266113281,1093.741943359375,1686915689.1607556,620.1701436042786,462.6258544921875,294.7176513671875,1103.2620849609375,292,cgp,mu+lambda,reward,hopper,4,29200,1103.2620849609375,1102.77197265625,1093.741943359375
293,1032.2161865234375,1109.1710205078125,0,293,2.0723392963409424,76.24343872070312,419.0809020996094,1106.4658203125,1686915691.2518032,622.2611911296844,427.56976318359375,226.1783447265625,1110.7723388671875,293,cgp,mu+lambda,reward,hopper,4,29300,1110.7723388671875,1109.1710205078125,1106.4658203125
294,940.6268310546875,1102.82568359375,0,294,2.0668554306030273,60.13870620727539,419.57257080078125,1098.87744140625,1686915693.3374112,624.3467991352081,375.6321105957031,181.35031127929688,1103.73486328125,294,cgp,mu+lambda,reward,hopper,4,29400,1103.73486328125,1102.82568359375,1098.87744140625
295,1035.61474609375,1103.9256591796875,0,295,2.1411869525909424,66.63600158691406,443.7839050292969,1103.5567626953125,1686915695.494374,626.5037620067596,443.34173583984375,198.6258544921875,1108.6558837890625,295,cgp,mu+lambda,reward,hopper,4,29500,1108.6558837890625,1103.9256591796875,1103.5567626953125
296,968.2974853515625,1107.8453369140625,0,296,2.1318955421447754,46.22184371948242,427.64453125,1105.8505859375,1686915697.6418333,628.6512212753296,411.4123229980469,210.75643920898438,1109.88037109375,296,cgp,mu+lambda,reward,hopper,4,29600,1109.88037109375,1107.8453369140625,1105.8505859375
297,1055.8897705078125,1108.267822265625,0,297,2.1263370513916016,69.15380859375,449.48394775390625,1103.3519287109375,1686915699.78287,630.7922580242157,508.0727233886719,279.0481872558594,1108.86865234375,297,cgp,mu+lambda,reward,hopper,4,29700,1108.86865234375,1108.267822265625,1103.3519287109375
298,1063.0067138671875,1110.822998046875,0,298,2.0560801029205322,60.09211349487305,462.52459716796875,1108.2249755859375,1686915701.8792677,632.8886556625366,452.9128723144531,192.6558380126953,1113.8271484375,298,cgp,mu+lambda,reward,hopper,4,29800,1113.8271484375,1110.822998046875,1108.2249755859375
299,1053.4788818359375,1099.114990234375,0,299,2.048431634902954,54.60395812988281,442.83489990234375,1090.84033203125,1686915703.9518745,634.9612624645233,418.4700622558594,205.02456665039062,1102.744384765625,299,cgp,mu+lambda,reward,hopper,4,29900,1102.744384765625,1099.114990234375,1090.84033203125
300,1024.6925048828125,1110.2108154296875,0,300,2.057276964187622,56.737064361572266,444.2919006347656,1104.55810546875,1686915706.030474,637.0398619174957,434.3604736328125,220.3939208984375,1110.2672119140625,300,cgp,mu+lambda,reward,hopper,4,30000,1110.2672119140625,1110.2108154296875,1104.55810546875
301,1060.0001220703125,1108.185791015625,0,301,2.0427768230438232,84.26242065429688,454.5412902832031,1096.2281494140625,1686915708.0956283,639.1050162315369,519.6802368164062,330.7734069824219,1114.2298583984375,301,cgp,mu+lambda,reward,hopper,4,30100,1114.2298583984375,1108.185791015625,1096.2281494140625
302,1033.627685546875,1100.6011962890625,0,302,2.048332691192627,42.32902526855469,455.3604736328125,1099.703369140625,1686915710.1652327,641.1746206283569,425.0657958984375,131.64056396484375,1103.65966796875,302,cgp,mu+lambda,reward,hopper,4,30200,1103.65966796875,1100.6011962890625,1099.703369140625
303,1026.74169921875,1101.761474609375,0,303,2.0364468097686768,78.5819091796875,426.8858642578125,1098.4320068359375,1686915712.2205381,643.229926109314,458.5303955078125,228.0321044921875,1102.57958984375,303,cgp,mu+lambda,reward,hopper,4,30300,1102.57958984375,1101.761474609375,1098.4320068359375
304,847.8458251953125,1093.473388671875,0,304,2.031384229660034,61.04084014892578,413.27984619140625,1090.7796630859375,1686915714.2681105,645.2774984836578,402.63604736328125,223.47509765625,1105.5960693359375,304,cgp,mu+lambda,reward,hopper,4,30400,1105.5960693359375,1093.473388671875,1090.7796630859375
305,1050.4561767578125,1103.0279541015625,0,305,2.027578830718994,59.27692413330078,438.8266296386719,1091.724609375,1686915716.3122883,647.3216762542725,444.099365234375,209.38284301757812,1110.4188232421875,305,cgp,mu+lambda,reward,hopper,4,30500,1110.4188232421875,1103.0279541015625,1091.724609375
306,1050.9873046875,1100.8336181640625,0,306,2.0344178676605225,43.15918731689453,460.68017578125,1093.9146728515625,1686915718.3638542,649.3732421398163,430.7567138671875,211.0488739013672,1110.4520263671875,306,cgp,mu+lambda,reward,hopper,4,30600,1110.4520263671875,1100.8336181640625,1093.9146728515625
307,1065.6295166015625,1099.4105224609375,0,307,2.037545919418335,94.55888366699219,441.0823059082031,1097.10107421875,1686915720.4171216,651.4265096187592,489.0389404296875,249.4561767578125,1099.4393310546875,307,cgp,mu+lambda,reward,hopper,4,30700,1099.4393310546875,1099.4105224609375,1097.10107421875
308,1046.727294921875,1107.9403076171875,0,308,2.0466976165771484,46.17371368408203,445.408203125,1103.882568359375,1686915722.4801083,653.4894962310791,426.5426330566406,208.9945831298828,1112.1644287109375,308,cgp,mu+lambda,reward,hopper,4,30800,1112.1644287109375,1107.9403076171875,1103.882568359375
309,1011.6398315429688,1100.51904296875,0,309,2.044088125228882,47.207923889160156,447.50628662109375,1096.3109130859375,1686915724.5411286,655.5505166053772,405.8225402832031,142.04949951171875,1103.5960693359375,309,cgp,mu+lambda,reward,hopper,4,30900,1103.5960693359375,1100.51904296875,1096.3109130859375
310,1041.8409423828125,1103.7266845703125,0,310,2.028602123260498,50.5754280090332,451.7621154785156,1100.480712890625,1686915726.5872123,657.5966002941132,433.0260925292969,184.4901123046875,1105.505615234375,310,cgp,mu+lambda,reward,hopper,4,31000,1105.505615234375,1103.7266845703125,1100.480712890625
311,837.7999267578125,1098.3321533203125,0,311,2.0385279655456543,64.64690399169922,433.9576110839844,1097.5743408203125,1686915728.6434152,659.6528031826019,386.31573486328125,212.4827423095703,1104.5802001953125,311,cgp,mu+lambda,reward,hopper,4,31100,1104.5802001953125,1098.3321533203125,1097.5743408203125
312,1008.3797607421875,1104.212890625,0,312,2.031759262084961,58.29676055908203,433.2731628417969,1101.990234375,1686915730.6914876,661.7008755207062,427.3448791503906,211.96885681152344,1110.1612548828125,312,cgp,mu+lambda,reward,hopper,4,31200,1110.1612548828125,1104.212890625,1101.990234375
313,1022.4760131835938,1107.98046875,0,313,2.04836106300354,55.171424865722656,433.7840270996094,1099.5538330078125,1686915732.753015,663.762403011322,470.7496032714844,284.75775146484375,1110.9539794921875,313,cgp,mu+lambda,reward,hopper,4,31300,1110.9539794921875,1107.98046875,1099.5538330078125
314,797.7275390625,1103.2489013671875,0,314,2.0405447483062744,63.09229278564453,416.8753662109375,1099.4483642578125,1686915734.8126965,665.8220844268799,395.70068359375,203.67901611328125,1108.15576171875,314,cgp,mu+lambda,reward,hopper,4,31400,1108.15576171875,1103.2489013671875,1099.4483642578125
315,1012.566162109375,1105.859619140625,0,315,2.03674054145813,56.69789505004883,441.71856689453125,1096.84423828125,1686915736.8663375,667.8757255077362,422.294921875,210.9862060546875,1106.23828125,315,cgp,mu+lambda,reward,hopper,4,31500,1106.23828125,1105.859619140625,1096.84423828125
316,1055.1107177734375,1096.68017578125,0,316,2.038306951522827,53.74903869628906,456.2539978027344,1096.557861328125,1686915738.9209282,669.9303162097931,432.3433837890625,202.40133666992188,1115.0821533203125,316,cgp,mu+lambda,reward,hopper,4,31600,1115.0821533203125,1096.68017578125,1096.557861328125
317,1056.1134033203125,1106.8626708984375,0,317,2.0413591861724854,57.893287658691406,456.3177795410156,1104.7547607421875,1686915740.9777222,671.9871101379395,488.7725524902344,270.89093017578125,1114.8453369140625,317,cgp,mu+lambda,reward,hopper,4,31700,1114.8453369140625,1106.8626708984375,1104.7547607421875
318,1054.63037109375,1097.1822509765625,0,318,2.026911735534668,75.17789459228516,439.3600769042969,1094.032958984375,1686915743.0202408,674.0296287536621,468.7185974121094,253.074951171875,1102.64306640625,318,cgp,mu+lambda,reward,hopper,4,31800,1102.64306640625,1097.1822509765625,1094.032958984375
319,1053.6983642578125,1101.5633544921875,0,319,2.0215680599212646,45.31233215332031,454.4049072265625,1099.4273681640625,1686915745.0574443,676.0668323040009,442.53216552734375,228.74478149414062,1112.9139404296875,319,cgp,mu+lambda,reward,hopper,4,31900,1112.9139404296875,1101.5633544921875,1099.4273681640625
320,1057.7059326171875,1097.3009033203125,0,320,2.033278465270996,69.17817687988281,444.27960205078125,1095.837646484375,1686915747.1065152,678.1159031391144,442.7563171386719,229.33102416992188,1108.1121826171875,320,cgp,mu+lambda,reward,hopper,4,32000,1108.1121826171875,1097.3009033203125,1095.837646484375
321,1065.8431396484375,1108.4989013671875,0,321,2.0375795364379883,56.82023620605469,449.9717712402344,1098.384521484375,1686915749.160346,680.1697340011597,471.44818115234375,216.17745971679688,1112.325927734375,321,cgp,mu+lambda,reward,hopper,4,32100,1112.325927734375,1108.4989013671875,1098.384521484375
322,1011.7965087890625,1099.931884765625,0,322,2.064211845397949,71.53022766113281,427.74432373046875,1095.322021484375,1686915751.2449536,682.2543416023254,405.44976806640625,204.2682342529297,1113.9097900390625,322,cgp,mu+lambda,reward,hopper,4,32200,1113.9097900390625,1099.931884765625,1095.322021484375
323,1056.171875,1109.3621826171875,0,323,2.05895733833313,85.20360565185547,445.6463623046875,1107.7373046875,1686915753.3198485,684.3292365074158,495.5512390136719,311.8258056640625,1110.44580078125,323,cgp,mu+lambda,reward,hopper,4,32300,1110.44580078125,1109.3621826171875,1107.7373046875
324,1053.9246826171875,1102.1630859375,0,324,2.0604567527770996,41.74538040161133,457.0227966308594,1098.0565185546875,1686915755.3962488,686.4056367874146,451.3840637207031,199.29635620117188,1104.277099609375,324,cgp,mu+lambda,reward,hopper,4,32400,1104.277099609375,1102.1630859375,1098.0565185546875
325,1049.6749267578125,1111.4703369140625,0,325,2.0590603351593018,35.49964141845703,457.0355224609375,1109.84521484375,1686915757.472745,688.4821329116821,391.5051574707031,124.31521606445312,1117.36767578125,325,cgp,mu+lambda,reward,hopper,4,32500,1117.36767578125,1111.4703369140625,1109.84521484375
326,1058.7171630859375,1104.6746826171875,0,326,2.0608842372894287,63.21120071411133,468.6676330566406,1102.2421875,1686915759.5481777,690.5575656890869,503.2418212890625,214.61099243164062,1107.9400634765625,326,cgp,mu+lambda,reward,hopper,4,32600,1107.9400634765625,1104.6746826171875,1102.2421875
327,1059.2392578125,1101.20703125,0,327,2.0533065795898438,60.52304458618164,464.4766845703125,1100.8099365234375,1686915761.615515,692.6249029636383,511.31988525390625,319.2911071777344,1115.545654296875,327,cgp,mu+lambda,reward,hopper,4,32700,1115.545654296875,1101.20703125,1100.8099365234375
328,938.8345336914062,1097.3282470703125,0,328,2.056708574295044,60.60380935668945,427.3251647949219,1092.2108154296875,1686915763.6850064,694.6943943500519,393.6898498535156,193.25563049316406,1100.297607421875,328,cgp,mu+lambda,reward,hopper,4,32800,1100.297607421875,1097.3282470703125,1092.2108154296875
329,1049.94873046875,1093.8408203125,0,329,2.0530829429626465,48.744529724121094,439.5350646972656,1089.91015625,1686915765.7512937,696.7606816291809,429.9205627441406,203.53831481933594,1095.5579833984375,329,cgp,mu+lambda,reward,hopper,4,32900,1095.5579833984375,1093.8408203125,1089.91015625
330,1044.71142578125,1101.4085693359375,0,330,2.0660998821258545,49.03350067138672,452.6199035644531,1095.3634033203125,1686915767.8303075,698.8396954536438,449.1310729980469,175.75680541992188,1102.5631103515625,330,cgp,mu+lambda,reward,hopper,4,33000,1102.5631103515625,1101.4085693359375,1095.3634033203125
331,1053.3267822265625,1099.3377685546875,0,331,2.064915180206299,55.8023567199707,445.2392578125,1098.8677978515625,1686915769.9083385,700.9177265167236,392.14208984375,145.17193603515625,1099.676513671875,331,cgp,mu+lambda,reward,hopper,4,33100,1099.676513671875,1099.3377685546875,1098.8677978515625
332,1048.7119140625,1101.7752685546875,0,332,2.064199686050415,83.89506530761719,430.35467529296875,1098.5155029296875,1686915771.985264,702.9946520328522,423.44744873046875,228.25234985351562,1109.8958740234375,332,cgp,mu+lambda,reward,hopper,4,33200,1109.8958740234375,1101.7752685546875,1098.5155029296875
333,1043.8492431640625,1104.508056640625,0,333,2.0557432174682617,72.529296875,470.9970703125,1100.75146484375,1686915774.0558515,705.0652394294739,437.75701904296875,253.5567626953125,1111.1171875,333,cgp,mu+lambda,reward,hopper,4,33300,1111.1171875,1104.508056640625,1100.75146484375
334,1049.56640625,1100.2781982421875,0,334,2.067964792251587,58.279544830322266,449.762451171875,1097.661865234375,1686915776.1363606,707.1457486152649,442.84881591796875,205.25247192382812,1100.4783935546875,334,cgp,mu+lambda,reward,hopper,4,33400,1100.4783935546875,1100.2781982421875,1097.661865234375
335,1039.1221923828125,1102.716064453125,0,335,2.057835102081299,65.84553527832031,427.02655029296875,1101.172119140625,1686915778.2080715,709.2174594402313,416.71234130859375,224.39804077148438,1118.06494140625,335,cgp,mu+lambda,reward,hopper,4,33500,1118.06494140625,1102.716064453125,1101.172119140625
336,1058.167236328125,1100.59912109375,0,336,2.0599782466888428,53.530128479003906,457.2227478027344,1096.14208984375,1686915780.2821832,711.2915711402893,462.4520263671875,222.37222290039062,1101.223388671875,336,cgp,mu+lambda,reward,hopper,4,33600,1101.223388671875,1100.59912109375,1096.14208984375
337,1007.8379516601562,1091.6220703125,0,337,2.063621759414673,66.17342376708984,431.4458312988281,1089.2225341796875,1686915782.3602285,713.3696165084839,410.6633605957031,196.3192138671875,1103.0377197265625,337,cgp,mu+lambda,reward,hopper,4,33700,1103.0377197265625,1091.6220703125,1089.2225341796875
338,1058.813232421875,1104.3662109375,0,338,2.0580062866210938,56.611995697021484,459.4366760253906,1103.1593017578125,1686915784.433714,715.4431018829346,498.18475341796875,316.1714172363281,1117.7982177734375,338,cgp,mu+lambda,reward,hopper,4,33800,1117.7982177734375,1104.3662109375,1103.1593017578125
339,1056.5255126953125,1106.886474609375,0,339,2.1042985916137695,90.87979888916016,10007.1640625,1102.5955810546875,1686915786.5537422,717.5631301403046,-532.9698486328125,220.85134887695312,1112.518798828125,339,cgp,mu+lambda,reward,hopper,4,33900,1112.518798828125,1106.886474609375,1102.5955810546875
340,1056.4022216796875,1099.6427001953125,0,340,2.067594528198242,68.16423034667969,436.6264343261719,1096.489990234375,1686915788.6653287,719.6747167110443,449.7585144042969,213.4171600341797,1106.6143798828125,340,cgp,mu+lambda,reward,hopper,4,34000,1106.6143798828125,1099.6427001953125,1096.489990234375
341,1044.25244140625,1109.8707275390625,0,341,2.0414657592773438,66.18388366699219,452.01312255859375,1109.173828125,1686915790.7381027,721.747490644455,460.3935546875,205.93600463867188,1111.3603515625,341,cgp,mu+lambda,reward,hopper,4,34100,1111.3603515625,1109.8707275390625,1109.173828125
342,1052.941162109375,1104.64111328125,0,342,2.0334184169769287,85.63674926757812,417.39447021484375,1099.95654296875,1686915792.792198,723.8015859127045,434.2043762207031,251.6434783935547,1106.7728271484375,342,cgp,mu+lambda,reward,hopper,4,34200,1106.7728271484375,1104.64111328125,1099.95654296875
343,1044.1134033203125,1107.01025390625,0,343,2.037536859512329,65.77482604980469,442.9356384277344,1103.778076171875,1686915794.8501613,725.8595492839813,480.1579284667969,313.8534851074219,1114.9625244140625,343,cgp,mu+lambda,reward,hopper,4,34300,1114.9625244140625,1107.01025390625,1103.778076171875
344,1048.92919921875,1104.9017333984375,0,344,2.030852794647217,57.94210433959961,448.171630859375,1099.6517333984375,1686915796.9029238,727.9123117923737,415.83544921875,164.41651916503906,1105.33740234375,344,cgp,mu+lambda,reward,hopper,4,34400,1105.33740234375,1104.9017333984375,1099.6517333984375
345,1060.9869384765625,1106.449462890625,0,345,2.0301930904388428,59.460227966308594,10007.064453125,1103.7735595703125,1686915798.9533525,729.9627404212952,-530.5372314453125,266.08721923828125,1107.79443359375,345,cgp,mu+lambda,reward,hopper,4,34500,1107.79443359375,1106.449462890625,1103.7735595703125
346,1052.2452392578125,1099.4219970703125,0,346,2.0353331565856934,45.152320861816406,464.1788635253906,1098.89111328125,1686915801.0070982,732.0164861679077,468.7906799316406,236.21603393554688,1106.8033447265625,346,cgp,mu+lambda,reward,hopper,4,34600,1106.8033447265625,1099.4219970703125,1098.89111328125
347,904.6156005859375,1104.0968017578125,0,347,2.0275933742523193,44.9339599609375,429.2385559082031,1103.905029296875,1686915803.0540838,734.0634717941284,376.7657775878906,171.1190185546875,1113.79638671875,347,cgp,mu+lambda,reward,hopper,4,34700,1113.79638671875,1104.0968017578125,1103.905029296875
348,981.0516357421875,1099.823974609375,0,348,2.024266481399536,60.695762634277344,426.3208312988281,1089.471923828125,1686915805.0924559,736.1018438339233,395.5310363769531,195.33126831054688,1110.2034912109375,348,cgp,mu+lambda,reward,hopper,4,34800,1110.2034912109375,1099.823974609375,1089.471923828125
349,1068.546142578125,1105.6448974609375,0,349,2.0291874408721924,65.07421112060547,468.8482360839844,1105.4312744140625,1686915807.135821,738.1452090740204,504.6253662109375,291.6412658691406,1108.341796875,349,cgp,mu+lambda,reward,hopper,4,34900,1108.341796875,1105.6448974609375,1105.4312744140625
350,1053.3621826171875,1099.8536376953125,0,350,2.023495674133301,71.90506744384766,429.2619934082031,1096.987548828125,1686915809.175307,740.1846950054169,441.6271057128906,253.36489868164062,1114.7200927734375,350,cgp,mu+lambda,reward,hopper,4,35000,1114.7200927734375,1099.8536376953125,1096.987548828125
351,803.1007080078125,1097.0802001953125,0,351,2.0911576747894287,54.48392105102539,420.0440673828125,1091.8863525390625,1686915811.2875898,742.2969777584076,389.0010070800781,197.66217041015625,1112.2923583984375,351,cgp,mu+lambda,reward,hopper,4,35100,1112.2923583984375,1097.0802001953125,1091.8863525390625
352,1015.8231201171875,1097.089111328125,0,352,2.1164767742156982,44.50269317626953,437.23443603515625,1095.9703369140625,1686915813.4217846,744.4311726093292,443.04241943359375,222.92236328125,1097.5126953125,352,cgp,mu+lambda,reward,hopper,4,35200,1097.5126953125,1097.089111328125,1095.9703369140625
353,1024.0753173828125,1094.5819091796875,0,353,2.1055290699005127,54.56156921386719,437.1888122558594,1094.5086669921875,1686915815.545477,746.5548648834229,418.7486877441406,189.96340942382812,1104.5970458984375,353,cgp,mu+lambda,reward,hopper,4,35300,1104.5970458984375,1094.5819091796875,1094.5086669921875
354,1051.3033447265625,1104.6827392578125,0,354,2.00114369392395,53.13670349121094,437.24200439453125,1099.1943359375,1686915817.5635028,748.5728907585144,423.9806823730469,201.16650390625,1105.685302734375,354,cgp,mu+lambda,reward,hopper,4,35400,1105.685302734375,1104.6827392578125,1099.1943359375
