,training.top_k_reward.top_2_reward,training.run_id,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_1_reward,_step,_runtime,_timestamp,training.top_k_reward.top_0_reward,training.generation,training.fitness_mean,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_3q,training.fitness_median,solver,ea,fitness,environment,seed,training.evaluation
15,490.57879638671875,0,2.2094507217407227,16.857833862304688,3.3523008823394775,9.244401931762695,463.71929931640625,15,53.78154373168945,1687359627.9211738,23.429487228393555,15,1.794454574584961,8.290414810180664,4.128418445587158,-0.45608294010162354,1.8407704830169678,cgp,mu+lambda,distance,walker2d,0,1500
16,77.57831573486328,0,2.208327531814575,12.877301216125488,3.1251020431518555,7.9315876960754395,305.9151306152344,16,56.00987982749939,1687359630.14951,504.83453369140625,16,1.503688931465149,7.126881122589111,3.251450300216675,-0.17427636682987213,1.4959408044815063,cgp,mu+lambda,distance,walker2d,0,1600
17,367.5478515625,0,2.20731258392334,9.415421485900879,2.9304845333099365,8.975821495056152,233.63597106933594,17,58.237245082855225,1687359632.3768752,404.45721435546875,17,1.6614816188812256,7.707283020019531,3.7176706790924072,-0.5970954895019531,1.474165439605713,cgp,mu+lambda,distance,walker2d,0,1700
18,122.05853271484375,0,2.210862398147583,16.45012855529785,3.578732967376709,12.668659210205078,638.6117553710938,18,60.46774888038635,1687359634.607379,2398.844482421875,18,2.2823715209960938,10.567355155944824,4.213006973266602,-0.15432126820087433,2.0779309272766113,cgp,mu+lambda,distance,walker2d,0,1800
19,748.6357421875,0,2.2094359397888184,9.591902732849121,3.1385610103607178,6.858970642089844,115.04046630859375,19,62.69713759422302,1687359636.8367677,22.7612247467041,19,1.4658432006835938,6.573451042175293,4.046375274658203,-1.0945982933044434,1.366786241531372,cgp,mu+lambda,distance,walker2d,0,1900
20,217.08287048339844,0,2.2111804485321045,11.264107704162598,3.1324589252471924,10.185247421264648,36.46620178222656,20,64.92771029472351,1687359639.0673404,388.8556823730469,20,1.2663722038269043,9.648833274841309,3.579530954360962,-1.1202796697616577,0.6025403738021851,cgp,mu+lambda,distance,walker2d,0,2000
21,289.1095886230469,0,2.2118499279022217,10.896411895751953,3.7108867168426514,10.290213584899902,156.65365600585938,21,67.15952014923096,1687359641.2991502,346.4281921386719,21,2.029712438583374,9.131567001342773,4.466437816619873,-0.8380776047706604,2.3103208541870117,cgp,mu+lambda,distance,walker2d,0,2100
22,648.4865112304688,0,2.2101926803588867,14.090910911560059,3.7364892959594727,13.096837043762207,288.07684326171875,22,69.38941526412964,1687359643.5290453,17.06566047668457,22,2.555931329727173,11.061528205871582,5.2070631980896,-0.6443268060684204,2.1357829570770264,cgp,mu+lambda,distance,walker2d,0,2200
23,155.12452697753906,0,2.212141990661621,19.348480224609375,4.222936153411865,14.256314277648926,216.9523468017578,23,71.62188744544983,1687359645.7615175,870.8357543945312,23,2.9989852905273438,11.791434288024902,5.3884124755859375,-0.4436118006706238,2.383042335510254,cgp,mu+lambda,distance,walker2d,0,2300
24,69.861328125,0,2.211880683898926,14.241558074951172,3.7649054527282715,11.489205360412598,27.815744400024414,24,73.85408139228821,1687359647.9937115,42.76184844970703,24,3.2995424270629883,11.077284812927246,5.873887062072754,0.16469554603099823,2.9774909019470215,cgp,mu+lambda,distance,walker2d,0,2400
25,2198.109130859375,0,2.2147347927093506,17.517093658447266,4.42588996887207,12.428751945495605,307.362060546875,25,76.08842587471008,1687359650.228056,127.82363891601562,25,2.52120304107666,12.179082870483398,5.419131278991699,-1.084822177886963,1.9815330505371094,cgp,mu+lambda,distance,walker2d,0,2500
26,508.2286376953125,0,2.2119944095611572,16.894304275512695,4.0857415199279785,14.734877586364746,87.2612533569336,26,78.31957650184631,1687359652.4592066,411.12847900390625,26,2.7702410221099854,13.492385864257812,4.808905124664307,-0.34159111976623535,2.120480537414551,cgp,mu+lambda,distance,walker2d,0,2600
27,124.22872161865234,0,2.2131948471069336,14.547216415405273,3.9727251529693604,10.931490898132324,299.78192138671875,27,80.55175566673279,1687359654.6913857,61.86778259277344,27,2.8939661979675293,10.712566375732422,5.97885799407959,-0.4313051998615265,2.8346915245056152,cgp,mu+lambda,distance,walker2d,0,2700
28,78.82271575927734,0,2.214107036590576,13.148852348327637,3.4145970344543457,12.248929977416992,415.0413818359375,28,82.78629231452942,1687359656.9259224,701.6106567382812,28,2.5046486854553223,9.879668235778809,4.81117582321167,-0.22163185477256775,1.7675776481628418,cgp,mu+lambda,distance,walker2d,0,2800
29,947.3504028320312,0,2.3108327388763428,15.980006217956543,4.169345378875732,13.538919448852539,177.20492553710938,29,85.11705040931702,1687359659.2566805,147.38401794433594,29,2.4986488819122314,11.747247695922852,4.90906286239624,-0.9096691012382507,2.261721611022949,cgp,mu+lambda,distance,walker2d,0,2900
30,603.1785888671875,0,2.504307746887207,36.823814392089844,5.2184624671936035,14.852294921875,469.29949951171875,30,87.635324716568,1687359661.7749548,378.8201599121094,30,3.369734525680542,13.982439994812012,5.825408935546875,-0.05951293557882309,2.5530219078063965,cgp,mu+lambda,distance,walker2d,0,3000
31,342.38970947265625,0,2.740957260131836,15.458474159240723,4.459864139556885,13.184789657592773,56.31198501586914,31,90.38595867156982,1687359664.5255888,37.532203674316406,31,2.6012208461761475,12.977178573608398,5.423418045043945,-1.0897048711776733,1.7064363956451416,cgp,mu+lambda,distance,walker2d,0,3100
32,202.35223388671875,0,2.7323997020721436,15.847099304199219,3.976531505584717,15.575724601745605,196.76144409179688,32,93.12773847579956,1687359667.2673686,139.61309814453125,32,2.992218017578125,12.805963516235352,5.065524101257324,0.013473750092089176,2.4261088371276855,cgp,mu+lambda,distance,walker2d,0,3200
33,169.56153869628906,0,2.329899549484253,12.412920951843262,3.5897045135498047,11.990622520446777,260.44781494140625,33,95.47898268699646,1687359669.6186128,241.97836303710938,33,2.768571138381958,11.856616020202637,5.2132368087768555,-0.130541130900383,2.5353822708129883,cgp,mu+lambda,distance,walker2d,0,3300
34,22.232877731323242,0,2.2655203342437744,12.18848991394043,3.7716445922851562,11.99773120880127,179.8503875732422,34,97.76449275016785,1687359671.9041228,2366.815673828125,34,3.301537036895752,10.914774894714355,6.461049556732178,0.05457095056772232,3.293971538543701,cgp,mu+lambda,distance,walker2d,0,3400
35,-77.34993743896484,0,2.2577240467071533,16.96487808227539,3.7373924255371094,11.465557098388672,75.15221405029297,35,100.04252910614014,1687359674.1821592,102.1895523071289,35,2.709420919418335,8.918851852416992,5.957029342651367,-0.3773112893104553,2.1091301441192627,cgp,mu+lambda,distance,walker2d,0,3500
36,245.19412231445312,0,2.246969223022461,19.319866180419922,3.599926710128784,16.84172248840332,257.1053771972656,36,102.30984950065613,1687359676.4494796,741.6663208007812,36,2.813037872314453,8.823491096496582,5.118377685546875,0.20297306776046753,1.7509357929229736,cgp,mu+lambda,distance,walker2d,0,3600
37,219.7911834716797,0,2.248155117034912,10.930253028869629,3.3228249549865723,9.924101829528809,96.50639343261719,37,104.57812476158142,1687359678.7177548,156.51504516601562,37,2.7954890727996826,9.602167129516602,5.5252485275268555,0.09869420528411865,1.938730001449585,cgp,mu+lambda,distance,walker2d,0,3700
38,196.17129516601562,0,2.2437398433685303,15.163599014282227,4.284214019775391,14.936958312988281,51.15977478027344,38,106.84261989593506,1687359680.98225,355.53863525390625,38,3.6644551753997803,14.118030548095703,6.003267765045166,0.6772280335426331,3.4744088649749756,cgp,mu+lambda,distance,walker2d,0,3800
39,182.65841674804688,0,2.2441210746765137,17.707666397094727,4.83621072769165,14.295928001403809,1858.2818603515625,39,109.10579013824463,1687359683.2454202,437.5029602050781,39,3.26872181892395,13.354459762573242,6.133533477783203,0.31810450553894043,2.562690496444702,cgp,mu+lambda,distance,walker2d,0,3900
40,692.6123046875,0,2.2368788719177246,12.83862018585205,3.995187997817993,10.40312671661377,545.4993286132812,40,111.36280584335327,1687359685.502436,267.08612060546875,40,3.1887872219085693,10.236906051635742,6.427317142486572,0.08603968471288681,2.8848392963409424,cgp,mu+lambda,distance,walker2d,0,4000
41,351.9321594238281,0,2.2347567081451416,12.18942928314209,4.035209655761719,11.96135425567627,477.6449890136719,41,113.61737418174744,1687359687.7570043,791.9095458984375,41,3.6499698162078857,11.698973655700684,6.540823936462402,-0.04298120737075806,4.098672866821289,cgp,mu+lambda,distance,walker2d,0,4100
42,93.80397033691406,0,2.2651379108428955,16.730920791625977,4.331445693969727,12.866427421569824,379.7086181640625,42,115.90665555000305,1687359690.0462856,22.55975341796875,42,2.863344669342041,11.816062927246094,5.681366920471191,-0.5957236289978027,1.8329716920852661,cgp,mu+lambda,distance,walker2d,0,4200
43,51.09316635131836,0,2.1845510005950928,20.528411865234375,4.2759318351745605,11.598973274230957,526.2311401367188,43,118.11779952049255,1687359692.2574296,191.2594757080078,43,3.682499408721924,11.440555572509766,6.702232360839844,-0.02618100494146347,3.699777603149414,cgp,mu+lambda,distance,walker2d,0,4300
44,569.60595703125,0,2.179260015487671,13.818660736083984,4.120192527770996,11.702240943908691,662.376220703125,44,120.32324004173279,1687359694.4628701,454.0516662597656,44,3.057387113571167,11.580897331237793,6.137631893157959,-0.5108143091201782,2.880985736846924,cgp,mu+lambda,distance,walker2d,0,4400
45,305.1303405761719,0,2.1805570125579834,21.987468719482422,4.492036819458008,13.244711875915527,236.97073364257812,45,122.53020024299622,1687359696.6698303,242.46722412109375,45,3.3228068351745605,13.145526885986328,6.204267501831055,0.13100120425224304,2.831984519958496,cgp,mu+lambda,distance,walker2d,0,4500
46,368.2086181640625,0,2.1804325580596924,16.352272033691406,4.292230129241943,15.501701354980469,144.93629455566406,46,124.7360029220581,1687359698.875633,94.92951965332031,46,3.5104761123657227,10.829317092895508,6.934501647949219,-0.3329504728317261,2.857147693634033,cgp,mu+lambda,distance,walker2d,0,4600
47,344.7789306640625,0,2.1808724403381348,14.176956176757812,4.115714073181152,13.323541641235352,993.5250244140625,47,126.94329977035522,1687359701.0829298,526.0779418945312,47,4.153076171875,11.546557426452637,7.785623550415039,0.712604284286499,3.254420280456543,cgp,mu+lambda,distance,walker2d,0,4700
48,411.1368408203125,0,2.180513381958008,14.841907501220703,4.585856914520264,14.138127326965332,523.429443359375,48,129.150146484375,1687359703.2897766,849.5977783203125,48,3.3733935356140137,12.684754371643066,6.983999252319336,-0.29179102182388306,2.572910785675049,cgp,mu+lambda,distance,walker2d,0,4800
49,512.3560791015625,0,2.1839659214019775,25.98361587524414,4.942312240600586,17.726253509521484,145.57579040527344,49,131.3571560382843,1687359705.496786,614.4366455078125,49,4.379520893096924,16.157258987426758,7.260072708129883,0.8907308578491211,3.6791958808898926,cgp,mu+lambda,distance,walker2d,0,4900
50,264.4698486328125,0,2.1859939098358154,19.353801727294922,4.499593257904053,17.821880340576172,236.4988555908203,50,133.56563067436218,1687359707.7052608,443.4759826660156,50,3.505711555480957,12.674667358398438,5.672800540924072,0.19946441054344177,2.949903964996338,cgp,mu+lambda,distance,walker2d,0,5000
51,102.77485656738281,0,2.1864070892333984,27.263696670532227,4.910616397857666,16.45951271057129,843.9951782226562,51,135.774799823761,1687359709.91443,182.04556274414062,51,4.195681095123291,13.602119445800781,7.2796525955200195,0.47330862283706665,3.025941848754883,cgp,mu+lambda,distance,walker2d,0,5100
52,4192.96630859375,0,2.1821916103363037,16.660011291503906,4.7055816650390625,14.914794921875,217.5236358642578,52,137.97694158554077,1687359712.1165717,403.6278991699219,52,3.308397054672241,14.206859588623047,6.566134452819824,-0.12497740983963013,2.490969657897949,cgp,mu+lambda,distance,walker2d,0,5200
53,559.1347045898438,0,2.184938430786133,13.657271385192871,4.144719123840332,13.418795585632324,1095.7723388671875,53,140.18394684791565,1687359714.323577,1181.95849609375,53,3.8538572788238525,11.362787246704102,7.415381908416748,0.33095669746398926,3.6853463649749756,cgp,mu+lambda,distance,walker2d,0,5300
54,248.64328002929688,0,2.1840929985046387,16.992624282836914,3.8768930435180664,14.143354415893555,52.688377380371094,54,142.3891179561615,1687359716.528748,508.80072021484375,54,3.4719109535217285,12.759997367858887,5.536153793334961,0.6117718815803528,2.6431174278259277,cgp,mu+lambda,distance,walker2d,0,5400
55,685.6220703125,0,2.636820077896118,14.604571342468262,4.473334312438965,14.211884498596191,34.11512756347656,55,145.03066277503967,1687359719.1702929,396.47259521484375,55,3.5666635036468506,14.078179359436035,6.799096584320068,-0.10654211044311523,2.166299819946289,cgp,mu+lambda,distance,walker2d,0,5500
56,341.34271240234375,0,2.7107083797454834,13.621332168579102,3.913909912109375,11.626550674438477,1400.416748046875,56,147.75751447677612,1687359721.8971446,79.89381408691406,56,3.54642391204834,11.38843059539795,6.614398002624512,0.5389755964279175,3.0814452171325684,cgp,mu+lambda,distance,walker2d,0,5600
57,127.07795715332031,0,2.722010374069214,22.246234893798828,4.320065021514893,17.312896728515625,394.33184814453125,57,150.4841799736023,1687359724.62381,250.60643005371094,57,3.569448232650757,10.446867942810059,6.399422645568848,0.27779558300971985,2.7391467094421387,cgp,mu+lambda,distance,walker2d,0,5700
58,425.953369140625,0,2.52909255027771,14.35944938659668,4.026766777038574,11.327056884765625,105.24921417236328,58,153.02646803855896,1687359727.166098,509.01507568359375,58,3.265143394470215,10.181097030639648,6.867855548858643,-0.07640939205884933,2.0461645126342773,cgp,mu+lambda,distance,walker2d,0,5800
59,637.4795532226562,0,2.1832149028778076,15.158950805664062,4.082219123840332,12.063759803771973,78.41604614257812,59,155.23201441764832,1687359729.3716445,1235.319580078125,59,3.6574151515960693,11.960125923156738,7.364020347595215,0.06501881033182144,3.069838523864746,cgp,mu+lambda,distance,walker2d,0,5900
60,171.23207092285156,0,2.182936191558838,36.55671691894531,5.659448623657227,18.688364028930664,636.8587036132812,60,157.4373323917389,1687359731.5769625,149.22593688964844,60,3.372640371322632,12.569986343383789,6.931817531585693,-0.21798944473266602,2.065764904022217,cgp,mu+lambda,distance,walker2d,0,6000
61,170.7432098388672,0,2.4665091037750244,20.824443817138672,4.534605503082275,13.421805381774902,146.48284912109375,61,159.91670417785645,1687359734.0563343,1369.7415771484375,61,3.308342933654785,12.484341621398926,6.972480773925781,-0.16022302210330963,2.071091651916504,cgp,mu+lambda,distance,walker2d,0,6100
62,577.8018798828125,0,2.4049196243286133,19.273061752319336,4.243991374969482,14.305268287658691,289.6796569824219,62,162.3384838104248,1687359736.478114,651.6448974609375,62,3.5417280197143555,13.539558410644531,6.530263423919678,0.612104594707489,2.16947078704834,cgp,mu+lambda,distance,walker2d,0,6200
63,497.4200439453125,0,2.181553363800049,16.743810653686523,4.336487293243408,16.2758846282959,411.12689208984375,63,164.54269194602966,1687359738.682322,214.134521484375,63,3.739382743835449,13.774136543273926,7.096630573272705,0.35836535692214966,2.7460155487060547,cgp,mu+lambda,distance,walker2d,0,6300
64,197.63525390625,0,2.1795547008514404,12.890332221984863,4.0278639793396,10.775298118591309,836.6297607421875,64,166.7453212738037,1687359740.8849514,432.11431884765625,64,3.04280686378479,10.633365631103516,6.508059978485107,-0.23339876532554626,1.9547889232635498,cgp,mu+lambda,distance,walker2d,0,6400
65,80.4709243774414,0,2.6198341846466064,15.58045482635498,4.00258731842041,10.840808868408203,158.29251098632812,65,169.36815881729126,1687359743.507789,503.375244140625,65,3.625715970993042,10.205275535583496,6.879860877990723,0.23396077752113342,2.956887722015381,cgp,mu+lambda,distance,walker2d,0,6500
66,64.31085205078125,0,2.1809751987457275,17.11392593383789,3.8246967792510986,12.064313888549805,167.59474182128906,66,171.57200813293457,1687359745.7116382,1803.617431640625,66,3.8155033588409424,11.84898853302002,6.392975807189941,0.720535397529602,3.2667431831359863,cgp,mu+lambda,distance,walker2d,0,6600
67,517.3032836914062,0,2.1835341453552246,20.97381019592285,4.429318904876709,12.941183090209961,296.76263427734375,67,173.77853751182556,1687359747.9181676,124.88484954833984,67,3.670023202896118,11.636285781860352,6.7103166580200195,-0.1554616391658783,3.958768367767334,cgp,mu+lambda,distance,walker2d,0,6700
68,146.6774139404297,0,2.3391833305358887,19.45152473449707,4.41889762878418,13.755926132202148,1354.006591796875,68,176.13471865653992,1687359750.2743487,1150.5745849609375,68,3.9884462356567383,10.610054969787598,7.678666591644287,-0.3652327060699463,3.1944031715393066,cgp,mu+lambda,distance,walker2d,0,6800
69,39.512916564941406,0,2.3515000343322754,12.94925594329834,4.277610778808594,12.766155242919922,163.189697265625,69,178.50482940673828,1687359752.6444595,122.45378112792969,69,3.1440722942352295,11.742419242858887,6.316333770751953,-0.09258532524108887,2.1836209297180176,cgp,mu+lambda,distance,walker2d,0,6900
70,830.13525390625,0,2.1817686557769775,18.333148956298828,4.436890125274658,18.0205078125,423.9267578125,70,180.70902228355408,1687359754.8486524,102.87804412841797,70,3.7880027294158936,12.983524322509766,6.74660587310791,0.33908769488334656,2.690535545349121,cgp,mu+lambda,distance,walker2d,0,7000
71,654.998291015625,0,2.1848714351654053,17.254194259643555,4.4310526847839355,13.564672470092773,1215.284423828125,71,182.91587281227112,1687359757.055503,280.1262512207031,71,3.826791524887085,13.31689739227295,6.980528354644775,0.03410255163908005,3.32247257232666,cgp,mu+lambda,distance,walker2d,0,7100
72,72.81018829345703,0,2.557997465133667,11.798636436462402,4.432680606842041,11.544676780700684,173.7914276123047,72,185.48003721237183,1687359759.6196673,462.2254943847656,72,3.2939305305480957,10.365010261535645,6.682561874389648,-0.3048463761806488,3.0087785720825195,cgp,mu+lambda,distance,walker2d,0,7200
73,426.7598571777344,0,2.1836845874786377,29.09657859802246,5.050757884979248,17.64760398864746,141.94688415527344,73,187.68565773963928,1687359761.8252878,156.2630615234375,73,3.837017774581909,12.163448333740234,7.393806457519531,-0.017927352339029312,2.699042320251465,cgp,mu+lambda,distance,walker2d,0,7300
74,85.4985122680664,0,2.18173885345459,15.910944938659668,4.74279260635376,15.145904541015625,395.15203857421875,74,189.89078545570374,1687359764.0304155,1087.64892578125,74,3.7213244438171387,11.357843399047852,7.043733596801758,-0.2371211051940918,3.3723297119140625,cgp,mu+lambda,distance,walker2d,0,7400
75,278.3173522949219,0,2.453545093536377,13.88733196258545,4.123761177062988,12.92818546295166,382.3065490722656,75,192.35742950439453,1687359766.4970596,568.1524047851562,75,3.9395058155059814,12.626877784729004,7.16635799407959,0.07484140992164612,3.830760955810547,cgp,mu+lambda,distance,walker2d,0,7500
76,154.2688751220703,0,2.267284393310547,24.946575164794922,4.932470798492432,14.666831970214844,608.5243530273438,76,194.64485335350037,1687359768.7844834,293.3258361816406,76,3.1739511489868164,13.881305694580078,7.205010414123535,-0.6416107416152954,1.3061587810516357,cgp,mu+lambda,distance,walker2d,0,7600
77,669.1109619140625,0,2.181950807571411,14.35889720916748,4.202030181884766,11.353524208068848,344.9919738769531,77,196.8500690460205,1687359770.9896991,855.8272094726562,77,3.720120668411255,10.959505081176758,7.1649651527404785,-0.0055113546550273895,3.535614490509033,cgp,mu+lambda,distance,walker2d,0,7700
78,596.9296264648438,0,2.193143129348755,11.35702896118164,4.2405314445495605,10.644515991210938,184.5254669189453,78,199.06626796722412,1687359773.205898,432.54302978515625,78,3.4326488971710205,10.626545906066895,6.950310707092285,-0.27167144417762756,2.994933605194092,cgp,mu+lambda,distance,walker2d,0,7800
79,273.9114990234375,0,2.6682515144348145,15.04401683807373,4.2959771156311035,11.316082954406738,29.74268341064453,79,201.74230289459229,1687359775.881933,307.069091796875,79,3.478745460510254,11.015898704528809,6.912020683288574,-0.1848011612892151,3.506885051727295,cgp,mu+lambda,distance,walker2d,0,7900
80,214.70211791992188,0,2.2545969486236572,12.258960723876953,4.205777645111084,11.391695976257324,41.697425842285156,80,204.01727318763733,1687359778.1569033,95.24695587158203,80,3.819423198699951,11.021658897399902,7.543614387512207,0.05003641918301582,4.026212215423584,cgp,mu+lambda,distance,walker2d,0,8000
81,38.0686149597168,0,2.2475881576538086,12.213747024536133,4.396519184112549,11.242264747619629,276.8525390625,81,206.2851951122284,1687359780.4248252,122.56800079345703,81,3.875828266143799,11.232295989990234,7.994876861572266,0.06935746222734451,3.1677117347717285,cgp,mu+lambda,distance,walker2d,0,8100
82,22.51869773864746,0,2.4271399974823,14.779943466186523,4.351008415222168,12.751503944396973,375.7171325683594,82,208.72807574272156,1687359782.8677058,33.25493621826172,82,4.317771911621094,11.544122695922852,7.654191017150879,0.20320329070091248,4.277982711791992,cgp,mu+lambda,distance,walker2d,0,8200
83,40.845157623291016,0,2.4336349964141846,10.95584774017334,4.099876880645752,10.759062767028809,42.8877067565918,83,211.17695379257202,1687359785.3165839,144.8564453125,83,3.4679195880889893,10.71314811706543,6.380894660949707,0.18670162558555603,3.3233590126037598,cgp,mu+lambda,distance,walker2d,0,8300
84,108.03692626953125,0,2.2250239849090576,11.782910346984863,4.005168437957764,11.434673309326172,191.18934631347656,84,213.4208357334137,1687359787.5604658,164.57717895507812,84,3.967043876647949,10.456731796264648,7.528695106506348,0.6714226007461548,4.865166664123535,cgp,mu+lambda,distance,walker2d,0,8400
85,395.73748779296875,0,2.226844549179077,14.910124778747559,4.061810493469238,12.5296630859375,181.7706756591797,85,215.66685438156128,1687359789.8064845,309.9935607910156,85,3.880314826965332,11.86801528930664,6.711836814880371,0.8177329301834106,2.8991055488586426,cgp,mu+lambda,distance,walker2d,0,8500
86,219.876953125,0,2.612791061401367,12.139690399169922,3.9723427295684814,11.42638111114502,-61.81248474121094,86,218.2888743877411,1687359792.4285045,2897.1953125,86,4.088547229766846,10.668211936950684,8.023838996887207,0.738704264163971,3.657275676727295,cgp,mu+lambda,distance,walker2d,0,8600
87,137.35047912597656,0,2.2186429500579834,11.70770263671875,4.323744297027588,11.271684646606445,35.10625076293945,87,220.52817630767822,1687359794.6678064,35.71066665649414,87,3.540933847427368,11.247934341430664,7.366794586181641,-0.340681791305542,3.0261690616607666,cgp,mu+lambda,distance,walker2d,0,8700
88,135.79917907714844,0,2.2217187881469727,11.797059059143066,4.317726135253906,11.531661987304688,31.701223373413086,88,222.76897597312927,1687359796.908606,74.39287567138672,88,3.945624828338623,10.973424911499023,7.965290069580078,0.12274996936321259,3.000452995300293,cgp,mu+lambda,distance,walker2d,0,8800
89,202.1934356689453,0,2.3255724906921387,11.305367469787598,4.135576248168945,11.295191764831543,391.7882080078125,89,225.11320233345032,1687359799.2528324,35.534122467041016,89,3.795525074005127,11.09880542755127,7.689626693725586,0.4899938106536865,3.0519442558288574,cgp,mu+lambda,distance,walker2d,0,8900
90,357.44244384765625,0,2.604104518890381,12.623007774353027,4.269511699676514,10.844527244567871,356.3701477050781,90,227.7273187637329,1687359801.8669488,152.70626831054688,90,3.6967740058898926,10.531647682189941,7.6355438232421875,-0.1853153258562088,3.08394193649292,cgp,mu+lambda,distance,walker2d,0,9000
