,iteration,front_size,reward,simplicity
0,0,5,21.378365,0.7833333
1,0,5,25.655748,0.75
2,0,5,22.295815,0.76666665
3,0,5,4.9463177,0.8333333
4,0,5,16.006754,0.79999995
5,1,6,21.378365,0.7833333
6,1,6,25.655748,0.75
7,1,6,22.295815,0.76666665
8,1,6,16.215794,0.79999995
9,1,6,7.02828,0.8333333
10,1,6,12.957315,0.81666666
11,2,7,21.378365,0.7833333
12,2,7,25.655748,0.75
13,2,7,22.295815,0.76666665
14,2,7,16.215794,0.79999995
15,2,7,7.02828,0.8333333
16,2,7,12.957315,0.81666666
17,2,7,28.544983,0.71666664
18,3,7,21.378365,0.7833333
19,3,7,25.655748,0.75
20,3,7,22.295815,0.76666665
21,3,7,7.02828,0.8333333
22,3,7,17.718033,0.79999995
23,3,7,17.157862,0.81666666
24,3,7,37.863636,0.71666664
25,4,7,21.378365,0.7833333
26,4,7,25.655748,0.75
27,4,7,22.295815,0.76666665
28,4,7,7.02828,0.8333333
29,4,7,17.157862,0.81666666
30,4,7,37.863636,0.71666664
31,4,7,19.641718,0.79999995
32,5,5,7.02828,0.8333333
33,5,5,17.157862,0.81666666
34,5,5,37.863636,0.71666664
35,5,5,19.641718,0.79999995
36,5,5,35.21696,0.7833333
37,6,5,7.02828,0.8333333
38,6,5,17.157862,0.81666666
39,6,5,37.863636,0.71666664
40,6,5,19.641718,0.79999995
41,6,5,35.21696,0.7833333
42,7,5,7.02828,0.8333333
43,7,5,17.157862,0.81666666
44,7,5,37.863636,0.71666664
45,7,5,35.21696,0.7833333
46,7,5,22.640162,0.79999995
47,8,5,17.157862,0.81666666
48,8,5,37.863636,0.71666664
49,8,5,35.21696,0.7833333
50,8,5,22.640162,0.79999995
51,8,5,7.6904263,0.8333333
52,9,5,17.157862,0.81666666
53,9,5,37.863636,0.71666664
54,9,5,35.21696,0.7833333
55,9,5,22.640162,0.79999995
56,9,5,7.71696,0.8333333
57,10,5,17.157862,0.81666666
58,10,5,37.863636,0.71666664
59,10,5,35.21696,0.7833333
60,10,5,22.640162,0.79999995
61,10,5,7.71696,0.8333333
62,11,5,37.863636,0.71666664
63,11,5,35.21696,0.7833333
64,11,5,7.71696,0.8333333
65,11,5,17.501532,0.81666666
66,11,5,25.68177,0.79999995
67,12,5,37.863636,0.71666664
68,12,5,35.21696,0.7833333
69,12,5,7.71696,0.8333333
70,12,5,25.68177,0.79999995
71,12,5,18.424181,0.81666666
72,13,5,35.21696,0.7833333
73,13,5,7.71696,0.8333333
74,13,5,25.68177,0.79999995
75,13,5,18.424181,0.81666666
76,13,5,37.960625,0.75
77,14,5,35.21696,0.7833333
78,14,5,7.71696,0.8333333
79,14,5,25.68177,0.79999995
80,14,5,18.424181,0.81666666
81,14,5,37.960625,0.75
82,15,5,35.21696,0.7833333
83,15,5,7.71696,0.8333333
84,15,5,25.68177,0.79999995
85,15,5,37.960625,0.75
86,15,5,19.035706,0.81666666
87,16,5,35.21696,0.7833333
88,16,5,7.71696,0.8333333
89,16,5,25.68177,0.79999995
90,16,5,37.960625,0.75
91,16,5,19.035706,0.81666666
92,17,5,35.21696,0.7833333
93,17,5,25.68177,0.79999995
94,17,5,37.960625,0.75
95,17,5,19.035706,0.81666666
96,17,5,10.213573,0.8333333
97,18,5,35.21696,0.7833333
98,18,5,25.68177,0.79999995
99,18,5,37.960625,0.75
100,18,5,10.213573,0.8333333
101,18,5,20.083637,0.81666666
102,19,5,35.21696,0.7833333
103,19,5,25.68177,0.79999995
104,19,5,37.960625,0.75
105,19,5,10.213573,0.8333333
106,19,5,20.083637,0.81666666
107,20,5,35.21696,0.7833333
108,20,5,25.68177,0.79999995
109,20,5,37.960625,0.75
110,20,5,10.213573,0.8333333
111,20,5,20.083637,0.81666666
112,21,5,35.21696,0.7833333
113,21,5,25.68177,0.79999995
114,21,5,37.960625,0.75
115,21,5,10.213573,0.8333333
116,21,5,22.06304,0.81666666
117,22,5,35.21696,0.7833333
118,22,5,25.68177,0.79999995
119,22,5,37.960625,0.75
120,22,5,10.213573,0.8333333
121,22,5,22.06304,0.81666666
122,23,3,35.21696,0.7833333
123,23,3,10.213573,0.8333333
124,23,3,28.767439,0.81666666
125,24,3,35.21696,0.7833333
126,24,3,10.213573,0.8333333
127,24,3,29.32162,0.81666666
128,25,3,35.21696,0.7833333
129,25,3,10.213573,0.8333333
130,25,3,29.32162,0.81666666
131,26,3,35.21696,0.7833333
132,26,3,10.213573,0.8333333
133,26,3,29.32162,0.81666666
134,27,3,35.21696,0.7833333
135,27,3,10.213573,0.8333333
136,27,3,29.32162,0.81666666
137,28,3,10.213573,0.8333333
138,28,3,29.32162,0.81666666
139,28,3,44.051243,0.79999995
140,29,3,10.213573,0.8333333
141,29,3,29.32162,0.81666666
142,29,3,44.051243,0.79999995
143,30,3,29.32162,0.81666666
144,30,3,38.11621,0.79999995
145,30,3,17.974194,0.8333333
146,31,4,29.32162,0.81666666
147,31,4,38.11621,0.79999995
148,31,4,17.974194,0.8333333
149,31,4,143.2731,0.65
150,32,4,29.32162,0.81666666
151,32,4,38.11621,0.79999995
152,32,4,17.974194,0.8333333
153,32,4,143.2731,0.65
154,33,4,29.32162,0.81666666
155,33,4,38.11621,0.79999995
156,33,4,17.974194,0.8333333
157,33,4,143.2731,0.65
158,34,4,29.32162,0.81666666
159,34,4,38.11621,0.79999995
160,34,4,17.974194,0.8333333
161,34,4,143.2731,0.65
162,35,4,29.32162,0.81666666
163,35,4,143.2731,0.65
164,35,4,46.6265,0.79999995
165,35,4,20.489082,0.8333333
166,36,4,29.32162,0.81666666
167,36,4,143.2731,0.65
168,36,4,46.6265,0.79999995
169,36,4,20.489082,0.8333333
170,37,4,29.32162,0.81666666
171,37,4,143.2731,0.65
172,37,4,46.6265,0.79999995
173,37,4,20.489082,0.8333333
174,38,4,29.32162,0.81666666
175,38,4,143.2731,0.65
176,38,4,46.6265,0.79999995
177,38,4,20.489082,0.8333333
178,39,4,29.32162,0.81666666
179,39,4,143.2731,0.65
180,39,4,46.6265,0.79999995
181,39,4,20.489082,0.8333333
182,40,4,29.32162,0.81666666
183,40,4,143.2731,0.65
184,40,4,20.489082,0.8333333
185,40,4,50.33558,0.79999995
186,41,4,29.32162,0.81666666
187,41,4,143.2731,0.65
188,41,4,20.489082,0.8333333
189,41,4,50.33558,0.79999995
190,42,4,29.32162,0.81666666
191,42,4,143.2731,0.65
192,42,4,50.33558,0.79999995
193,42,4,22.144659,0.8333333
194,43,5,29.32162,0.81666666
195,43,5,143.2731,0.65
196,43,5,50.33558,0.79999995
197,43,5,22.144659,0.8333333
198,43,5,53.460487,0.7833333
199,44,4,29.32162,0.81666666
200,44,4,143.2731,0.65
201,44,4,22.144659,0.8333333
202,44,4,53.73604,0.79999995
203,45,4,29.32162,0.81666666
204,45,4,143.2731,0.65
205,45,4,22.144659,0.8333333
206,45,4,53.73604,0.79999995
207,46,4,29.32162,0.81666666
208,46,4,143.2731,0.65
209,46,4,22.144659,0.8333333
210,46,4,53.73604,0.79999995
211,47,4,29.32162,0.81666666
212,47,4,143.2731,0.65
213,47,4,22.144659,0.8333333
214,47,4,53.73604,0.79999995
215,48,4,29.32162,0.81666666
216,48,4,143.2731,0.65
217,48,4,22.144659,0.8333333
218,48,4,53.73604,0.79999995
219,49,4,29.32162,0.81666666
220,49,4,143.2731,0.65
221,49,4,22.144659,0.8333333
222,49,4,53.73604,0.79999995
223,50,4,29.32162,0.81666666
224,50,4,143.2731,0.65
225,50,4,22.144659,0.8333333
226,50,4,53.73604,0.79999995
227,51,4,29.32162,0.81666666
228,51,4,143.2731,0.65
229,51,4,22.144659,0.8333333
230,51,4,53.73604,0.79999995
231,52,4,29.32162,0.81666666
232,52,4,143.2731,0.65
233,52,4,22.144659,0.8333333
234,52,4,53.73604,0.79999995
235,53,4,29.32162,0.81666666
236,53,4,143.2731,0.65
237,53,4,22.144659,0.8333333
238,53,4,53.73604,0.79999995
239,54,4,29.32162,0.81666666
240,54,4,143.2731,0.65
241,54,4,22.144659,0.8333333
242,54,4,53.73604,0.79999995
243,55,4,29.32162,0.81666666
244,55,4,143.2731,0.65
245,55,4,22.144659,0.8333333
246,55,4,53.73604,0.79999995
247,56,5,29.32162,0.81666666
248,56,5,143.2731,0.65
249,56,5,22.144659,0.8333333
250,56,5,54.211735,0.79999995
251,56,5,78.99598,0.73333335
252,57,5,28.767439,0.81666666
253,57,5,143.2731,0.65
254,57,5,22.144659,0.8333333
255,57,5,78.99598,0.73333335
256,57,5,54.658905,0.79999995
257,58,5,28.767439,0.81666666
258,58,5,143.2731,0.65
259,58,5,22.144659,0.8333333
260,58,5,78.99598,0.73333335
261,58,5,54.658905,0.79999995
262,59,5,28.767439,0.81666666
263,59,5,143.2731,0.65
264,59,5,22.144659,0.8333333
265,59,5,78.99598,0.73333335
266,59,5,54.658905,0.79999995
267,60,5,28.767439,0.81666666
268,60,5,143.2731,0.65
269,60,5,22.144659,0.8333333
270,60,5,78.99598,0.73333335
