,training.top_k_forward_reward.top_1_forward_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.top_k_forward_reward.top_2_forward_reward,training.fitness_1q,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.fitness_median,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,training.top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,training.evaluation
0,76.62823486328125,146.7459716796875,-0.26168614625930786,0,19.72150683403015,4,54.366111755371094,16.430496215820312,280.0,21.016565322875977,96.91646575927734,232.03233337402344,7.817795276641846,44.85189437866211,18.692584991455078,342.6306457519531,70.20000457763672,0,3.1421685218811035,-0.019558418542146683,62.89239501953125,187.1999969482422,-0.9342409372329712,122.23795318603516,1688621460.5749369,-0.08224742859601974,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,0
1,80.20085906982422,340.0096130371094,-0.08822356164455414,1,21.866738319396973,4,72.86470031738281,1.990114688873291,71.0,21.334156036376953,99.72077178955078,117.97261047363281,17.2326602935791,57.05165481567383,27.472442626953125,160.05401611328125,260.0,1,18.81528663635254,-0.07904203981161118,89.14225769042969,61.0,3.9134435653686523,127.40721130371094,1688621462.7201684,-0.1912321001291275,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,100
2,120.7351303100586,285.78558349609375,-0.10366954654455185,2,23.889931201934814,4,117.87847900390625,1.9901881217956543,96.20000457763672,26.332033157348633,118.9085464477539,171.3855438232422,21.023080825805664,95.25493621826172,33.73652648925781,223.559326171875,165.1999969482422,2,21.029563903808594,-0.06938374042510986,127.46300506591797,76.20000457763672,4.849602222442627,126.91153717041016,1688621464.7433612,-0.14953625202178955,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,200
3,126.31843566894531,222.21585083007812,-0.10360802710056305,3,25.91335654258728,4,125.49593353271484,1.9907840490341187,96.0,34.554386138916016,125.81150817871094,262.1746520996094,31.506916046142578,153.41226196289062,38.503719329833984,222.5247344970703,96.0,3,24.55388069152832,-0.23763422667980194,126.6283187866211,109.0,6.713367938995361,126.27959442138672,1688621466.7667866,-0.10258881002664566,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,300
4,106.87147521972656,189.18211364746094,-0.20405209064483643,4,27.933255434036255,4,127.05796813964844,1.9863978624343872,93.80000305175781,43.088722229003906,129.068603515625,222.7572479248047,36.62504959106445,126.86053466796875,48.814727783203125,242.41357421875,82.4000015258789,4,24.25989532470703,-0.10330911725759506,148.817626953125,96.0,7.222829818725586,215.5311279296875,1688621468.7866855,-0.08936510235071182,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,400
5,127.69808197021484,224.3672637939453,-0.10573605448007584,5,30.045578479766846,4,126.44208526611328,2.0393083095550537,96.0,9953.505859375,126.56871795654297,222.68997192382812,-964.9068603515625,126.54473876953125,56.66302490234375,222.90139770507812,96.80000305175781,5,20.096759796142578,-0.05480153113603592,127.00709533691406,96.20000457763672,1.973739504814148,127.50211334228516,1688621470.8990085,-0.13082094490528107,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,500
6,126.8376235961914,222.732421875,-0.2366994470357895,6,32.147550106048584,4,126.41841888427734,2.068610906600952,117.0,48.4426383972168,127.26090240478516,222.0071258544922,36.19681930541992,126.10888671875,47.51902770996094,279.5186462402344,96.0,6,13.997254371643066,-0.1017763763666153,162.75535583496094,96.0,2.77437424659729,205.187744140625,1688621473.0009801,-0.10520201176404953,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,600
7,221.4674072265625,357.76641845703125,-0.16960537433624268,7,34.26264238357544,4,184.87857055664062,2.0831539630889893,146.1999969482422,61.847232818603516,243.56488037109375,332.1695556640625,53.71142578125,200.42039489746094,118.13966369628906,398.63812255859375,136.60000610351562,7,21.548826217651367,-0.25081872940063477,252.60777282714844,132.0,3.445604085922241,260.81195068359375,1688621475.1160724,-0.30099719762802124,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,700
8,200.2793426513672,342.11553955078125,-0.07086466997861862,8,36.37886452674866,4,224.6346893310547,2.083763360977173,140.0,64.4402847290039,239.81204223632812,302.13677978515625,53.15276336669922,183.39453125,120.24150848388672,406.1125793457031,142.0,8,26.303295135498047,-0.2577779293060303,266.1833801269531,119.0,5.94793176651001,275.4008483886719,1688621477.2322946,-0.16383950412273407,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,800
9,160.1712646484375,278.1372985839844,-0.0728955939412117,9,38.4751660823822,4,184.11856079101562,2.0638465881347656,133.8000030517578,63.25456237792969,195.9451141357422,344.3881530761719,63.08612060546875,205.5489959716797,122.25856018066406,386.188232421875,118.20000457763672,9,37.62957000732422,-0.1608469933271408,252.4611358642578,139.0,6.86789608001709,271.4591064453125,1688621479.328596,-0.23397301137447357,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,hopper,4,900
