top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
3144.65625,2869.840576171875,-396.8713073730469,0,31.146126985549927,108,3257.197998046875,27.403156280517575,0,19638.390625,4174.30224609375,3223.5,-3872.08984375,3518.663330078125,174.603271484375,3765.52197265625,0,0,-56.720489501953125,-295.16510009765625,4162.39404296875,0,-186.07061767578125,4899.00146484375,1693129393.489153,-274.8150329589844,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,0,3765.52197265625
3453.139892578125,3157.283203125,-396.5250549316406,1,37.91145324707031,108,2786.22705078125,6.610592365264893,0,10002.6123046875,3192.096923828125,2682.727783203125,-742.1729736328125,2959.16455078125,294.109130859375,4261.88525390625,0,1,125.40474700927734,-276.4352111816406,4658.412109375,0,-99.64923095703124,5183.11572265625,1693129400.2544792,-295.8573303222656,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,100,4261.88525390625
6022.57421875,5581.11181640625,-456.383544921875,2,44.55854916572571,108,5565.470703125,6.613489627838135,0,10240.947265625,5841.0791015625,4779.53662109375,233.4673767089844,5129.0791015625,1880.4677734375,5983.97265625,0,2,449.0198364257813,-349.5409240722656,6440.35498046875,0,154.19314575195312,5908.28076171875,1693129406.901575,-441.463623046875,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,200,5983.97265625
5960.29296875,5504.49365234375,-572.99755859375,3,51.25135779380798,108,5730.47314453125,6.659956932067871,0,17465.67578125,5869.36669921875,4962.27490234375,-1415.930908203125,5403.3544921875,3169.69287109375,6102.73583984375,0,3,515.562255859375,-441.0787048339844,6675.734375,0,138.43145751953125,6152.1416015625,1693129413.5943837,-455.8001403808594,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,300,6102.73583984375
6377.9755859375,5875.88037109375,-528.8980712890625,4,57.94602155685425,108,6194.22900390625,6.661874294281006,0,2497.53515625,6200.29150390625,5424.29443359375,2388.9140625,5879.25732421875,5100.06005859375,4511.63671875,0,4,1290.9542236328125,-454.9623107910156,5040.5390625,0,297.2055358886719,6369.29833984375,1693129420.2890477,-502.0930786132813,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,400,4511.63671875
6595.33740234375,6217.74755859375,-511.3335876464844,5,64.63396835327148,108,6248.03173828125,6.65625,0,10476.03125,6250.97021484375,6230.4423828125,1059.5721435546875,6759.1376953125,5329.90478515625,4113.7216796875,0,5,514.1625366210938,-528.6947631835938,4625.05224609375,0,-13.673290252685549,6302.3427734375,1693129426.9769945,-377.58734130859375,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,500,4113.7216796875
6810.45849609375,6315.44482421875,-515.3819580078125,6,71.32321572303772,108,6334.64013671875,6.656808853149414,0,2194.979736328125,6334.6845703125,6299.13916015625,1672.4031982421875,6867.53125,2495.324462890625,5604.20556640625,0,6,549.9456787109375,-568.3914184570312,6119.58740234375,0,176.3894805908203,6419.8623046875,1693129433.6662416,-495.0168151855469,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,600,5604.20556640625
6726.93994140625,6154.1484375,-360.8417663574219,7,78.0130980014801,108,6131.96142578125,6.657270431518555,0,10304.62890625,6154.0283203125,5337.7705078125,293.9884948730469,5745.63818359375,1859.5819091796875,6143.95263671875,0,7,425.3080139160156,-407.8704528808594,6504.7939453125,0,-54.08053588867188,6278.435546875,1693129440.356124,-572.7907104492188,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,700,6143.95263671875
6254.00244140625,5785.45068359375,-513.0752563476562,8,84.69342708587646,108,6292.8642578125,6.647655963897705,0,2404.548095703125,6359.58740234375,6241.6787109375,1787.2239990234375,6810.1484375,3551.438232421875,5203.15869140625,0,8,641.7484130859375,-568.4710083007812,5716.23388671875,0,-155.71768188476562,6375.64111328125,1693129447.036453,-468.55377197265625,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,800,5203.15869140625
6907.94091796875,6413.45751953125,-411.3519592285156,9,91.3822500705719,108,6363.37744140625,6.65572452545166,0,2405.806396484375,6363.7724609375,6304.27685546875,1933.8438720703125,6876.62109375,3630.5380859375,5487.24755859375,0,9,557.0167846679688,-572.3443603515625,5898.59814453125,0,174.66250610351562,6542.4677734375,1693129453.725276,-494.4808654785156,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,900,5487.24755859375
6638.19091796875,6173.21728515625,-573.4396362304688,10,98.06984806060792,108,6276.12646484375,6.655224323272705,0,2204.59326171875,6353.48828125,5583.1904296875,1536.637451171875,5992.14306640625,2839.420654296875,6471.82373046875,0,10,488.3648681640625,-408.9538269042969,7045.26513671875,0,54.75096893310547,6462.4306640625,1693129460.412874,-464.9727478027344,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1000,6471.82373046875
6605.60107421875,6212.6142578125,-469.1001892089844,11,104.76186847686768,108,6278.66748046875,6.658836364746094,0,2248.33056640625,6535.5556640625,5828.99609375,1863.35302734375,6318.8603515625,3517.03662109375,6586.7392578125,0,11,708.8975219726562,-489.8648071289063,7055.83740234375,0,123.84427642822266,6548.71435546875,1693129467.1048944,-392.9870910644531,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1100,6586.7392578125
5778.01953125,5308.48828125,-491.4443359375,12,111.45344567298888,108,6338.640625,6.6592698097229,0,2345.2998046875,6356.7236328125,5657.177734375,1840.16650390625,6230.63916015625,3580.70849609375,6020.55908203125,0,12,625.3092041015625,-573.4618530273438,6512.0048828125,0,-20.46406555175781,6372.13427734375,1693129473.7964716,-469.5301208496094,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1200,6020.55908203125
6461.32275390625,6018.70947265625,-398.5389709472656,13,118.14574432373048,108,6568.23583984375,6.658751487731934,0,10434.8779296875,6611.056640625,6433.06005859375,1012.7412109375,6832.2431640625,3989.857177734375,5563.99462890625,0,13,759.2208251953125,-399.1848754882813,5962.5361328125,0,164.3916015625,6853.79833984375,1693129480.4887702,-442.6144104003906,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1300,5563.99462890625
6920.20849609375,6427.8916015625,-489.1421508789063,14,124.8358473777771,108,6542.57861328125,6.657882690429688,0,10453.6689453125,6544.6611328125,5484.33740234375,1005.8258666992188,5924.5205078125,4204.716796875,5504.73291015625,0,14,478.6483154296875,-440.1827087402344,5993.875,0,57.91992950439453,6669.91943359375,1693129487.1788733,-492.3125,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1400,5504.73291015625
5739.162109375,5362.0478515625,-401.8791198730469,15,131.51637053489685,108,6388.3681640625,6.646975994110107,0,2319.46142578125,6510.59814453125,6426.10791015625,1933.2581787109373,6917.15869140625,3924.326171875,5576.18994140625,0,15,715.7130126953125,-491.0491638183594,5978.06787109375,0,104.25588989257812,6578.25244140625,1693129493.8593965,-377.113037109375,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1500,5576.18994140625
6135.01611328125,5765.896484375,-408.3987121582031,16,138.20339441299438,108,6507.0322265625,6.655089378356934,0,10398.1826171875,6614.32470703125,5918.0546875,863.9188232421875,6302.6787109375,3696.18896484375,6792.18701171875,0,16,704.5960083007812,-384.621337890625,7200.58447265625,0,127.22425842285156,6807.2626953125,1693129500.5464203,-369.117919921875,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1600,6792.18701171875
6391.12060546875,6021.93212890625,-407.2781677246094,17,144.88779640197754,108,6525.98193359375,6.65130090713501,0,2425.64794921875,6696.30322265625,6146.27880859375,2022.5771484375,6559.99365234375,3827.556884765625,6313.26513671875,0,17,730.5896606445312,-413.7141723632813,6720.54150390625,0,206.97775268554688,6748.27978515625,1693129507.2308223,-369.1889343261719,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1700,6313.26513671875
7055.25,6623.734375,-462.93267822265625,18,151.5752453804016,108,6649.1357421875,6.65406608581543,0,10449.4453125,6705.642578125,6763.85302734375,902.6840209960938,7182.26513671875,3882.7958984375,6681.4111328125,0,18,483.0329895019531,-418.4114379882813,7144.34765625,0,118.4013214111328,6758.38037109375,1693129513.9182713,-431.5143127441406,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1800,6681.4111328125
6721.4609375,6292.3056640625,-408.8330078125,19,158.2627136707306,108,6646.91064453125,6.655124187469482,0,10411.103515625,6751.8603515625,5669.06494140625,1005.6729736328124,6070.43701171875,3688.125732421875,6881.9814453125,0,19,679.9911499023438,-401.3724060058594,7290.8134765625,0,151.27328491210938,6914.08642578125,1693129520.6057396,-429.1539611816406,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,1900,6881.9814453125
7186.2158203125,6743.9140625,-398.1861877441406,20,164.95793056488037,108,6578.71728515625,6.664268493652344,0,14414.1015625,6689.54833984375,6365.4208984375,-522.0282592773438,6790.05419921875,2968.911865234375,6241.82080078125,0,20,337.9454650878906,-424.6366882324219,6640.00732421875,0,-219.9942779541016,6905.23583984375,1693129527.3009565,-442.3050842285156,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2000,6241.82080078125
7202.41259765625,6793.2041015625,-416.747314453125,21,171.65037560462952,108,6828.4228515625,6.659695148468018,0,2631.644775390625,6837.62060546875,6558.76123046875,2563.690673828125,6981.86083984375,4871.142578125,6697.1845703125,0,21,1954.628173828125,-423.1011352539063,7113.9306640625,0,187.05111694335935,6863.37646484375,1693129533.9934015,-409.2103576660156,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2100,6697.1845703125
6095.17236328125,5703.15966796875,-411.04986572265625,22,178.3458559513092,108,6604.587890625,6.661433696746826,0,2271.065673828125,6719.369140625,5917.34912109375,1809.7584228515625,6288.86669921875,3452.094970703125,6398.4482421875,0,22,598.861083984375,-371.5171203613281,6809.4970703125,0,155.03872680664062,6817.78515625,1693129540.688882,-392.0115661621094,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2200,6398.4482421875
5417.58642578125,5036.0224609375,-352.9008483886719,23,185.0404250621796,108,6697.185546875,6.66276216506958,0,10392.3984375,6714.1552734375,6079.41357421875,817.8370361328125,6478.9501953125,3048.376220703125,5090.96435546875,0,23,690.566650390625,-399.5398254394531,5443.86669921875,0,50.80305099487305,6752.31005859375,1693129547.383451,-381.5623168945313,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2300,5090.96435546875
6275.00634765625,5868.85791015625,-389.7676696777344,24,191.7318382263184,108,6642.22216796875,6.658425807952881,0,2503.1328125,6727.05712890625,5344.44384765625,2178.0400390625,5731.16259765625,4720.6845703125,6826.74072265625,0,24,826.5401000976562,-386.7202453613281,7216.50732421875,0,200.05300903320312,6782.38818359375,1693129554.074864,-406.145751953125,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2400,6826.74072265625
6193.21435546875,5800.13037109375,-366.8024597167969,25,198.426215171814,108,6658.6806640625,6.661479473114014,0,2310.95263671875,6710.10595703125,5321.4990234375,1768.41015625,5705.38818359375,3438.177734375,5700.98974609375,0,25,589.4902954101562,-383.8881530761719,6067.79150390625,0,235.8118133544922,6734.01611328125,1693129560.769241,-393.0838012695313,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2500,5700.98974609375
6063.75830078125,5696.55908203125,-395.6266479492188,26,205.1216251850128,108,6667.9462890625,6.662187576293945,0,2410.406982421875,6819.99951171875,6583.3564453125,1932.252197265625,6992.13525390625,3792.494873046875,6004.92919921875,0,26,675.11865234375,-408.7771606445313,6400.55419921875,0,178.12457275390625,6883.10302734375,1693129567.464651,-367.1966552734375,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2600,6004.92919921875
7147.32568359375,6765.1416015625,-403.717529296875,27,211.8152575492859,108,6720.7060546875,6.660223960876465,0,2225.438720703125,6886.8427734375,6532.49951171875,1585.9024658203125,6920.01904296875,2920.13525390625,6000.79833984375,0,27,461.00396728515625,-387.5190124511719,6404.51318359375,0,29.52499389648437,6929.48291015625,1693129574.1582837,-382.1802062988281,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2700,6000.79833984375
6992.16943359375,6617.3212890625,-350.4548034667969,28,218.5135085582733,108,6616.107421875,6.666183471679688,0,2373.04296875,6641.11962890625,6643.2578125,1966.836181640625,7034.42919921875,3260.953369140625,4909.61962890625,0,28,778.9625244140625,-391.1731872558594,5260.076171875,0,147.0872802734375,6734.3173828125,1693129580.8565345,-374.84765625,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2800,4909.61962890625
5900.46826171875,5550.00146484375,-381.7378540039063,29,225.21114206314087,108,6626.87353515625,6.664440155029297,0,2420.9990234375,6745.18994140625,5814.654296875,1816.455322265625,6186.0869140625,3617.962890625,6273.24169921875,0,29,585.00341796875,-371.4314270019531,6654.9765625,0,88.41043853759766,6874.06787109375,1693129587.554168,-350.4659118652344,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,2900,6273.24169921875
7137.59228515625,6715.9931640625,-377.7368774414063,30,231.9051642417908,108,6686.55322265625,6.661627769470215,0,2401.1201171875,6784.9130859375,5462.33251953125,1807.438232421875,5914.47802734375,3068.97509765625,6117.31787109375,0,30,551.2135620117188,-452.1441955566406,6495.052734375,0,160.4608154296875,6793.5048828125,1693129594.2481902,-421.5968322753906,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3000,6117.31787109375
7035.17431640625,6637.50537109375,-478.5757446289063,31,238.5950605869293,108,6604.2724609375,6.656215667724609,0,10474.0703125,6634.2060546875,5579.53271484375,1032.0799560546875,5958.80078125,4720.94091796875,5569.23974609375,0,31,496.9008483886719,-379.2726135253906,6047.81787109375,0,55.25277328491211,6723.828125,1693129600.9380865,-397.6692199707031,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3100,5569.23974609375
5901.34912109375,5469.85498046875,-374.9534606933594,32,245.28593134880063,108,6627.6298828125,6.658863067626953,0,2626.075439453125,6639.38427734375,5978.41455078125,2210.241455078125,6339.98583984375,5181.8427734375,6791.484375,0,32,577.49169921875,-361.5675048828125,7166.4375,0,177.87571716308594,6833.95947265625,1693129607.6289573,-431.4933166503906,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3200,6791.484375
5911.0302734375,5562.7978515625,-359.7072448730469,33,251.97526383399963,108,6651.04736328125,6.656974315643311,0,10444.9267578125,6774.46435546875,6675.45849609375,1117.12744140625,7071.71240234375,3837.181640625,5292.51171875,0,33,775.42333984375,-396.25201416015625,5652.2197265625,0,167.3069305419922,6784.791015625,1693129614.3182898,-348.2306213378906,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3300,5292.51171875
6384.25146484375,6020.56396484375,-360.0166015625,34,258.6633920669556,108,6760.57568359375,6.656261920928955,0,2643.2607421875,6826.6181640625,6669.84228515625,2253.903076171875,7026.97119140625,4973.49560546875,6336.6845703125,0,34,609.4124755859375,-357.1259460449219,6696.70263671875,0,139.3186492919922,6851.6611328125,1693129621.006418,-363.6920166015625,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3400,6336.6845703125
5854.7890625,5443.67041015625,-405.5309753417969,35,265.3513672351837,108,6609.29833984375,6.655086994171143,0,10418.625,6611.13671875,6650.59765625,849.3676147460938,7007.87744140625,3705.537841796875,6686.70263671875,0,35,489.24212646484375,-357.2764587402344,7092.23291015625,0,-91.42181396484376,6702.0205078125,1693129627.6943932,-411.1141052246094,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3500,6686.70263671875
6049.0390625,5655.09814453125,-355.5534362792969,36,272.0408113002777,108,6622.078125,6.656825065612793,0,2465.107421875,6699.51953125,6518.0712890625,2412.317138671875,6845.25732421875,4720.2998046875,6149.38232421875,0,36,1601.873291015625,-327.1847839355469,6504.93359375,0,215.40994262695312,6751.82958984375,1693129634.3838372,-393.9401550292969,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3600,6149.38232421875
6015.1357421875,5621.08349609375,-357.8293151855469,37,278.7335715293884,108,6592.77978515625,6.660505294799805,0,2405.287109375,6616.25732421875,6683.81103515625,1743.24755859375,7127.92431640625,3546.987060546875,6786.4189453125,0,37,509.21624755859375,-444.1123046875,7144.24609375,0,18.91462516784668,6850.19482421875,1693129641.0765977,-394.05322265625,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3700,6786.4189453125
5707.42333984375,5373.5849609375,-371.4376220703125,38,285.4264917373657,108,6676.27978515625,6.660274505615234,0,2596.908935546875,6683.6650390625,6638.56103515625,2074.9599609375,7043.67529296875,4573.720703125,6741.62841796875,0,38,643.8856201171875,-405.1139831542969,7113.06640625,0,50.99713134765625,6839.16943359375,1693129647.7695177,-333.8392639160156,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3800,6741.62841796875
7184.46875,6750.1328125,-358.58270263671875,39,292.11513233184814,108,6882.09814453125,6.657058238983154,0,2457.150146484375,6892.18017578125,6815.80224609375,1668.76171875,7168.89404296875,3214.5390625,5821.5546875,0,39,494.0638427734375,-353.0922546386719,6180.13720703125,0,55.37057113647461,6918.74853515625,1693129654.4581585,-434.3388671875,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,3900,5821.5546875
5911.8134765625,5550.37109375,-349.144287109375,40,298.80513978004456,108,6611.3740234375,6.657337188720703,0,2550.550048828125,6672.64111328125,6525.0517578125,1901.6328125,6895.08447265625,4096.85205078125,6607.23291015625,0,40,486.64837646484375,-370.0317687988281,6956.3759765625,0,44.913482666015625,6747.04833984375,1693129661.1481657,-361.4421997070313,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4000,6607.23291015625
7073.17431640625,6703.6875,-389.4216918945313,41,305.49409532547,108,6611.4189453125,6.657105445861816,0,2332.602783203125,6672.68212890625,6110.8056640625,2008.2891845703125,6471.7734375,3932.908935546875,5394.10400390625,0,41,824.9073486328125,-360.9690856933594,5783.52734375,0,173.17047119140625,6796.62744140625,1693129667.8371212,-369.4887390136719,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4100,5394.10400390625
6244.25537109375,5900.89208984375,-432.7882385253906,42,312.1913778781891,108,6512.798828125,6.664681911468506,0,14408.8232421875,6514.23095703125,4883.57275390625,-352.6728515625,5263.84228515625,2657.177734375,6481.60791015625,0,42,721.1905517578125,-380.2708740234375,6914.39599609375,0,7.699150085449219,6683.2724609375,1693129674.5344038,-343.3641052246094,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4200,6481.60791015625
6702.03466796875,6347.048828125,-408.5455017089844,43,318.88006567955017,108,6507.552734375,6.657510757446289,0,2535.786376953125,6536.21142578125,5749.24462890625,2270.427978515625,6137.16015625,4458.47265625,6699.57568359375,0,43,841.3582763671875,-387.9153747558594,7108.12109375,0,335.2469177246094,6747.5400390625,1693129681.2230916,-354.987060546875,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4300,6699.57568359375
6214.57080078125,5866.06201171875,-384.1983337402344,44,325.57254004478455,108,6608.7646484375,6.659664630889893,0,10435.78515625,6719.89697265625,6622.875,972.47998046875,7026.75146484375,3723.9375,6682.49169921875,0,44,559.3643798828125,-403.8742370605469,7066.6875,0,23.862403869628903,6793.048828125,1693129687.915566,-348.5046081542969,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4400,6682.49169921875
6529.5869140625,6127.412109375,-393.5887756347656,45,332.2594723701477,108,6685.8603515625,6.654256343841553,0,14486.1474609375,6798.39306640625,5520.98828125,96.23999786376952,5863.0029296875,3920.6533203125,5716.35107421875,0,45,800.20361328125,-342.0136413574219,6109.9404296875,0,264.5694274902344,6804.234375,1693129694.6024983,-402.1775512695313,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4500,5716.35107421875
6052.84033203125,5656.90087890625,-397.2141723632813,46,338.94877409935,108,6505.47607421875,6.657498836517334,0,2301.060791015625,6515.31591796875,5964.07373046875,1686.0810546875,6320.7734375,2623.139892578125,5982.33154296875,0,46,490.51409912109375,-356.70147705078125,6379.5439453125,0,103.81781768798828,6597.4072265625,1693129701.2918,-395.937744140625,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4600,5982.33154296875
6018.0380859375,5669.51513671875,-405.9905090332031,47,345.6366238594055,108,6646.4931640625,6.655126571655273,0,2307.44482421875,6668.3955078125,5835.53515625,1770.000244140625,6308.64794921875,2648.401123046875,6499.9765625,0,47,527.833251953125,-473.1114196777344,6905.96728515625,0,146.43069458007812,6846.6318359375,1693129707.9796498,-348.5226745605469,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4700,6499.9765625
7015.8095703125,6629.7900390625,-371.4614868164063,48,352.32822012901306,108,6614.55908203125,6.660200119018555,0,2400.80859375,6650.50439453125,5901.77783203125,1884.4036865234373,6254.83349609375,3719.52392578125,5586.9423828125,0,48,559.29248046875,-353.05914306640625,5958.404296875,0,106.5274429321289,6727.814453125,1693129714.671246,-386.0182495117188,cgp,mu+lambda-ga1,reward-unhealthy_termination,halfcheetah,108,4800,5586.9423828125
