iteration,front_size,reward,simplicity,seed,environment,solver
0,5,1.3556938,0.8333333,9,swimmer,cgp
0,5,25.655748,0.75,9,swimmer,cgp
0,5,10.567923,0.79999995,9,swimmer,cgp
0,5,25.035484,0.7833333,9,swimmer,cgp
0,5,4.8199854,0.81666666,9,swimmer,cgp
1,5,1.3556938,0.8333333,9,swimmer,cgp
1,5,25.655748,0.75,9,swimmer,cgp
1,5,25.035484,0.7833333,9,swimmer,cgp
1,5,4.8199854,0.81666666,9,swimmer,cgp
1,5,18.234749,0.79999995,9,swimmer,cgp
2,5,25.655748,0.75,9,swimmer,cgp
2,5,25.035484,0.7833333,9,swimmer,cgp
2,5,4.8199854,0.81666666,9,swimmer,cgp
2,5,3.5126014,0.8333333,9,swimmer,cgp
2,5,19.680655,0.79999995,9,swimmer,cgp
3,3,7.1533785,0.8333333,9,swimmer,cgp
3,3,39.339302,0.81666666,9,swimmer,cgp
3,3,44.935295,0.79999995,9,swimmer,cgp
4,3,7.1533785,0.8333333,9,swimmer,cgp
4,3,44.935295,0.79999995,9,swimmer,cgp
4,3,43.883602,0.81666666,9,swimmer,cgp
5,3,44.935295,0.79999995,9,swimmer,cgp
5,3,43.883602,0.81666666,9,swimmer,cgp
5,3,9.333703,0.8333333,9,swimmer,cgp
6,3,44.935295,0.79999995,9,swimmer,cgp
6,3,43.883602,0.81666666,9,swimmer,cgp
6,3,9.881596,0.8333333,9,swimmer,cgp
7,3,44.935295,0.79999995,9,swimmer,cgp
7,3,43.883602,0.81666666,9,swimmer,cgp
7,3,9.881596,0.8333333,9,swimmer,cgp
8,2,43.883602,0.81666666,9,swimmer,cgp
8,2,9.881596,0.8333333,9,swimmer,cgp
9,2,9.881596,0.8333333,9,swimmer,cgp
9,2,43.975704,0.81666666,9,swimmer,cgp
10,2,44.59832,0.81666666,9,swimmer,cgp
10,2,11.32221,0.8333333,9,swimmer,cgp
11,2,44.59832,0.81666666,9,swimmer,cgp
11,2,11.914676,0.8333333,9,swimmer,cgp
12,3,44.59832,0.81666666,9,swimmer,cgp
12,3,47.948868,0.73333335,9,swimmer,cgp
12,3,16.410671,0.8333333,9,swimmer,cgp
13,3,47.948868,0.73333335,9,swimmer,cgp
13,3,16.410671,0.8333333,9,swimmer,cgp
13,3,45.264328,0.81666666,9,swimmer,cgp
14,3,47.948868,0.73333335,9,swimmer,cgp
14,3,16.410671,0.8333333,9,swimmer,cgp
14,3,45.264328,0.81666666,9,swimmer,cgp
15,3,47.948868,0.73333335,9,swimmer,cgp
15,3,16.410671,0.8333333,9,swimmer,cgp
15,3,45.264328,0.81666666,9,swimmer,cgp
16,3,47.948868,0.73333335,9,swimmer,cgp
16,3,16.410671,0.8333333,9,swimmer,cgp
16,3,45.264328,0.81666666,9,swimmer,cgp
17,3,47.948868,0.73333335,9,swimmer,cgp
17,3,16.410671,0.8333333,9,swimmer,cgp
17,3,45.264328,0.81666666,9,swimmer,cgp
18,3,47.948868,0.73333335,9,swimmer,cgp
18,3,16.410671,0.8333333,9,swimmer,cgp
18,3,45.264328,0.81666666,9,swimmer,cgp
19,3,47.948868,0.73333335,9,swimmer,cgp
19,3,16.410671,0.8333333,9,swimmer,cgp
19,3,45.264328,0.81666666,9,swimmer,cgp
20,3,45.264328,0.81666666,9,swimmer,cgp
20,3,50.907665,0.7833333,9,swimmer,cgp
20,3,17.445192,0.8333333,9,swimmer,cgp
21,3,45.264328,0.81666666,9,swimmer,cgp
21,3,50.907665,0.7833333,9,swimmer,cgp
21,3,17.445192,0.8333333,9,swimmer,cgp
22,3,45.264328,0.81666666,9,swimmer,cgp
