iteration,front_size,reward,simplicity,seed,environment,solver
0,5,16.187693,0.7833333,7,swimmer,cgp
0,5,19.285217,0.73333335,7,swimmer,cgp
0,5,7.93986,0.8333333,7,swimmer,cgp
0,5,12.856173,0.79999995,7,swimmer,cgp
0,5,11.656057,0.81666666,7,swimmer,cgp
1,3,7.93986,0.8333333,7,swimmer,cgp
1,3,27.362118,0.79999995,7,swimmer,cgp
1,3,13.712093,0.81666666,7,swimmer,cgp
2,3,7.93986,0.8333333,7,swimmer,cgp
2,3,27.362118,0.79999995,7,swimmer,cgp
2,3,21.430883,0.81666666,7,swimmer,cgp
3,4,27.362118,0.79999995,7,swimmer,cgp
3,4,21.430883,0.81666666,7,swimmer,cgp
3,4,17.194805,0.8333333,7,swimmer,cgp
3,4,105.167076,0.7833333,7,swimmer,cgp
4,4,27.362118,0.79999995,7,swimmer,cgp
4,4,21.430883,0.81666666,7,swimmer,cgp
4,4,17.194805,0.8333333,7,swimmer,cgp
4,4,105.167076,0.7833333,7,swimmer,cgp
5,3,105.167076,0.7833333,7,swimmer,cgp
5,3,20.534008,0.8333333,7,swimmer,cgp
5,3,40.914852,0.81666666,7,swimmer,cgp
6,3,105.167076,0.7833333,7,swimmer,cgp
6,3,20.534008,0.8333333,7,swimmer,cgp
6,3,40.914852,0.81666666,7,swimmer,cgp
7,3,105.167076,0.7833333,7,swimmer,cgp
7,3,20.534008,0.8333333,7,swimmer,cgp
7,3,40.914852,0.81666666,7,swimmer,cgp
8,3,105.167076,0.7833333,7,swimmer,cgp
8,3,20.534008,0.8333333,7,swimmer,cgp
8,3,40.914852,0.81666666,7,swimmer,cgp
9,3,105.167076,0.7833333,7,swimmer,cgp
9,3,20.534008,0.8333333,7,swimmer,cgp
9,3,44.537,0.81666666,7,swimmer,cgp
10,4,105.167076,0.7833333,7,swimmer,cgp
10,4,20.534008,0.8333333,7,swimmer,cgp
10,4,44.537,0.81666666,7,swimmer,cgp
10,4,60.964413,0.79999995,7,swimmer,cgp
11,4,105.167076,0.7833333,7,swimmer,cgp
11,4,44.537,0.81666666,7,swimmer,cgp
11,4,61.948063,0.79999995,7,swimmer,cgp
11,4,22.80895,0.8333333,7,swimmer,cgp
12,4,44.537,0.81666666,7,swimmer,cgp
12,4,22.80895,0.8333333,7,swimmer,cgp
12,4,62.493755,0.79999995,7,swimmer,cgp
