top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
16.491819381713867,313.47589111328125,-0.1404759734869003,0,19.59984040260315,105,214.0406036376953,15.938023567199709,242.1999969482422,9955.3974609375,243.25064086914065,224.1244964599609,-946.7921752929688,5.49268102645874,80.15478515625,335.2734680175781,297.20001220703125,0,28.617137908935547,-0.168207585811615,93.21395111083984,218.8000030517578,10.14596176147461,344.8944091796875,1693568143.7773244,-0.2158766537904739,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,0,335.2734680175781
68.99598693847656,299.107177734375,-0.147582396864891,1,21.16791701316833,105,266.9843444824219,1.3706761598587036,254.40000915527344,89.51954650878906,330.8323059082031,243.2543029785156,100.56836700439452,0.6625126004219055,170.7090606689453,346.9667053222656,230.1999969482422,1,57.72140502929688,-0.2081940621137619,92.71429443359376,242.8000030517578,26.834177017211918,338.6112976074219,1693568145.345401,-0.0888076797127723,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,100,346.9667053222656
88.51290130615234,249.80517578125,-0.1305034607648849,2,22.67679214477539,105,287.2906494140625,1.3681604862213137,225.0,92.76897430419922,305.1386108398437,260.0248718261719,97.70011138916016,24.01028060913086,181.80206298828125,317.3095092773437,161.40000915527344,2,66.89826965332031,-0.1854175478219986,92.44002532958984,236.1999969482422,23.35693359375,318.9192199707031,1693568146.8542762,-0.1077470928430557,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,200,317.3095092773437
27.648345947265625,263.6654968261719,-0.1348166316747665,3,24.175970554351807,105,293.3461608886719,1.3737573623657229,232.40000915527344,93.5770263671875,309.1603698730469,187.5628967285156,96.46031188964844,64.05082702636719,150.0998077392578,324.8221130371094,236.1999969482422,3,58.45993041992188,-0.0879734754562377,92.55696105957033,123.5999984741211,21.98963165283203,328.81475830078125,1693568148.3534546,-0.1828835606575012,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,300,324.8221130371094
92.92351531982422,324.78887939453125,-0.2348525375127792,4,25.69417524337769,105,299.9422912597656,1.3787716627120972,280.0,87.22198486328125,316.143310546875,245.5784454345703,104.32392120361328,99.67665100097656,181.27926635742188,317.1943359375,232.0,4,73.214599609375,-0.0981984436511993,37.42918014526367,146.0,36.68635559082031,320.17706298828125,1693568149.8716593,-0.1345853209495544,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,400,317.1943359375
30.255895614624023,316.8344116210937,-0.1516407579183578,5,27.19836902618408,105,310.5990295410156,1.380958914756775,261.6000061035156,9959.98046875,347.3820495605469,312.6631164550781,-904.2450561523438,93.3906478881836,174.28302001953125,335.5458679199219,286.8000183105469,5,52.50251770019531,-0.1274920552968979,74.09754943847656,219.40000915527344,20.575328826904297,379.4916687011719,1693568151.375853,-0.2215214818716049,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,500,335.5458679199219
93.0540542602539,331.715576171875,-0.4722065925598144,6,28.70965838432312,105,320.0819702148437,1.3785903453826904,332.20001220703125,94.1851806640625,324.7404479980469,282.3017272949219,113.22701263427734,32.08907699584961,197.22430419921875,336.16162109375,238.8000030517578,6,82.8646240234375,-0.1873625218868255,4.433876037597656,250.40000915527344,27.17708778381348,336.5871276855469,1693568152.8871424,-0.1384916007518768,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,600,336.16162109375
92.7326431274414,332.7934265136719,-0.0003003039746545,7,30.20344066619873,105,314.433349609375,1.385420560836792,215.40000915527344,91.01179504394533,320.0352478027344,280.7574157714844,117.36910247802734,28.954065322875977,207.7306060791016,318.7119140625,240.1999969482422,7,86.77555847167969,-0.1966373920440673,103.312255859375,252.0,40.96601104736328,321.09649658203125,1693568154.3809247,-0.1392659395933151,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,700,318.7119140625
102.00609588623048,351.6058959960937,-1.1537110805511477,8,31.70763659477234,105,325.7409973144531,1.3798375129699707,999.0,126.24555206298828,348.10797119140625,326.35699462890625,117.94308471679688,103.5572509765625,192.66061401367188,1000.6774291992188,249.6000061035156,8,82.40110778808594,-0.0002991387154906,2.8313698768615723,222.8000030517578,29.71249008178711,1000.380859375,1693568155.8851206,-0.0002495582739356,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,800,1000.6774291992188
-4.373845100402832,993.7403564453124,-1.153939962387085,9,33.21135354042053,105,415.0074768066406,1.3827593326568604,999.0,162.98309326171875,993.3587036132812,409.9435729980469,130.7066192626953,66.52986907958984,205.15899658203125,999.5430908203124,999.0,9,72.11625671386719,-0.186249166727066,1.6973284482955933,343.6000061035156,26.343181610107425,999.6255493164062,1693568157.3888376,-0.886131227016449,lgp,mu+lambda-ga,reward-unhealthy_termination,hopper,105,900,999.5430908203124
