,training.top_k_fit.top_1_fit,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,_runtime,training.run_id,training.fitness_median,training.evaluation_time,training.top_k_fit.top_2_fit,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_3q,training.generation,training.fitness_mean,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.fitness_1q,training.fitness_std,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,training.top_k_healthy_reward.top_0_healthy_reward,_step,_timestamp,training.top_k_fit.top_0_fit,solver,ea,fitness,environment,seed,training.evaluation
11,1016.2461547851562,-0.6189793348312378,17.358198165893555,42.01722526550293,4,120.0748062133789,2.070880174636841,1014.6068115234375,-0.8704859614372253,22.958715438842773,999.0,49.38919448852539,11,364.07318115234375,1010.4874877929688,-0.381660133600235,13.280835151672363,994.0,992.969482421875,419.0575256347656,1014.7770385742188,1011.6618041992188,992.2000122070312,11,1688474069.1552153,1020.0936889648438,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1100
12,1017.5908813476562,-0.8575423359870911,20.744489669799805,44.124218225479126,4,105.74699401855469,2.0753378868103027,1016.6493530273438,-0.8833222389221191,26.318775177001953,999.0,45.21924591064453,12,366.45513916015625,1014.2608642578125,-0.33961817622184753,16.19581413269043,994.4000244140625,992.4931640625,431.2755126953125,1010.5792846679688,1014.3380737304688,984.6000366210938,12,1688474071.2622082,1018.2056274414062,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1200
13,1019.408447265625,-0.3724263608455658,25.640064239501953,46.23266243934631,4,96.55628967285156,2.075517177581787,1018.3628540039062,-0.3504026532173157,27.227453231811523,999.0,48.736595153808594,13,382.2154541015625,999.4898681640625,-0.3533662259578705,15.342535972595215,974.2000122070312,995.2489624023438,438.7950439453125,1011.2741088867188,1013.9701538085938,984.4000244140625,13,1688474073.3706524,1020.8466186523438,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1300
14,1020.9730834960938,-0.865728497505188,26.433507919311523,48.34286546707153,4,169.70950317382812,2.078922986984253,1019.81640625,-0.3572691082954407,21.97611427307129,999.0,52.34805679321289,14,419.726318359375,1006.0761108398438,-0.4217689037322998,21.0543155670166,980.0,995.5391845703125,433.2366638183594,1020.5543212890625,1019.1889038085938,999.0,14,1688474075.4808555,1022.5765991210938,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1400
15,1021.2391967773438,-0.39548149704933167,24.323461532592773,50.453622817993164,4,202.50668334960938,2.077803373336792,1018.3925170898438,-0.3997173607349396,24.214841842651367,991.6000366210938,63.16110610961914,15,-556.4577026367188,1018.1233520507812,-0.33565592765808105,25.420421600341797,994.2000122070312,998.4698486328125,10003.8857421875,1014.8795166015625,1016.6249389648438,991.0,15,1688474077.5916128,1021.7550048828125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1500
16,1020.9384155273438,-0.4170282483100891,24.16798973083496,52.56156086921692,4,112.87556457519531,2.0760302543640137,1020.8603515625,-0.8693155646324158,26.393720626831055,999.0,45.45957946777344,16,431.304443359375,1018.298828125,-0.346586138010025,22.133625030517578,995.0,999.994384765625,453.65399169921875,995.2467041015625,1020.7166137695312,969.2000122070312,16,1688474079.6995509,1022.9315795898438,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1600
17,1023.1640625,-0.3642723262310028,24.442995071411133,54.668081283569336,4,97.78666687011719,2.075373888015747,1022.1918334960938,-0.3645080029964447,25.938629150390625,996.4000244140625,45.51146697998047,17,450.7602233886719,1023.0782470703125,-0.3577294945716858,25.079448699951172,999.0,1005.5433349609375,466.7549743652344,1014.9808959960938,1021.1153564453125,989.4000244140625,17,1688474081.8060713,1023.491455078125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1700
18,1025.0325927734375,-0.3899900019168854,26.97859001159668,56.7726936340332,4,187.80499267578125,2.072211742401123,1024.9144287109375,-0.3934181034564972,26.667394638061523,984.7999877929688,52.061378479003906,18,502.8172607421875,1019.9851684570312,-0.35157257318496704,27.65683364868164,993.4000244140625,1011.290771484375,467.8863525390625,1019.7159423828125,1012.06689453125,993.4000244140625,18,1688474083.9106836,1025.3597412109375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1800
19,1022.8193969726562,-0.44865962862968445,26.82669448852539,58.87949061393738,4,149.54957580566406,2.075608968734741,1019.91552734375,-0.3479812443256378,25.02555274963379,975.0,39.31988525390625,19,453.16552734375,1021.8786010742188,-0.37291765213012695,26.608642578125,995.4000244140625,1008.0291748046875,457.2762451171875,1023.45263671875,1001.15966796875,998.7999877929688,19,1688474086.0174806,1024.2266845703125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,1900
20,1022.8255004882812,-0.46306443214416504,22.693286895751953,60.983707427978516,4,165.65841674804688,2.0724923610687256,1022.7097778320312,-0.8676124811172485,26.41532325744629,994.6000366210938,41.78693389892578,20,438.4566345214844,1020.8259887695312,-0.32950857281684875,26.843637466430664,999.0,1004.02392578125,455.4503173828125,1007.0856323242188,1020.98046875,981.0,20,1688474088.1216974,1024.298095703125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2000
21,1025.0965576171875,-0.36827772855758667,24.666648864746094,63.08505821228027,4,354.0326843261719,2.071141481399536,1022.0728149414062,-0.3939531743526459,25.655445098876953,979.4000244140625,59.250099182128906,21,523.6470947265625,1023.2727661132812,-0.3751330077648163,23.51889991760254,999.0,1012.4844970703125,457.09661865234375,1024.2802734375,1002.5504760742188,999.0,21,1688474090.2230482,1025.6978759765625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2100
22,1020.8404541015625,-0.38517555594444275,27.03114891052246,65.19211268424988,4,80.98265075683594,2.074939489364624,1020.5468139648438,-0.37301817536354065,22.44161605834961,992.6000366210938,40.43829345703125,22,386.85693359375,1003.6581420898438,-0.37031543254852295,23.111852645874023,977.0,996.788818359375,447.1715393066406,1021.0712890625,1015.32666015625,999.0,22,1688474092.3301027,1021.8312377929688,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2200
23,1023.2569580078125,-0.46258780360221863,22.99085807800293,67.30069971084595,4,141.23960876464844,2.0767641067504883,1020.2463989257812,-0.38877788186073303,23.301347732543945,986.4000244140625,40.66189193725586,23,453.28997802734375,1021.4021606445312,-0.4003776013851166,26.930740356445312,998.7999877929688,1003.768798828125,456.665771484375,1021.9013061523438,1012.8682861328125,999.0,23,1688474094.4386897,1023.9080200195312,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2300
24,1023.05029296875,-0.3975827693939209,26.635894775390625,69.40532326698303,4,88.15104675292969,2.073035717010498,1020.9628295898438,-0.28587982058525085,26.20749282836914,999.0,47.45933151245117,24,402.2644348144531,981.7503051757812,-0.3573283851146698,21.86182403564453,955.4000244140625,1004.3942260742188,445.4089660644531,1004.2504272460938,1020.4638671875,978.4000244140625,24,1688474096.5433133,1025.572998046875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2400
25,1021.8136596679688,-0.34720611572265625,20.171161651611328,71.51479744911194,4,100.32910919189453,2.078232765197754,1021.2479858398438,-0.3919813334941864,24.37998390197754,985.4000244140625,47.68000411987305,25,402.0882873535156,1018.7791137695312,-0.3721197843551636,23.728181838989258,999.0,1004.1346435546875,445.73138427734375,1016.2081298828125,1008.7810668945312,992.2000122070312,25,1688474098.6527874,1024.283203125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2500
26,1020.6922607421875,-0.4765220582485199,18.285797119140625,73.6265320777893,4,175.8268280029297,2.079432249069214,1020.0761108398438,-0.39043334126472473,27.243906021118164,991.6000366210938,46.74052429199219,26,468.3741760253906,1016.8953247070312,-0.36790892481803894,23.403480529785156,999.0,1005.558349609375,458.07177734375,1016.67578125,1014.5269775390625,989.7999877929688,26,1688474100.764522,1023.9793701171875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2600
27,1023.3412475585938,-0.3873233497142792,24.4986515045166,75.73039627075195,4,216.13238525390625,2.074895143508911,1021.2178344726562,-0.4548374116420746,27.3353328704834,987.2000122070312,50.01762771606445,27,503.7588195800781,1004.6437377929688,-0.34184467792510986,22.976896286010742,980.6000366210938,1009.5236206054688,456.5474853515625,1019.1937866210938,1009.78955078125,992.2000122070312,27,1688474102.8683863,1024.9586181640625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2700
28,1022.6444702148438,-0.40617305040359497,24.914316177368164,77.83650636672974,4,589.3323974609375,2.0756471157073975,1022.2345581054688,-0.34877410531044006,25.331085205078125,994.4000244140625,51.338436126708984,28,541.3736572265625,1009.56591796875,-0.3531641960144043,23.982969284057617,985.0,1005.757080078125,464.9646911621094,1023.9781494140625,1017.9769897460938,999.0,28,1688474104.9744964,1024.6220703125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2800
29,1021.0741577148438,-0.36836495995521545,23.48561668395996,79.94038200378418,4,116.36723327636719,2.0744733810424805,1020.8606567382812,-0.460980623960495,26.04023551940918,961.7999877929688,50.326419830322266,29,426.8057861328125,998.2245483398438,-0.34256109595298767,26.908771514892578,975.2000122070312,999.982421875,452.33123779296875,994.6976928710938,988.3404541015625,969.0,29,1688474107.078372,1021.0753784179688,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,2900
30,1023.16259765625,-0.3563953638076782,21.034168243408203,82.04157090187073,4,195.26229858398438,2.0709991455078125,1021.9534301757812,-0.3945988416671753,22.292810440063477,991.2000122070312,46.94829177856445,30,458.4897155761719,1019.2395629882812,-0.3855076730251312,24.302818298339844,998.6000366210938,1004.6602172851562,451.54736328125,1020.5076293945312,1015.1461791992188,998.6000366210938,30,1688474109.179561,1024.9205322265625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3000
31,1021.05712890625,-0.24538813531398773,22.796844482421875,84.14684414863586,4,250.60914611816406,2.074597120285034,1018.5720825195312,-0.3793938159942627,16.362668991088867,990.7999877929688,52.30694580078125,31,504.88702392578125,1021.4176025390625,-0.3993864059448242,24.146377563476562,999.0,1007.66162109375,455.05572509765625,1014.9631958007812,1014.7008056640625,999.0,31,1688474111.2848341,1022.092041015625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3100
32,1024.3741455078125,-0.23696105182170868,26.57758903503418,86.25034666061401,4,157.41073608398438,2.073835849761963,1021.6354370117188,-0.43128085136413574,27.803577423095703,999.0,45.03742599487305,32,434.36846923828125,1018.7462768554688,-0.3818998336791992,22.188817977905273,992.6000366210938,1003.1218872070312,450.5979919433594,1010.0216674804688,1020.9518432617188,982.6000366210938,32,1688474113.3883367,1025.3221435546875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3200
33,1023.9777221679688,-0.3601070046424866,22.153339385986328,88.36010646820068,4,192.50885009765625,2.07635235786438,1022.5634155273438,-0.29763102531433105,25.321165084838867,977.6000366210938,42.68497848510742,33,476.3932800292969,1020.8555908203125,-0.3711582124233246,27.239927291870117,999.0,1008.6544189453125,464.7321472167969,1023.9501342773438,1004.47998046875,999.0,33,1688474115.4980965,1024.83984375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3300
34,1022.058837890625,-0.48479700088500977,23.220834732055664,90.40732431411743,4,134.59095764160156,2.0166759490966797,1021.6756591796875,-0.38868212699890137,22.40199851989746,962.7999877929688,54.88240432739258,34,459.0788269042969,1021.8323364257812,-0.35599908232688904,26.176122665405273,999.0,1011.24951171875,462.52935791015625,1021.0458984375,988.4916381835938,999.0,34,1688474117.5453143,1026.07568359375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3400
35,1024.3779296875,-0.3306078016757965,25.814970016479492,92.44997310638428,4,195.1063690185547,2.0117321014404297,1023.1734008789062,-0.5033742189407349,22.79068374633789,931.6000366210938,51.53756332397461,35,488.6848449707031,1007.1112670898438,-0.4064060151576996,18.566974639892578,981.7999877929688,1007.1285400390625,462.8996276855469,1020.9846801757812,949.83642578125,998.6000366210938,35,1688474119.587963,1024.5548095703125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3500
36,1025.0362548828125,-0.23205570876598358,25.251657485961914,94.49503874778748,4,118.92530822753906,2.013104200363159,1023.4697265625,-0.2446327954530716,26.06589126586914,999.0,45.85364532470703,36,450.0308532714844,1024.007080078125,-0.3760242164134979,24.958463668823242,999.0,1008.1438598632812,462.3030090332031,1013.8899536132812,1023.7265014648438,988.2000122070312,36,1688474121.6330287,1025.6336669921875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3600
37,1021.9185180664062,-0.3782133162021637,18.317934036254883,96.542813539505,4,88.06968688964844,2.0158424377441406,1021.77783203125,-0.37189576029777527,24.113561630249023,999.0,48.83345413208008,37,396.7351379394531,907.7462768554688,-0.24328866600990295,23.917442321777344,889.7999877929688,996.4052734375,444.2930603027344,1022.8702392578125,1022.5387573242188,999.0,37,1688474123.6808035,1022.0697631835938,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3700
38,1022.03662109375,-0.21806417405605316,24.899744033813477,98.58756995201111,4,95.88774108886719,2.01436710357666,1021.5090942382812,-0.2370617389678955,24.173620223999023,989.0,43.7823486328125,38,412.54193115234375,1015.0625,-0.24463219940662384,26.1911678314209,990.4000244140625,1006.3508911132812,453.0939636230469,1022.9288940429688,1014.9730834960938,999.0,38,1688474125.72556,1024.278564453125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3800
39,1021.44873046875,-0.23470020294189453,25.915922164916992,100.63184142112732,4,90.66747283935547,2.012455940246582,1020.901123046875,-0.24241895973682404,26.00067710876465,991.6000366210938,33.99763107299805,39,405.8572692871094,1011.0732421875,-0.32074612379074097,23.62703514099121,985.4000244140625,1012.1873168945312,458.9764099121094,1015.6801147460938,1014.9923095703125,990.0,39,1688474127.7698314,1021.74560546875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,3900
40,1023.109619140625,-0.23814402520656586,25.30497932434082,102.6720609664917,4,139.2003173828125,2.008800983428955,1022.9050903320312,-0.23504939675331116,25.278745651245117,999.0,52.505149841308594,40,452.7456970214844,1013.6697387695312,-0.23149538040161133,22.794401168823242,988.6000366210938,1016.6903076171875,455.8752746582031,1014.2472534179688,1021.5563354492188,989.2000122070312,40,1688474129.810051,1024.405029296875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4000
41,1022.83447265625,-0.2424144595861435,23.16017723083496,104.72581028938293,4,240.68807983398438,2.021911859512329,1022.727783203125,-0.25029876828193665,24.412384033203125,999.0,66.16492462158203,41,512.9149169921875,1021.9099731445312,-0.2583925724029541,23.816001892089844,999.0,1018.071533203125,456.3915100097656,1023.1542358398438,1022.5735473632812,999.0,41,1688474131.8638003,1023.8735961914062,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4100
42,1023.0675659179688,-0.23403087258338928,25.08203887939453,106.77158236503601,4,207.13095092773438,2.013633966445923,1022.8304443359375,-0.23633241653442383,26.153379440307617,984.2000122070312,65.90943908691406,42,492.6972961425781,1011.24560546875,-0.23837195336818695,24.617528915405273,986.4000244140625,1018.93310546875,457.980224609375,1014.7151489257812,1008.58349609375,988.7999877929688,42,1688474133.9095724,1023.8162841796875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4200
43,1022.4855346679688,-0.2390098124742508,24.33190155029297,108.82119512557983,4,201.86685180664062,2.0175435543060303,1022.1930541992188,-0.22342967987060547,25.25094985961914,999.0,55.533172607421875,43,464.1336364746094,1023.1083984375,-0.23072795569896698,22.244054794311523,999.0,1017.072021484375,455.36309814453125,1011.0202026367188,1021.0050659179688,986.0,43,1688474135.9591851,1022.8290405273438,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4300
44,1022.732666015625,-0.24230818450450897,25.615331649780273,110.87699127197266,4,170.35528564453125,2.0237107276916504,1022.3650512695312,-0.2389739602804184,24.02225685119629,998.2000122070312,52.702762603759766,44,484.8995056152344,1022.9762573242188,-0.24147672951221466,23.772871017456055,997.6000366210938,1018.9337158203125,464.4916076660156,1022.7807006835938,1021.73046875,999.0,44,1688474138.0149813,1023.4619750976562,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4400
45,1023.6636962890625,-0.25234124064445496,23.38581657409668,112.92216682434082,4,171.17100524902344,2.012578010559082,1022.9402465820312,-0.24503004550933838,25.896102905273438,993.7999877929688,45.14109420776367,45,468.62158203125,1022.1409301757812,-0.24766214191913605,25.813745498657227,999.0,1018.7254028320312,462.3445129394531,1013.0487670898438,1019.361328125,987.4000244140625,45,1688474140.0601568,1024.6871337890625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4500
46,1023.1206665039062,-0.2507688105106354,25.744943618774414,114.9681785106659,4,121.57260131835938,2.013519048690796,1022.6441650390625,-0.232684925198555,24.840269088745117,999.0,33.45064163208008,46,442.49468994140625,1004.9125366210938,-0.242544487118721,22.846723556518555,979.4000244140625,1018.879638671875,459.6317138671875,1023.5975952148438,1021.5961303710938,999.0,46,1688474142.1061685,1024.780517578125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4600
47,1024.35595703125,-0.2548215389251709,24.874568939208984,117.010169506073,4,224.13348388671875,2.00978422164917,1023.4349365234375,-0.23534952104091644,24.610641479492188,984.7999877929688,58.80179977416992,47,479.8746643066406,1023.6396484375,-0.24221539497375488,23.465850830078125,999.0,1018.567138671875,455.1485900878906,1022.9682006835938,1008.0110473632812,998.6000366210938,47,1688474144.1481595,1025.245361328125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4700
48,1023.096435546875,-0.23668070137500763,22.890727996826172,119.0693142414093,4,164.71200561523438,2.026653289794922,1022.7078857421875,-0.24657726287841797,24.986358642578125,987.7999877929688,43.65039825439453,48,478.5554504394531,1021.6441650390625,-0.23668818175792694,25.08601951599121,999.0,1019.7133178710938,464.6592712402344,1021.9500122070312,1012.6495361328125,997.2000122070312,48,1688474146.2073042,1023.1557006835938,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4800
49,1024.861328125,-0.24240009486675262,26.181732177734375,121.13885426521301,4,175.61106872558594,2.037184953689575,1023.2667846679688,-0.22838273644447327,25.934717178344727,999.0,41.497825622558594,49,434.3601989746094,1020.7535400390625,-0.2411860227584839,24.89017677307129,994.7999877929688,1016.139892578125,453.57244873046875,1024.6937255859375,1023.6478881835938,999.0,49,1688474148.2768443,1025.5391845703125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,4900
50,1024.3895263671875,-0.24877794086933136,26.311264038085938,123.23074769973755,4,114.10977172851562,2.0607218742370605,1022.8966674804688,-0.2464684247970581,66.02592468261719,984.7999877929688,56.10659408569336,50,418.730224609375,1022.0647583007812,-0.3098208010196686,25.644229888916016,996.0,1017.297119140625,448.21319580078125,1057.3165283203125,1010.1952514648438,991.6000366210938,50,1688474150.3687377,1067.875732421875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5000
51,1024.562255859375,-0.2316652089357376,24.200117111206055,125.3268370628357,4,145.2763671875,2.0645079612731934,1023.841796875,-0.23098325729370117,24.220359802246094,999.0,53.05037307739258,51,463.3161926269531,1022.9693603515625,-0.2563641369342804,23.577306747436523,999.0,1017.8565673828125,457.4205017089844,1022.9640502929688,1022.3456420898438,999.0,51,1688474152.464827,1024.851806640625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5100
52,1024.185791015625,-0.24954457581043243,25.413217544555664,127.50361347198486,4,180.73158264160156,2.1434531211853027,1023.5277709960938,-0.2318677455186844,62.97273635864258,997.4000244140625,47.56016159057617,52,480.4678649902344,1023.9812622070312,-0.3343944251537323,26.078245162963867,998.7999877929688,1018.4351196289062,465.9371337890625,1023.6378784179688,1023.2286987304688,961.0,52,1688474154.6416035,1037.1611328125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5200
53,1023.2252807617188,-0.24367046356201172,23.894630432128906,129.7023732662201,4,295.77044677734375,2.1662864685058594,1022.2371826171875,-0.2291778326034546,95.71074676513672,999.0,58.88714599609375,53,519.6218872070312,1021.8654174804688,-0.36903584003448486,24.0633602142334,998.2000122070312,1013.628662109375,445.788818359375,1044.342041015625,1022.8196411132812,949.0,53,1688474156.8403633,1035.8460693359375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5300
54,1026.3673095703125,-0.23921643197536469,27.843658447265625,131.89676761627197,4,125.14083862304688,2.160991907119751,1024.22705078125,-0.23978470265865326,81.60366821289062,998.4000244140625,42.68543243408203,54,455.74163818359375,1021.6041259765625,-0.36879539489746094,24.52991485595703,994.0,1019.1685180664062,458.28515625,1047.8349609375,1022.6906127929688,966.6000366210938,54,1688474159.0347576,1039.159912109375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5400
55,1025.159912109375,-0.2365630865097046,26.163822174072266,134.08268690109253,4,194.215087890625,2.1535654067993164,1024.0103759765625,-0.22758808732032776,51.67957305908203,999.0,59.97026824951172,55,440.98443603515625,1018.7361450195312,-0.3234158456325531,23.126129150390625,992.7999877929688,1016.416015625,440.31756591796875,1015.3560791015625,1021.8894653320312,964.0,55,1688474161.220677,1041.7899169921875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,4,5500
