,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_2_fit,_timestamp,training.generation,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,_step,training.fitness_3q,training.fitness_median,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
271,449.6001892089844,2.1892945766448975,1124.4820556640625,1687199319.905804,271,451.7856750488281,1126.6861572265625,615.1280028820038,7,1046.6116943359375,1139.2208251953125,271,66.62715148925781,138.9918212890625,cgp,mu+lambda,reward,walker2d,7,27100,1139.2208251953125,1126.6861572265625,1124.4820556640625
272,386.2381591796875,2.1885414123535156,1110.8006591796875,1687199322.1110094,272,432.28173828125,1116.2406005859375,617.333208322525,7,910.7798461914062,1121.0755615234375,272,64.60200500488281,117.39811706542969,cgp,mu+lambda,reward,walker2d,7,27200,1121.0755615234375,1116.2406005859375,1110.8006591796875
273,386.0601501464844,2.187800645828247,1106.6253662109375,1687199324.3148458,273,446.56768798828125,1113.3807373046875,619.5370447635651,7,1047.8341064453125,1125.062255859375,273,56.357383728027344,107.16744995117188,cgp,mu+lambda,reward,walker2d,7,27300,1125.062255859375,1113.3807373046875,1106.6253662109375
274,422.2828063964844,2.1857411861419678,1123.81591796875,1687199326.5168428,274,459.22515869140625,1128.05908203125,621.7390418052673,7,1053.03515625,1139.375244140625,274,66.02909851074219,124.80244445800781,cgp,mu+lambda,reward,walker2d,7,27400,1139.375244140625,1128.05908203125,1123.81591796875
275,404.28076171875,2.1890430450439453,1097.8590087890625,1687199328.722018,275,454.3997802734375,1115.06396484375,623.944216966629,7,1048.0177001953125,1128.453125,275,54.25353240966797,119.10659790039062,cgp,mu+lambda,reward,walker2d,7,27500,1128.453125,1115.06396484375,1097.8590087890625
276,-573.7964477539062,2.188491106033325,1114.0487060546875,1687199330.9270718,276,10003.4462890625,1126.357177734375,626.149270772934,7,1067.126220703125,1134.9736328125,276,55.42523956298828,104.44972229003906,cgp,mu+lambda,reward,walker2d,7,27600,1134.9736328125,1126.357177734375,1114.0487060546875
277,473.15679931640625,2.19020938873291,1114.4515380859375,1687199333.1335652,277,463.5870361328125,1114.8211669921875,628.3557641506195,7,1082.203125,1115.061279296875,277,74.97578430175781,203.0194549560547,cgp,mu+lambda,reward,walker2d,7,27700,1115.061279296875,1114.8211669921875,1114.4515380859375
278,432.76763916015625,2.1858296394348145,1117.7135009765625,1687199335.3359299,278,449.62872314453125,1120.3359375,630.5581288337708,7,1076.5826416015625,1160.0780029296875,278,64.670654296875,169.1805419921875,cgp,mu+lambda,reward,walker2d,7,27800,1160.0780029296875,1120.3359375,1117.7135009765625
279,435.92138671875,2.188188314437866,1129.8802490234375,1687199337.539622,279,457.46490478515625,1129.8934326171875,632.7618210315704,7,1068.909912109375,1132.3370361328125,279,63.73509216308594,122.45637512207031,cgp,mu+lambda,reward,walker2d,7,27900,1132.3370361328125,1129.8934326171875,1129.8802490234375
280,454.17376708984375,2.1864209175109863,1120.65576171875,1687199339.7424276,280,469.4311828613281,1124.132080078125,634.9646265506744,7,1081.1319580078125,1132.3829345703125,280,61.45173645019531,109.00818634033203,cgp,mu+lambda,reward,walker2d,7,28000,1132.3829345703125,1124.132080078125,1120.65576171875
281,433.2019958496094,2.1885786056518555,1108.595458984375,1687199341.9477057,281,456.78448486328125,1110.809814453125,637.1699047088623,7,1076.7857666015625,1121.942626953125,281,63.04261016845703,155.18472290039062,cgp,mu+lambda,reward,walker2d,7,28100,1121.942626953125,1110.809814453125,1108.595458984375
282,476.6343994140625,2.1869020462036133,1126.6016845703125,1687199344.1518955,282,468.84210205078125,1128.4810791015625,639.3740944862366,7,1086.7611083984375,1130.349365234375,282,66.24627685546875,219.35159301757812,cgp,mu+lambda,reward,walker2d,7,28200,1130.349365234375,1128.4810791015625,1126.6016845703125
283,-549.843017578125,2.185866355895996,1122.474609375,1687199346.3540869,283,10005.541015625,1127.1044921875,641.5762858390808,7,1083.309814453125,1144.783203125,283,72.87813568115234,177.06149291992188,cgp,mu+lambda,reward,walker2d,7,28300,1144.783203125,1127.1044921875,1122.474609375
284,501.67486572265625,2.1866378784179688,1118.920166015625,1687199348.5579188,284,466.92486572265625,1125.6580810546875,643.7801177501678,7,1084.758544921875,1155.388671875,284,66.78136444091797,272.66400146484375,cgp,mu+lambda,reward,walker2d,7,28400,1155.388671875,1125.6580810546875,1118.920166015625
285,442.5789489746094,2.207833766937256,1113.575927734375,1687199350.797764,285,448.9855651855469,1117.669677734375,646.0199630260468,7,1077.8360595703125,1121.1558837890625,285,71.54036712646484,161.970458984375,cgp,mu+lambda,reward,walker2d,7,28500,1121.1558837890625,1117.669677734375,1113.575927734375
286,389.5724792480469,2.1833386421203613,1114.1796875,1687199352.9980001,286,430.4158630371094,1115.96630859375,648.2201991081238,7,904.7130126953125,1123.442626953125,286,58.0429573059082,127.66845703125,cgp,mu+lambda,reward,walker2d,7,28600,1123.442626953125,1115.96630859375,1114.1796875
287,431.2760009765625,2.179910182952881,1111.8958740234375,1687199355.1988862,287,440.9703369140625,1119.510009765625,650.4210851192474,7,1039.0069580078125,1121.450439453125,287,66.74430084228516,152.70228576660156,cgp,mu+lambda,reward,walker2d,7,28700,1121.450439453125,1119.510009765625,1111.8958740234375
288,-575.7350463867188,2.2275490760803223,1125.0343017578125,1687199357.4514818,288,10001.828125,1125.365966796875,652.6736807823181,7,1063.875732421875,1127.0584716796875,288,71.90133666992188,156.55239868164062,cgp,mu+lambda,reward,walker2d,7,28800,1127.0584716796875,1125.365966796875,1125.0343017578125
289,421.1299133300781,2.227626085281372,1112.8922119140625,1687199359.6971486,289,438.21441650390625,1117.058349609375,654.919347524643,7,1056.3258056640625,1117.169921875,289,72.4270248413086,156.72572326660156,cgp,mu+lambda,reward,walker2d,7,28900,1117.169921875,1117.058349609375,1112.8922119140625
290,410.00909423828125,2.1811606884002686,1119.610107421875,1687199361.8957024,290,448.33074951171875,1129.400146484375,657.1179013252258,7,1063.7532958984375,1179.129638671875,290,67.98656463623047,121.19242095947266,cgp,mu+lambda,reward,walker2d,7,29000,1179.129638671875,1129.400146484375,1119.610107421875
291,480.4593505859375,2.1843345165252686,1123.460205078125,1687199364.0979378,291,455.31378173828125,1165.635498046875,659.3201367855072,7,1082.766357421875,1180.438720703125,291,77.35590362548828,238.24708557128906,cgp,mu+lambda,reward,walker2d,7,29100,1180.438720703125,1165.635498046875,1123.460205078125
292,413.2460021972656,2.1813976764678955,1130.8372802734375,1687199366.2959938,292,449.1993103027344,1133.8258056640625,661.5181927680969,7,1056.3333740234375,1141.958251953125,292,64.10916900634766,116.61766815185547,cgp,mu+lambda,reward,walker2d,7,29200,1141.958251953125,1133.8258056640625,1130.8372802734375
293,431.8920593261719,2.1838889122009277,1117.5430908203125,1687199368.495425,293,462.5241394042969,1119.8408203125,663.7176239490509,7,1057.1446533203125,1139.0543212890625,293,66.32296752929688,113.92546081542969,cgp,mu+lambda,reward,walker2d,7,29300,1139.0543212890625,1119.8408203125,1117.5430908203125
294,368.3191223144531,2.201864004135132,1110.5789794921875,1687199370.7139075,294,420.14947509765625,1116.2750244140625,665.9361064434052,7,539.7218627929688,1190.4781494140625,294,69.34629821777344,122.82689666748047,cgp,mu+lambda,reward,walker2d,7,29400,1190.4781494140625,1116.2750244140625,1110.5789794921875
295,391.9938659667969,2.184730291366577,1119.1053466796875,1687199372.9150908,295,440.6883239746094,1129.02099609375,668.137289762497,7,1026.8870849609375,1168.5096435546875,295,63.55709457397461,134.4674530029297,cgp,mu+lambda,reward,walker2d,7,29500,1168.5096435546875,1129.02099609375,1119.1053466796875
296,454.4892578125,2.18023943901062,1121.0328369140625,1687199375.1115596,296,449.72625732421875,1137.605224609375,670.3337585926056,7,1070.1636962890625,1142.7081298828125,296,70.11662292480469,173.6593017578125,cgp,mu+lambda,reward,walker2d,7,29600,1142.7081298828125,1137.605224609375,1121.0328369140625
297,429.9253845214844,2.171168327331543,1116.0054931640625,1687199377.298827,297,467.7930908203125,1116.2578125,672.5210258960724,7,1061.957275390625,1144.177978515625,297,57.813331604003906,91.64083862304688,cgp,mu+lambda,reward,walker2d,7,29700,1144.177978515625,1116.2578125,1116.0054931640625
298,434.3609313964844,2.179114818572998,1124.14306640625,1687199379.4954119,298,447.9245910644531,1129.1446533203125,674.717610836029,7,1042.8919677734375,1167.862548828125,298,69.92271423339844,170.63363647460938,cgp,mu+lambda,reward,walker2d,7,29800,1167.862548828125,1129.1446533203125,1124.14306640625
299,409.0373840332031,2.1814537048339844,1110.36279296875,1687199381.6965768,299,445.4988708496094,1120.822265625,676.9187757968903,7,1037.883544921875,1153.7286376953125,299,65.1758041381836,135.44256591796875,cgp,mu+lambda,reward,walker2d,7,29900,1153.7286376953125,1120.822265625,1110.36279296875
300,389.93310546875,2.1802194118499756,1108.14453125,1687199383.893449,300,429.51373291015625,1112.080322265625,679.1156480312347,7,969.019287109375,1124.301025390625,300,65.25010681152344,124.4405517578125,cgp,mu+lambda,reward,walker2d,7,30000,1124.301025390625,1112.080322265625,1108.14453125
301,381.865234375,2.1796109676361084,1131.475341796875,1687199386.0907378,301,428.3581848144531,1158.8551025390625,681.3129367828369,7,770.6966552734375,1174.976318359375,301,70.44612121582031,133.86367797851562,cgp,mu+lambda,reward,walker2d,7,30100,1174.976318359375,1158.8551025390625,1131.475341796875
302,379.1741027832031,2.179908275604248,1108.0406494140625,1687199388.2882943,302,425.630126953125,1124.9586181640625,683.5104932785034,7,641.0311279296875,1150.21533203125,302,68.79605102539062,115.91727447509766,cgp,mu+lambda,reward,walker2d,7,30200,1150.21533203125,1124.9586181640625,1108.0406494140625
303,436.15826416015625,2.26432728767395,1130.335205078125,1687199390.56849,303,451.2347412109375,1135.06982421875,685.7906889915466,7,1049.20849609375,1137.4775390625,303,71.34925842285156,139.05294799804688,cgp,mu+lambda,reward,walker2d,7,30300,1137.4775390625,1135.06982421875,1130.335205078125
304,404.8072509765625,2.2377305030822754,1136.32568359375,1687199392.8216515,304,449.1365661621094,1138.8487548828125,688.0438504219055,7,1048.1622314453125,1160.0137939453125,304,63.41266632080078,133.42092895507812,cgp,mu+lambda,reward,walker2d,7,30400,1160.0137939453125,1138.8487548828125,1136.32568359375
305,469.72454833984375,2.1998214721679688,1123.6424560546875,1687199395.0362673,305,468.6264953613281,1134.3580322265625,690.2584662437439,7,1081.08642578125,1165.5814208984375,305,72.35582733154297,159.7926025390625,cgp,mu+lambda,reward,walker2d,7,30500,1165.5814208984375,1134.3580322265625,1123.6424560546875
306,484.7215576171875,2.1928834915161133,1141.0672607421875,1687199397.2467768,306,465.34912109375,1162.3094482421875,692.4689757823944,7,1079.750732421875,1173.66064453125,306,71.21543884277344,230.49868774414062,cgp,mu+lambda,reward,walker2d,7,30600,1173.66064453125,1162.3094482421875,1141.0672607421875
307,407.1662292480469,2.1914384365081787,1119.2802734375,1687199399.4550767,307,442.5916442871094,1121.2008056640625,694.6772756576538,7,996.78955078125,1130.1385498046875,307,68.65934753417969,119.998291015625,cgp,mu+lambda,reward,walker2d,7,30700,1130.1385498046875,1121.2008056640625,1119.2802734375
308,408.8590393066406,2.1931421756744385,1134.329833984375,1687199401.6659284,308,451.8754577636719,1151.2296142578125,696.8881273269653,7,1049.061767578125,1181.7381591796875,308,68.9270248413086,116.49610900878906,cgp,mu+lambda,reward,walker2d,7,30800,1181.7381591796875,1151.2296142578125,1134.329833984375
309,-554.2900390625,2.2290689945220947,1127.81298828125,1687199403.9179156,309,10004.5380859375,1129.8594970703125,699.1401145458221,7,1044.2159423828125,1138.8253173828125,309,66.76605987548828,188.89498901367188,cgp,mu+lambda,reward,walker2d,7,30900,1138.8253173828125,1129.8594970703125,1127.81298828125
310,430.8175048828125,2.2060654163360596,1149.0797119140625,1687199406.1446757,310,464.7349548339844,1155.8663330078125,701.3668746948242,7,1085.7802734375,1163.4827880859375,310,62.67654800415039,126.61872100830078,cgp,mu+lambda,reward,walker2d,7,31000,1163.4827880859375,1155.8663330078125,1149.0797119140625
311,372.8830871582031,2.1928231716156006,1139.687255859375,1687199408.355661,311,451.7629699707031,1167.8212890625,703.57785987854,7,1045.100830078125,1195.407470703125,311,49.63288497924805,87.28440856933594,cgp,mu+lambda,reward,walker2d,7,31100,1195.407470703125,1167.8212890625,1139.687255859375
312,444.3409423828125,2.1955394744873047,1142.2921142578125,1687199410.570395,312,472.44500732421875,1149.839111328125,705.7925939559937,7,1080.40087890625,1186.013671875,312,57.63813781738281,145.1883544921875,cgp,mu+lambda,reward,walker2d,7,31200,1186.013671875,1149.839111328125,1142.2921142578125
313,438.76849365234375,2.1788406372070312,1147.0550537109375,1687199412.7661486,313,446.8984375,1159.821044921875,707.988347530365,7,1055.098388671875,1186.9849853515625,313,71.44473266601562,177.53662109375,cgp,mu+lambda,reward,walker2d,7,31300,1186.9849853515625,1159.821044921875,1147.0550537109375
314,391.04638671875,2.1617374420166016,1152.7216796875,1687199414.946479,314,449.5467834472656,1175.73095703125,710.1686780452728,7,1028.036865234375,1207.38525390625,314,64.16997528076172,98.87274169921875,cgp,mu+lambda,reward,walker2d,7,31400,1207.38525390625,1175.73095703125,1152.7216796875
315,391.0592346191406,2.158792495727539,1154.6890869140625,1687199417.1234522,315,455.0881042480469,1156.6763916015625,712.3456511497498,7,1047.31787109375,1190.31982421875,315,50.753692626953125,112.16812133789062,cgp,mu+lambda,reward,walker2d,7,31500,1190.31982421875,1156.6763916015625,1154.6890869140625
316,408.5637512207031,2.1776316165924072,1160.041748046875,1687199419.3195968,316,446.15631103515625,1173.4515380859375,714.5417957305908,7,972.0252075195312,1183.221923828125,316,63.853240966796875,115.8178939819336,cgp,mu+lambda,reward,walker2d,7,31600,1183.221923828125,1173.4515380859375,1160.041748046875
317,419.9100646972656,2.179638624191284,1165.045654296875,1687199421.5177176,317,454.581298828125,1179.3372802734375,716.7399165630341,7,1064.733642578125,1179.700927734375,317,62.6351432800293,118.01283264160156,cgp,mu+lambda,reward,walker2d,7,31700,1179.700927734375,1179.3372802734375,1165.045654296875
318,403.9518127441406,2.1808762550354004,1159.656005859375,1687199423.7164729,318,459.2817687988281,1170.8304443359375,718.9386718273163,7,1023.0601806640625,1179.091552734375,318,60.87614822387695,99.05693817138672,cgp,mu+lambda,reward,walker2d,7,31800,1179.091552734375,1170.8304443359375,1159.656005859375
319,446.52490234375,2.1765646934509277,1181.6741943359375,1687199425.9107578,319,481.7319641113281,1181.878662109375,721.1329567432404,7,1105.106689453125,1185.3370361328125,319,52.85096740722656,135.94410705566406,cgp,mu+lambda,reward,walker2d,7,31900,1185.3370361328125,1181.878662109375,1181.6741943359375
320,436.3114318847656,2.1804113388061523,1182.8748779296875,1687199428.1076999,320,476.05352783203125,1188.9482421875,723.3298988342285,7,1060.402099609375,1192.8204345703125,320,65.56614685058594,116.0986557006836,cgp,mu+lambda,reward,walker2d,7,32000,1192.8204345703125,1188.9482421875,1182.8748779296875
321,474.4865417480469,2.1790099143981934,1153.866943359375,1687199430.304422,321,468.7803955078125,1155.4776611328125,725.5266208648682,7,1084.340087890625,1159.9141845703125,321,65.33682250976562,178.56471252441406,cgp,mu+lambda,reward,walker2d,7,32100,1159.9141845703125,1155.4776611328125,1153.866943359375
322,456.2017822265625,2.158778667449951,1168.0108642578125,1687199432.4808817,322,474.2625732421875,1172.2205810546875,727.7030806541443,7,1063.3311767578125,1177.4434814453125,322,57.51700973510742,139.32022094726562,cgp,mu+lambda,reward,walker2d,7,32200,1177.4434814453125,1172.2205810546875,1168.0108642578125
323,473.833984375,2.1798980236053467,1172.9478759765625,1687199434.6788056,323,481.3213806152344,1174.3880615234375,729.9010045528412,7,1090.00439453125,1202.65771484375,323,58.33602523803711,152.270263671875,cgp,mu+lambda,reward,walker2d,7,32300,1202.65771484375,1174.3880615234375,1172.9478759765625
324,396.89056396484375,2.1774914264678955,1157.72509765625,1687199436.874409,324,435.88433837890625,1159.7103271484375,732.0966079235077,7,677.5379638671875,1191.374755859375,324,65.51947784423828,122.71345520019531,cgp,mu+lambda,reward,walker2d,7,32400,1191.374755859375,1159.7103271484375,1157.72509765625
325,388.5534362792969,2.1778335571289062,1169.1387939453125,1687199439.0702193,325,439.3426818847656,1202.01904296875,734.2924182415009,7,640.3768310546875,1203.154541015625,325,60.767608642578125,130.21261596679688,cgp,mu+lambda,reward,walker2d,7,32500,1203.154541015625,1202.01904296875,1169.1387939453125
326,406.30169677734375,2.1584997177124023,1164.162353515625,1687199441.2462707,326,448.44525146484375,1167.9620361328125,736.468469619751,7,1045.8671875,1172.76904296875,326,68.59949493408203,120.78657531738281,cgp,mu+lambda,reward,walker2d,7,32600,1172.76904296875,1167.9620361328125,1164.162353515625
327,486.5827331542969,2.177844524383545,1168.48583984375,1687199443.4419775,327,481.1027526855469,1183.8629150390625,738.6641764640808,7,1107.3330078125,1195.5406494140625,327,69.8707504272461,205.34286499023438,cgp,mu+lambda,reward,walker2d,7,32700,1195.5406494140625,1183.8629150390625,1168.48583984375
328,408.941162109375,2.1769566535949707,1153.4345703125,1687199445.6373825,328,458.9652099609375,1159.947509765625,740.8595814704895,7,1078.7730712890625,1192.495361328125,328,59.713905334472656,113.07394409179688,cgp,mu+lambda,reward,walker2d,7,32800,1192.495361328125,1159.947509765625,1153.4345703125
329,429.4265441894531,2.1781303882598877,1169.6895751953125,1687199447.8331673,329,463.9824523925781,1174.581787109375,743.0553662776947,7,1069.279296875,1179.3890380859375,329,65.83329772949219,130.7750701904297,cgp,mu+lambda,reward,walker2d,7,32900,1179.3890380859375,1174.581787109375,1169.6895751953125
330,400.3770751953125,2.177048683166504,1175.2694091796875,1687199450.0274906,330,476.1214599609375,1178.5338134765625,745.24968957901,7,1072.149169921875,1186.5908203125,330,51.51663589477539,92.1864013671875,cgp,mu+lambda,reward,walker2d,7,33000,1186.5908203125,1178.5338134765625,1175.2694091796875
331,411.0213317871094,2.177356481552124,1156.4310302734375,1687199452.2230968,331,464.2545471191406,1156.85107421875,747.4452958106995,7,1064.5655517578125,1171.2860107421875,331,58.039791107177734,115.209716796875,cgp,mu+lambda,reward,walker2d,7,33100,1171.2860107421875,1156.85107421875,1156.4310302734375
332,358.3214111328125,2.177677631378174,1167.808349609375,1687199454.4197319,332,441.4996337890625,1174.866943359375,749.6419308185577,7,556.1107177734375,1181.0955810546875,332,56.805423736572266,93.54959106445312,cgp,mu+lambda,reward,walker2d,7,33200,1181.0955810546875,1174.866943359375,1167.808349609375
333,411.57830810546875,2.177704334259033,1164.4803466796875,1687199456.615116,333,471.79833984375,1174.1998291015625,751.8373148441315,7,1082.476318359375,1190.3287353515625,333,47.290138244628906,77.27465057373047,cgp,mu+lambda,reward,walker2d,7,33300,1190.3287353515625,1174.1998291015625,1164.4803466796875
334,435.9548034667969,2.178302049636841,1175.5604248046875,1687199458.8105633,334,461.54595947265625,1181.4500732421875,754.0327622890472,7,1064.2703857421875,1181.6871337890625,334,58.944942474365234,125.79936218261719,cgp,mu+lambda,reward,walker2d,7,33400,1181.6871337890625,1181.4500732421875,1175.5604248046875
335,416.3633117675781,2.17744779586792,1178.8736572265625,1687199461.0062923,335,464.7422790527344,1180.0482177734375,756.2284913063049,7,1078.486083984375,1187.021728515625,335,64.6330795288086,121.70759582519531,cgp,mu+lambda,reward,walker2d,7,33500,1187.021728515625,1180.0482177734375,1178.8736572265625
336,386.89739990234375,2.1781766414642334,1175.1513671875,1687199463.2023053,336,464.4108581542969,1188.44970703125,758.4245042800903,7,1061.11962890625,1194.504150390625,336,48.78071594238281,96.62107849121094,cgp,mu+lambda,reward,walker2d,7,33600,1194.504150390625,1188.44970703125,1175.1513671875
337,422.5977783203125,2.1778178215026855,1157.7100830078125,1687199465.3986344,337,455.6180419921875,1159.99853515625,760.6208333969116,7,1042.498779296875,1171.056396484375,337,67.92379760742188,121.62626647949219,cgp,mu+lambda,reward,walker2d,7,33700,1171.056396484375,1159.99853515625,1157.7100830078125
338,510.7326354980469,2.1769800186157227,1162.6785888671875,1687199467.5941584,338,492.1189880371094,1185.401123046875,762.8163573741913,7,1106.002685546875,1192.191650390625,338,60.307491302490234,247.78125,cgp,mu+lambda,reward,walker2d,7,33800,1192.191650390625,1185.401123046875,1162.6785888671875
339,382.27825927734375,2.1575117111206055,1159.359619140625,1687199469.7680318,339,464.7641906738281,1160.3330078125,764.9902307987213,7,1027.46923828125,1161.33837890625,339,58.328468322753906,93.19488525390625,cgp,mu+lambda,reward,walker2d,7,33900,1161.33837890625,1160.3330078125,1159.359619140625
340,439.1113586425781,2.180107355117798,1173.76708984375,1687199471.964973,340,463.54150390625,1176.024658203125,767.1871719360352,7,1071.0653076171875,1176.54736328125,340,64.28530883789062,125.89552307128906,cgp,mu+lambda,reward,walker2d,7,34000,1176.54736328125,1176.024658203125,1173.76708984375
341,403.2151794433594,2.178238868713379,1178.886962890625,1687199474.158573,341,447.9261779785156,1179.826904296875,769.3807718753815,7,1033.89111328125,1181.225341796875,341,58.11851119995117,137.64251708984375,cgp,mu+lambda,reward,walker2d,7,34100,1181.225341796875,1179.826904296875,1178.886962890625
342,411.5868225097656,2.1773672103881836,1159.0390625,1687199476.3529475,342,458.1173400878906,1174.1610107421875,771.5751464366913,7,1028.26171875,1181.716796875,342,66.07893371582031,110.1427001953125,cgp,mu+lambda,reward,walker2d,7,34200,1181.716796875,1174.1610107421875,1159.0390625
343,398.28765869140625,2.1801953315734863,1173.3714599609375,1687199478.5501974,343,448.45257568359375,1174.740234375,773.7723963260651,7,1004.06298828125,1190.9376220703125,343,70.46671295166016,110.38105773925781,cgp,mu+lambda,reward,walker2d,7,34300,1190.9376220703125,1174.740234375,1173.3714599609375
344,396.8803405761719,2.163259744644165,1170.854248046875,1687199480.7307007,344,450.5518798828125,1171.305419921875,775.9528996944427,7,1027.1121826171875,1185.9132080078125,344,59.50044250488281,125.17593383789062,cgp,mu+lambda,reward,walker2d,7,34400,1185.9132080078125,1171.305419921875,1170.854248046875
345,388.9583435058594,2.1805481910705566,1156.13720703125,1687199482.9279294,345,455.6175537109375,1179.7359619140625,778.150128364563,7,1015.08740234375,1187.3333740234375,345,52.446563720703125,100.32415771484375,cgp,mu+lambda,reward,walker2d,7,34500,1187.3333740234375,1179.7359619140625,1156.13720703125
346,386.5166320800781,2.1785943508148193,1157.02099609375,1687199485.1239238,346,445.2554931640625,1162.2730712890625,780.3461227416992,7,988.906982421875,1163.57470703125,346,66.36454772949219,106.11941528320312,cgp,mu+lambda,reward,walker2d,7,34600,1163.57470703125,1162.2730712890625,1157.02099609375
347,399.78607177734375,2.1799798011779785,1169.215576171875,1687199487.32208,347,444.79986572265625,1172.74267578125,782.5442788600922,7,772.3012084960938,1176.1888427734375,347,61.10124206542969,139.94366455078125,cgp,mu+lambda,reward,walker2d,7,34700,1176.1888427734375,1172.74267578125,1169.215576171875
348,487.8615417480469,2.1785647869110107,1167.3953857421875,1687199489.5185745,348,484.42449951171875,1171.7598876953125,784.7407734394073,7,1109.40185546875,1177.1103515625,348,60.99177169799805,185.44203186035156,cgp,mu+lambda,reward,walker2d,7,34800,1177.1103515625,1171.7598876953125,1167.3953857421875
349,451.3338928222656,2.1788077354431152,1167.9130859375,1687199491.7146006,349,455.0430908203125,1175.650390625,786.9367995262146,7,1080.45361328125,1194.32763671875,349,64.64271545410156,202.4146728515625,cgp,mu+lambda,reward,walker2d,7,34900,1194.32763671875,1175.650390625,1167.9130859375
350,365.9544372558594,2.177607774734497,1173.455810546875,1687199493.9101295,350,449.15374755859375,1176.9227294921875,789.1323285102844,7,628.3720703125,1179.543701171875,350,58.201637268066406,113.96080780029297,cgp,mu+lambda,reward,walker2d,7,35000,1179.543701171875,1176.9227294921875,1173.455810546875
351,397.1762390136719,2.155626058578491,1165.3360595703125,1687199496.083813,351,448.3528747558594,1167.8143310546875,791.3060119152069,7,1038.600830078125,1179.9888916015625,351,64.30412292480469,125.9012222290039,cgp,mu+lambda,reward,walker2d,7,35100,1179.9888916015625,1167.8143310546875,1165.3360595703125
352,420.81439208984375,2.178656578063965,1166.00390625,1687199498.2804685,352,465.6064758300781,1184.496337890625,793.502667427063,7,1061.428466796875,1188.2633056640625,352,58.226165771484375,119.5413818359375,cgp,mu+lambda,reward,walker2d,7,35200,1188.2633056640625,1184.496337890625,1166.00390625
353,397.3828125,2.1665987968444824,1175.2982177734375,1687199500.4650075,353,462.82403564453125,1177.009033203125,795.6872065067291,7,1051.29541015625,1182.3736572265625,353,61.03094482421875,110.58509826660156,cgp,mu+lambda,reward,walker2d,7,35300,1182.3736572265625,1177.009033203125,1175.2982177734375
354,442.0652160644531,2.1780006885528564,1174.7447509765625,1687199502.6598341,354,485.73004150390625,1179.162353515625,797.8820331096649,7,1072.7147216796875,1189.448486328125,354,57.130577087402344,104.96961975097656,cgp,mu+lambda,reward,walker2d,7,35400,1189.448486328125,1179.162353515625,1174.7447509765625
355,383.55816650390625,2.1784772872924805,1149.1510009765625,1687199504.85629,355,445.7361755371094,1155.3590087890625,800.0784890651703,7,917.4503173828125,1162.7396240234375,355,63.23637390136719,113.23924255371094,cgp,mu+lambda,reward,walker2d,7,35500,1162.7396240234375,1155.3590087890625,1149.1510009765625
356,463.74517822265625,2.1792232990264893,1169.8179931640625,1687199507.0525608,356,464.9243469238281,1172.127685546875,802.2747597694397,7,1069.52734375,1200.737060546875,356,62.596492767333984,201.50274658203125,cgp,mu+lambda,reward,walker2d,7,35600,1200.737060546875,1172.127685546875,1169.8179931640625
357,427.40643310546875,2.1786558628082275,1168.892333984375,1687199509.2487733,357,467.5,1179.5859375,804.4709722995758,7,1058.458984375,1192.15087890625,357,56.442832946777344,145.86570739746094,cgp,mu+lambda,reward,walker2d,7,35700,1192.15087890625,1179.5859375,1168.892333984375
358,429.53179931640625,2.1791651248931885,1162.078125,1687199511.445084,358,467.6620788574219,1176.3341064453125,806.6672830581665,7,1052.900146484375,1178.0062255859375,358,54.865936279296875,157.78933715820312,cgp,mu+lambda,reward,walker2d,7,35800,1178.0062255859375,1176.3341064453125,1162.078125
359,470.4875183105469,2.179326295852661,1169.856689453125,1687199513.641714,359,458.78265380859375,1175.0738525390625,808.8639130592346,7,1065.336669921875,1182.4578857421875,359,71.35919952392578,226.7956085205078,cgp,mu+lambda,reward,walker2d,7,35900,1182.4578857421875,1175.0738525390625,1169.856689453125
360,393.37823486328125,2.210724353790283,1172.2171630859375,1687199515.872086,360,464.7212219238281,1179.4183349609375,811.0942850112915,7,1033.4412841796875,1199.49560546875,360,55.99324035644531,88.59901428222656,cgp,mu+lambda,reward,walker2d,7,36000,1199.49560546875,1179.4183349609375,1172.2171630859375
361,319.855712890625,2.2595579624176025,1169.3140869140625,1687199518.1599557,361,438.0250244140625,1169.372802734375,813.3821547031403,7,384.892333984375,1172.553466796875,361,48.07269287109375,71.46083068847656,cgp,mu+lambda,reward,walker2d,7,36100,1172.553466796875,1169.372802734375,1169.3140869140625
362,372.611328125,2.1859967708587646,1172.6883544921875,1687199520.3671572,362,461.8915100097656,1187.192138671875,815.5893561840057,7,1048.3955078125,1191.76416015625,362,57.543174743652344,86.32879638671875,cgp,mu+lambda,reward,walker2d,7,36200,1191.76416015625,1187.192138671875,1172.6883544921875
363,402.7347106933594,2.173557996749878,1174.60400390625,1687199522.5620463,363,458.86676025390625,1181.395263671875,817.7842452526093,7,968.767333984375,1181.59521484375,363,59.443328857421875,93.93230438232422,cgp,mu+lambda,reward,walker2d,7,36300,1181.59521484375,1181.395263671875,1174.60400390625
