,training.run_id,training.fitness_1q,_runtime,_timestamp,training.fitness_3q,training.generation,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,training.fitness_median,training.top_k_fit.top_0_fit,training.fitness_std,training.fitness_mean,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
21,0,993.83349609375,59.46997356414795,1686921400.2808845,55.845951080322266,21,2.0689361095428467,1006.7796630859375,1006.7703857421875,21,110.20964050292969,1011.3514404296875,441.4307861328125,422.5763854980469,cgp,mu+lambda,hopper,7,2100,1011.3514404296875,1006.7796630859375,1006.7703857421875
22,0,999.243408203125,61.50523519515991,1686921402.3161461,52.53181457519531,22,2.0189151763916016,1011.5360107421875,1008.0534057617188,22,166.4620361328125,1012.4890747070312,450.81854248046875,467.4939880371094,cgp,mu+lambda,hopper,7,2200,1012.4890747070312,1011.5360107421875,1008.0534057617188
23,0,997.64013671875,63.546375036239624,1686921404.357286,53.349021911621094,23,2.028179168701172,1007.830078125,1006.8296508789062,23,205.36099243164062,1014.1782836914062,432.3749084472656,445.0174560546875,cgp,mu+lambda,hopper,7,2300,1014.1782836914062,1007.830078125,1006.8296508789062
24,0,988.4802856445312,65.58622598648071,1686921406.397137,49.8747444152832,24,2.0254275798797607,1012.8038940429688,1010.9784545898438,24,159.6297607421875,1013.8448486328125,430.72998046875,404.0885314941406,cgp,mu+lambda,hopper,7,2400,1013.8448486328125,1012.8038940429688,1010.9784545898438
25,0,1001.4017333984375,67.67489242553711,1686921408.4858034,69.02637481689453,25,2.0674691200256348,1009.7721557617188,1009.7315673828125,25,145.63232421875,1014.4886474609375,443.5650329589844,438.5263671875,cgp,mu+lambda,hopper,7,2500,1014.4886474609375,1009.7721557617188,1009.7315673828125
26,0,1002.2339477539062,69.75447702407837,1686921410.565388,49.93165588378906,26,2.049131155014038,1010.1958618164062,1009.91845703125,26,186.82498168945312,1011.197265625,451.8702392578125,459.4637451171875,cgp,mu+lambda,hopper,7,2600,1011.197265625,1010.1958618164062,1009.91845703125
27,0,1005.8798828125,71.8610634803772,1686921412.6719744,51.777740478515625,27,2.0731165409088135,1014.145751953125,1012.6097412109375,27,156.68478393554688,1017.4542236328125,456.6902770996094,473.8047180175781,cgp,mu+lambda,hopper,7,2700,1017.4542236328125,1014.145751953125,1012.6097412109375
28,0,1007.824462890625,73.94330191612244,1686921414.7542129,57.0690803527832,28,2.0647242069244385,1016.5941772460938,1013.62353515625,28,157.24624633789062,1019.89208984375,448.4997863769531,455.2332763671875,cgp,mu+lambda,hopper,7,2800,1019.89208984375,1016.5941772460938,1013.62353515625
29,0,1009.3085327148438,76.02303814888,1686921416.833949,52.83535385131836,29,2.0642945766448975,1014.1815185546875,1013.8592529296875,29,124.33145141601562,1015.12353515625,450.9560546875,444.001708984375,cgp,mu+lambda,hopper,7,2900,1015.12353515625,1014.1815185546875,1013.8592529296875
30,0,1009.2428588867188,78.10553669929504,1686921418.9164476,68.99072265625,30,2.045464038848877,1016.6380004882812,1015.1548461914062,30,368.94635009765625,1020.3816528320312,439.2784729003906,504.66656494140625,cgp,mu+lambda,hopper,7,3000,1020.3816528320312,1016.6380004882812,1015.1548461914062
31,0,1009.8123779296875,80.13346529006958,1686921420.9443762,65.12784576416016,31,2.0107455253601074,1015.9767456054688,1015.2316284179688,31,247.953125,1019.951171875,436.3366394042969,479.5285949707031,cgp,mu+lambda,hopper,7,3100,1019.951171875,1015.9767456054688,1015.2316284179688
32,0,1011.0660400390625,82.15322613716125,1686921422.964137,67.22517395019531,32,2.005974769592285,1017.9437866210938,1017.374755859375,32,239.55572509765625,1019.8076171875,451.96209716796875,506.30804443359375,cgp,mu+lambda,hopper,7,3200,1019.8076171875,1017.9437866210938,1017.374755859375
33,0,1003.8865966796875,84.19070386886597,1686921425.0016148,49.56992721557617,33,2.015404224395752,1019.3856201171875,1015.8635864257812,33,109.33189392089844,1020.1369018554688,426.328369140625,370.0826721191406,cgp,mu+lambda,hopper,7,3300,1020.1369018554688,1019.3856201171875,1015.8635864257812
34,0,995.8475952148438,86.21853065490723,1686921427.0294416,45.900062561035156,34,2.0112388134002686,1019.5416259765625,1018.2734375,34,113.16452026367188,1020.6356201171875,428.4181213378906,373.9364013671875,cgp,mu+lambda,hopper,7,3400,1020.6356201171875,1019.5416259765625,1018.2734375
35,0,1012.0943603515625,88.32928800582886,1686921429.140199,52.142642974853516,35,2.0891528129577637,1019.3884887695312,1019.3587646484375,35,133.17340087890625,1023.0695190429688,455.01312255859375,450.7869873046875,cgp,mu+lambda,hopper,7,3500,1023.0695190429688,1019.3884887695312,1019.3587646484375
36,0,1008.7801513671875,90.41075468063354,1686921431.2216656,57.28679275512695,36,2.061485767364502,1019.9205932617188,1019.883056640625,36,127.87552642822266,1022.2658081054688,439.8899841308594,412.1861877441406,cgp,mu+lambda,hopper,7,3600,1022.2658081054688,1019.9205932617188,1019.883056640625
37,0,1013.636962890625,92.51590824127197,1686921433.3268192,62.9307861328125,37,2.037383556365967,1020.3333129882812,1019.7332763671875,37,131.44287109375,1021.849853515625,441.68603515625,460.4723205566406,cgp,mu+lambda,hopper,7,3700,1021.849853515625,1020.3333129882812,1019.7332763671875
38,0,1010.357666015625,94.54523825645447,1686921435.3561492,69.1196517944336,38,2.009477138519287,1020.236083984375,1020.1774291992188,38,194.15875244140625,1020.2421875,442.9063720703125,452.59771728515625,cgp,mu+lambda,hopper,7,3800,1020.2421875,1020.236083984375,1020.1774291992188
39,0,1008.2364501953125,96.57590818405151,1686921437.3868191,73.68002319335938,39,2.0099570751190186,1020.4379272460938,1019.7191772460938,39,149.30862426757812,1021.1319580078125,437.2784118652344,443.10211181640625,cgp,mu+lambda,hopper,7,3900,1021.1319580078125,1020.4379272460938,1019.7191772460938
40,0,1011.1112670898438,98.60927486419678,1686921439.4201858,72.31254577636719,40,2.012057304382324,1020.162841796875,1019.9945678710938,40,201.93797302246094,1021.8836059570312,450.5751647949219,486.9909973144531,cgp,mu+lambda,hopper,7,4000,1021.8836059570312,1020.162841796875,1019.9945678710938
41,0,1012.1890869140625,100.67612910270691,1686921441.48704,57.76850891113281,41,2.043678045272827,1021.6419067382812,1020.406982421875,41,189.2607421875,1022.55126953125,440.0547180175781,452.1466369628906,cgp,mu+lambda,hopper,7,4100,1022.55126953125,1021.6419067382812,1020.406982421875
42,0,1011.212890625,102.73731565475464,1686921443.5482266,68.51597595214844,42,2.0027644634246826,1021.8519287109375,1020.9966430664062,42,373.886474609375,1022.8236694335938,445.78338623046875,528.5695190429688,cgp,mu+lambda,hopper,7,4200,1022.8236694335938,1021.8519287109375,1020.9966430664062
43,0,1016.1507568359375,104.77786540985107,1686921445.5887764,51.73588943481445,43,2.021545886993408,1021.7012329101562,1021.5885009765625,43,111.82323455810547,1021.7594604492188,453.24072265625,427.19781494140625,cgp,mu+lambda,hopper,7,4300,1021.7594604492188,1021.7012329101562,1021.5885009765625
44,0,1015.3990478515625,106.8190381526947,1686921447.629949,55.553382873535156,44,2.0248003005981445,1023.5588989257812,1021.680908203125,44,160.99319458007812,1024.47607421875,461.2796630859375,476.8503112792969,cgp,mu+lambda,hopper,7,4400,1024.47607421875,1023.5588989257812,1021.680908203125
45,0,1011.4207763671875,108.87879061698914,1686921449.6897016,46.08622360229492,45,2.032397985458374,1024.5726318359375,1023.8997192382812,45,149.149658203125,1025.264404296875,445.90911865234375,448.2589111328125,cgp,mu+lambda,hopper,7,4500,1025.264404296875,1024.5726318359375,1023.8997192382812
46,0,1009.1975708007812,110.92376613616943,1686921451.734677,51.964813232421875,46,2.027911424636841,1024.9361572265625,1024.01318359375,46,113.61669158935547,1025.0164794921875,448.2667236328125,425.26318359375,cgp,mu+lambda,hopper,7,4600,1025.0164794921875,1024.9361572265625,1024.01318359375
47,0,974.6438598632812,113.04722261428833,1686921453.8581336,52.639251708984375,47,2.076303243637085,1025.30224609375,1024.8206787109375,47,102.59379577636719,1025.497802734375,9994.8994140625,-639.4702758789062,cgp,mu+lambda,hopper,7,4700,1025.497802734375,1025.30224609375,1024.8206787109375
48,0,1018.7645874023438,115.06935119628906,1686921455.8802621,65.40742492675781,48,2.0069472789764404,1025.7618408203125,1025.629150390625,48,204.9908447265625,1026.1776123046875,452.4075927734375,482.9219055175781,cgp,mu+lambda,hopper,7,4800,1026.1776123046875,1025.7618408203125,1025.629150390625
49,0,1019.8153076171875,117.08489227294922,1686921457.8958032,58.012542724609375,49,2.002011775970459,1025.7589111328125,1025.558837890625,49,156.52398681640625,1025.8531494140625,434.6845397949219,413.4083557128906,cgp,mu+lambda,hopper,7,4900,1025.8531494140625,1025.7589111328125,1025.558837890625
50,0,1017.1072998046875,119.1228380203247,1686921459.933749,55.44493103027344,50,2.02472186088562,1025.4248046875,1025.3848876953125,50,142.98455810546875,1025.5782470703125,427.8001708984375,374.3945617675781,cgp,mu+lambda,hopper,7,5000,1025.5782470703125,1025.4248046875,1025.3848876953125
51,0,1021.635986328125,121.15815258026123,1686921461.9690635,42.18778610229492,51,2.021390438079834,1025.5614013671875,1025.3480224609375,51,99.08177185058594,1025.6094970703125,452.4655456542969,400.29644775390625,cgp,mu+lambda,hopper,7,5100,1025.6094970703125,1025.5614013671875,1025.3480224609375
52,0,1017.842041015625,123.19955587387085,1686921464.0104668,56.04981231689453,52,2.028973340988159,1025.4139404296875,1025.354736328125,52,118.49694061279297,1025.5023193359375,431.49102783203125,383.9264221191406,cgp,mu+lambda,hopper,7,5200,1025.5023193359375,1025.4139404296875,1025.354736328125
53,0,1023.1813354492188,125.2349500656128,1686921466.045861,57.67667007446289,53,2.021761417388916,1025.7332763671875,1025.5433349609375,53,115.74555206298828,1025.77099609375,458.6664733886719,451.8628845214844,cgp,mu+lambda,hopper,7,5300,1025.77099609375,1025.7332763671875,1025.5433349609375
54,0,1024.838623046875,127.28213167190552,1686921468.0930426,43.12380599975586,54,2.0280489921569824,1025.6656494140625,1025.584716796875,54,125.60284423828125,1025.73974609375,464.4373779296875,451.7741394042969,cgp,mu+lambda,hopper,7,5400,1025.73974609375,1025.6656494140625,1025.584716796875
55,0,1024.9530029296875,129.32309532165527,1686921470.1340063,56.95500946044922,55,2.0268115997314453,1025.5709228515625,1025.4981689453125,55,207.54196166992188,1025.6357421875,448.8836669921875,467.5182189941406,cgp,mu+lambda,hopper,7,5500,1025.6357421875,1025.5709228515625,1025.4981689453125
56,0,1024.8074951171875,131.361097574234,1686921472.1720085,47.44618225097656,56,2.0235445499420166,1025.6263427734375,1025.6148681640625,56,102.4291763305664,1025.9229736328125,9996.2548828125,-628.439453125,cgp,mu+lambda,hopper,7,5600,1025.9229736328125,1025.6263427734375,1025.6148681640625
57,0,1024.7841796875,133.3955855369568,1686921474.2064965,41.619083404541016,57,2.0206730365753174,1025.6353759765625,1025.6065673828125,57,125.65742492675781,1025.95703125,450.8181457519531,419.0675048828125,cgp,mu+lambda,hopper,7,5700,1025.95703125,1025.6353759765625,1025.6065673828125
58,0,1024.3607177734375,135.42880725860596,1686921476.2397182,54.032264709472656,58,2.0191681385040283,1025.564208984375,1025.540771484375,58,140.552978515625,1025.958251953125,446.3327331542969,428.79034423828125,cgp,mu+lambda,hopper,7,5800,1025.958251953125,1025.564208984375,1025.540771484375
59,0,1024.7864990234375,137.4658238887787,1686921478.2767348,58.051395416259766,59,2.023402690887451,1025.3714599609375,1025.369140625,59,131.06927490234375,1025.3726806640625,452.6586608886719,452.556396484375,cgp,mu+lambda,hopper,7,5900,1025.3726806640625,1025.3714599609375,1025.369140625
60,0,1024.788818359375,139.5035707950592,1686921480.3144817,43.147125244140625,60,2.023383617401123,1025.5877685546875,1025.4381103515625,60,136.49386596679688,1025.744873046875,10002.3564453125,-578.037841796875,cgp,mu+lambda,hopper,7,6000,1025.744873046875,1025.5877685546875,1025.4381103515625
61,0,1021.7633056640625,141.54055333137512,1686921482.3514643,57.70307540893555,61,2.0226387977600098,1025.480712890625,1025.4718017578125,61,155.78118896484375,1025.582275390625,434.2917785644531,424.3547668457031,cgp,mu+lambda,hopper,7,6100,1025.582275390625,1025.480712890625,1025.4718017578125
62,0,1009.3331298828125,143.58236646652222,1686921484.3932774,54.520042419433594,62,2.028536081314087,1025.6636962890625,1025.649169921875,62,152.26243591308594,1025.80615234375,413.6327819824219,377.2078552246094,cgp,mu+lambda,hopper,7,6200,1025.80615234375,1025.6636962890625,1025.649169921875
63,0,1016.4223022460938,145.65507173538208,1686921486.4659827,57.889198303222656,63,2.041227102279663,1025.483154296875,1025.4669189453125,63,113.76652526855469,1025.61328125,430.0010070800781,384.04046630859375,cgp,mu+lambda,hopper,7,6300,1025.61328125,1025.483154296875,1025.4669189453125
64,0,1015.1781005859375,147.69321727752686,1686921488.5041282,52.81950378417969,64,2.022749423980713,1025.646240234375,1025.47216796875,64,156.70526123046875,1025.7752685546875,428.9151306152344,403.40386962890625,cgp,mu+lambda,hopper,7,6400,1025.7752685546875,1025.646240234375,1025.47216796875
65,0,1023.749267578125,149.7395350933075,1686921490.550446,58.13969802856445,65,2.0324525833129883,1025.4752197265625,1025.4737548828125,65,145.4744873046875,1025.7830810546875,445.40301513671875,437.6216735839844,cgp,mu+lambda,hopper,7,6500,1025.7830810546875,1025.4752197265625,1025.4737548828125
66,0,767.4557495117188,151.78109884262085,1686921492.5920098,47.10597229003906,66,2.028094530105591,1025.638427734375,1025.3489990234375,66,91.32521057128906,1025.6513671875,9991.724609375,-666.4740600585938,cgp,mu+lambda,hopper,7,6600,1025.6513671875,1025.638427734375,1025.3489990234375
67,0,1024.838134765625,153.8146321773529,1686921494.625543,45.17904281616211,67,2.0209269523620605,1025.7706298828125,1025.473876953125,67,96.2940444946289,1026.4356689453125,441.0590515136719,370.6314392089844,cgp,mu+lambda,hopper,7,6700,1026.4356689453125,1025.7706298828125,1025.473876953125
68,0,1024.2724609375,155.8530399799347,1686921496.663951,62.681549072265625,68,2.025052785873413,1025.532958984375,1025.5208740234375,68,134.1044921875,1025.627685546875,10003.146484375,-569.1095581054688,cgp,mu+lambda,hopper,7,6800,1025.627685546875,1025.532958984375,1025.5208740234375
69,0,1024.597900390625,157.92660927772522,1686921498.7375202,51.64486312866211,69,2.040095567703247,1025.8707275390625,1025.720703125,69,155.42144775390625,1026.436767578125,447.8061828613281,438.8761291503906,cgp,mu+lambda,hopper,7,6900,1026.436767578125,1025.8707275390625,1025.720703125
70,0,1012.3773193359375,159.97300505638123,1686921500.783916,52.01493835449219,70,2.030691146850586,1026.1619873046875,1026.124755859375,70,110.9786605834961,1027.4642333984375,433.1431579589844,387.8397521972656,cgp,mu+lambda,hopper,7,7000,1027.4642333984375,1026.1619873046875,1026.124755859375
71,0,1018.190673828125,162.01809883117676,1686921502.8290098,53.6709098815918,71,2.0304229259490967,1026.3104248046875,1026.0970458984375,71,101.214111328125,1026.4951171875,444.3922119140625,399.0516357421875,cgp,mu+lambda,hopper,7,7100,1026.4951171875,1026.3104248046875,1026.0970458984375
72,0,1024.7210693359375,164.06234002113342,1686921504.873251,51.45049285888672,72,2.029778242111206,1026.1519775390625,1026.1329345703125,72,112.8346939086914,1026.4273681640625,445.2320556640625,411.14154052734375,cgp,mu+lambda,hopper,7,7200,1026.4273681640625,1026.1519775390625,1026.1329345703125
73,0,1020.7994995117188,166.1098871231079,1686921506.920798,50.740840911865234,73,2.032803773880005,1025.8507080078125,1025.7926025390625,73,110.25499725341797,1025.8720703125,430.0025634765625,373.6592102050781,cgp,mu+lambda,hopper,7,7300,1025.8720703125,1025.8507080078125,1025.7926025390625
74,0,1015.7567138671875,168.15983057022095,1686921508.9707415,46.85911560058594,74,2.0362815856933594,1026.051513671875,1025.9776611328125,74,99.7291259765625,1026.2010498046875,440.0802001953125,367.2900390625,cgp,mu+lambda,hopper,7,7400,1026.2010498046875,1026.051513671875,1025.9776611328125
75,0,996.7725830078125,170.20572066307068,1686921511.0166316,51.538448333740234,75,2.0310072898864746,1026.0672607421875,1026.02392578125,75,128.0100860595703,1026.23876953125,420.86676025390625,365.8326416015625,cgp,mu+lambda,hopper,7,7500,1026.23876953125,1026.0672607421875,1026.02392578125
76,0,1016.7008056640625,172.25008130073547,1686921513.0609922,65.44771575927734,76,2.028719186782837,1026.4432373046875,1026.3494873046875,76,171.10122680664062,1026.4647216796875,431.7871398925781,417.8813171386719,cgp,mu+lambda,hopper,7,7600,1026.4647216796875,1026.4432373046875,1026.3494873046875
77,0,722.9046020507812,174.29581546783447,1686921515.1067264,49.44437026977539,77,2.030919313430786,1025.6693115234375,1025.4730224609375,77,116.68569946289062,1025.8690185546875,408.67657470703125,349.38739013671875,cgp,mu+lambda,hopper,7,7700,1025.8690185546875,1025.6693115234375,1025.4730224609375
78,0,1024.755615234375,176.3372404575348,1686921517.1481514,53.27833557128906,78,2.02667498588562,1026.03857421875,1026.029541015625,78,204.84844970703125,1026.0982666015625,10006.171875,-539.4594116210938,cgp,mu+lambda,hopper,7,7800,1026.0982666015625,1026.03857421875,1026.029541015625
79,0,1012.2556762695312,178.38422107696533,1686921519.195132,54.110408782958984,79,2.030381679534912,1026.2882080078125,1025.7835693359375,79,114.56025695800781,1026.55224609375,440.40533447265625,403.08013916015625,cgp,mu+lambda,hopper,7,7900,1026.55224609375,1026.2882080078125,1025.7835693359375
80,0,1022.734375,180.4282066822052,1686921521.2391176,58.375831604003906,80,2.028918981552124,1025.5908203125,1025.3358154296875,80,203.40621948242188,1025.692626953125,442.8984069824219,459.212890625,cgp,mu+lambda,hopper,7,8000,1025.692626953125,1025.5908203125,1025.3358154296875
81,0,1024.310302734375,182.46978998184204,1686921523.280701,56.58454132080078,81,2.0274484157562256,1025.5634765625,1025.48291015625,81,192.76513671875,1026.0179443359375,441.37066650390625,460.2117919921875,cgp,mu+lambda,hopper,7,8100,1026.0179443359375,1025.5634765625,1025.48291015625
82,0,1017.0023193359375,184.51563358306885,1686921525.3265445,43.12059020996094,82,2.031275510787964,1025.8636474609375,1025.62646484375,82,106.12457275390625,1026.1712646484375,443.51470947265625,395.6113586425781,cgp,mu+lambda,hopper,7,8200,1026.1712646484375,1025.8636474609375,1025.62646484375
83,0,1024.802490234375,186.558575630188,1686921527.3694866,58.026039123535156,83,2.028373956680298,1025.5489501953125,1025.5380859375,83,163.58840942382812,1025.5604248046875,442.1690368652344,441.6266784667969,cgp,mu+lambda,hopper,7,8300,1025.5604248046875,1025.5489501953125,1025.5380859375
84,0,1024.67236328125,188.60101962089539,1686921529.4119306,52.02676010131836,84,2.027409315109253,1025.5640869140625,1025.39306640625,84,91.19790649414062,1025.573974609375,431.14483642578125,359.236083984375,cgp,mu+lambda,hopper,7,8400,1025.573974609375,1025.5640869140625,1025.39306640625
85,0,1024.60107421875,190.64259433746338,1686921531.4535053,51.357120513916016,85,2.026700973510742,1025.6182861328125,1025.498779296875,85,165.11834716796875,1025.682373046875,436.5631408691406,413.87603759765625,cgp,mu+lambda,hopper,7,8500,1025.682373046875,1025.6182861328125,1025.498779296875
86,0,1018.4710693359375,192.68776535987854,1686921533.4986763,62.814613342285156,86,2.029139280319214,1025.5208740234375,1025.5177001953125,86,130.25701904296875,1025.6943359375,10000.14453125,-593.883544921875,cgp,mu+lambda,hopper,7,8600,1025.6943359375,1025.5208740234375,1025.5177001953125
87,0,1025.0780029296875,194.7277958393097,1686921535.5387068,48.07872009277344,87,2.0246899127960205,1025.5609130859375,1025.4935302734375,87,143.6697998046875,1025.80517578125,463.2166442871094,449.1555480957031,cgp,mu+lambda,hopper,7,8700,1025.80517578125,1025.5609130859375,1025.4935302734375
88,0,1024.78076171875,196.81771230697632,1686921537.6286232,42.32054901123047,88,2.07218074798584,1025.5701904296875,1025.5220947265625,88,132.43344116210938,1025.9375,445.9628601074219,413.2437438964844,cgp,mu+lambda,hopper,7,8800,1025.9375,1025.5701904296875,1025.5220947265625
89,0,1024.7510986328125,198.89981293678284,1686921539.7107239,62.26850891113281,89,2.065601348876953,1025.5731201171875,1025.51318359375,89,151.25213623046875,1025.5987548828125,439.7225341796875,433.28515625,cgp,mu+lambda,hopper,7,8900,1025.5987548828125,1025.5731201171875,1025.51318359375
90,0,1019.1817626953125,200.97330284118652,1686921541.7842138,48.6050910949707,90,2.0577139854431152,1025.53759765625,1025.5360107421875,90,104.32359313964844,1025.7679443359375,431.66009521484375,377.6872863769531,cgp,mu+lambda,hopper,7,9000,1025.7679443359375,1025.53759765625,1025.5360107421875
91,0,1018.260986328125,203.06088089942932,1686921543.8717918,67.40778350830078,91,2.0610768795013428,1025.39453125,1025.3719482421875,91,131.41329956054688,1025.5184326171875,429.2704772949219,406.6509704589844,cgp,mu+lambda,hopper,7,9100,1025.5184326171875,1025.39453125,1025.3719482421875
92,0,1024.886962890625,205.10437536239624,1686921545.9152863,46.57737731933594,92,2.027510404586792,1025.5352783203125,1025.476806640625,92,176.84609985351562,1025.5784912109375,454.0030822753906,452.1921081542969,cgp,mu+lambda,hopper,7,9200,1025.5784912109375,1025.5352783203125,1025.476806640625
93,0,1001.6260986328125,207.12860703468323,1686921547.939518,52.92179870605469,93,2.0079100131988525,1025.5977783203125,1025.49951171875,93,115.57698059082031,1025.7508544921875,433.67864990234375,393.3387145996094,cgp,mu+lambda,hopper,7,9300,1025.7508544921875,1025.5977783203125,1025.49951171875
