top_k_forward_reward.top_1_forward_reward,top_k_reward.top_1_reward,top_k_ctrl_reward.top_0_ctrl_reward,_step,_runtime,run_id,top_k_fit.top_2_fit,evaluation_time,top_k_healthy_reward.top_0_healthy_reward,fitness_std,top_k_fit.top_1_fit,top_k_reward.top_2_reward,fitness_mean,top_k_forward_reward.top_2_forward_reward,fitness_1q,top_k_reward.top_0_reward,top_k_healthy_reward.top_1_healthy_reward,generation,fitness_median,top_k_ctrl_reward.top_2_ctrl_reward,top_k_forward_reward.top_0_forward_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_3q,top_k_fit.top_0_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,solver,ea,fitness,environment,seed,evaluation,reward
0,657.4364013671875,0,0,15.894418954849243,102,312.2828063964844,12.465577125549316,0,127.0852508544922,567.928466796875,323.6558532714844,128.75254821777344,0,226.70970153808597,930.9407348632812,0,0,79.80696105957031,0,0,0,37.35772705078125,928.55078125,1693471922.867818,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,0,930.9407348632812
0,989.5078125,0,1,18.132990837097168,102,567.70361328125,2.0727267265319824,0,14023.6171875,993.7012329101562,630.5142822265625,-1840.7767333984373,0,235.9451904296875,993.3800659179688,0,1,108.01545715332033,0,0,0,44.058048248291016,1018.0420532226562,1693471925.1063898,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,100,993.3800659179688
0,1149.345703125,0,2,20.338377237319943,102,1078.73583984375,2.0724167823791504,0,370.9084167480469,1114.7183837890625,1050.3045654296875,555.6602172851562,0,871.6286010742188,1091.949462890625,0,2,832.0177001953125,0,0,0,170.06942749023438,1123.883544921875,1693471927.3117762,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,200,1091.949462890625
0,1086.6121826171875,0,3,22.54159426689148,102,1061.869873046875,2.078707456588745,0,369.2424621582031,1108.3641357421875,1073.0274658203125,571.4114379882812,0,879.7229614257812,1112.49853515625,0,3,826.7088623046875,0,0,0,172.72003173828125,1137.518798828125,1693471929.5149932,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,300,1112.49853515625
0,1012.6228637695312,0,4,24.77290964126587,102,1039.7305908203125,2.0701146125793457,0,362.9865112304688,1046.87060546875,1046.599853515625,564.8441162109375,0,871.837158203125,997.6669311523438,0,4,822.6531372070312,0,0,0,145.6490478515625,1059.0257568359375,1693471931.7463086,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,400,997.6669311523438
0,1025.8062744140625,0,5,26.99527621269226,102,1056.206787109375,2.080406665802002,0,359.52392578125,1061.174072265625,1008.2064819335938,627.809814453125,0,890.7205200195312,1113.2576904296875,0,5,841.5828857421875,0,0,0,238.3397521972656,1078.095947265625,1693471933.9686751,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,500,1113.2576904296875
0,1105.6409912109375,0,6,29.270650386810303,102,985.1871948242188,2.0566887855529785,0,348.9262390136719,1128.200927734375,1010.6464233398438,616.013427734375,0,880.8721923828125,1081.7066650390625,0,6,837.356689453125,0,0,0,252.6065826416016,1173.87353515625,1693471936.2440493,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,600,1081.7066650390625
0,1014.0921020507812,0,7,31.475324869155884,102,1099.7840576171875,2.0834906101226807,0,10019.9892578125,1108.988037109375,1089.315185546875,-368.0783386230469,0,889.4381103515625,1043.5379638671875,0,7,841.7427368164062,0,0,0,236.3251037597656,1127.7557373046875,1693471938.4487238,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,700,1043.5379638671875
0,1014.76171875,0,8,33.67797589302063,102,1018.6408081054688,2.086623430252075,0,369.3128051757813,1032.61865234375,1019.85400390625,609.7188110351562,0,889.5059814453125,1021.9534301757812,0,8,842.5224609375,0,0,0,233.44143676757807,1079.5792236328125,1693471940.6513748,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,800,1021.9534301757812
0,1028.82421875,0,9,35.8841564655304,102,1051.8572998046875,2.0894134044647217,0,383.2288818359375,1066.114013671875,1082.8074951171875,519.89404296875,0,870.556396484375,1004.9310913085938,0,9,823.8410034179688,0,0,0,122.69270324707033,1104.8096923828125,1693471942.8575554,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,900,1004.9310913085938
0,1024.8834228515625,0,10,38.08992600440979,102,1066.3900146484375,2.0887463092803955,0,381.0008544921875,1087.9405517578125,1016.4548950195312,564.9727172851562,0,890.4606323242188,1075.79296875,0,10,830.9725341796875,0,0,0,138.623291015625,1118.282470703125,1693471945.063325,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,1000,1075.79296875
0,1050.6947021484375,0,11,40.2927713394165,102,1095.972900390625,2.078028440475464,0,395.6788940429688,1117.5399169921875,1045.837158203125,574.1917724609375,0,881.149169921875,1134.51025390625,0,11,833.1634521484375,0,0,0,128.9742889404297,1174.58740234375,1693471947.2661705,0,lgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,102,1100,1134.51025390625
