,training.top_k_reward.top_1_reward,_step,_runtime,training.run_id,training.top_k_fit.top_2_fit,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,training.fitness_mean,training.fitness_1q,training.top_k_reward.top_0_reward,training.generation,training.fitness_median,training.fitness_3q,training.top_k_fit.top_0_fit,_timestamp,solver,ea,fitness,environment,seed,training.evaluation
0,-136.6660614013672,0,28.15412139892578,0,43.138023376464844,27.459251403808594,14.025343894958496,49.684295654296875,-279.7347412109375,15.460209846496582,23.364662170410156,-272.7908020019531,0,13.27828598022461,5.932909965515137,50.30770492553711,1687370971.8933764,cgp,mu+lambda,distance,halfcheetah,0,0
1,227.11412048339844,1,35.00968599319458,0,59.695518493652344,6.703958511352539,20.93621253967285,79.95806884765625,377.0793151855469,23.9393310546875,37.47395324707031,-182.82354736328125,1,17.52471351623535,9.330938339233398,142.834716796875,1687370978.748941,cgp,mu+lambda,distance,halfcheetah,0,100
2,369.4842529296875,2,41.7100145816803,0,71.28933715820312,6.675920009613037,22.024005889892578,74.05751037597656,782.9122924804688,28.63188934326172,42.695396423339844,2049.2978515625,2,31.003246307373047,11.147172927856445,132.26132202148438,1687370985.4492695,cgp,mu+lambda,distance,halfcheetah,0,200
3,2380.9892578125,3,48.42718291282654,0,101.02137756347656,6.693281173706055,24.027677536010742,134.61398315429688,752.4973754882812,39.87004470825195,51.698177337646484,507.86810302734375,3,41.086082458496094,25.77324867248535,135.37921142578125,1687370992.1664379,cgp,mu+lambda,distance,halfcheetah,0,300
4,291.0130615234375,4,55.14105582237244,0,134.60806274414062,6.688598155975342,35.182861328125,190.39764404296875,665.0093994140625,41.06663131713867,54.63084030151367,4399.14208984375,4,36.91731262207031,16.575448989868164,228.67745971679688,1687370998.8803108,cgp,mu+lambda,distance,halfcheetah,0,400
5,765.0935668945312,5,61.85767722129822,0,155.20681762695312,6.693498134613037,38.942874908447266,184.73342895507812,705.249267578125,48.06370162963867,61.08405685424805,2180.097900390625,5,45.391483306884766,19.991247177124023,199.43072509765625,1687371005.5969322,cgp,mu+lambda,distance,halfcheetah,0,500
6,1527.381591796875,6,68.63168430328369,0,161.37680053710938,6.746731281280518,39.40244674682617,180.03152465820312,3763.48828125,48.03323745727539,63.96258544921875,3218.462890625,6,41.8283576965332,18.52294921875,187.37721252441406,1687371012.3709393,cgp,mu+lambda,distance,halfcheetah,0,600
7,929.7009887695312,7,75.36816716194153,0,193.06663513183594,6.716270923614502,55.21002960205078,194.09201049804688,3446.342041015625,60.34977340698242,86.77024841308594,1237.2327880859375,7,41.22722625732422,20.05498504638672,199.09646606445312,1687371019.107422,cgp,mu+lambda,distance,halfcheetah,0,700
8,3666.245361328125,8,82.05577993392944,0,203.64166259765625,6.667588233947754,59.19496536254883,207.75625610351562,486.8050842285156,48.45304489135742,70.36213684082031,1031.0269775390625,8,32.06814193725586,7.260127067565918,208.42552185058594,1687371025.795035,cgp,mu+lambda,distance,halfcheetah,0,800
9,2869.567138671875,9,88.70833349227905,0,199.32766723632812,6.631734848022461,62.485591888427734,207.11131286621094,3091.277099609375,63.92858123779297,108.67057800292969,2606.677978515625,9,40.164791107177734,16.718276977539062,209.46759033203125,1687371032.4475884,cgp,mu+lambda,distance,halfcheetah,0,900
10,3379.87841796875,10,95.3706419467926,0,203.1739959716797,6.642538070678711,71.09330749511719,214.14111328125,3366.123779296875,74.4916763305664,142.46807861328125,3385.70263671875,10,43.51713562011719,13.974336624145508,215.78150939941406,1687371039.109897,cgp,mu+lambda,distance,halfcheetah,0,1000
11,1023.8450927734375,11,102.02822017669678,0,203.4569549560547,6.637667655944824,71.92799377441406,203.74391174316406,3488.686767578125,70.1343994140625,144.82943725585938,3637.064453125,11,37.02124786376953,13.182494163513184,205.15219116210938,1687371045.7674751,cgp,mu+lambda,distance,halfcheetah,0,1100
12,3641.940673828125,12,108.6868667602539,0,202.7880859375,6.638420581817627,75.35395812988281,202.98814392089844,3647.994873046875,73.79991149902344,163.63063049316406,1102.9990234375,12,38.38831329345703,12.386397361755371,203.00331115722656,1687371052.4261217,cgp,mu+lambda,distance,halfcheetah,0,1200
13,4169.01220703125,13,115.3431248664856,0,215.89756774902344,6.635457992553711,77.35166931152344,216.13587951660156,3949.84912109375,72.45320892333984,158.0369873046875,3360.06494140625,13,40.184654235839844,13.058287620544434,220.11599731445312,1687371059.0823798,cgp,mu+lambda,distance,halfcheetah,0,1300
