,_runtime,training.generation,training.fitness_mean,training.evaluation_time,_step,_timestamp,training.fitness_1q,training.top_k_fit.top_2_fit,training.fitness_median,training.run_id,training.fitness_3q,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
30,59.316797494888306,30,425.10858154296875,1.4137024879455566,30,1687246158.9334304,996.2201538085938,1010.2742919921875,225.22262573242188,8,66.46562957763672,421.5780334472656,1010.804443359375,1010.3158569335938,lgp,mu+lambda,reward,hopper,8,3000,1010.804443359375,1010.3158569335938,1010.2742919921875
31,60.74976420402527,31,442.5316162109375,1.4140958786010742,31,1687246160.3663971,996.4592895507812,1007.8448486328125,219.43045043945312,8,84.72361755371094,418.5316162109375,1009.2425537109375,1008.3164672851562,lgp,mu+lambda,reward,hopper,8,3100,1009.2425537109375,1008.3164672851562,1007.8448486328125
32,62.181581020355225,32,414.1038513183594,1.413238763809204,32,1687246161.798214,998.979736328125,1007.522216796875,216.3862762451172,8,73.0145492553711,408.1513671875,1016.736083984375,1008.1986694335938,lgp,mu+lambda,reward,hopper,8,3200,1016.736083984375,1008.1986694335938,1007.522216796875
33,63.61355257034302,33,429.8807678222656,1.414343237876892,33,1687246163.2301855,998.480712890625,1007.4988403320312,220.25625610351562,8,76.1867446899414,411.0349426269531,1009.8947143554688,1007.61572265625,lgp,mu+lambda,reward,hopper,8,3300,1009.8947143554688,1007.61572265625,1007.4988403320312
34,65.04722309112549,34,486.7451171875,1.4143129587173462,34,1687246164.663856,1001.5921630859375,1007.86328125,243.97024536132812,8,67.8226547241211,444.022705078125,1009.1829223632812,1008.285400390625,lgp,mu+lambda,reward,hopper,8,3400,1009.1829223632812,1008.285400390625,1007.86328125
35,66.47967290878296,35,509.74462890625,1.4138749837875366,35,1687246166.0963058,1002.7982177734375,1010.5311889648438,302.27490234375,8,96.41764831542969,428.7979431152344,1015.2427368164062,1010.7509765625,lgp,mu+lambda,reward,hopper,8,3500,1015.2427368164062,1010.7509765625,1010.5311889648438
36,67.91131329536438,36,491.2786560058594,1.412970781326294,36,1687246167.5279462,1002.430908203125,1007.4487915039062,224.55661010742188,8,100.67292785644531,433.8730163574219,1010.052734375,1008.2905883789062,lgp,mu+lambda,reward,hopper,8,3600,1010.052734375,1008.2905883789062,1007.4487915039062
37,69.3442177772522,37,451.1865234375,1.413719654083252,37,1687246168.9608507,1000.676513671875,1008.2653198242188,209.20413208007812,8,73.99728393554688,432.80364990234375,1012.481201171875,1008.5973510742188,lgp,mu+lambda,reward,hopper,8,3700,1012.481201171875,1008.5973510742188,1008.2653198242188
38,70.77680826187134,38,479.8189697265625,1.4139386415481567,38,1687246170.3934412,1001.291748046875,1009.3187866210938,242.73382568359375,8,80.59086608886719,430.4501953125,1011.5140380859375,1009.3526000976562,lgp,mu+lambda,reward,hopper,8,3800,1011.5140380859375,1009.3526000976562,1009.3187866210938
39,72.20847702026367,39,421.74078369140625,1.412887454032898,39,1687246171.82511,1002.0108642578125,1008.9365844726562,211.85055541992188,8,59.1280632019043,423.4843444824219,1012.3881225585938,1011.9049072265625,lgp,mu+lambda,reward,hopper,8,3900,1012.3881225585938,1011.9049072265625,1008.9365844726562
40,73.6400396823883,40,471.53070068359375,1.4126396179199219,40,1687246173.2566726,1002.0910034179688,1014.82421875,221.84811401367188,8,86.10533905029297,427.11944580078125,1021.3235473632812,1015.2171630859375,lgp,mu+lambda,reward,hopper,8,4000,1021.3235473632812,1015.2171630859375,1014.82421875
41,75.07111096382141,41,462.0104675292969,1.412540078163147,41,1687246174.687744,1001.3660888671875,1007.6472778320312,232.03793334960938,8,77.18750762939453,430.1424255371094,1011.3419189453125,1009.073486328125,lgp,mu+lambda,reward,hopper,8,4100,1011.3419189453125,1009.073486328125,1007.6472778320312
42,76.50313091278076,42,389.1224670410156,1.4135380983352661,42,1687246176.1197639,999.7545166015625,1008.65185546875,146.20858764648438,8,59.42831802368164,422.89202880859375,1009.037353515625,1008.8585815429688,lgp,mu+lambda,reward,hopper,8,4200,1009.037353515625,1008.8585815429688,1008.65185546875
43,77.9338014125824,43,441.90386962890625,1.4131474494934082,43,1687246177.5504344,1001.572509765625,1007.927978515625,211.8341064453125,8,59.54052734375,432.12591552734375,1010.1173706054688,1008.4827880859375,lgp,mu+lambda,reward,hopper,8,4300,1010.1173706054688,1008.4827880859375,1007.927978515625
44,79.36546301841736,44,481.02398681640625,1.412490963935852,44,1687246178.982096,1001.946044921875,1007.6793823242188,235.59292602539062,8,69.8770751953125,436.992919921875,1009.914306640625,1008.1637573242188,lgp,mu+lambda,reward,hopper,8,4400,1009.914306640625,1008.1637573242188,1007.6793823242188
45,80.79614925384521,45,391.17724609375,1.4122775793075562,45,1687246180.4127822,1001.2652587890625,1008.4765014648438,124.0240478515625,8,49.020111083984375,434.9053039550781,1009.1484985351562,1008.6162719726562,lgp,mu+lambda,reward,hopper,8,4500,1009.1484985351562,1008.6162719726562,1008.4765014648438
46,82.22750949859619,46,415.5582580566406,1.4126757383346558,46,1687246181.8441424,1001.67236328125,1007.6929321289062,169.50125122070312,8,54.13192367553711,434.34136962890625,1013.4234008789062,1010.0475463867188,lgp,mu+lambda,reward,hopper,8,4600,1013.4234008789062,1010.0475463867188,1007.6929321289062
47,83.65732550621033,47,436.5216979980469,1.411315679550171,47,1687246183.2739584,1001.2901000976562,1008.8768310546875,227.06402587890625,8,69.1424789428711,424.1820983886719,1012.1630249023438,1009.5569458007812,lgp,mu+lambda,reward,hopper,8,4700,1012.1630249023438,1009.5569458007812,1008.8768310546875
48,85.08866810798645,48,385.90576171875,1.4130760431289673,48,1687246184.705301,999.2655029296875,1007.8080444335938,160.30673217773438,8,69.74545288085938,406.29443359375,1009.247802734375,1008.7297973632812,lgp,mu+lambda,reward,hopper,8,4800,1009.247802734375,1008.7297973632812,1007.8080444335938
49,86.518963098526,49,480.3202209472656,1.412076711654663,49,1687246186.135596,1003.1297607421875,1011.0604248046875,219.93466186523438,8,62.8368034362793,450.7613525390625,1017.0689086914062,1012.9044189453125,lgp,mu+lambda,reward,hopper,8,4900,1017.0689086914062,1012.9044189453125,1011.0604248046875
50,87.95028805732727,50,492.8556823730469,1.4123836755752563,50,1687246187.566921,1003.6253051757812,1011.9234008789062,255.67926025390625,8,62.40388488769531,445.9508361816406,1016.0306396484375,1013.7637329101562,lgp,mu+lambda,reward,hopper,8,5000,1016.0306396484375,1013.7637329101562,1011.9234008789062
51,89.38164710998535,51,444.16107177734375,1.4130675792694092,51,1687246188.99828,1003.5733642578125,1013.0303344726562,188.83663940429688,8,66.88982391357422,436.0285949707031,1016.057861328125,1014.4489135742188,lgp,mu+lambda,reward,hopper,8,5100,1016.057861328125,1014.4489135742188,1013.0303344726562
52,90.81308770179749,52,448.7186279296875,1.4129607677459717,52,1687246190.4297206,1003.0709228515625,1010.8905639648438,174.68991088867188,8,58.7800178527832,444.5849914550781,1017.7457275390625,1012.4931030273438,lgp,mu+lambda,reward,hopper,8,5200,1017.7457275390625,1012.4931030273438,1010.8905639648438
53,92.24415254592896,53,454.5420227050781,1.4125339984893799,53,1687246191.8607855,1004.5320434570312,1013.13525390625,118.47077941894531,8,53.001792907714844,459.2176208496094,1015.7157592773438,1015.3251953125,lgp,mu+lambda,reward,hopper,8,5300,1015.7157592773438,1015.3251953125,1013.13525390625
54,93.67553734779358,54,440.28521728515625,1.414130449295044,54,1687246193.2921703,1003.7579345703125,1012.2584228515625,195.15731811523438,8,59.77198028564453,438.1927795410156,1014.3286743164062,1013.6051635742188,lgp,mu+lambda,reward,hopper,8,5400,1014.3286743164062,1013.6051635742188,1012.2584228515625
55,95.106929063797,55,404.6722106933594,1.4134163856506348,55,1687246194.723562,1004.0889892578125,1014.9954833984375,104.44906616210938,8,50.50043869018555,444.1838684082031,1016.6837768554688,1014.9960327148438,lgp,mu+lambda,reward,hopper,8,5500,1016.6837768554688,1014.9960327148438,1014.9954833984375
56,96.53769969940186,56,437.7585144042969,1.4123139381408691,56,1687246196.1543326,1003.2435302734375,1010.927978515625,196.49826049804688,8,68.25860595703125,429.9492492675781,1015.74365234375,1011.3346557617188,lgp,mu+lambda,reward,hopper,8,5600,1015.74365234375,1011.3346557617188,1010.927978515625
57,97.96977257728577,57,462.9137268066406,1.4132728576660156,57,1687246197.5864055,1004.38525390625,1011.2154541015625,158.29931640625,8,69.07725524902344,446.9005432128906,1014.0130004882812,1012.0825805664062,lgp,mu+lambda,reward,hopper,8,5700,1014.0130004882812,1012.0825805664062,1011.2154541015625
58,99.40078997612,58,484.11962890625,1.4125531911849976,58,1687246199.017423,1005.0491943359375,1015.25732421875,183.81985473632812,8,56.858097076416016,454.1482849121094,1018.1217651367188,1015.9732666015625,lgp,mu+lambda,reward,hopper,8,5800,1018.1217651367188,1015.9732666015625,1015.25732421875
59,100.83195614814758,59,482.51788330078125,1.4129160642623901,59,1687246200.448589,1005.2828979492188,1013.4840698242188,198.59136962890625,8,60.06385803222656,448.481201171875,1017.2431030273438,1017.1533813476562,lgp,mu+lambda,reward,hopper,8,5900,1017.2431030273438,1017.1533813476562,1013.4840698242188
60,102.26227164268494,60,439.94757080078125,1.4118309020996094,60,1687246201.8789046,1005.3855590820312,1013.3036499023438,163.47593688964844,8,51.780426025390625,442.98101806640625,1018.4852294921875,1013.5715942382812,lgp,mu+lambda,reward,hopper,8,6000,1018.4852294921875,1013.5715942382812,1013.3036499023438
61,103.69340133666992,61,386.93475341796875,1.4124304056167603,61,1687246203.3100343,1001.9241333007812,1014.2274780273438,140.13900756835938,8,61.52646255493164,425.5338134765625,1016.6019897460938,1015.4437866210938,lgp,mu+lambda,reward,hopper,8,6100,1016.6019897460938,1015.4437866210938,1014.2274780273438
62,105.12550783157349,62,454.09326171875,1.4141019582748413,62,1687246204.7421408,1004.0264892578125,1012.3114013671875,220.28607177734375,8,78.21244049072266,426.17413330078125,1014.4522094726562,1013.9225463867188,lgp,mu+lambda,reward,hopper,8,6200,1014.4522094726562,1013.9225463867188,1012.3114013671875
63,106.55667018890381,63,480.46990966796875,1.4132624864578247,63,1687246206.1733031,1003.1738891601562,1014.1253051757812,203.46315002441406,8,56.2415771484375,453.5859680175781,1017.1656494140625,1016.0087280273438,lgp,mu+lambda,reward,hopper,8,6300,1017.1656494140625,1016.0087280273438,1014.1253051757812
64,107.98820495605469,64,463.76513671875,1.4143341779708862,64,1687246207.604838,1002.3130493164062,1011.86962890625,166.91561889648438,8,58.193214416503906,450.7269592285156,1013.9054565429688,1012.88330078125,lgp,mu+lambda,reward,hopper,8,6400,1013.9054565429688,1012.88330078125,1011.86962890625
65,109.42061686515808,65,361.89154052734375,1.4143129587173462,65,1687246209.0372498,1003.2591552734375,1012.8423461914062,107.90505981445312,8,52.01948928833008,420.3128662109375,1013.6849365234375,1012.9180297851562,lgp,mu+lambda,reward,hopper,8,6500,1013.6849365234375,1012.9180297851562,1012.8423461914062
66,110.8516674041748,66,406.4625244140625,1.4133236408233643,66,1687246210.4683003,1002.9423828125,1013.0894775390625,132.80458068847656,8,55.25294876098633,436.5700988769531,1014.1217651367188,1013.3094482421875,lgp,mu+lambda,reward,hopper,8,6600,1014.1217651367188,1013.3094482421875,1013.0894775390625
67,112.28365325927734,67,460.37225341796875,1.4143288135528564,67,1687246211.9002862,1003.700927734375,1012.8682250976562,166.70054626464844,8,59.46858215332031,445.2735900878906,1013.8742065429688,1013.1434936523438,lgp,mu+lambda,reward,hopper,8,6700,1013.8742065429688,1013.1434936523438,1012.8682250976562
68,113.7152693271637,68,467.36846923828125,1.413766622543335,68,1687246213.3319023,1004.6162109375,1014.7461547851562,175.80459594726562,8,54.38925552368164,455.23406982421875,1018.363525390625,1016.995361328125,lgp,mu+lambda,reward,hopper,8,6800,1018.363525390625,1016.995361328125,1014.7461547851562
69,115.14822602272034,69,442.79608154296875,1.4149811267852783,69,1687246214.764859,1004.872314453125,1012.3846435546875,154.08758544921875,8,57.81889343261719,443.32537841796875,1016.1575927734375,1013.3136596679688,lgp,mu+lambda,reward,hopper,8,6900,1016.1575927734375,1013.3136596679688,1012.3846435546875
70,116.57927250862122,70,413.9371337890625,1.4131126403808594,70,1687246216.1959054,1003.8544921875,1016.2835083007812,121.7695083618164,8,60.87367630004883,437.2606201171875,1019.170166015625,1018.1088256835938,lgp,mu+lambda,reward,hopper,8,7000,1019.170166015625,1018.1088256835938,1016.2835083007812
71,118.01122045516968,71,462.3182067871094,1.4139925241470337,71,1687246217.6278534,1004.1455078125,1012.1492309570312,199.33560180664062,8,61.724124908447266,446.6661682128906,1013.8612670898438,1013.4970092773438,lgp,mu+lambda,reward,hopper,8,7100,1013.8612670898438,1013.4970092773438,1012.1492309570312
72,119.44547605514526,72,430.7253112792969,1.4152987003326416,72,1687246219.062109,1004.3750610351562,1013.4525756835938,211.79014587402344,8,54.18211364746094,450.8500061035156,1016.3912353515625,1013.607666015625,lgp,mu+lambda,reward,hopper,8,7200,1016.3912353515625,1013.607666015625,1013.4525756835938
73,120.88293361663818,73,465.60455322265625,1.4038223028182983,73,1687246220.4995666,1004.0130615234375,1013.0489501953125,215.1949462890625,8,73.94109344482422,439.06689453125,1015.1599731445312,1013.7528686523438,lgp,mu+lambda,reward,hopper,8,7300,1015.1599731445312,1013.7528686523438,1013.0489501953125
74,122.31495642662048,74,506.10833740234375,1.414172887802124,74,1687246221.9315894,1005.359619140625,1013.0762329101562,245.1250457763672,8,68.82977294921875,446.7309875488281,1016.0664672851562,1014.141357421875,lgp,mu+lambda,reward,hopper,8,7400,1016.0664672851562,1014.141357421875,1013.0762329101562
75,123.7498230934143,75,440.4635925292969,1.417098045349121,75,1687246223.366456,1004.49267578125,1013.4194946289062,118.3917236328125,8,46.41840362548828,455.7012939453125,1016.4939575195312,1013.4772338867188,lgp,mu+lambda,reward,hopper,8,7500,1016.4939575195312,1013.4772338867188,1013.4194946289062
76,125.18345427513123,76,482.0905456542969,1.4158339500427246,76,1687246224.8000872,1005.4574584960938,1014.216552734375,174.08767700195312,8,62.00885009765625,454.4065856933594,1016.5669555664062,1014.2528076171875,lgp,mu+lambda,reward,hopper,8,7600,1016.5669555664062,1014.2528076171875,1014.216552734375
77,126.61570620536804,77,409.07958984375,1.4141465425491333,77,1687246226.2323391,1004.4945678710938,1012.9426879882812,140.67669677734375,8,49.26058578491211,438.8983154296875,1015.1732788085938,1014.43310546875,lgp,mu+lambda,reward,hopper,8,7700,1015.1732788085938,1014.43310546875,1012.9426879882812
78,128.04869174957275,78,469.4220275878906,1.4149479866027832,78,1687246227.6653247,1004.6182250976562,1012.51953125,209.15377807617188,8,64.2733154296875,443.6328430175781,1014.0360717773438,1013.9292602539062,lgp,mu+lambda,reward,hopper,8,7800,1014.0360717773438,1013.9292602539062,1012.51953125
79,129.4801676273346,79,420.1662902832031,1.4139113426208496,79,1687246229.0968006,1005.0535278320312,1012.149658203125,96.93788146972656,8,51.46187210083008,445.19061279296875,1017.7101440429688,1012.6560668945312,lgp,mu+lambda,reward,hopper,8,7900,1017.7101440429688,1012.6560668945312,1012.149658203125
80,130.91106724739075,80,428.0744323730469,1.4135774374008179,80,1687246230.5277002,1005.0910034179688,1015.2517700195312,167.19464111328125,8,52.37419891357422,441.1456298828125,1015.9697265625,1015.5396118164062,lgp,mu+lambda,reward,hopper,8,8000,1015.9697265625,1015.5396118164062,1015.2517700195312
81,132.34264397621155,81,400.84222412109375,1.4134312868118286,81,1687246231.959277,1003.5927734375,1014.132568359375,119.30485534667969,8,55.0548095703125,432.968017578125,1015.6875610351562,1014.2350463867188,lgp,mu+lambda,reward,hopper,8,8100,1015.6875610351562,1014.2350463867188,1014.132568359375
82,133.7738311290741,82,455.8423767089844,1.4134800434112549,82,1687246233.390464,1004.5224609375,1011.7888793945312,214.71664428710938,8,61.83050537109375,442.03533935546875,1013.9866943359375,1012.2232666015625,lgp,mu+lambda,reward,hopper,8,8200,1013.9866943359375,1012.2232666015625,1011.7888793945312
83,135.2056176662445,83,469.0127868652344,1.4138636589050293,83,1687246234.8222506,1006.6405029296875,1014.3646240234375,173.98016357421875,8,63.89405822753906,453.1040954589844,1023.3185424804688,1019.96484375,lgp,mu+lambda,reward,hopper,8,8300,1023.3185424804688,1019.96484375,1014.3646240234375
84,136.63669514656067,84,407.5785217285156,1.412784218788147,84,1687246236.253328,1002.77783203125,1011.6588134765625,149.68768310546875,8,61.378421783447266,430.07940673828125,1017.5778198242188,1015.6162109375,lgp,mu+lambda,reward,hopper,8,8400,1017.5778198242188,1015.6162109375,1011.6588134765625
85,138.06652402877808,85,391.9215087890625,1.4136425256729126,85,1687246237.683157,1006.7609252929688,1014.745361328125,106.57820129394531,8,49.17170333862305,439.5262756347656,1016.6838989257812,1015.746337890625,lgp,mu+lambda,reward,hopper,8,8500,1016.6838989257812,1015.746337890625,1014.745361328125
86,139.49767923355103,86,420.0845642089844,1.4139043092727661,86,1687246239.1143122,1005.745849609375,1013.3112182617188,101.68415832519531,8,47.61235809326172,470.77880859375,1019.0145874023438,1015.2584228515625,lgp,mu+lambda,reward,hopper,8,8600,1019.0145874023438,1015.2584228515625,1013.3112182617188
87,140.9277036190033,87,416.931640625,1.4130079746246338,87,1687246240.5443366,1004.123779296875,1009.9779052734375,127.33544921875,8,53.62848663330078,445.5417785644531,1015.4915161132812,1013.1721801757812,lgp,mu+lambda,reward,hopper,8,8700,1015.4915161132812,1013.1721801757812,1009.9779052734375
88,142.3593237400055,88,456.8930358886719,1.4140111207962036,88,1687246241.9759567,1001.7125854492188,1015.9715576171875,220.74826049804688,8,70.17634582519531,436.683837890625,1017.1130981445312,1016.3455810546875,lgp,mu+lambda,reward,hopper,8,8800,1017.1130981445312,1016.3455810546875,1015.9715576171875
89,143.79110860824585,89,487.1971130371094,1.413925290107727,89,1687246243.4077415,1003.548095703125,1013.5969848632812,232.53443908691406,8,61.15064239501953,450.3399658203125,1016.3318481445312,1015.4255981445312,lgp,mu+lambda,reward,hopper,8,8900,1016.3318481445312,1015.4255981445312,1013.5969848632812
90,145.2228240966797,90,442.3338317871094,1.414244532585144,90,1687246244.839457,1004.5,1010.9437255859375,173.25888061523438,8,60.25911331176758,446.7139587402344,1013.260009765625,1012.3131103515625,lgp,mu+lambda,reward,hopper,8,9000,1013.260009765625,1012.3131103515625,1010.9437255859375
91,146.65289664268494,91,373.7035827636719,1.412445306777954,91,1687246246.2695296,1005.2454833984375,1013.0372924804688,91.19569396972656,8,49.803924560546875,438.8772277832031,1016.8646240234375,1014.590087890625,lgp,mu+lambda,reward,hopper,8,9100,1016.8646240234375,1014.590087890625,1013.0372924804688
