evaluation,fitness,time
0,605.0626220703125,27.20
0,632.940185546875,11.34
100,757.2651977539062,11.34
200,757.2651977539062,11.34
300,757.2651977539062,11.34
400,773.3392333984375,11.34
500,773.3392333984375,11.34
600,773.3392333984375,11.34
700,801.8862915039062,11.34
800,801.8862915039062,11.34
900,801.8862915039062,11.34
1000,801.8862915039062,11.34
1100,801.8862915039062,11.34
1200,801.8862915039062,11.34
1300,801.8862915039062,11.34
1400,801.8862915039062,11.34
1500,824.025634765625,11.34
1600,824.025634765625,11.34
1700,824.025634765625,11.34
1800,824.025634765625,11.34
1900,857.5845947265625,11.34
2000,861.8583374023438,11.34
2100,861.8583374023438,11.34
2200,861.8583374023438,11.34
2300,861.8583374023438,11.34
2400,918.68408203125,11.34
2500,918.68408203125,11.34
2600,918.68408203125,11.34
2700,918.68408203125,11.34
2800,918.68408203125,11.34
2900,918.68408203125,11.34
3000,918.68408203125,11.34
3100,918.68408203125,11.34
3200,918.68408203125,11.34
3300,918.68408203125,11.34
3400,918.68408203125,11.34
3500,918.68408203125,11.34
3600,918.68408203125,11.34
3700,918.68408203125,11.34
3800,918.68408203125,11.34
3900,918.68408203125,11.34
4000,918.68408203125,11.34
4100,918.68408203125,11.34
4200,918.68408203125,11.34
4300,918.68408203125,11.34
4400,918.68408203125,11.34
4500,1551.5244140625,11.34
4600,1551.5244140625,11.34
4700,1551.5244140625,11.34
4800,1551.5244140625,11.34
4900,1551.5244140625,11.34
5000,1551.5244140625,11.34
5100,1551.5244140625,11.02
5200,1551.5244140625,11.02
5300,1551.5244140625,11.02
5400,1551.5244140625,11.02
5500,1551.5244140625,11.02
5600,1551.5244140625,11.02
5700,1551.5244140625,11.02
5800,1551.5244140625,11.02
5900,1551.5244140625,11.02
6000,1551.5244140625,11.02
6100,1551.5244140625,11.02
6200,1551.5244140625,11.02
6300,1551.5244140625,11.02
6400,1551.5244140625,11.02
6500,1551.5244140625,11.02
6600,1551.5244140625,11.02
6700,1551.5244140625,11.02
6800,1551.5244140625,11.02
6900,1551.5244140625,11.02
7000,1551.5244140625,11.02
7100,1551.5244140625,11.02
7200,1551.5244140625,11.02
7300,1551.5244140625,11.02
7400,1551.5244140625,11.02
7500,1551.5244140625,11.02
7600,1551.5244140625,11.02
7700,1551.5244140625,11.02
7800,1551.5244140625,11.02
7900,1551.5244140625,11.02
8000,1551.5244140625,11.02
8100,1551.5244140625,11.02
8200,1551.5244140625,11.02
8300,1551.5244140625,11.02
8400,1551.5244140625,11.02
8500,1551.5244140625,11.02
8600,1551.5244140625,11.02
8700,1551.5244140625,11.02
8800,1551.5244140625,11.02
8900,1551.5244140625,11.02
9000,1551.5244140625,11.02
9100,1551.5244140625,11.02
9200,1551.5244140625,11.02
9300,1551.5244140625,11.02
9400,1551.5244140625,11.02
9500,1551.5244140625,11.02
9600,1551.5244140625,11.02
9700,1551.5244140625,11.02
9800,1551.5244140625,11.02
9900,1551.5244140625,11.02
10000,1551.5244140625,11.02
10100,1551.5244140625,11.02
11503,1687.3416748046875,11.02
11503,1687.3416748046875,10.98
11603,1687.3416748046875,10.98
11703,1687.3416748046875,10.98
11803,1687.3416748046875,10.98
11903,1687.3416748046875,10.98
12003,1687.3416748046875,10.98
12103,1687.3416748046875,10.98
12203,1687.3416748046875,10.98
12303,1687.3416748046875,10.98
12403,1687.3416748046875,10.98
12503,1687.3416748046875,10.98
12603,1703.853515625,10.98
12703,1703.853515625,10.98
12803,1703.853515625,10.98
12903,1703.853515625,10.98
13003,1703.853515625,10.98
13103,1703.853515625,10.98
13203,1703.853515625,10.98
13303,1703.853515625,10.98
13403,1703.853515625,10.98
13503,1703.853515625,10.98
13603,1703.853515625,10.98
13703,1703.853515625,10.98
13803,1703.853515625,10.98
13903,1703.853515625,10.98
14003,1703.853515625,10.98
14103,1703.853515625,10.98
14203,1703.853515625,10.98
14303,1703.853515625,10.98
14403,1703.853515625,10.98
14503,1703.853515625,10.98
14603,1703.853515625,10.98
14703,1780.804931640625,10.98
14803,1780.804931640625,10.98
14903,1780.804931640625,10.98
15003,1780.804931640625,10.98
15103,1780.804931640625,10.98
15203,1780.804931640625,10.98
15303,1780.804931640625,10.98
15403,1780.804931640625,10.98
15503,1780.804931640625,10.98
15603,1780.804931640625,10.98
15703,1780.804931640625,10.98
15803,1780.804931640625,10.98
15903,1780.804931640625,10.98
16003,1780.804931640625,10.98
16103,1780.804931640625,10.98
16203,1780.804931640625,10.98
16303,1780.804931640625,10.98
16403,1780.804931640625,10.98
16503,1780.804931640625,10.98
18175,1780.804931640625,10.89
18275,1780.804931640625,10.89
18375,1780.804931640625,10.89
18475,1780.804931640625,10.89
18575,1780.804931640625,10.89
18675,1780.804931640625,10.89
18775,1780.804931640625,10.89
18875,1780.804931640625,10.89
18975,1780.804931640625,10.89
19075,1780.804931640625,10.89
19175,1780.804931640625,10.89
19275,1780.804931640625,10.89
19375,1780.804931640625,10.89
19475,1780.804931640625,10.89
19575,1780.804931640625,10.89
19675,1780.804931640625,10.89
19775,1780.804931640625,10.89
19875,1780.804931640625,10.89
19975,1780.804931640625,10.89
20075,1780.804931640625,10.89
20175,1780.804931640625,10.89
20275,1780.804931640625,10.89
20375,1780.804931640625,10.89
20475,1780.804931640625,10.89
20575,1789.25390625,10.89
20675,1810.8267822265625,10.89
20775,1810.8267822265625,10.89
20875,1810.8267822265625,10.89
20975,1810.8267822265625,10.89
21075,1810.8267822265625,10.89
21175,1810.8267822265625,10.89
21275,1810.8267822265625,10.89
21375,1810.8267822265625,10.89
21475,1810.8267822265625,10.89
21575,1810.8267822265625,10.89
21675,1810.8267822265625,10.89
21775,1810.8267822265625,10.89
21875,1810.8267822265625,10.89
21975,1810.8267822265625,10.89
22075,1810.8267822265625,10.89
22175,1810.8267822265625,10.89
22275,1810.8267822265625,10.89
22375,1810.8267822265625,10.89
22475,1810.8267822265625,10.89
22575,1810.8267822265625,10.89
22675,1810.8267822265625,10.89
22775,1810.8267822265625,10.89
22875,1810.8267822265625,10.89
22975,1810.8267822265625,10.89
23075,1810.8267822265625,10.89
23175,1810.8267822265625,10.89
26443,1957.1602783203125,10.75
26543,1957.1602783203125,10.75
26643,1957.1602783203125,10.75
26743,1957.1602783203125,10.75
26843,1957.1602783203125,10.75
26943,1957.1602783203125,10.75
27043,1957.1602783203125,10.75
27143,1957.1602783203125,10.75
27243,1957.1602783203125,10.75
27343,1957.1602783203125,10.75
27443,1957.1602783203125,10.75
27543,1957.1602783203125,10.75
27643,1957.1602783203125,10.75
27743,1957.1602783203125,10.75
27843,1957.1602783203125,10.75
27943,1957.1602783203125,10.75
28043,1957.1602783203125,10.75
28143,1957.1602783203125,10.75
28243,1957.1602783203125,10.75
28343,1957.1602783203125,10.75
28443,1957.1602783203125,10.75
28543,1957.1602783203125,10.75
28643,1957.1602783203125,10.75
28743,1957.1602783203125,10.75
28843,1957.1602783203125,10.75
28943,1957.1602783203125,10.75
29043,1957.1602783203125,10.75
29143,1957.1602783203125,10.75
29243,1957.1602783203125,10.75
29343,1957.1602783203125,10.75
29443,1957.1602783203125,10.75
29543,1957.1602783203125,10.75
29643,1957.1602783203125,10.75
29743,1957.1602783203125,10.75
29843,1957.1602783203125,10.75
29943,1957.1602783203125,10.75
30043,1957.1602783203125,10.75
30143,1957.1602783203125,10.75
30243,1957.1602783203125,10.75
30343,1957.1602783203125,10.75
30443,1957.1602783203125,10.75
30543,1957.1602783203125,10.75
30643,1957.1602783203125,10.75
30743,1957.1602783203125,10.75
30843,1957.1602783203125,10.75
30943,1957.1602783203125,10.75
31043,1957.1602783203125,10.75
31143,1957.1602783203125,10.75
31243,1957.1602783203125,10.75
31343,1957.1602783203125,10.75
31443,1957.1602783203125,10.75
36032,1957.1602783203125,10.81
36132,1957.1602783203125,10.81
36232,1957.1602783203125,10.81
36332,1957.1602783203125,10.81
36432,1957.1602783203125,10.81
36532,1957.1602783203125,10.81
36632,1957.1602783203125,10.81
36732,1957.1602783203125,10.81
36832,1957.1602783203125,10.81
36932,1957.1602783203125,10.81
37032,1957.1602783203125,10.81
37132,1957.1602783203125,10.81
37232,1957.1602783203125,10.81
37332,1957.1602783203125,10.81
37432,1957.1602783203125,10.81
37532,1957.1602783203125,10.81
37632,1957.1602783203125,10.81
37732,1957.1602783203125,10.81
37832,1957.1602783203125,10.81
37932,1957.1602783203125,10.81
38032,1957.1602783203125,10.81
38132,1957.1602783203125,10.81
38232,1957.1602783203125,10.81
38332,1957.1602783203125,10.81
38432,1957.1602783203125,10.81
38532,1957.1602783203125,10.81
38632,1957.1602783203125,10.81
