evaluation,fitness,uniqueness,time
0,809.1096801757812,1.0,11.39
100,809.1096801757812,1.0,11.39
200,809.1096801757812,1.0,11.39
300,809.1096801757812,1.0,11.39
400,809.1096801757812,1.0,11.39
500,809.1096801757812,1.0,11.39
600,809.1096801757812,1.0,11.39
700,809.1096801757812,1.0,11.39
800,809.1096801757812,1.0,11.39
900,809.1096801757812,1.0,11.39
1000,829.4886474609375,1.0,11.39
1100,829.4886474609375,1.0,11.39
1200,829.4886474609375,1.0,11.39
1300,829.4886474609375,1.0,11.39
1400,829.4886474609375,1.0,11.39
1500,829.4886474609375,1.0,11.39
1600,829.4886474609375,1.0,11.39
1700,829.4886474609375,1.0,11.39
1800,829.4886474609375,1.0,11.39
1900,829.4886474609375,1.0,11.39
2000,829.4886474609375,1.0,11.39
2100,829.4886474609375,1.0,11.39
2200,829.4886474609375,1.0,11.39
2300,829.4886474609375,1.0,11.39
2400,829.4886474609375,1.0,11.39
2500,829.4886474609375,1.0,11.39
2600,829.4886474609375,1.0,11.39
2700,829.4886474609375,1.0,11.39
2800,829.4886474609375,1.0,11.39
2900,829.4886474609375,1.0,11.39
3000,829.4886474609375,1.0,11.39
3100,829.4886474609375,1.0,11.39
3200,829.4886474609375,1.0,11.39
3300,829.4886474609375,1.0,11.39
3400,829.4886474609375,1.0,11.39
3500,829.4886474609375,1.0,11.39
3600,830.6177978515625,1.0,11.39
3700,830.6177978515625,1.0,11.39
3800,830.6177978515625,1.0,11.39
3900,830.6177978515625,1.0,11.39
4000,830.6177978515625,1.0,11.39
4100,830.6177978515625,1.0,11.39
4200,830.6177978515625,1.0,11.39
4300,830.6177978515625,1.0,11.39
4400,830.6177978515625,1.0,11.39
4500,830.6177978515625,1.0,11.39
4600,830.6177978515625,1.0,11.39
4700,830.6177978515625,1.0,11.39
4800,830.6177978515625,1.0,11.39
4900,830.6177978515625,1.0,11.39
5000,830.6177978515625,1.0,11.39
5100,830.6177978515625,1.0,11.39
5200,830.6177978515625,1.0,11.39
5300,830.6177978515625,1.0,11.39
5400,830.6177978515625,1.0,11.39
5500,830.6177978515625,1.0,11.39
5600,830.6177978515625,1.0,11.39
5700,830.6177978515625,1.0,11.39
5800,830.6177978515625,1.0,11.39
5900,830.6177978515625,1.0,11.39
6000,830.6177978515625,1.0,11.39
6100,830.6177978515625,1.0,11.39
6200,830.6177978515625,1.0,11.39
6300,830.6177978515625,1.0,11.39
6400,830.6177978515625,1.0,11.39
6500,830.6177978515625,1.0,11.39
6600,830.6177978515625,1.0,11.39
6700,830.6177978515625,1.0,11.39
6800,830.6177978515625,1.0,11.39
6900,900.4860229492188,1.0,11.39
7000,900.4860229492188,1.0,11.39
7100,900.4860229492188,1.0,11.39
7200,900.4860229492188,1.0,11.39
7300,900.4860229492188,1.0,11.39
7400,900.4860229492188,1.0,11.39
7500,900.4860229492188,1.0,11.39
7600,900.4860229492188,1.0,11.39
7700,900.4860229492188,1.0,11.39
7800,900.4860229492188,1.0,11.39
7900,900.4860229492188,1.0,11.39
8000,900.4860229492188,1.0,11.39
8100,900.4860229492188,1.0,11.39
8200,900.4860229492188,1.0,11.39
8300,900.4860229492188,1.0,11.39
8400,900.4860229492188,1.0,11.39
8500,900.4860229492188,1.0,11.39
8600,900.4860229492188,1.0,11.39
8700,900.4860229492188,1.0,11.39
8800,900.4860229492188,1.0,11.39
8900,900.4860229492188,1.0,11.39
9000,900.4860229492188,1.0,11.39
9100,900.4860229492188,1.0,11.39
9200,900.4860229492188,1.0,11.39
9300,900.4860229492188,1.0,11.39
9400,900.4860229492188,1.0,11.39
9500,900.4860229492188,1.0,11.39
9600,900.4860229492188,1.0,11.39
9700,900.4860229492188,1.0,11.39
9800,900.4860229492188,1.0,11.39
9900,900.4860229492188,1.0,11.39
10000,900.4860229492188,1.0,11.39
10100,900.4860229492188,1.0,11.39
10200,900.4860229492188,1.0,11.39
10300,900.4860229492188,1.0,11.39
10400,900.4860229492188,1.0,11.39
10500,900.4860229492188,1.0,11.39
10600,900.4860229492188,1.0,11.39
10700,900.4860229492188,1.0,11.39
10800,900.4860229492188,1.0,11.39
10900,900.4860229492188,1.0,11.39
11000,900.4860229492188,1.0,11.39
11100,900.4860229492188,1.0,11.39
11200,900.4860229492188,1.0,11.39
11300,900.4860229492188,1.0,11.39
11400,900.4860229492188,1.0,11.39
11500,900.4860229492188,1.0,11.39
11600,900.4860229492188,1.0,11.39
11700,900.4860229492188,1.0,11.39
11800,900.4860229492188,1.0,11.39
11900,900.4860229492188,1.0,11.39
12000,900.4860229492188,1.0,11.39
12100,900.4860229492188,1.0,11.39
12200,900.4860229492188,1.0,11.39
12300,900.4860229492188,1.0,11.39
12400,900.4860229492188,1.0,11.39
12500,900.4860229492188,1.0,11.39
12600,900.4860229492188,1.0,11.39
12700,900.4860229492188,1.0,11.39
12800,900.4860229492188,1.0,11.39
12900,900.4860229492188,1.0,11.39
13000,900.4860229492188,1.0,11.39
13100,900.4860229492188,1.0,11.39
13200,900.4860229492188,1.0,11.39
13300,900.4860229492188,1.0,11.39
13400,900.4860229492188,1.0,11.39
13500,900.4860229492188,1.0,11.39
13600,900.4860229492188,1.0,11.39
13700,900.4860229492188,1.0,11.39
13800,900.4860229492188,1.0,11.39
13900,900.4860229492188,1.0,11.39
14000,900.4860229492188,1.0,11.39
14100,900.4860229492188,1.0,11.39
14200,900.4860229492188,1.0,11.39
14300,900.4860229492188,1.0,11.39
14400,900.4860229492188,1.0,11.39
14500,900.4860229492188,1.0,11.39
14600,900.4860229492188,1.0,11.39
14700,900.4860229492188,1.0,11.39
14800,900.4860229492188,1.0,11.39
14900,900.4860229492188,1.0,11.39
15000,900.4860229492188,1.0,11.39
15100,900.4860229492188,1.0,11.35
15200,900.4860229492188,1.0,11.35
15300,900.4860229492188,1.0,11.35
15400,900.4860229492188,1.0,11.35
15500,900.4860229492188,1.0,11.35
15600,900.4860229492188,1.0,11.35
15700,900.4860229492188,1.0,11.35
15800,900.4860229492188,1.0,11.35
15900,900.4860229492188,1.0,11.35
16000,900.4860229492188,1.0,11.35
16100,900.4860229492188,1.0,11.35
16200,900.4860229492188,1.0,11.35
16300,900.4860229492188,1.0,11.35
16400,900.4860229492188,1.0,11.35
16500,900.4860229492188,1.0,11.35
16600,900.4860229492188,1.0,11.35
16700,900.4860229492188,1.0,11.35
16800,900.4860229492188,1.0,11.35
16900,900.4860229492188,1.0,11.35
17000,900.4860229492188,1.0,11.35
17100,900.4860229492188,1.0,11.35
17200,900.4860229492188,1.0,11.35
17300,900.4860229492188,1.0,11.35
17400,900.4860229492188,1.0,11.35
17500,900.4860229492188,1.0,11.35
17600,900.4860229492188,1.0,11.35
17700,900.4860229492188,1.0,11.35
17800,900.4860229492188,1.0,11.35
17900,900.4860229492188,1.0,11.35
18000,900.4860229492188,1.0,11.35
18100,900.4860229492188,1.0,11.35
18200,900.4860229492188,1.0,11.35
18300,900.4860229492188,1.0,11.35
18400,900.4860229492188,1.0,11.35
18500,900.4860229492188,1.0,11.35
18600,900.4860229492188,1.0,11.35
18700,900.4860229492188,1.0,11.35
18800,900.4860229492188,1.0,11.35
18900,900.4860229492188,1.0,11.35
19000,900.4860229492188,1.0,11.35
19100,900.4860229492188,1.0,11.35
19200,900.4860229492188,1.0,11.35
19300,900.4860229492188,1.0,11.35
19400,900.4860229492188,1.0,11.35
19500,900.4860229492188,1.0,11.35
19600,900.4860229492188,1.0,11.35
19700,900.4860229492188,1.0,11.35
19800,900.4860229492188,1.0,11.35
19900,900.4860229492188,1.0,11.35
20000,900.4860229492188,1.0,11.35
20100,900.4860229492188,1.0,11.35
20200,900.4860229492188,1.0,11.35
20300,900.4860229492188,1.0,11.35
20400,900.4860229492188,1.0,11.35
20500,900.4860229492188,1.0,11.35
20600,900.4860229492188,1.0,11.35
20700,900.4860229492188,1.0,11.35
20800,900.4860229492188,1.0,11.35
20900,900.4860229492188,1.0,11.35
21000,900.4860229492188,1.0,11.35
21100,900.4860229492188,1.0,11.35
21200,900.4860229492188,1.0,11.35
21300,900.4860229492188,1.0,11.35
21400,900.4860229492188,1.0,11.35
21500,900.4860229492188,1.0,11.35
21600,900.4860229492188,1.0,11.35
21700,900.4860229492188,1.0,11.35
21800,900.4860229492188,1.0,11.35
21900,900.4860229492188,1.0,11.35
22000,900.4860229492188,1.0,11.35
22100,900.4860229492188,1.0,11.35
22200,900.4860229492188,1.0,11.35
22300,900.4860229492188,1.0,11.35
22400,900.4860229492188,1.0,11.35
22500,900.4860229492188,1.0,11.35
22600,900.4860229492188,1.0,11.35
22700,900.4860229492188,1.0,11.35
22800,900.4860229492188,1.0,11.35
22900,900.4860229492188,1.0,11.35
23000,900.4860229492188,1.0,11.35
23100,900.4860229492188,1.0,11.35
23200,900.4860229492188,1.0,11.35
23300,900.4860229492188,1.0,11.35
23400,900.4860229492188,1.0,11.35
23500,900.4860229492188,1.0,11.35
23600,900.4860229492188,1.0,11.35
23700,900.4860229492188,1.0,11.35
23800,900.4860229492188,1.0,11.35
23900,900.4860229492188,1.0,11.35
24000,900.4860229492188,1.0,11.35
24100,900.4860229492188,1.0,11.35
24200,900.4860229492188,1.0,11.35
24300,900.4860229492188,1.0,11.35
24400,900.4860229492188,1.0,11.35
24500,900.4860229492188,1.0,11.35
24600,900.4860229492188,1.0,11.35
24700,900.4860229492188,1.0,11.35
24800,900.4860229492188,1.0,11.35
24900,900.4860229492188,1.0,11.35
25000,900.4860229492188,1.0,11.35
25100,900.4860229492188,1.0,11.35
25200,900.4860229492188,1.0,11.35
25300,900.4860229492188,1.0,11.35
25400,900.4860229492188,1.0,11.35
25500,900.4860229492188,1.0,11.35
25600,900.4860229492188,1.0,11.35
25700,900.4860229492188,1.0,11.35
25800,900.4860229492188,1.0,11.35
25900,900.4860229492188,1.0,11.35
26000,900.4860229492188,1.0,11.35
26100,900.4860229492188,1.0,11.35
26200,900.4860229492188,1.0,11.35
26300,900.4860229492188,1.0,11.35
26400,900.4860229492188,1.0,11.35
26500,900.4860229492188,1.0,11.35
26600,900.4860229492188,1.0,11.35
26700,900.4860229492188,1.0,11.35
26800,900.4860229492188,1.0,11.35
26900,900.4860229492188,1.0,11.35
27000,900.4860229492188,1.0,11.35
27100,900.4860229492188,1.0,11.35
27200,900.4860229492188,1.0,11.35
27300,900.4860229492188,1.0,11.35
27400,900.4860229492188,1.0,11.35
27500,900.4860229492188,1.0,11.35
27600,900.4860229492188,1.0,11.35
27700,900.4860229492188,1.0,11.35
27800,900.4860229492188,1.0,11.35
27900,900.4860229492188,1.0,11.35
28000,900.4860229492188,1.0,11.35
28100,900.4860229492188,1.0,11.35
28200,900.4860229492188,1.0,11.35
28300,900.4860229492188,1.0,11.35
28400,900.4860229492188,1.0,11.35
28500,900.4860229492188,1.0,11.35
28600,900.4860229492188,1.0,11.35
28700,900.4860229492188,1.0,11.35
28800,900.4860229492188,1.0,11.35
28900,900.4860229492188,1.0,11.35
29000,900.4860229492188,1.0,11.35
29100,900.4860229492188,1.0,11.35
29200,900.4860229492188,1.0,11.35
29300,900.4860229492188,1.0,11.35
29400,900.4860229492188,1.0,11.35
29500,900.4860229492188,1.0,11.35
