evaluation,fitness,time
0,-127.08057403564453,30.49
0,-127.08057403564453,5.33
100,-127.08057403564453,5.33
200,-112.48359680175781,5.33
300,-112.48359680175781,5.33
400,-112.48359680175781,5.33
500,-112.48359680175781,5.33
600,-112.48359680175781,5.33
700,-112.48359680175781,5.33
800,-112.48359680175781,5.33
900,-112.48359680175781,5.33
1000,-112.48359680175781,5.33
1100,-112.48359680175781,5.33
1200,-112.48359680175781,5.33
1300,-112.48359680175781,5.33
1400,-112.48359680175781,5.33
1500,-112.48359680175781,5.33
1600,-112.48359680175781,5.33
1700,-112.48359680175781,5.33
1800,-112.48359680175781,5.33
1900,-112.48359680175781,5.33
2000,-112.48359680175781,5.33
2100,-112.48359680175781,5.33
2200,-112.48359680175781,5.33
2300,-112.48359680175781,5.33
2400,-112.48359680175781,5.33
2500,-112.48359680175781,5.33
2600,-112.48359680175781,5.33
2700,-112.48359680175781,5.33
2800,-112.48359680175781,5.33
2900,-106.48918914794922,5.33
3000,-106.48918914794922,5.33
3100,-106.48918914794922,5.33
3200,-106.48918914794922,5.33
3300,-106.48918914794922,5.33
3400,-99.3066177368164,5.33
3500,-99.3066177368164,5.33
3600,-99.3066177368164,5.33
3700,-99.3066177368164,5.33
3800,-99.3066177368164,5.33
3900,-82.1596450805664,5.33
4000,-82.1596450805664,5.33
4100,-82.1596450805664,5.33
4200,-82.1596450805664,5.33
4300,-82.1596450805664,5.33
4400,-82.1596450805664,5.33
4500,-82.1596450805664,5.33
4600,-82.1596450805664,5.33
4700,-82.1596450805664,5.33
4800,-82.1596450805664,5.33
4900,-82.1596450805664,5.33
5000,-82.1596450805664,5.33
5100,-65.3712158203125,5.33
5200,-65.3712158203125,5.33
5300,-65.3712158203125,5.33
5400,-65.3712158203125,5.33
5500,-65.3712158203125,5.33
5600,-65.3712158203125,5.33
5700,-65.3712158203125,5.33
5800,-48.89432907104492,5.33
5900,-48.89432907104492,5.33
6000,-48.89432907104492,5.33
6100,-48.89432907104492,5.33
6200,-48.89432907104492,5.33
6300,-48.89432907104492,5.33
6400,-48.89432907104492,5.33
6500,-48.89432907104492,5.33
6600,-48.89432907104492,5.33
6700,-48.89432907104492,5.33
6800,-48.89432907104492,5.33
6900,-48.89432907104492,5.33
7000,-48.89432907104492,5.33
7100,-48.89432907104492,5.33
7200,-48.89432907104492,5.33
7300,-48.89432907104492,5.33
7400,-48.89432907104492,5.33
7500,-48.89432907104492,5.33
7600,-48.89432907104492,5.33
7700,-48.89432907104492,5.33
7800,-48.89432907104492,5.33
7900,-48.89432907104492,5.33
8000,-48.89432907104492,5.33
8100,-48.89432907104492,5.33
8200,-48.89432907104492,5.33
8300,-48.89432907104492,5.33
8400,-48.89432907104492,5.33
8500,-48.89432907104492,5.33
8600,-48.89432907104492,5.33
8700,-48.89432907104492,5.33
8800,-48.89432907104492,5.33
8900,-48.89432907104492,5.33
9000,-48.89432907104492,5.33
9100,-48.89432907104492,5.33
9200,-48.89432907104492,5.33
9300,-48.89432907104492,5.33
9400,-48.89432907104492,5.33
9500,-48.89432907104492,5.33
9600,-48.89432907104492,5.33
9700,-48.89432907104492,5.33
9800,-48.89432907104492,5.33
9900,-48.89432907104492,5.33
10000,-48.89432907104492,5.33
10100,-48.89432907104492,5.33
10200,-48.89432907104492,5.33
10300,-48.89432907104492,5.33
10400,-48.89432907104492,5.33
10500,-48.89432907104492,5.33
10600,-48.89432907104492,5.33
10700,-48.89432907104492,5.33
10800,-48.89432907104492,5.33
10900,-48.89432907104492,5.33
11000,-48.89432907104492,5.33
11100,-48.89432907104492,5.33
11200,-48.89432907104492,5.33
11300,-48.89432907104492,5.33
11400,-48.89432907104492,5.33
11500,-48.89432907104492,5.33
11600,-48.89432907104492,5.33
11700,-48.89432907104492,5.33
11800,-48.89432907104492,5.33
11900,-48.89432907104492,5.33
12000,-48.89432907104492,5.33
12100,-48.89432907104492,5.33
12200,-48.89432907104492,5.33
12300,-48.89432907104492,5.33
12400,-48.89432907104492,5.33
12500,-48.89432907104492,5.33
12600,-48.89432907104492,5.33
12700,-48.89432907104492,5.33
12800,-48.89432907104492,5.33
12900,-48.89432907104492,5.33
13000,-48.89432907104492,5.33
13100,-48.89432907104492,5.33
13200,-48.89432907104492,5.33
13300,-48.89432907104492,5.33
13400,-48.89432907104492,5.33
13500,-48.89432907104492,5.33
13600,-48.89432907104492,5.33
13700,-48.89432907104492,5.33
13800,-48.89432907104492,5.33
13900,-48.89432907104492,5.33
14000,-48.89432907104492,5.33
14100,-48.89432907104492,5.33
14200,-48.89432907104492,5.33
14300,-48.89432907104492,5.33
14400,-48.89432907104492,5.33
14500,-48.89432907104492,5.33
14600,-48.89432907104492,5.33
14700,-48.89432907104492,5.33
14800,-48.89432907104492,5.33
14900,-48.89432907104492,5.33
15000,-48.89432907104492,5.33
15100,-48.89432907104492,5.33
15200,-48.89432907104492,5.33
15300,-48.89432907104492,5.33
15400,-48.89432907104492,5.33
15500,-48.89432907104492,5.33
15600,-48.89432907104492,5.33
15700,-48.89432907104492,5.33
15800,-48.89432907104492,5.33
15900,-48.89432907104492,5.33
16000,-48.89432907104492,5.33
16100,-48.89432907104492,5.33
16200,-48.89432907104492,5.33
16300,-48.89432907104492,5.33
16400,-48.89432907104492,5.33
16500,-48.89432907104492,5.33
16600,-48.89432907104492,5.33
16700,-48.89432907104492,5.33
16800,-48.89432907104492,5.33
16900,-48.89432907104492,5.33
17000,-48.89432907104492,5.33
17100,-48.89432907104492,5.33
17200,-46.55768585205078,5.33
17300,-46.55768585205078,5.33
17400,-46.55768585205078,5.33
17500,-46.55768585205078,5.33
17600,-46.55768585205078,5.33
17700,-46.55768585205078,5.33
17800,-46.55768585205078,5.33
17900,-46.55768585205078,5.33
18000,-46.55768585205078,5.33
18100,-46.55768585205078,5.33
18200,-46.55768585205078,5.33
18300,-46.55768585205078,5.33
18400,-46.55768585205078,5.33
18500,-46.55768585205078,5.33
18600,-46.55768585205078,5.33
18700,-46.55768585205078,5.33
18800,-46.55768585205078,5.33
18900,-46.55768585205078,5.33
19000,-46.55768585205078,5.33
19100,-46.55768585205078,5.33
19200,-46.55768585205078,5.33
19300,-46.55768585205078,5.33
19400,-46.55768585205078,5.33
19500,-46.55768585205078,5.33
19600,-46.55768585205078,5.33
19700,-46.55768585205078,5.33
19800,-46.55768585205078,5.33
19900,-46.55768585205078,5.33
20000,-46.55768585205078,5.33
20100,-46.55768585205078,5.33
20200,-46.55768585205078,5.33
20300,-46.55768585205078,5.33
20400,-46.55768585205078,5.33
20500,-46.55768585205078,5.33
20600,-46.55768585205078,5.33
20700,-46.55768585205078,5.33
20800,-46.55768585205078,5.33
20900,-46.55768585205078,5.33
21000,-46.55768585205078,5.33
21100,-46.55768585205078,5.33
21200,-46.55768585205078,5.33
21300,-46.55768585205078,5.33
21400,-46.55768585205078,5.33
21500,-46.55768585205078,5.33
21600,-46.55768585205078,5.33
21700,-46.55768585205078,5.33
21800,-46.55768585205078,5.33
21900,-46.55768585205078,5.33
22000,-46.55768585205078,5.33
22100,-46.55768585205078,5.33
22200,-46.55768585205078,5.33
22300,-46.55768585205078,5.33
22400,-46.55768585205078,5.33
22500,-46.55768585205078,5.33
22600,-46.55768585205078,5.33
22700,-46.55768585205078,5.33
22800,-46.55768585205078,5.33
22900,-46.55768585205078,5.33
23000,-46.55768585205078,5.33
23100,-46.55768585205078,5.33
23200,-46.55768585205078,5.33
23300,-46.290809631347656,5.33
23400,-46.290809631347656,5.33
23500,-46.290809631347656,5.33
23600,-46.290809631347656,5.33
23700,-46.290809631347656,5.33
23800,-46.290809631347656,5.33
23900,-46.290809631347656,5.33
24000,-46.290809631347656,5.33
24100,-46.290809631347656,5.33
24200,-46.290809631347656,5.33
24300,-46.290809631347656,5.33
24400,-46.290809631347656,5.33
24500,-46.290809631347656,5.33
24600,-46.290809631347656,5.33
24700,-46.290809631347656,5.33
24800,-46.290809631347656,5.33
24900,-46.290809631347656,5.33
25000,-46.290809631347656,5.33
25100,-46.290809631347656,5.33
25200,-46.290809631347656,5.33
25300,-46.290809631347656,5.33
25400,-46.290809631347656,5.33
25500,-46.290809631347656,5.33
25600,-46.290809631347656,5.33
25700,-46.290809631347656,5.33
25800,-46.290809631347656,5.33
25900,-46.290809631347656,5.33
26000,-46.290809631347656,5.33
26100,-46.290809631347656,5.33
26200,-46.290809631347656,5.33
26300,-46.290809631347656,5.33
26400,-46.290809631347656,5.33
26500,-46.290809631347656,5.33
26600,-46.290809631347656,5.33
26700,-46.290809631347656,5.33
26800,-46.290809631347656,5.33
26900,-46.290809631347656,5.33
27000,-46.290809631347656,5.33
27100,-46.290809631347656,5.33
27200,-46.290809631347656,5.33
27300,-46.290809631347656,5.33
27400,-46.290809631347656,5.33
27500,-46.290809631347656,5.33
27600,-46.290809631347656,5.33
27700,-46.290809631347656,5.33
27800,-46.290809631347656,5.33
27900,-46.290809631347656,5.33
28000,-46.290809631347656,5.33
28100,-46.290809631347656,5.33
28200,-46.290809631347656,5.33
28300,-46.290809631347656,5.33
28400,-46.290809631347656,5.33
28500,-46.290809631347656,5.33
28600,-46.290809631347656,5.33
28700,-46.290809631347656,5.33
28800,-46.290809631347656,5.33
28900,-46.290809631347656,5.33
