evaluation,fitness,time
0,509.9532165527344,51.45
0,509.9532165527344,20.69
100,509.9532165527344,20.69
200,657.8605346679688,20.69
300,657.8605346679688,20.69
400,1002.8209838867188,20.69
500,1002.8209838867188,20.69
600,1006.3458862304688,20.69
700,1010.7695922851562,20.69
800,1010.7695922851562,20.69
900,1010.7695922851562,20.69
1000,1010.7695922851562,20.69
1100,1010.7695922851562,20.69
1200,1010.7695922851562,20.69
1300,1010.7695922851562,20.69
1400,1010.7695922851562,20.69
1500,1010.7695922851562,20.69
1600,1010.7695922851562,20.69
1700,1010.7695922851562,20.69
1800,1010.7695922851562,20.69
1900,1010.7695922851562,20.69
2000,1010.7695922851562,20.69
2100,1010.7695922851562,20.69
2200,1010.7695922851562,20.69
2300,1010.7695922851562,20.69
2400,1010.7695922851562,20.69
2500,1010.7695922851562,20.69
2600,1010.7695922851562,20.69
2700,1010.7695922851562,20.69
2800,1010.7695922851562,20.69
2900,1010.7695922851562,20.69
3000,1010.7695922851562,20.69
3100,1010.7695922851562,20.69
3200,1010.7695922851562,20.69
3300,1010.7695922851562,20.69
3400,1010.7695922851562,20.69
3500,1010.7695922851562,20.69
3600,1010.7695922851562,20.69
3700,1014.8856201171875,20.69
3800,1017.861572265625,20.69
3900,1017.861572265625,20.69
4000,1017.861572265625,20.69
4100,1017.861572265625,20.69
4200,1017.861572265625,20.69
4300,1017.861572265625,20.69
4400,1017.861572265625,20.69
4500,1023.1050415039062,20.69
4600,1023.1050415039062,20.69
4700,1023.1050415039062,20.69
4800,1023.1050415039062,20.69
4900,1023.1050415039062,20.69
5000,1023.1050415039062,20.69
5100,1023.1050415039062,20.69
5200,1023.1050415039062,20.69
5300,1023.1050415039062,20.69
5400,1023.1050415039062,20.69
5500,1024.0499267578125,20.69
5600,1024.0499267578125,20.69
5700,1024.0499267578125,20.69
5800,1024.0499267578125,20.69
5900,1024.0499267578125,20.69
6000,1024.0499267578125,20.69
6100,1024.0499267578125,20.69
6200,1024.0499267578125,20.69
6300,1024.0499267578125,20.69
6400,1024.0499267578125,20.69
6500,1024.0499267578125,20.69
6600,1024.0499267578125,20.69
6700,1024.0499267578125,20.69
6800,1032.1351318359375,20.69
6900,1032.1351318359375,20.69
7000,1047.3717041015625,20.69
7100,1047.3717041015625,20.69
7200,1055.74755859375,20.69
7300,1055.74755859375,20.69
7400,1055.74755859375,20.69
7500,1055.74755859375,20.69
7600,1055.74755859375,20.69
7700,1055.74755859375,20.69
7800,1055.74755859375,20.69
7900,1055.74755859375,20.69
8000,1073.1064453125,20.69
8100,1073.1064453125,20.69
8200,1073.1064453125,20.69
8300,1073.1064453125,20.69
8400,1073.1064453125,20.69
8500,1073.1064453125,20.69
8600,1073.1064453125,20.69
8700,1073.1064453125,20.69
8800,1073.1064453125,20.69
8900,1073.1064453125,20.69
9000,1073.1064453125,20.69
9100,1073.1064453125,20.69
9200,1073.1064453125,20.69
9300,1073.1064453125,20.69
9400,1073.1064453125,20.69
9500,1073.1064453125,20.69
9600,1073.1064453125,20.69
9700,1073.1064453125,20.69
9800,1073.1064453125,20.69
9900,1073.1064453125,20.69
10000,1073.1064453125,20.69
10100,1073.1064453125,20.69
10200,1073.1064453125,20.69
10300,1073.1064453125,20.69
10400,1073.1064453125,20.69
10500,1073.1064453125,20.69
10600,1073.1064453125,20.69
10700,1073.1064453125,20.69
10800,1073.1064453125,20.69
10900,1073.1064453125,20.69
11000,1162.370849609375,20.69
11100,1162.370849609375,20.69
11200,1162.370849609375,20.69
11300,1162.370849609375,20.69
11400,1162.370849609375,20.69
11500,1162.370849609375,20.69
11600,1162.370849609375,20.69
11700,1162.370849609375,20.69
11800,1162.370849609375,20.69
11900,1162.370849609375,20.69
12000,1162.370849609375,20.69
12100,1162.370849609375,20.69
12200,1162.370849609375,20.69
12300,1162.370849609375,20.69
12400,1162.370849609375,20.69
12500,1162.370849609375,20.69
12600,1162.370849609375,20.69
12700,1162.370849609375,20.69
12800,1162.370849609375,20.69
12900,1162.370849609375,20.69
13000,1162.370849609375,20.69
13100,1162.370849609375,20.69
13200,1162.370849609375,20.69
13300,1162.370849609375,20.69
13400,1162.370849609375,20.69
13500,1162.370849609375,20.69
13600,1162.370849609375,20.69
13700,1162.370849609375,20.69
13800,1162.370849609375,20.69
13900,1162.370849609375,20.69
14000,1162.370849609375,20.69
14100,1162.370849609375,20.69
14200,1162.370849609375,20.69
14300,1162.370849609375,20.69
14400,1162.370849609375,20.69
14500,1162.370849609375,20.69
14600,1162.370849609375,20.69
14700,1162.370849609375,20.69
14800,1162.370849609375,20.69
14900,1162.370849609375,20.69
15000,1162.370849609375,20.69
15100,1162.370849609375,20.69
15200,1162.370849609375,20.69
15300,1162.370849609375,20.69
15400,1162.370849609375,20.69
15500,1162.370849609375,20.69
15600,1162.370849609375,20.69
15700,1162.370849609375,20.69
15800,1162.370849609375,20.69
15900,1162.370849609375,20.69
16000,1162.370849609375,20.69
16100,1162.370849609375,20.69
16200,1162.370849609375,20.69
16300,1162.370849609375,20.69
16400,1162.370849609375,20.69
16500,1162.370849609375,20.69
16600,1162.370849609375,20.69
16700,1162.370849609375,20.69
16800,1162.370849609375,20.69
16900,1162.370849609375,20.69
17000,1162.370849609375,20.69
17100,1162.370849609375,20.69
17200,1162.370849609375,20.69
17300,1162.370849609375,20.69
17400,1162.370849609375,20.69
17500,1162.370849609375,20.69
17600,1162.370849609375,20.69
17700,1162.370849609375,20.69
17800,1162.370849609375,20.69
