evaluation,fitness,time
0,298.296875,44.79
0,351.9338684082031,12.20
100,351.9338684082031,12.20
200,351.9338684082031,12.20
300,351.9338684082031,12.20
400,351.9338684082031,12.20
500,351.9338684082031,12.20
600,351.9338684082031,12.20
700,351.9338684082031,12.20
800,351.9338684082031,12.20
900,980.9180908203125,12.20
1000,980.9180908203125,12.20
1100,997.6065673828125,12.20
1200,997.6065673828125,12.20
1300,1000.7789306640625,12.20
1400,1000.7789306640625,12.20
1500,1000.7789306640625,12.20
1600,1000.7789306640625,12.20
1700,1000.7789306640625,12.20
1800,1000.7789306640625,12.20
1900,1000.7789306640625,12.20
2000,1000.7789306640625,12.20
2100,1000.7789306640625,12.20
2200,1000.7789306640625,12.20
2300,1000.7789306640625,12.20
2400,1000.7789306640625,12.20
2500,1000.7789306640625,12.20
2600,1000.7789306640625,12.20
2700,1000.7789306640625,12.20
2800,1000.7789306640625,12.20
2900,1000.7789306640625,12.20
3000,1000.7789306640625,12.20
3100,1000.7789306640625,12.20
3200,1000.7789306640625,12.20
3300,1000.7789306640625,12.20
3400,1000.7789306640625,12.20
3500,1000.7789306640625,12.20
3600,1000.7789306640625,12.20
3700,1000.7789306640625,12.20
3800,1000.7789306640625,12.20
3900,1000.7789306640625,12.20
4000,1000.7789306640625,12.20
4100,1000.7789306640625,12.20
4200,1000.7789306640625,12.20
4300,1000.7789306640625,12.20
4400,1000.7789306640625,12.20
4500,1000.7789306640625,12.20
4600,1000.7789306640625,12.20
4700,1000.7789306640625,12.20
4800,1000.7789306640625,12.20
4900,1000.7789306640625,12.20
5000,1000.7789306640625,12.20
5100,1000.7789306640625,12.20
5200,1000.7789306640625,12.20
5300,1000.7789306640625,12.20
5400,1000.7789306640625,12.20
5500,1000.7789306640625,12.20
5600,1000.7789306640625,12.20
5700,1000.7789306640625,12.20
5800,1000.7789306640625,12.20
5900,1000.7789306640625,12.20
6000,1000.7789306640625,12.20
6100,1000.7789306640625,12.20
6200,1000.7789306640625,12.20
6300,1000.7789306640625,12.20
6400,1000.7789306640625,12.20
6500,1000.7789306640625,12.20
6600,1000.7789306640625,12.20
6700,1000.7789306640625,12.20
6800,1000.7789306640625,12.20
6900,1000.7789306640625,12.20
7000,1000.7789306640625,12.20
7100,1000.7789306640625,12.20
7200,1000.7789306640625,12.20
7300,1000.7789306640625,12.20
7400,1000.7789306640625,12.20
7500,1000.7789306640625,12.20
7600,1000.7789306640625,12.20
7700,1000.7789306640625,12.20
7800,1000.7789306640625,12.20
7900,1000.7789306640625,12.20
8000,1000.7789306640625,12.20
8100,1000.7789306640625,12.20
8200,1000.7789306640625,12.20
8300,1000.7789306640625,12.20
8400,1000.7789306640625,12.20
8500,1000.7789306640625,12.20
8600,1000.7789306640625,12.20
8700,1000.7789306640625,12.20
8800,1000.7789306640625,12.20
8900,1000.7789306640625,12.20
9000,1003.9759521484375,12.20
9100,1003.9759521484375,12.20
9200,1003.9759521484375,12.20
9300,1003.9759521484375,12.20
9400,1003.9759521484375,12.20
9500,1003.9759521484375,12.20
9600,1003.9759521484375,12.20
9700,1003.9759521484375,12.20
9800,1003.9759521484375,12.20
9900,1003.9759521484375,12.20
10000,1003.9759521484375,12.20
10100,1003.9759521484375,12.20
10200,1003.9759521484375,12.20
10300,1003.9759521484375,12.20
10400,1003.9759521484375,12.20
10500,1003.9759521484375,12.20
10600,1003.9759521484375,12.20
10700,1003.9759521484375,12.20
10800,1003.9759521484375,12.20
10900,1003.9759521484375,12.20
11000,1003.9759521484375,12.20
11100,1003.9759521484375,12.20
11200,1003.9759521484375,12.20
11300,1003.9759521484375,12.20
11400,1003.9759521484375,12.20
11500,1034.2783203125,12.20
11600,1036.3272705078125,12.20
11700,1036.3272705078125,12.20
11800,1036.3272705078125,12.20
11900,1036.3272705078125,12.20
12000,1036.497314453125,12.20
