evaluation,fitness,uniqueness,time
0,6461.4169921875,1.0,1062.37
1000,6461.4169921875,1.0,1062.37
2000,6461.4169921875,1.0,1062.37
3000,6461.4169921875,1.0,1062.37
4000,6461.4169921875,1.0,1062.37
5000,6461.4169921875,1.0,1062.37
6000,6461.4169921875,1.0,1062.37
7000,6740.13720703125,1.0,1062.37
8000,6740.13720703125,1.0,1062.37
9000,6740.13720703125,1.0,1062.37
10000,6740.13720703125,1.0,1062.37
11000,6740.13720703125,1.0,1062.37
12000,6740.13720703125,1.0,1062.37
13000,6740.13720703125,1.0,1062.37
14000,6740.13720703125,1.0,1062.37
15000,6740.13720703125,1.0,1062.37
16000,6740.13720703125,1.0,1062.37
17000,6740.13720703125,1.0,1062.37
18000,6740.13720703125,1.0,1062.37
19000,6761.0556640625,1.0,1062.37
20000,6761.0556640625,1.0,1062.37
21000,6761.0556640625,1.0,1062.37
22000,6761.0556640625,1.0,1062.37
23000,6761.0556640625,1.0,1062.37
24000,6761.0556640625,1.0,1062.37
25000,6761.0556640625,1.0,1062.37
26000,6761.0556640625,1.0,1062.37
27000,6761.0556640625,1.0,1062.37
28000,6761.0556640625,1.0,1062.37
29000,6761.0556640625,1.0,1062.37
30000,6761.0556640625,1.0,1062.37
31000,6761.0556640625,1.0,1062.37
32000,6761.0556640625,1.0,1062.37
33000,6761.0556640625,1.0,1062.37
34000,6761.0556640625,1.0,1062.37
35000,6761.0556640625,1.0,1062.37
36000,6761.0556640625,1.0,1062.37
37000,6761.0556640625,1.0,1062.37
38000,6761.0556640625,1.0,1062.37
39000,6761.0556640625,1.0,1062.37
40000,6761.0556640625,1.0,1062.37
41000,6761.0556640625,1.0,1062.37
42000,6761.0556640625,1.0,1062.37
43000,6761.0556640625,1.0,1062.37
44000,6809.6181640625,1.0,1062.37
45000,6809.6181640625,1.0,1062.37
46000,6809.6181640625,1.0,1062.37
47000,6809.6181640625,1.0,1062.37
48000,6809.6181640625,1.0,1062.37
49000,6809.6181640625,1.0,1062.37
50000,6809.6181640625,1.0,1062.37
51000,6809.6181640625,1.0,1062.37
52000,6809.6181640625,1.0,1062.37
53000,6809.6181640625,1.0,1062.37
54000,6809.6181640625,1.0,1062.37
55000,6825.0810546875,1.0,1062.37
56000,6840.57666015625,1.0,1062.37
57000,6900.89111328125,1.0,1062.37
58000,6900.89111328125,1.0,1062.37
59000,6900.89111328125,1.0,1062.37
60000,6900.89111328125,1.0,1062.37
61000,6900.89111328125,1.0,1062.37
62000,6900.89111328125,1.0,1062.37
63000,6900.89111328125,1.0,1062.37
64000,6900.89111328125,1.0,1062.37
65000,6900.89111328125,1.0,1062.37
66000,6900.89111328125,1.0,1062.37
67000,6900.89111328125,1.0,1062.37
68000,6900.89111328125,1.0,1062.37
69000,6900.89111328125,1.0,1062.37
70000,6900.89111328125,1.0,1062.37
71000,6900.89111328125,1.0,1062.37
72000,6900.89111328125,1.0,1062.37
73000,6900.89111328125,1.0,1062.37
74000,6900.89111328125,1.0,1062.37
75000,6900.89111328125,1.0,1062.37
76000,6900.89111328125,1.0,1062.37
77000,6900.89111328125,1.0,1062.37
78000,6900.89111328125,1.0,1062.37
79000,6900.89111328125,1.0,1062.37
80000,6900.89111328125,1.0,1062.37
81000,6900.89111328125,1.0,1062.37
82000,6900.89111328125,1.0,1062.37
83000,6900.89111328125,1.0,1062.37
84000,6900.89111328125,1.0,1062.37
85000,6900.89111328125,1.0,1062.37
86000,6900.89111328125,1.0,1062.37
87000,6900.89111328125,1.0,1062.37
88000,6900.89111328125,1.0,1062.37
89000,6900.89111328125,1.0,1062.37
90000,6900.89111328125,1.0,1062.37
91000,6900.89111328125,1.0,1062.37
92000,6951.66064453125,1.0,1062.37
93000,6951.66064453125,1.0,1062.37
94000,6951.66064453125,1.0,1062.37
95000,6951.66064453125,1.0,1062.37
96000,6951.66064453125,1.0,1062.37
97000,6951.66064453125,1.0,1062.37
98000,7025.9072265625,1.0,1062.37
99000,7025.9072265625,1.0,1062.37
100000,7025.9072265625,1.0,1062.37
101000,7025.9072265625,1.0,1062.37
102000,7025.9072265625,1.0,1062.37
103000,7025.9072265625,1.0,1062.37
104000,7025.9072265625,1.0,1062.37
105000,7025.9072265625,1.0,1062.37
106000,7025.9072265625,1.0,1062.37
107000,7025.9072265625,1.0,1062.37
108000,7025.9072265625,1.0,1062.37
109000,7025.9072265625,1.0,1062.37
110000,7025.9072265625,1.0,1062.37
111000,7025.9072265625,1.0,1062.37
112000,7025.9072265625,1.0,1062.37
113000,7025.9072265625,1.0,1062.37
114000,7025.9072265625,1.0,1062.37
115000,7025.9072265625,1.0,1062.37
116000,7025.9072265625,1.0,1062.37
117000,7025.9072265625,1.0,1062.37
118000,7025.9072265625,1.0,1062.37
119000,7025.9072265625,1.0,1062.37
120000,7025.9072265625,1.0,1062.37
121000,7025.9072265625,1.0,1062.37
