evaluation,fitness,time
0,992.458740234375,45.59
0,992.458740234375,12.61
100,996.1576538085938,12.61
200,996.1576538085938,12.61
300,996.1576538085938,12.61
400,996.1576538085938,12.61
500,996.1576538085938,12.61
600,996.1576538085938,12.61
700,996.1576538085938,12.61
800,996.1576538085938,12.61
900,996.1576538085938,12.61
1000,996.1576538085938,12.61
1100,996.1576538085938,12.61
1200,996.1576538085938,12.61
1300,996.1576538085938,12.61
1400,996.1576538085938,12.61
1500,996.1576538085938,12.61
1600,996.1576538085938,12.61
1700,996.1576538085938,12.61
1800,996.1576538085938,12.61
1900,996.1576538085938,12.61
2000,996.1576538085938,12.61
2100,996.1576538085938,12.61
2200,996.1576538085938,12.61
2300,996.1576538085938,12.61
2400,996.1576538085938,12.61
2500,996.1576538085938,12.61
2600,996.1576538085938,12.61
2700,996.1576538085938,12.61
2800,996.1576538085938,12.61
2900,996.1576538085938,12.61
3000,996.1576538085938,12.61
3100,996.1576538085938,12.61
3200,996.1576538085938,12.61
3300,996.1576538085938,12.61
3400,996.1576538085938,12.61
3500,1003.803466796875,12.61
3600,1003.803466796875,12.61
3700,1003.803466796875,12.61
3800,1003.803466796875,12.61
3900,1003.803466796875,12.61
4000,1003.803466796875,12.61
4100,1003.803466796875,12.61
4200,1004.6580810546875,12.61
4300,1004.6580810546875,12.61
4400,1004.6580810546875,12.61
4500,1004.6580810546875,12.61
4600,1004.6580810546875,12.61
4700,1004.6580810546875,12.61
4800,1004.6580810546875,12.61
4900,1004.6580810546875,12.61
5000,1004.6580810546875,12.61
5100,1004.6580810546875,12.61
5200,1004.6580810546875,12.61
5300,1004.6580810546875,12.20
5400,1004.6580810546875,12.20
5500,1004.6580810546875,12.20
5600,1004.6580810546875,12.20
5700,1004.6580810546875,12.20
5800,1004.6580810546875,12.20
5900,1004.6580810546875,12.20
6000,1004.6580810546875,12.20
6100,1004.6580810546875,12.20
6200,1004.6580810546875,12.20
6300,1004.6580810546875,12.20
6400,1004.6580810546875,12.20
6500,1004.6580810546875,12.20
6600,1004.6580810546875,12.20
6700,1004.6580810546875,12.20
6800,1004.6580810546875,12.20
6900,1004.6580810546875,12.20
