evaluation,fitness,time
0,1472.6673583984375,141.65
0,3162.9052734375,88.74
100,3508.7119140625,88.74
200,3508.7119140625,88.74
300,3508.7119140625,88.74
400,3508.7119140625,88.74
500,3508.7119140625,88.74
600,3508.7119140625,88.74
700,3508.7119140625,88.74
800,3508.7119140625,88.74
900,3508.7119140625,88.74
1000,3508.7119140625,88.74
1100,3508.7119140625,88.74
1200,3508.7119140625,88.74
1300,3508.7119140625,88.74
1400,3508.7119140625,88.74
1500,3508.7119140625,88.74
1600,3508.7119140625,88.74
1700,3508.7119140625,88.74
1800,5594.17724609375,88.74
1900,5594.17724609375,88.74
2000,5594.17724609375,88.74
2100,5594.17724609375,88.74
2200,5594.17724609375,88.74
2300,5594.17724609375,88.74
2400,5594.17724609375,88.74
2500,5594.17724609375,88.74
2600,5594.17724609375,88.74
2700,5594.17724609375,88.74
2800,5594.17724609375,88.74
2900,5594.17724609375,88.74
3000,5594.17724609375,88.74
3100,5594.17724609375,88.74
3200,5594.17724609375,88.74
3300,5594.17724609375,88.74
3400,5594.17724609375,88.74
3500,5594.17724609375,88.74
3600,5594.17724609375,88.74
3700,5594.17724609375,88.74
3800,5594.17724609375,88.74
3900,5594.17724609375,88.74
4000,5594.17724609375,88.74
4100,5594.17724609375,88.74
4200,5763.61962890625,88.74
4300,5763.61962890625,88.74
4400,5763.61962890625,88.74
4500,5763.61962890625,88.74
4600,5763.61962890625,88.74
4700,6178.3798828125,88.74
4800,6178.3798828125,88.74
4900,6178.3798828125,88.74
5000,6178.3798828125,88.74
5100,6178.3798828125,88.74
5200,6178.3798828125,88.74
5300,6178.3798828125,88.74
5400,6178.3798828125,88.74
5500,6178.3798828125,88.74
5637,6178.3798828125,88.39
5737,6178.3798828125,88.39
5837,6178.3798828125,88.39
5937,6178.3798828125,88.39
6037,6178.3798828125,88.39
6137,6178.3798828125,88.39
6237,6178.3798828125,88.39
6337,6178.3798828125,88.39
6437,6178.3798828125,88.39
6537,6178.3798828125,88.39
6637,6178.3798828125,88.39
6737,6178.3798828125,88.39
6837,6178.3798828125,88.39
6937,6178.3798828125,88.39
7037,6178.3798828125,88.39
7137,6178.3798828125,88.39
7237,6178.3798828125,88.39
7337,6178.3798828125,88.39
7437,6178.3798828125,88.39
7537,6178.3798828125,88.39
7637,6178.3798828125,88.39
7737,6178.3798828125,88.39
7837,6178.3798828125,88.39
7937,6178.3798828125,88.39
8037,6178.3798828125,88.39
8137,6178.3798828125,88.39
8237,6178.3798828125,88.39
8337,6178.3798828125,88.39
8437,6178.3798828125,88.39
8537,6178.3798828125,88.39
8637,6178.3798828125,88.39
8737,6358.37890625,88.39
8837,6358.37890625,88.39
8937,6358.37890625,88.39
9037,6358.37890625,88.39
9137,6358.37890625,88.39
9237,6358.37890625,88.39
9337,6358.37890625,88.39
9437,6358.37890625,88.39
9537,6358.37890625,88.39
9637,6358.37890625,88.39
9737,6571.76171875,88.39
9837,6571.76171875,88.39
9937,6571.76171875,88.39
10037,6571.76171875,88.39
10137,6571.76171875,88.39
10237,6571.76171875,88.39
10337,6571.76171875,88.39
10437,6571.76171875,88.39
10537,6571.76171875,88.39
10637,6571.76171875,88.39
10737,6571.76171875,88.39
10837,6571.76171875,88.39
10937,6571.76171875,88.39
11037,6571.76171875,88.39
11137,6571.76171875,88.39
12200,6571.76171875,88.51
12300,6577.82861328125,88.51
12400,6577.82861328125,88.51
12500,6712.52197265625,88.51
12600,6712.52197265625,88.51
12700,6712.52197265625,88.51
12800,6712.52197265625,88.51
12900,6712.52197265625,88.51
13000,6712.52197265625,88.51
13100,6712.52197265625,88.51
13200,6712.52197265625,88.51
13300,6712.52197265625,88.51
13400,6712.52197265625,88.51
13500,6712.52197265625,88.51
13600,6712.52197265625,88.51
13700,6712.52197265625,88.51
13800,6712.52197265625,88.51
13900,6712.52197265625,88.51
14000,6712.52197265625,88.51
14100,6712.52197265625,88.51
14200,6712.52197265625,88.51
14300,6712.52197265625,88.51
14400,6712.52197265625,88.51
14500,6712.52197265625,88.51
14600,6712.52197265625,88.51
14700,6712.52197265625,88.51
14800,6712.52197265625,88.51
14900,6712.52197265625,88.51
15000,6712.52197265625,88.51
15100,6712.52197265625,88.51
15200,6712.52197265625,88.51
15300,6712.52197265625,88.51
15400,6712.52197265625,88.51
15500,6712.52197265625,88.51
15600,6712.52197265625,88.51
15700,6712.52197265625,88.51
15800,6712.52197265625,88.51
15900,6712.52197265625,88.51
16000,6712.52197265625,88.51
16100,6712.52197265625,88.51
16200,6712.52197265625,88.51
16300,6712.52197265625,88.51
16400,6712.52197265625,88.51
16500,6712.52197265625,88.51
16600,6712.52197265625,88.51
16700,6712.52197265625,88.51
