evaluation,fitness,uniqueness,time
0,3839.190185546875,1.0,2880.23
1000,3839.190185546875,1.0,2880.23
2000,3839.190185546875,1.0,2880.23
3000,3839.190185546875,1.0,2880.23
4000,4264.03173828125,1.0,2880.23
5000,4264.03173828125,1.0,2880.23
6000,4264.03173828125,1.0,2880.23
7000,4264.03173828125,1.0,2880.23
8000,5147.68505859375,1.0,2880.23
9000,5147.68505859375,1.0,2880.23
10000,5147.68505859375,1.0,2880.23
11000,5219.73193359375,1.0,2880.23
12000,5219.73193359375,1.0,2880.23
13000,5219.73193359375,1.0,2880.23
14000,5219.73193359375,1.0,2880.23
15000,5219.73193359375,1.0,2880.23
16000,5545.23193359375,1.0,2880.23
17000,5545.23193359375,1.0,2880.23
18000,5545.23193359375,1.0,2880.23
19000,5545.23193359375,1.0,2880.23
20000,5545.23193359375,1.0,2880.23
21000,5704.07373046875,1.0,2880.23
22000,5704.07373046875,1.0,2880.23
23000,5704.07373046875,1.0,2880.23
24000,5704.07373046875,1.0,2880.23
25000,5704.07373046875,1.0,2880.23
26000,5935.03173828125,1.0,2880.23
27000,5935.03173828125,1.0,2880.23
28000,5935.03173828125,1.0,2880.23
29000,5991.39892578125,1.0,2880.23
30000,5991.39892578125,1.0,2880.23
31000,5991.39892578125,1.0,2880.23
32000,5991.39892578125,1.0,2880.23
33000,6146.6064453125,1.0,2880.23
34000,6146.6064453125,1.0,2880.23
35000,6146.6064453125,1.0,2880.23
36000,6435.9697265625,1.0,2880.23
37000,6599.01025390625,1.0,2880.23
38000,6599.01025390625,1.0,2880.23
39000,6599.01025390625,1.0,2880.23
40000,6599.01025390625,1.0,2880.23
41000,6599.01025390625,1.0,2880.23
42000,6599.01025390625,1.0,2880.23
43000,6788.82421875,1.0,2880.23
44000,6788.82421875,1.0,2880.23
45000,6788.82421875,1.0,2880.23
46000,6788.82421875,1.0,2880.23
47000,6788.82421875,1.0,2880.23
48000,6788.82421875,1.0,2880.23
49000,6788.82421875,1.0,2880.23
50000,6788.82421875,1.0,2880.23
51000,6788.82421875,1.0,2880.23
52000,6788.82421875,1.0,2880.23
53000,6788.82421875,1.0,2880.23
54000,6788.82421875,1.0,2880.23
55000,6788.82421875,1.0,2880.23
56000,6788.82421875,1.0,2880.23
57000,6788.82421875,1.0,2880.23
58000,6788.82421875,1.0,2880.23
59000,6788.82421875,1.0,2880.23
60000,6788.82421875,1.0,2880.23
61000,6788.82421875,1.0,2880.23
62000,6788.82421875,1.0,2880.23
63000,6788.82421875,1.0,2880.23
64000,6788.82421875,1.0,2880.23
65000,6788.82421875,1.0,2880.23
66000,6788.82421875,1.0,2880.23
67000,6788.82421875,1.0,2880.23
68000,6788.82421875,1.0,2880.23
69000,6788.82421875,1.0,2880.23
70000,6788.82421875,1.0,2880.23
71000,6788.82421875,1.0,2880.23
72000,6788.82421875,1.0,2880.23
73000,6788.82421875,1.0,2880.23
74000,6800.5830078125,1.0,2880.23
75000,6800.5830078125,1.0,2880.23
76000,6800.5830078125,1.0,2880.23
77000,6800.5830078125,1.0,2880.23
78000,6800.5830078125,1.0,2880.23
79000,6800.5830078125,1.0,2880.23
80000,6893.431640625,1.0,2880.23
81000,6893.431640625,1.0,2880.23
82000,6893.431640625,1.0,2880.23
83000,6893.431640625,1.0,2880.23
84000,6893.431640625,1.0,2880.23
85000,6893.431640625,1.0,2880.23
86000,6893.431640625,1.0,2880.23
87000,6893.431640625,1.0,2880.23
