evaluation,fitness,uniqueness,time
0,28.235137939453125,1.0,16.06
100,30.420921325683594,1.0,16.06
200,30.420921325683594,1.0,16.06
300,30.420921325683594,1.0,16.06
400,30.420921325683594,1.0,16.06
500,32.930023193359375,1.0,16.06
600,32.930023193359375,1.0,16.06
700,51.160186767578125,1.0,16.06
800,51.160186767578125,1.0,16.06
900,51.160186767578125,1.0,16.06
1000,51.160186767578125,1.0,16.06
1100,51.160186767578125,1.0,16.06
1200,51.160186767578125,1.0,16.06
1300,51.160186767578125,1.0,16.06
1400,51.160186767578125,1.0,16.06
1500,51.160186767578125,1.0,16.06
1600,51.160186767578125,1.0,16.06
1700,51.160186767578125,1.0,16.06
1800,51.160186767578125,1.0,16.06
1900,51.160186767578125,1.0,16.06
2000,51.160186767578125,1.0,16.06
2100,51.160186767578125,1.0,16.06
2200,51.160186767578125,1.0,16.06
2300,51.160186767578125,1.0,16.06
2400,51.160186767578125,1.0,16.06
2500,51.160186767578125,1.0,16.06
2600,51.160186767578125,1.0,16.06
2700,51.160186767578125,1.0,16.06
2800,51.160186767578125,1.0,16.06
2900,51.160186767578125,1.0,16.06
3000,51.160186767578125,1.0,16.06
3100,51.160186767578125,1.0,16.06
3200,51.160186767578125,1.0,16.06
3300,51.160186767578125,1.0,16.06
3400,51.160186767578125,1.0,16.06
3500,54.70341110229492,1.0,16.06
3600,54.70341110229492,1.0,16.06
3700,54.70341110229492,1.0,16.06
3800,54.70341110229492,1.0,16.06
3900,54.70341110229492,1.0,16.06
4000,57.720481872558594,1.0,16.06
4100,57.720481872558594,1.0,16.06
4200,57.720481872558594,1.0,16.06
4300,57.720481872558594,1.0,16.06
4400,57.720481872558594,1.0,16.06
4500,57.720481872558594,1.0,16.06
4600,57.720481872558594,1.0,16.06
4700,57.720481872558594,1.0,16.06
4800,57.720481872558594,1.0,16.06
4900,57.720481872558594,1.0,16.06
5000,57.720481872558594,1.0,16.06
5100,57.720481872558594,1.0,16.06
5200,57.720481872558594,1.0,16.06
5300,57.720481872558594,1.0,16.06
5400,57.720481872558594,1.0,16.06
5500,57.720481872558594,1.0,16.06
5600,57.720481872558594,1.0,16.06
5700,57.720481872558594,1.0,16.06
5800,57.720481872558594,1.0,16.06
5900,57.720481872558594,1.0,16.06
6000,57.720481872558594,1.0,16.06
6100,57.720481872558594,1.0,16.06
6200,57.720481872558594,1.0,16.06
6300,57.720481872558594,1.0,16.06
6400,57.720481872558594,1.0,16.06
6500,57.720481872558594,1.0,16.06
6600,57.720481872558594,1.0,16.06
6700,57.720481872558594,1.0,16.06
6800,66.48287200927734,1.0,16.06
6900,66.48287200927734,1.0,16.06
7000,66.48287200927734,1.0,16.06
