evaluation,fitness,uniqueness,time
100,1397.955810546875,1.0,99.41
190,1725.2222900390625,1.0,93.99
280,1725.2222900390625,1.0,55.05
370,3202.572021484375,1.0,54.51
460,3792.7548828125,1.0,54.68
550,3804.080810546875,1.0,54.67
640,3923.7255859375,1.0,55.26
730,3987.787841796875,1.0,55.00
820,3987.787841796875,1.0,55.48
910,3987.787841796875,1.0,55.40
1000,3987.787841796875,1.0,54.63
1090,3987.787841796875,1.0,55.00
1180,4025.90673828125,1.0,54.81
1270,4049.377685546875,1.0,55.23
1360,4049.377685546875,1.0,55.41
1450,4049.377685546875,1.0,54.98
1540,4049.377685546875,1.0,55.58
1630,4049.377685546875,1.0,54.81
1720,4049.377685546875,1.0,55.29
1810,4095.67041015625,1.0,55.58
1900,4095.67041015625,1.0,55.41
1990,4095.67041015625,1.0,55.50
2080,4095.67041015625,1.0,55.14
2170,4261.7734375,1.0,55.32
2260,4261.7734375,1.0,55.12
2350,4261.7734375,1.0,55.24
2440,4308.12353515625,1.0,55.45
2530,4308.12353515625,1.0,54.80
2620,4537.8154296875,1.0,54.60
2710,4735.517578125,1.0,55.05
2800,4735.517578125,1.0,55.19
2890,4735.517578125,1.0,55.52
2980,4735.517578125,1.0,55.12
3070,4735.517578125,1.0,54.91
3160,4735.517578125,1.0,55.02
3250,4735.517578125,1.0,55.24
3340,4735.517578125,1.0,55.26
3430,4735.517578125,1.0,55.47
3520,4735.517578125,1.0,54.94
3610,4735.517578125,1.0,55.04
3700,4735.517578125,1.0,55.38
3790,4735.517578125,1.0,55.07
3880,6362.185546875,1.0,55.05
3970,6362.185546875,1.0,55.01
4060,6726.13427734375,1.0,55.66
4150,6726.13427734375,1.0,55.28
4240,6726.13427734375,1.0,55.43
4330,6726.13427734375,1.0,55.29
4420,6726.13427734375,1.0,55.63
4510,6726.13427734375,1.0,55.31
4600,6726.13427734375,1.0,55.00
4690,6726.13427734375,1.0,55.17
4780,6726.13427734375,1.0,54.56
4870,6726.13427734375,1.0,55.45
4960,6726.13427734375,1.0,55.43
5050,6726.13427734375,1.0,55.17
5140,6726.13427734375,1.0,55.37
5230,6726.13427734375,1.0,54.97
5320,6726.13427734375,1.0,54.89
5410,6726.13427734375,1.0,54.86
5500,6726.13427734375,1.0,54.91
5590,6726.13427734375,1.0,54.86
5680,6726.13427734375,1.0,55.11
5770,6726.13427734375,1.0,55.41
5860,6726.13427734375,1.0,54.99
5950,6726.13427734375,1.0,55.31
6040,6726.13427734375,1.0,54.95
6130,6834.56005859375,1.0,54.64
6220,6834.56005859375,1.0,55.04
6310,6834.56005859375,1.0,55.14
6400,6834.56005859375,1.0,55.00
6490,6834.56005859375,1.0,55.16
6580,6834.56005859375,1.0,55.38
6670,6861.83544921875,1.0,55.23
6760,6861.83544921875,1.0,54.86
6850,6861.83544921875,1.0,55.15
6940,6861.83544921875,1.0,54.60
7030,6861.83544921875,1.0,55.03
7120,6861.83544921875,1.0,54.85
7210,6861.83544921875,1.0,55.18
7300,6861.83544921875,1.0,54.79
7390,6861.83544921875,1.0,55.14
7480,6861.83544921875,1.0,55.27
7570,6861.83544921875,1.0,54.67
7660,6861.83544921875,1.0,54.96
7750,6861.83544921875,1.0,55.13
7840,6861.83544921875,1.0,54.75
7930,6861.83544921875,1.0,55.43
8020,6861.83544921875,1.0,55.27
8110,6861.83544921875,1.0,54.69
8200,6861.83544921875,1.0,54.61
8290,6861.83544921875,1.0,55.03
8380,6861.83544921875,1.0,55.08
8470,6861.83544921875,1.0,54.74
8560,7039.986328125,1.0,55.16
8650,7039.986328125,1.0,54.84
8740,7039.986328125,1.0,54.54
8830,7039.986328125,1.0,55.18
8920,7039.986328125,1.0,54.48
9010,7039.986328125,1.0,55.01
9100,7039.986328125,1.0,54.74
9190,7039.986328125,1.0,54.75
9280,7039.986328125,1.0,55.06
9370,7039.986328125,1.0,55.00
9460,7039.986328125,1.0,54.81
9550,7039.986328125,1.0,55.27
9640,7039.986328125,1.0,55.28
9730,7039.986328125,1.0,54.78
9820,7039.986328125,1.0,54.91
9910,7039.986328125,1.0,55.08
10000,7039.986328125,1.0,55.10
10090,7039.986328125,1.0,55.08
10180,7039.986328125,1.0,55.05
10270,7039.986328125,1.0,55.29
10360,7039.986328125,1.0,54.57
10450,7039.986328125,1.0,55.31
10540,7039.986328125,1.0,54.75
10630,7039.986328125,1.0,55.40
10720,7039.986328125,1.0,55.16
10810,7039.986328125,1.0,55.15
10900,7039.986328125,1.0,54.95
10990,7039.986328125,1.0,55.14
11080,7039.986328125,1.0,55.50
11170,7039.986328125,1.0,55.22
11260,7039.986328125,1.0,54.91
11350,7039.986328125,1.0,55.46
11440,7039.986328125,1.0,54.76
11530,7039.986328125,1.0,55.04
11620,7039.986328125,1.0,55.08
11710,7039.986328125,1.0,54.79
11800,7039.986328125,1.0,54.84
11890,7039.986328125,1.0,55.35
11980,7039.986328125,1.0,55.08
12070,7039.986328125,1.0,55.13
12160,7039.986328125,1.0,55.04
12250,7039.986328125,1.0,55.01
12340,7039.986328125,1.0,55.06
12430,7039.986328125,1.0,55.35
12520,7039.986328125,1.0,54.78
12610,7039.986328125,1.0,55.09
12700,7039.986328125,1.0,54.91
12790,7039.986328125,1.0,54.83
12880,7039.986328125,1.0,55.09
